site,n
0.000000000000000000e+00,8.893639048587501650e-01
1.000000000000000000e+00,1.377010208160546867e+00
2.000000000000000000e+00,1.831710378982876142e+00
3.000000000000000000e+00,2.078191666855371267e+00
4.000000000000000000e+00,2.195881625404153770e+00
5.000000000000000000e+00,2.240617524628774060e+00
6.000000000000000000e+00,2.251818243216961335e+00
7.000000000000000000e+00,2.247983380688404420e+00
8.000000000000000000e+00,2.237340269643627977e+00
9.000000000000000000e+00,2.223189326084149542e+00
1.000000000000000000e+01,2.207401694606074827e+00
1.100000000000000000e+01,2.190803955879683240e+00
1.200000000000000000e+01,2.173103281563727229e+00
1.300000000000000000e+01,2.153949899060233708e+00
1.400000000000000000e+01,2.133889732089518265e+00
1.500000000000000000e+01,2.113932753127977460e+00
1.600000000000000000e+01,2.094813261343452027e+00
1.700000000000000000e+01,2.076939754583302378e+00
1.800000000000000000e+01,2.060319959431559766e+00
1.900000000000000000e+01,2.044471686627042928e+00
2.000000000000000000e+01,2.029030012918384696e+00
2.100000000000000000e+01,2.014111316807693175e+00
2.200000000000000000e+01,2.000053803030248378e+00
2.300000000000000000e+01,1.987329663322349615e+00
2.400000000000000000e+01,1.976518493511335128e+00
2.500000000000000000e+01,1.967825346279577836e+00
2.600000000000000000e+01,1.960915002063466694e+00
2.700000000000000000e+01,1.955529234832778629e+00
2.800000000000000000e+01,1.951518071172994695e+00
2.900000000000000000e+01,1.948506361589260605e+00
3.000000000000000000e+01,1.946061685437153299e+00
3.100000000000000000e+01,1.943929485751566988e+00
3.200000000000000000e+01,1.941885418947897346e+00
3.300000000000000000e+01,1.939711657683195201e+00
3.400000000000000000e+01,1.937262769528232287e+00
3.500000000000000000e+01,1.934634062562723855e+00
3.600000000000000000e+01,1.932070860786177402e+00
3.700000000000000000e+01,1.929899516091295952e+00
3.800000000000000000e+01,1.928442800491178444e+00
3.900000000000000000e+01,1.927943445371612663e+00
4.000000000000000000e+01,1.928507353472873387e+00
4.100000000000000000e+01,1.930079436877022658e+00
4.200000000000000000e+01,1.932459355282337699e+00
4.300000000000000000e+01,1.935350949972804102e+00
4.400000000000000000e+01,1.938430277797857926e+00
4.500000000000000000e+01,1.941423653996799725e+00
4.600000000000000000e+01,1.944170532386125805e+00
4.700000000000000000e+01,1.946705644718106587e+00
4.800000000000000000e+01,1.949125382089162306e+00
4.900000000000000000e+01,1.951536168604077304e+00
5.000000000000000000e+01,1.954091902795259017e+00
5.100000000000000000e+01,1.957103722380532540e+00
5.200000000000000000e+01,1.960889787577691834e+00
5.300000000000000000e+01,1.965913382330783721e+00
5.400000000000000000e+01,1.972524209927180250e+00
5.500000000000000000e+01,1.980700930302921048e+00
5.600000000000000000e+01,1.990206689006234875e+00
5.700000000000000000e+01,2.001219080309819098e+00
5.800000000000000000e+01,2.013988077649715436e+00
5.900000000000000000e+01,2.028306832907709190e+00
6.000000000000000000e+01,2.043666987783629985e+00
6.100000000000000000e+01,2.059770367314135431e+00
6.200000000000000000e+01,2.076536863672731936e+00
6.300000000000000000e+01,2.094239201606104217e+00
6.400000000000000000e+01,2.113081909417202198e+00
6.500000000000000000e+01,2.132877540626711976e+00
6.600000000000000000e+01,2.152810729835664461e+00
6.700000000000000000e+01,2.171860015223706863e+00
6.800000000000000000e+01,2.189499695086827291e+00
6.900000000000000000e+01,2.206115232092143774e+00
7.000000000000000000e+01,2.221966847187461180e+00
7.100000000000000000e+01,2.236173709435441026e+00
7.200000000000000000e+01,2.246847034753565175e+00
7.300000000000000000e+01,2.250678102734497532e+00
7.400000000000000000e+01,2.239421499058383613e+00
7.500000000000000000e+01,2.194572466553059709e+00
7.600000000000000000e+01,2.076682365262735530e+00
7.700000000000000000e+01,1.830098345738038423e+00
7.800000000000000000e+01,1.375493857805681452e+00
7.900000000000000000e+01,8.889623434119658940e-01
