r,C_j
0.000000000000000000e+00,5.376613145813337269e+01
1.000000000000000000e+00,-2.051416870021318317e+01
2.000000000000000000e+00,1.660524578639706483e+00
3.000000000000000000e+00,5.873268644048623699e-01
4.000000000000000000e+00,5.741856735753003704e-02
5.000000000000000000e+00,-5.584115576402481906e-03
6.000000000000000000e+00,-1.807193865953671263e-02
7.000000000000000000e+00,-1.809771496237111421e-02
8.000000000000000000e+00,-1.585136911709561502e-02
9.000000000000000000e+00,-1.348481316092353666e-02
1.000000000000000000e+01,-1.137428925919969913e-02
1.100000000000000000e+01,-9.580097641542550946e-03
1.200000000000000000e+01,-8.098015855170004329e-03
1.300000000000000000e+01,-6.894968464004946895e-03
1.400000000000000000e+01,-5.921390440953189227e-03
1.500000000000000000e+01,-5.129577487776870726e-03
1.600000000000000000e+01,-4.478230075411815392e-03
1.700000000000000000e+01,-3.933152046466048546e-03
1.800000000000000000e+01,-3.473783767779181630e-03
1.900000000000000000e+01,-3.082734306204315544e-03
2.000000000000000000e+01,-2.746494518898856541e-03
2.100000000000000000e+01,-2.455007857683710881e-03
2.200000000000000000e+01,-2.200444725039218952e-03
2.300000000000000000e+01,-1.976737553055940566e-03
2.400000000000000000e+01,-1.779400390496732598e-03
2.500000000000000000e+01,-1.604480094520965849e-03
2.600000000000000000e+01,-1.449035085213878915e-03
2.700000000000000000e+01,-1.310683700452841549e-03
2.800000000000000000e+01,-1.187063135619226273e-03
2.900000000000000000e+01,-1.076466670944853377e-03
3.000000000000000000e+01,-9.771977119878982876e-04
3.100000000000000000e+01,-8.881273440906056749e-04
3.200000000000000000e+01,-8.072257644098357332e-04
3.300000000000000000e+01,-7.343781019919504160e-04
3.400000000000000000e+01,-6.687028166716402211e-04
3.500000000000000000e+01,-6.091802508247923242e-04
3.600000000000000000e+01,-5.550720690763455423e-04
3.700000000000000000e+01,-5.061544332125578194e-04
3.800000000000000000e+01,-4.615329597985606824e-04
3.900000000000000000e+01,-4.208766548217113268e-04
4.000000000000000000e+01,-3.838510263953764934e-04
4.100000000000000000e+01,-3.500307990513817913e-04
4.200000000000000000e+01,-3.192237324736169057e-04
4.300000000000000000e+01,-2.910670640190460290e-04
4.400000000000000000e+01,-2.652451317999293678e-04
4.500000000000000000e+01,-2.415542599365494425e-04
4.600000000000000000e+01,-2.197968856005871885e-04
4.700000000000000000e+01,-1.998056347662924281e-04
4.800000000000000000e+01,-1.814368435315572015e-04
4.900000000000000000e+01,-1.645404737935507455e-04
5.000000000000000000e+01,-1.489820382563067369e-04
5.100000000000000000e+01,-1.346563561508418161e-04
5.200000000000000000e+01,-1.214443258508168810e-04
5.300000000000000000e+01,-1.092970105212032195e-04
5.400000000000000000e+01,-9.811917383828472339e-05
5.500000000000000000e+01,-8.784499347136431879e-05
5.600000000000000000e+01,-7.838430011197772274e-05
5.700000000000000000e+01,-6.968797396389447840e-05
5.800000000000000000e+01,-6.167470914242301205e-05
5.900000000000000000e+01,-5.429566624393089569e-05
6.000000000000000000e+01,-4.750540810505299305e-05
6.100000000000000000e+01,-4.122999039779529085e-05
