site,n
0.000000000000000000e+00,1.201345476111025240e-01
1.000000000000000000e+00,3.790315329035680025e-01
2.000000000000000000e+00,7.075066011702841884e-01
3.000000000000000000e+00,1.050278088832524492e+00
4.000000000000000000e+00,1.317366525588123283e+00
5.000000000000000000e+00,1.489032150747408023e+00
6.000000000000000000e+00,1.595304432561484465e+00
7.000000000000000000e+00,1.653694605290971120e+00
8.000000000000000000e+00,1.681134187793400514e+00
9.000000000000000000e+00,1.686290508050248604e+00
1.000000000000000000e+01,1.670479667065113416e+00
1.100000000000000000e+01,1.629351846415658667e+00
1.200000000000000000e+01,1.552149674849608418e+00
1.300000000000000000e+01,1.421097982599241805e+00
1.400000000000000000e+01,1.211435434927276233e+00
1.500000000000000000e+01,9.132505216089358280e-01
1.600000000000000000e+01,5.793664114776815310e-01
1.700000000000000000e+01,2.662109035694374404e-01
1.800000000000000000e+01,6.691489353462500012e-02
1.900000000000000000e+01,9.178683056405871274e-03
2.000000000000000000e+01,8.905106095813133341e-04
2.100000000000000000e+01,1.586101600755304795e-03
2.200000000000000000e+01,1.675454996400929306e-02
2.300000000000000000e+01,1.041118283384160625e-01
2.400000000000000000e+01,3.460397646891124057e-01
2.500000000000000000e+01,6.665264121071539094e-01
2.600000000000000000e+01,9.976611959833341370e-01
2.700000000000000000e+01,1.272389416384119842e+00
2.800000000000000000e+01,1.459371172532805350e+00
2.900000000000000000e+01,1.575085732299479346e+00
3.000000000000000000e+01,1.644555915712587524e+00
3.100000000000000000e+01,1.683715858812277366e+00
3.200000000000000000e+01,1.704334425402455944e+00
3.300000000000000000e+01,1.711682684754928907e+00
3.400000000000000000e+01,1.707617500725655990e+00
3.500000000000000000e+01,1.690891365403183411e+00
3.600000000000000000e+01,1.656980481624837021e+00
3.700000000000000000e+01,1.595032699476093274e+00
3.800000000000000000e+01,1.490293835981157056e+00
3.900000000000000000e+01,1.317739245636917245e+00
4.000000000000000000e+01,1.058254147617660124e+00
4.100000000000000000e+01,7.297453553581270125e-01
4.200000000000000000e+01,4.051310236886881411e-01
4.300000000000000000e+01,1.378705453031360273e-01
4.400000000000000000e+01,2.583626955774177142e-02
