site,n_tilde
0.000000000000000000e+00,2.142673534021024118e+00
1.000000000000000000e+00,3.777939239480030853e+00
2.000000000000000000e+00,5.256294043052054832e+00
3.000000000000000000e+00,6.077040522307814996e+00
4.000000000000000000e+00,6.451369502122172861e+00
5.000000000000000000e+00,6.585627214602698842e+00
6.000000000000000000e+00,6.606828355866523950e+00
7.000000000000000000e+00,6.575953493024003116e+00
8.000000000000000000e+00,6.521246341260159340e+00
9.000000000000000000e+00,6.456551653944219815e+00
1.000000000000000000e+01,6.388425950765752148e+00
1.100000000000000000e+01,6.318382136742554778e+00
1.200000000000000000e+01,6.245178595779979247e+00
1.300000000000000000e+01,6.167709969125780844e+00
1.400000000000000000e+01,6.086964114867832620e+00
1.500000000000000000e+01,6.006124195976521918e+00
1.600000000000000000e+01,5.928348264913244847e+00
1.700000000000000000e+01,5.855768951518820487e+00
1.800000000000000000e+01,5.789058375401821444e+00
1.900000000000000000e+01,5.728039836800730811e+00
2.000000000000000000e+01,5.673180806831563672e+00
2.100000000000000000e+01,5.624002030198960611e+00
2.200000000000000000e+01,5.579188845688553222e+00
2.300000000000000000e+01,5.538685323350247103e+00
2.400000000000000000e+01,5.502074820339099226e+00
2.500000000000000000e+01,5.468348296627457472e+00
2.600000000000000000e+01,5.437491124016972321e+00
2.700000000000000000e+01,5.409156473258080133e+00
2.800000000000000000e+01,5.382627621666429718e+00
2.900000000000000000e+01,5.358244057620908052e+00
3.000000000000000000e+01,5.335910083352501942e+00
3.100000000000000000e+01,5.315099698088483038e+00
3.200000000000000000e+01,5.295249722267779902e+00
3.300000000000000000e+01,5.275634377205744130e+00
3.400000000000000000e+01,5.256793482930676831e+00
3.500000000000000000e+01,5.239751784653993383e+00
3.600000000000000000e+01,5.225185250896059230e+00
3.700000000000000000e+01,5.213934639845204444e+00
3.800000000000000000e+01,5.206951684118630297e+00
3.900000000000000000e+01,5.204916653492257517e+00
4.000000000000000000e+01,5.208025936698636116e+00
4.100000000000000000e+01,5.215934655481092364e+00
4.200000000000000000e+01,5.227878239958741347e+00
4.300000000000000000e+01,5.242934583563814144e+00
4.400000000000000000e+01,5.260432810196475018e+00
4.500000000000000000e+01,5.280151399907086152e+00
4.600000000000000000e+01,5.301321384835834927e+00
4.700000000000000000e+01,5.322963564470919451e+00
4.800000000000000000e+01,5.344709434357581834e+00
4.900000000000000000e+01,5.366801478773279399e+00
5.000000000000000000e+01,5.389835151132697177e+00
5.100000000000000000e+01,5.414852044744050019e+00
5.200000000000000000e+01,5.442430724975958256e+00
5.300000000000000000e+01,5.472443522168322971e+00
5.400000000000000000e+01,5.505674587722400481e+00
5.500000000000000000e+01,5.542694932073862546e+00
5.600000000000000000e+01,5.583427405203673644e+00
5.700000000000000000e+01,5.629001291642113713e+00
5.800000000000000000e+01,5.680080018013909715e+00
5.900000000000000000e+01,5.735812440862376071e+00
6.000000000000000000e+01,5.795713202154902710e+00
6.100000000000000000e+01,5.860439796157681513e+00
6.200000000000000000e+01,5.930312626669924647e+00
6.300000000000000000e+01,6.004748649175008168e+00
6.400000000000000000e+01,6.081787491568132253e+00
6.500000000000000000e+01,6.158387440546555069e+00
6.600000000000000000e+01,6.232193312011091280e+00
6.700000000000000000e+01,6.302567828989610987e+00
6.800000000000000000e+01,6.370566655942228707e+00
6.900000000000000000e+01,6.437493496617657129e+00
7.000000000000000000e+01,6.502066672563158178e+00
7.100000000000000000e+01,6.558078761062818174e+00
7.200000000000000000e+01,6.592868955591481672e+00
7.300000000000000000e+01,6.582080600603314124e+00
7.400000000000000000e+01,6.473472586553659980e+00
7.500000000000000000e+01,6.156896638263336108e+00
7.600000000000000000e+01,5.449510899612253212e+00
7.700000000000000000e+01,4.159698877932932248e+00
7.800000000000000000e+01,2.638322273402195606e+00
