r,C_n
0.000000000000000000e+00,4.759170365686676618e+00
1.000000000000000000e+00,3.107768961561827581e-01
2.000000000000000000e+00,-1.044181972069101683e+00
3.000000000000000000e+00,-5.940170501185222385e-01
4.000000000000000000e+00,-2.668549751750979304e-01
5.000000000000000000e+00,-1.050181874540252469e-01
6.000000000000000000e+00,-3.249751395807420895e-02
7.000000000000000000e+00,-9.949083723923446421e-03
8.000000000000000000e+00,-6.886533098302366485e-03
9.000000000000000000e+00,-7.770985811215297412e-03
1.000000000000000000e+01,-1.509734584869021345e-02
1.100000000000000000e+01,-3.453143909485367757e-02
1.200000000000000000e+01,-6.043935928603838548e-02
1.300000000000000000e+01,-1.177074479121760220e-01
1.400000000000000000e+01,-2.146934207449557874e-01
1.500000000000000000e+01,-3.224855318001136339e-01
1.600000000000000000e+01,-4.106621258486331527e-01
1.700000000000000000e+01,-4.633548661353135145e-01
1.800000000000000000e+01,-4.773201534246336308e-01
1.900000000000000000e+01,-4.621511444210941733e-01
2.000000000000000000e+01,-4.279160799907248958e-01
2.100000000000000000e+01,-3.851804575567285838e-01
2.200000000000000000e+01,-3.407766824627280755e-01
2.300000000000000000e+01,-2.926932454261885752e-01
2.400000000000000000e+01,-2.550294110601791786e-01
2.500000000000000000e+01,-2.215446658628241750e-01
2.600000000000000000e+01,-1.910157814495487827e-01
2.700000000000000000e+01,-1.634619359601146016e-01
2.800000000000000000e+01,-1.405329354271689368e-01
2.900000000000000000e+01,-1.217683655014631938e-01
3.000000000000000000e+01,-1.069998136482501749e-01
3.100000000000000000e+01,-9.601242743257820678e-02
3.200000000000000000e+01,-8.859102983695033018e-02
3.300000000000000000e+01,-8.454097628346746163e-02
3.400000000000000000e+01,-8.373039526926762122e-02
3.500000000000000000e+01,-8.619463923688064355e-02
3.600000000000000000e+01,-9.188627193579135266e-02
3.700000000000000000e+01,-1.007390632331333080e-01
3.800000000000000000e+01,-1.124640349371208714e-01
3.900000000000000000e+01,-1.264652921818711917e-01
4.000000000000000000e+01,-1.416280552615809540e-01
4.100000000000000000e+01,-1.570956055891841174e-01
4.200000000000000000e+01,-1.710094262836410195e-01
4.300000000000000000e+01,-1.822760769950937387e-01
4.400000000000000000e+01,-1.902224066444020423e-01
4.500000000000000000e+01,-1.945468249039699060e-01
4.600000000000000000e+01,-1.956073354166161238e-01
4.700000000000000000e+01,-1.938168008483485139e-01
4.800000000000000000e+01,-1.898853709969836601e-01
4.900000000000000000e+01,-1.844749847363544859e-01
5.000000000000000000e+01,-1.781692464589816893e-01
5.100000000000000000e+01,-1.715161171443515542e-01
5.200000000000000000e+01,-1.648478113538667245e-01
5.300000000000000000e+01,-1.585246877920738484e-01
5.400000000000000000e+01,-1.527465384376167634e-01
5.500000000000000000e+01,-1.476427004812332910e-01
5.600000000000000000e+01,-1.433382626382053715e-01
5.700000000000000000e+01,-1.398721042439152740e-01
5.800000000000000000e+01,-1.371944377725089481e-01
5.900000000000000000e+01,-1.353383032703012745e-01
6.000000000000000000e+01,-1.342247917757717346e-01
6.100000000000000000e+01,-1.337960640484645580e-01
6.200000000000000000e+01,-1.339618237829238723e-01
6.300000000000000000e+01,-1.346085852533036586e-01
6.400000000000000000e+01,-1.356364569506274265e-01
6.500000000000000000e+01,-1.369492855366205575e-01
6.600000000000000000e+01,-1.384545280368580933e-01
6.700000000000000000e+01,-1.401105488192513349e-01
6.800000000000000000e+01,-1.418543926061381910e-01
6.900000000000000000e+01,-1.436600838568908856e-01
7.000000000000000000e+01,-1.455255503034944553e-01
7.100000000000000000e+01,-1.474851787426452177e-01
7.200000000000000000e+01,-1.495485301294126046e-01
7.300000000000000000e+01,-1.517621961276152120e-01
7.400000000000000000e+01,-1.541416769653123353e-01
7.500000000000000000e+01,-1.566984729321312386e-01
7.600000000000000000e+01,-1.594129567110273982e-01
7.700000000000000000e+01,-1.622400846831704158e-01
7.800000000000000000e+01,-1.650666776018017146e-01
7.900000000000000000e+01,-1.677559629221718751e-01
8.000000000000000000e+01,-1.701046801510495143e-01
8.100000000000000000e+01,-1.718565968287588674e-01
8.200000000000000000e+01,-1.727514135184451405e-01
8.300000000000000000e+01,-1.724957452156559157e-01
8.400000000000000000e+01,-1.708251059061778321e-01
8.500000000000000000e+01,-1.675186026720316690e-01
8.600000000000000000e+01,-1.625396685670557062e-01
8.700000000000000000e+01,-1.560230467423950884e-01
8.800000000000000000e+01,-1.482761847380666964e-01
8.900000000000000000e+01,-1.398069975122933073e-01
9.000000000000000000e+01,-1.312224665222441189e-01
9.100000000000000000e+01,-1.231960852276117180e-01
9.200000000000000000e+01,-1.162334980451715793e-01
9.300000000000000000e+01,-1.107345774853172315e-01
9.400000000000000000e+01,-1.070052333164230873e-01
9.500000000000000000e+01,-1.053654607226377493e-01
9.600000000000000000e+01,-1.059788650841051449e-01
9.700000000000000000e+01,-1.091979342970743616e-01
9.800000000000000000e+01,-1.152234941556917747e-01
9.900000000000000000e+01,-1.242398848559567170e-01
