r,C_nn
0.000000000000000000e+00,1.027579100187890226e+00
1.000000000000000000e+00,-4.745394581059274586e-01
2.000000000000000000e+00,-1.759326859393528508e-02
3.000000000000000000e+00,-1.756542645092462607e-02
4.000000000000000000e+00,-3.934155448275689082e-03
5.000000000000000000e+00,-1.748149061316262021e-03
6.000000000000000000e+00,-6.549251205401063203e-04
7.000000000000000000e+00,-2.809901949918369723e-04
8.000000000000000000e+00,-1.254948629547669725e-04
9.000000000000000000e+00,-5.130253160245956678e-05
1.000000000000000000e+01,-3.023241544219956722e-06
1.100000000000000000e+01,3.259525645482597156e-05
1.200000000000000000e+01,6.091982573241949694e-05
1.300000000000000000e+01,8.301153798306870613e-05
1.400000000000000000e+01,1.010591544838845834e-04
1.500000000000000000e+01,1.122756508582511970e-04
1.600000000000000000e+01,1.167128388521732063e-04
1.700000000000000000e+01,1.149172907544127042e-04
1.800000000000000000e+01,1.096384879888390174e-04
1.900000000000000000e+01,1.020353249172600840e-04
2.000000000000000000e+01,9.355927334198099743e-05
2.100000000000000000e+01,8.491720716641282252e-05
2.200000000000000000e+01,7.655549167129294119e-05
2.300000000000000000e+01,6.865349560225553205e-05
2.400000000000000000e+01,6.135797265383047261e-05
2.500000000000000000e+01,5.460351187647205506e-05
2.600000000000000000e+01,4.831968553631327268e-05
2.700000000000000000e+01,4.262175038327598031e-05
2.800000000000000000e+01,3.764498803082716449e-05
2.900000000000000000e+01,3.329827877252000690e-05
3.000000000000000000e+01,2.940938811057947078e-05
3.100000000000000000e+01,2.588336577158401042e-05
3.200000000000000000e+01,2.266807518669367028e-05
3.300000000000000000e+01,1.975593762271188325e-05
3.400000000000000000e+01,1.707234542447366721e-05
3.500000000000000000e+01,1.457435676588403339e-05
3.600000000000000000e+01,1.224425582613264396e-05
3.700000000000000000e+01,1.010738443163461397e-05
3.800000000000000000e+01,8.165332944010117444e-06
3.900000000000000000e+01,6.404144779814657795e-06
4.000000000000000000e+01,4.873685388595561108e-06
4.100000000000000000e+01,3.583203450396865719e-06
4.200000000000000000e+01,2.535894470412358714e-06
4.300000000000000000e+01,1.702782926216173109e-06
4.400000000000000000e+01,1.054965715674427429e-06
4.500000000000000000e+01,5.664707867225615701e-07
4.600000000000000000e+01,1.946064545066406026e-07
4.700000000000000000e+01,-8.204612189643967213e-08
4.800000000000000000e+01,-2.862781807166925319e-07
4.900000000000000000e+01,-4.268902644710692584e-07
5.000000000000000000e+01,-5.105551155182297407e-07
5.100000000000000000e+01,-5.469690700365958946e-07
5.200000000000000000e+01,-5.440497155007051333e-07
5.300000000000000000e+01,-5.168016681267317836e-07
5.400000000000000000e+01,-4.849644321680557368e-07
5.500000000000000000e+01,-4.515803855298372582e-07
5.600000000000000000e+01,-4.164891969082873402e-07
5.700000000000000000e+01,-3.830246395608583043e-07
5.800000000000000000e+01,-3.514476327737270367e-07
5.900000000000000000e+01,-3.201702405419837305e-07
6.000000000000000000e+01,-2.893308783669112927e-07
6.100000000000000000e+01,-2.606165345753197471e-07
6.200000000000000000e+01,-2.355443822210645521e-07
6.300000000000000000e+01,-2.135273362569023448e-07
