r,C_j
0.000000000000000000e+00,6.437953812501915252e+01
1.000000000000000000e+00,-2.901323863995883556e+01
2.000000000000000000e+00,2.099047514507626389e+00
3.000000000000000000e+00,1.061948240099363616e+00
4.000000000000000000e+00,1.411571965827214115e-01
5.000000000000000000e+00,4.730517718902405022e-02
6.000000000000000000e+00,1.851972432049109329e-02
7.000000000000000000e+00,1.086839919670623544e-02
8.000000000000000000e+00,8.073133612260363634e-03
9.000000000000000000e+00,6.161452503118169943e-03
1.000000000000000000e+01,4.719623905861780599e-03
1.100000000000000000e+01,3.589096723425555524e-03
1.200000000000000000e+01,2.672356850673907047e-03
1.300000000000000000e+01,1.985943933258127458e-03
1.400000000000000000e+01,1.492259095600800833e-03
1.500000000000000000e+01,1.146383810917583901e-03
1.600000000000000000e+01,9.018124491610990390e-04
1.700000000000000000e+01,7.218838991054354892e-04
1.800000000000000000e+01,5.780300611224475915e-04
1.900000000000000000e+01,4.624187332389340099e-04
2.000000000000000000e+01,3.650816013145430361e-04
2.100000000000000000e+01,2.864290242623468430e-04
2.200000000000000000e+01,2.223831178795876440e-04
2.300000000000000000e+01,1.717376679426507735e-04
2.400000000000000000e+01,1.303995538037838742e-04
2.500000000000000000e+01,9.736305630347885653e-05
2.600000000000000000e+01,7.060083759746760279e-05
2.700000000000000000e+01,4.984016959497239441e-05
2.800000000000000000e+01,3.466095864013141181e-05
2.900000000000000000e+01,2.414842461995192480e-05
3.000000000000000000e+01,1.729182437060217126e-05
3.100000000000000000e+01,1.316101212189835223e-05
3.200000000000000000e+01,1.083268223389666218e-05
3.300000000000000000e+01,9.223689646731259018e-06
3.400000000000000000e+01,7.913390749791915368e-06
3.500000000000000000e+01,6.674620932400898710e-06
3.600000000000000000e+01,5.523852525612937825e-06
3.700000000000000000e+01,4.494983711467170906e-06
3.800000000000000000e+01,3.591468196617597641e-06
3.900000000000000000e+01,2.823909531102231085e-06
4.000000000000000000e+01,2.192867382788676878e-06
4.100000000000000000e+01,1.661297289956564782e-06
4.200000000000000000e+01,1.229083743226055958e-06
4.300000000000000000e+01,8.972892562297829500e-07
4.400000000000000000e+01,6.407903470062592532e-07
4.500000000000000000e+01,4.594697866622254878e-07
4.600000000000000000e+01,3.312860989979071746e-07
4.700000000000000000e+01,2.443235693760925642e-07
4.800000000000000000e+01,1.894741092911544911e-07
4.900000000000000000e+01,1.517887007196350169e-07
5.000000000000000000e+01,1.242101497211933747e-07
5.100000000000000000e+01,1.029758838200223181e-07
5.200000000000000000e+01,8.545695351358517655e-08
5.300000000000000000e+01,7.024264192523332895e-08
5.400000000000000000e+01,5.640026401465547679e-08
5.500000000000000000e+01,4.445314694123680965e-08
5.600000000000000000e+01,3.441827445271883334e-08
5.700000000000000000e+01,2.623499284482022631e-08
5.800000000000000000e+01,1.981476493995160126e-08
5.900000000000000000e+01,1.507218350127459416e-08
6.000000000000000000e+01,1.182480602324176289e-08
6.100000000000000000e+01,9.441706083634926472e-09
