site,n
0.000000000000000000e+00,1.139614845733352810e+00
1.000000000000000000e+00,1.667983882635514448e+00
2.000000000000000000e+00,1.944167645323572335e+00
3.000000000000000000e+00,2.070675393250290597e+00
4.000000000000000000e+00,2.121527419943648685e+00
5.000000000000000000e+00,2.138363641189493514e+00
6.000000000000000000e+00,2.141246389102620995e+00
7.000000000000000000e+00,2.138182409594419298e+00
8.000000000000000000e+00,2.131943599670810041e+00
9.000000000000000000e+00,2.123576062750827109e+00
1.000000000000000000e+01,2.113845490355439782e+00
1.100000000000000000e+01,2.103537317860875611e+00
1.200000000000000000e+01,2.093301518656176086e+00
1.300000000000000000e+01,2.083547734449278543e+00
1.400000000000000000e+01,2.074441430809516707e+00
1.500000000000000000e+01,2.065944301632724134e+00
1.600000000000000000e+01,2.057871063198269734e+00
1.700000000000000000e+01,2.050029006678343979e+00
1.800000000000000000e+01,2.042371519389734047e+00
1.900000000000000000e+01,2.034934501324653588e+00
2.000000000000000000e+01,2.027626211756380137e+00
2.100000000000000000e+01,2.020407064115212314e+00
2.200000000000000000e+01,2.013354909319153840e+00
2.300000000000000000e+01,2.006581993405264441e+00
2.400000000000000000e+01,2.000197412957642307e+00
2.500000000000000000e+01,1.994351073920483497e+00
2.600000000000000000e+01,1.989166642430395981e+00
2.700000000000000000e+01,1.984530632305274267e+00
2.800000000000000000e+01,1.980377658839707955e+00
2.900000000000000000e+01,1.976797444098220780e+00
3.000000000000000000e+01,1.973711127362697493e+00
3.100000000000000000e+01,1.971114365285413061e+00
3.200000000000000000e+01,1.969111289942502063e+00
3.300000000000000000e+01,1.967578725451297750e+00
3.400000000000000000e+01,1.966304841558209393e+00
3.500000000000000000e+01,1.965175644083110962e+00
3.600000000000000000e+01,1.964235468115628658e+00
3.700000000000000000e+01,1.963611569672627732e+00
3.800000000000000000e+01,1.963275427415195562e+00
3.900000000000000000e+01,1.963119085004074060e+00
4.000000000000000000e+01,1.963096877727064760e+00
4.100000000000000000e+01,1.963210796217403908e+00
4.200000000000000000e+01,1.963510886829825663e+00
4.300000000000000000e+01,1.964110576884235737e+00
4.400000000000000000e+01,1.965042320380785190e+00
4.500000000000000000e+01,1.966178686658390129e+00
4.600000000000000000e+01,1.967477288733731289e+00
4.700000000000000000e+01,1.969058989180103358e+00
4.800000000000000000e+01,1.971148573692475647e+00
4.900000000000000000e+01,1.973878455574612723e+00
5.000000000000000000e+01,1.977136901956012105e+00
5.100000000000000000e+01,1.980941187236764600e+00
5.200000000000000000e+01,1.985378664220007972e+00
5.300000000000000000e+01,1.990335834859854325e+00
5.400000000000000000e+01,1.995685065352832854e+00
5.500000000000000000e+01,2.001347986332763895e+00
5.600000000000000000e+01,2.007389756559788907e+00
5.700000000000000000e+01,2.013901645624250669e+00
5.800000000000000000e+01,2.020766902517698860e+00
5.900000000000000000e+01,2.027851995227335724e+00
6.000000000000000000e+01,2.035068069459756934e+00
6.100000000000000000e+01,2.042453344708227370e+00
6.200000000000000000e+01,2.050105220742759027e+00
6.300000000000000000e+01,2.057975822197353644e+00
6.400000000000000000e+01,2.066103068259828923e+00
6.500000000000000000e+01,2.074692093327047182e+00
6.600000000000000000e+01,2.083875386327232349e+00
6.700000000000000000e+01,2.093625073455016583e+00
6.800000000000000000e+01,2.103788250414668770e+00
6.900000000000000000e+01,2.114013867007087377e+00
7.000000000000000000e+01,2.123653734166475182e+00
7.100000000000000000e+01,2.131915312021046560e+00
7.200000000000000000e+01,2.138043555971912202e+00
7.300000000000000000e+01,2.141008933647548407e+00
7.400000000000000000e+01,2.138037455133214859e+00
7.500000000000000000e+01,2.121090364555424213e+00
7.600000000000000000e+01,2.070082561346154648e+00
7.700000000000000000e+01,1.943346135724896451e+00
7.800000000000000000e+01,1.667160297129816504e+00
7.900000000000000000e+01,1.138778302050476032e+00
