r,C_nn
0.000000000000000000e+00,1.121890112438212128e+00
1.000000000000000000e+00,-5.161822625001750708e-01
2.000000000000000000e+00,-1.832731946540366863e-02
3.000000000000000000e+00,-2.082369018556828877e-02
4.000000000000000000e+00,-4.841489031853996039e-03
5.000000000000000000e+00,-2.441878009009634809e-03
6.000000000000000000e+00,-1.054165639953197342e-03
7.000000000000000000e+00,-5.386668782056958094e-04
8.000000000000000000e+00,-2.636209844828485416e-04
9.000000000000000000e+00,-9.754449520915642324e-05
1.000000000000000000e+01,1.958486180431151524e-05
1.100000000000000000e+01,1.116426565754835565e-04
1.200000000000000000e+01,1.817698494450681324e-04
1.300000000000000000e+01,2.263022929538394123e-04
1.400000000000000000e+01,2.445634730960932757e-04
1.500000000000000000e+01,2.451589002463450129e-04
1.600000000000000000e+01,2.362596909240011200e-04
1.700000000000000000e+01,2.206565365563406544e-04
1.800000000000000000e+01,2.001819329784382262e-04
1.900000000000000000e+01,1.771727783088650199e-04
2.000000000000000000e+01,1.531913110257576704e-04
2.100000000000000000e+01,1.291675614751852663e-04
2.200000000000000000e+01,1.062548090233761400e-04
2.300000000000000000e+01,8.545970611439912545e-05
2.400000000000000000e+01,6.731639769164132758e-05
2.500000000000000000e+01,5.194178065170973468e-05
2.600000000000000000e+01,3.938237270251221389e-05
2.700000000000000000e+01,2.949384691053325014e-05
2.800000000000000000e+01,2.188090851795720937e-05
2.900000000000000000e+01,1.619627830429237747e-05
3.000000000000000000e+01,1.205198459519607468e-05
3.100000000000000000e+01,9.202805428820681755e-06
3.200000000000000000e+01,7.283231030719150567e-06
3.300000000000000000e+01,5.867428642503114133e-06
3.400000000000000000e+01,4.675968773071303985e-06
3.500000000000000000e+01,3.601870224301251255e-06
3.600000000000000000e+01,2.627010368350113367e-06
3.700000000000000000e+01,1.764074970544982079e-06
3.800000000000000000e+01,1.030073222274552336e-06
3.900000000000000000e+01,4.483253555065402907e-07
4.000000000000000000e+01,1.856820297518879670e-08
4.100000000000000000e+01,-2.833925671907877586e-07
4.200000000000000000e+01,-4.907534432163629390e-07
4.300000000000000000e+01,-6.262191938333216967e-07
4.400000000000000000e+01,-7.047081904687502174e-07
4.500000000000000000e+01,-7.426749553118838776e-07
4.600000000000000000e+01,-7.492530746944225939e-07
4.700000000000000000e+01,-7.255780030135383640e-07
4.800000000000000000e+01,-6.790642457232820561e-07
4.900000000000000000e+01,-6.198500797083283942e-07
5.000000000000000000e+01,-5.538757319456522055e-07
5.100000000000000000e+01,-4.841118217413509228e-07
5.200000000000000000e+01,-4.127357478012072534e-07
5.300000000000000000e+01,-3.422138989961354127e-07
5.400000000000000000e+01,-2.757770891648192446e-07
5.500000000000000000e+01,-2.160605951928573631e-07
5.600000000000000000e+01,-1.646670861887855608e-07
5.700000000000000000e+01,-1.225483972078222905e-07
5.800000000000000000e+01,-8.979798415964523883e-08
5.900000000000000000e+01,-6.514123818135431065e-08
6.000000000000000000e+01,-4.691224031461160848e-08
6.100000000000000000e+01,-3.326649622437116705e-08
6.200000000000000000e+01,-2.277999033850619526e-08
6.300000000000000000e+01,-1.402307336917374414e-08
