r,C_d
0.000000000000000000e+00,5.536781104170652057e+00
1.000000000000000000e+00,2.337965228460072709e+00
2.000000000000000000e+00,2.179614880856625359e+00
3.000000000000000000e+00,2.116892710943680367e+00
4.000000000000000000e+00,1.993750283378431076e+00
5.000000000000000000e+00,1.900828303896478833e+00
6.000000000000000000e+00,1.820427225146161954e+00
7.000000000000000000e+00,1.754110076224188353e+00
8.000000000000000000e+00,1.697104597822146399e+00
9.000000000000000000e+00,1.647249562964924863e+00
1.000000000000000000e+01,1.603094536394635172e+00
1.100000000000000000e+01,1.563575386896576491e+00
1.200000000000000000e+01,1.527869262318514609e+00
1.300000000000000000e+01,1.495348656181648694e+00
1.400000000000000000e+01,1.465525083820292673e+00
1.500000000000000000e+01,1.438013378731624270e+00
1.600000000000000000e+01,1.412504165996695038e+00
1.700000000000000000e+01,1.388745950323333478e+00
1.800000000000000000e+01,1.366531079664812243e+00
1.900000000000000000e+01,1.345686063389064158e+00
2.000000000000000000e+01,1.326063693550538103e+00
2.100000000000000000e+01,1.307538810855892963e+00
2.200000000000000000e+01,1.290003708111213898e+00
2.300000000000000000e+01,1.273364911338885186e+00
2.400000000000000000e+01,1.257541034862464713e+00
2.500000000000000000e+01,1.242459711714380743e+00
2.600000000000000000e+01,1.228058727997426880e+00
2.700000000000000000e+01,1.214280706047757841e+00
2.800000000000000000e+01,1.201077150875967003e+00
2.900000000000000000e+01,1.188402674231370693e+00
3.000000000000000000e+01,1.176217988557606953e+00
3.100000000000000000e+01,1.164487336699862041e+00
3.200000000000000000e+01,1.153178933275081031e+00
3.300000000000000000e+01,1.142262983057860781e+00
3.400000000000000000e+01,1.131714402081978266e+00
3.500000000000000000e+01,1.121507929414482962e+00
3.600000000000000000e+01,1.111623710936580522e+00
3.700000000000000000e+01,1.102041093383915982e+00
3.800000000000000000e+01,1.092742789917394486e+00
3.900000000000000000e+01,1.083712449827797020e+00
4.000000000000000000e+01,1.074935449534065279e+00
4.100000000000000000e+01,1.066397439174578077e+00
4.200000000000000000e+01,1.058086777634114517e+00
4.300000000000000000e+01,1.049990593949597928e+00
4.400000000000000000e+01,1.042099676669318464e+00
4.500000000000000000e+01,1.034403258033642414e+00
4.600000000000000000e+01,1.026892692546306218e+00
4.700000000000000000e+01,1.019559475298451146e+00
4.800000000000000000e+01,1.012395929937803807e+00
4.900000000000000000e+01,1.005394248201284979e+00
5.000000000000000000e+01,9.985482724385434938e-01
5.100000000000000000e+01,9.918506207283105391e-01
5.200000000000000000e+01,9.852963881709771998e-01
5.300000000000000000e+01,9.788792685677054628e-01
5.400000000000000000e+01,9.725943471761977488e-01
5.500000000000000000e+01,9.664366298336168892e-01
5.600000000000000000e+01,9.604015248325823428e-01
5.700000000000000000e+01,9.544843091420598391e-01
5.800000000000000000e+01,9.486812547447420751e-01
5.900000000000000000e+01,9.429877057251124794e-01
6.000000000000000000e+01,9.374006175017886022e-01
6.100000000000000000e+01,9.319159384583937111e-01
6.200000000000000000e+01,9.265305229736473525e-01
6.300000000000000000e+01,9.212411222543205325e-01
6.400000000000000000e+01,9.160446593331653675e-01
6.500000000000000000e+01,9.109380429825437719e-01
6.600000000000000000e+01,9.059187316007715207e-01
6.700000000000000000e+01,9.009835943521169455e-01
6.800000000000000000e+01,8.961304596317116733e-01
6.900000000000000000e+01,8.913565586472058655e-01
7.000000000000000000e+01,8.866596829548809566e-01
7.100000000000000000e+01,8.820375588274337320e-01
7.200000000000000000e+01,8.774879441582211781e-01
7.300000000000000000e+01,8.730087169465351460e-01
7.400000000000000000e+01,8.685979853431790021e-01
7.500000000000000000e+01,8.642535714154447879e-01
7.600000000000000000e+01,8.599737593733218777e-01
7.700000000000000000e+01,8.557565933791505541e-01
7.800000000000000000e+01,8.516004222798556622e-01
7.900000000000000000e+01,8.475035808380257940e-01
8.000000000000000000e+01,8.434643423262742079e-01
8.100000000000000000e+01,8.394812199702764710e-01
8.200000000000000000e+01,8.355527211477739025e-01
8.300000000000000000e+01,8.316773165746674801e-01
8.400000000000000000e+01,8.278535586072154340e-01
8.500000000000000000e+01,8.240800504887660916e-01
8.600000000000000000e+01,8.203555073585251378e-01
8.700000000000000000e+01,8.166786783421771112e-01
8.800000000000000000e+01,8.130481856690858766e-01
8.900000000000000000e+01,8.094629891797300303e-01
9.000000000000000000e+01,8.059218661220622915e-01
9.100000000000000000e+01,8.024237545757191281e-01
9.200000000000000000e+01,7.989673830810413158e-01
9.300000000000000000e+01,7.955517604744525295e-01
9.400000000000000000e+01,7.921758609179035959e-01
9.500000000000000000e+01,7.888387328492700856e-01
9.600000000000000000e+01,7.855392505003772063e-01
9.700000000000000000e+01,7.822767017887508612e-01
9.800000000000000000e+01,7.790500591527010910e-01
9.900000000000000000e+01,7.758586089391124041e-01
1.000000000000000000e+02,7.727012058976154840e-01
1.010000000000000000e+02,7.695771624956267987e-01
1.020000000000000000e+02,7.664856449339324529e-01
1.030000000000000000e+02,7.634259257552857836e-01
1.040000000000000000e+02,7.603970687297616493e-01
1.050000000000000000e+02,7.573986088399666805e-01
1.060000000000000000e+02,7.544296659543431316e-01
1.070000000000000000e+02,7.514897907188385906e-01
1.080000000000000000e+02,7.485779339076453764e-01
1.090000000000000000e+02,7.456936392002921909e-01
1.100000000000000000e+02,7.428362193180610973e-01
1.110000000000000000e+02,7.400051180834374964e-01
1.120000000000000000e+02,7.371995453833699585e-01
1.130000000000000000e+02,7.344192246755156805e-01
1.140000000000000000e+02,7.316633902180802451e-01
1.150000000000000000e+02,7.289317950254320388e-01
1.160000000000000000e+02,7.262234659394916081e-01
1.170000000000000000e+02,7.235381241989636836e-01
1.180000000000000000e+02,7.208751962609852848e-01
1.190000000000000000e+02,7.182342583597919328e-01
1.200000000000000000e+02,7.156146347575350619e-01
1.210000000000000000e+02,7.130161935197527612e-01
1.220000000000000000e+02,7.104382592013787079e-01
1.230000000000000000e+02,7.078807402747467892e-01
1.240000000000000000e+02,7.053427255451806266e-01
1.250000000000000000e+02,7.028240730610934017e-01
1.260000000000000000e+02,7.003242985280194732e-01
1.270000000000000000e+02,6.978430811863616245e-01
1.280000000000000000e+02,6.953798357445118983e-01
1.290000000000000000e+02,6.929345413656081698e-01
1.300000000000000000e+02,6.905065947519579694e-01
1.310000000000000000e+02,6.880960237573933158e-01
1.320000000000000000e+02,6.857019687278609332e-01
1.330000000000000000e+02,6.833243931309808117e-01
1.340000000000000000e+02,6.809628832299128298e-01
1.350000000000000000e+02,6.786171986626017283e-01
1.360000000000000000e+02,6.762868262124087648e-01
1.370000000000000000e+02,6.739718302480602885e-01
1.380000000000000000e+02,6.716716656787110606e-01
1.390000000000000000e+02,6.693864517574699136e-01
1.400000000000000000e+02,6.671153724445877398e-01
1.410000000000000000e+02,6.648584722516283074e-01
1.420000000000000000e+02,6.626153935489264013e-01
1.430000000000000000e+02,6.603859588261987712e-01
1.440000000000000000e+02,6.581697126828988109e-01
1.450000000000000000e+02,6.559667845585522850e-01
1.460000000000000000e+02,6.537766767345919439e-01
1.470000000000000000e+02,6.515995780556569361e-01
1.480000000000000000e+02,6.494347099543373858e-01
1.490000000000000000e+02,6.472821789725630159e-01
1.500000000000000000e+02,6.451416723282613619e-01
1.510000000000000000e+02,6.430130616710937330e-01
1.520000000000000000e+02,6.408959382742396294e-01
1.530000000000000000e+02,6.387904809337252576e-01
1.540000000000000000e+02,6.366962308192427589e-01
1.550000000000000000e+02,6.346134293268312909e-01
1.560000000000000000e+02,6.325413305393171592e-01
1.570000000000000000e+02,6.304800881602261597e-01
1.580000000000000000e+02,6.284294254377829070e-01
1.590000000000000000e+02,6.263892524613012824e-01
1.600000000000000000e+02,6.243591984310800092e-01
1.610000000000000000e+02,6.223394792114689267e-01
1.620000000000000000e+02,6.203296681823523562e-01
1.630000000000000000e+02,6.183300459589204934e-01
1.640000000000000000e+02,6.163398954498574556e-01
1.650000000000000000e+02,6.143594058774181077e-01
1.660000000000000000e+02,6.123883295914144265e-01
1.670000000000000000e+02,6.104266067093846448e-01
1.680000000000000000e+02,6.084738974698562508e-01
1.690000000000000000e+02,6.065304451878654746e-01
1.700000000000000000e+02,6.045958501757952019e-01
1.710000000000000000e+02,6.026704218321159434e-01
1.720000000000000000e+02,6.007534688317449634e-01
1.730000000000000000e+02,5.988452067940278623e-01
1.740000000000000000e+02,5.969454117114099123e-01
1.750000000000000000e+02,5.950540471207843574e-01
1.760000000000000000e+02,5.931707988584223878e-01
1.770000000000000000e+02,5.912959301614179042e-01
1.780000000000000000e+02,5.894290640891780564e-01
1.790000000000000000e+02,5.875705306563693275e-01
1.800000000000000000e+02,5.857196618361608653e-01
1.810000000000000000e+02,5.838766924990843599e-01
1.820000000000000000e+02,5.820414179698593093e-01
1.830000000000000000e+02,5.802138200075158680e-01
1.840000000000000000e+02,5.783936057389360563e-01
1.850000000000000000e+02,5.765810524325769570e-01
1.860000000000000000e+02,5.747758025645886004e-01
1.870000000000000000e+02,5.729782003791946687e-01
1.880000000000000000e+02,5.711875991405541697e-01
1.890000000000000000e+02,5.694042473755156486e-01
1.900000000000000000e+02,5.676279563308725962e-01
1.910000000000000000e+02,5.658587218984412193e-01
1.920000000000000000e+02,5.640962690776903932e-01
1.930000000000000000e+02,5.623408845640015530e-01
1.940000000000000000e+02,5.605922275914601016e-01
1.950000000000000000e+02,5.588506516461522189e-01
1.960000000000000000e+02,5.571155296365428722e-01
1.970000000000000000e+02,5.553871193700193887e-01
1.980000000000000000e+02,5.536652453122030693e-01
1.990000000000000000e+02,5.519499142690938998e-01
