r,C_nn
0.000000000000000000e+00,7.972872395704646564e-01
1.000000000000000000e+00,-3.973563594157827339e-01
2.000000000000000000e+00,3.492114570287085940e-03
3.000000000000000000e+00,-3.997339555850132342e-03
4.000000000000000000e+00,-1.574705331792713991e-04
5.000000000000000000e+00,-2.947398992620975378e-04
6.000000000000000000e+00,-1.235783203030749178e-04
7.000000000000000000e+00,-5.632769967522932575e-05
8.000000000000000000e+00,-6.918493860208485557e-05
9.000000000000000000e+00,-9.831584770036982945e-05
1.000000000000000000e+01,-6.843656533295217059e-05
1.100000000000000000e+01,2.765784202729548724e-05
1.200000000000000000e+01,1.076039562537545180e-04
1.300000000000000000e+01,9.553138666973381987e-05
1.400000000000000000e+01,1.373100793689019383e-05
1.500000000000000000e+01,-7.665941040979618037e-05
1.600000000000000000e+01,-8.481061710519099961e-05
1.700000000000000000e+01,-3.474007576720339330e-06
1.800000000000000000e+01,8.188544592080404527e-05
1.900000000000000000e+01,9.786535743128155218e-05
2.000000000000000000e+01,2.254466574225233444e-05
2.100000000000000000e+01,-7.237855240216362063e-05
2.200000000000000000e+01,-1.009432867755677421e-04
2.300000000000000000e+01,-3.604147207170171896e-05
2.400000000000000000e+01,6.067747882543272908e-05
2.500000000000000000e+01,9.504619173839046198e-05
2.600000000000000000e+01,4.555349307988620922e-05
2.700000000000000000e+01,-5.027117042732953678e-05
2.800000000000000000e+01,-9.580494509808801240e-05
2.900000000000000000e+01,-4.561395154834002597e-05
3.000000000000000000e+01,4.237688906183478821e-05
3.100000000000000000e+01,9.561496699994620485e-05
3.200000000000000000e+01,5.736249912580149157e-05
3.300000000000000000e+01,-3.697445216488404185e-05
3.400000000000000000e+01,-9.590191937203229600e-05
3.500000000000000000e+01,-6.794157139733414397e-05
3.600000000000000000e+01,2.282626820093724973e-05
3.700000000000000000e+01,8.906494872995551759e-05
3.800000000000000000e+01,7.547385380402005239e-05
3.900000000000000000e+01,-1.024713425579193427e-05
4.000000000000000000e+01,-8.379898569010890697e-05
4.100000000000000000e+01,-7.272153826942684418e-05
4.200000000000000000e+01,1.111091526340146629e-06
4.300000000000000000e+01,7.836293314955611322e-05
4.400000000000000000e+01,7.998860955016340313e-05
4.500000000000000000e+01,2.242450251266348005e-06
4.600000000000000000e+01,-7.446176946857008261e-05
4.700000000000000000e+01,-8.537533040531286588e-05
4.800000000000000000e+01,-1.586418305166148457e-05
4.900000000000000000e+01,6.800922685190613493e-05
5.000000000000000000e+01,8.970579543898793418e-05
5.100000000000000000e+01,2.810319081802958863e-05
5.200000000000000000e+01,-5.825736606634990267e-05
5.300000000000000000e+01,-8.496503600063931572e-05
5.400000000000000000e+01,-3.699114874411435494e-05
5.500000000000000000e+01,4.876144276888538798e-05
5.600000000000000000e+01,8.650846507318732392e-05
5.700000000000000000e+01,3.762767849480042059e-05
5.800000000000000000e+01,-4.191026952948817552e-05
5.900000000000000000e+01,-8.657135489542611140e-05
6.000000000000000000e+01,-4.861762870511654455e-05
6.100000000000000000e+01,3.679259825073444290e-05
6.200000000000000000e+01,8.708305780036340593e-05
6.300000000000000000e+01,5.825967251738006780e-05
6.400000000000000000e+01,-2.468282320489123549e-05
6.500000000000000000e+01,-8.135603454206830065e-05
6.600000000000000000e+01,-6.545441618044378629e-05
6.700000000000000000e+01,1.310405411647508345e-05
6.800000000000000000e+01,7.725451495499413568e-05
6.900000000000000000e+01,6.339956639056509857e-05
7.000000000000000000e+01,-4.822259187520216983e-06
7.100000000000000000e+01,-7.256853995052381379e-05
7.200000000000000000e+01,-7.013923726262305536e-05
7.300000000000000000e+01,1.782525231419640477e-06
7.400000000000000000e+01,6.949272358003355521e-05
7.500000000000000000e+01,7.570466792294894276e-05
7.600000000000000000e+01,1.046609093791062151e-05
7.700000000000000000e+01,-6.376873931657200956e-05
7.800000000000000000e+01,-8.003133987699584395e-05
7.900000000000000000e+01,-2.179526316048452372e-05
8.000000000000000000e+01,5.527713091080244112e-05
8.100000000000000000e+01,7.590692042036550902e-05
8.200000000000000000e+01,2.996207928163130418e-05
8.300000000000000000e+01,-4.703056994870280505e-05
8.400000000000000000e+01,-7.758696063397962916e-05
8.500000000000000000e+01,-3.058102077790891826e-05
