r,C_nn
0.000000000000000000e+00,6.571611194988731253e-01
1.000000000000000000e+00,-2.017150866161560030e-01
2.000000000000000000e+00,-1.585520195717970982e-02
3.000000000000000000e+00,-4.218619307592264001e-02
4.000000000000000000e+00,-1.861974718729519918e-02
5.000000000000000000e+00,-1.801544518915620952e-02
6.000000000000000000e+00,-9.647943976534234523e-03
7.000000000000000000e+00,-7.771824217187028871e-03
8.000000000000000000e+00,-5.058339145550760918e-03
9.000000000000000000e+00,-3.302404189037932980e-03
1.000000000000000000e+01,-1.742374767968124516e-03
1.100000000000000000e+01,-5.601786968802979771e-04
1.200000000000000000e+01,4.427428315852965923e-04
1.300000000000000000e+01,1.445450055959529578e-03
1.400000000000000000e+01,2.266377589367873924e-03
1.500000000000000000e+01,2.866217786686720004e-03
1.600000000000000000e+01,3.280826789119783982e-03
1.700000000000000000e+01,3.494861011959171648e-03
1.800000000000000000e+01,3.424899018466209810e-03
1.900000000000000000e+01,3.076584303353335770e-03
2.000000000000000000e+01,2.444242918613892535e-03
2.100000000000000000e+01,1.511065556648372166e-03
2.200000000000000000e+01,4.241914643636768290e-04
2.300000000000000000e+01,-6.509988621266060704e-04
2.400000000000000000e+01,-1.617077370508868128e-03
2.500000000000000000e+01,-2.392142030545496567e-03
2.600000000000000000e+01,-2.865786134141234953e-03
2.700000000000000000e+01,-2.955102240470464103e-03
2.800000000000000000e+01,-2.624514173436565123e-03
2.900000000000000000e+01,-1.917140872489286885e-03
3.000000000000000000e+01,-9.545634380578871259e-04
3.100000000000000000e+01,5.505533597105483068e-05
3.200000000000000000e+01,9.838931387957661201e-04
3.300000000000000000e+01,1.743134701970960876e-03
3.400000000000000000e+01,2.238892185692398229e-03
3.500000000000000000e+01,2.404499921694114306e-03
3.600000000000000000e+01,2.211255576138770884e-03
3.700000000000000000e+01,1.697608508783421399e-03
3.800000000000000000e+01,9.504161080606809975e-04
3.900000000000000000e+01,1.365156766490738249e-04
4.000000000000000000e+01,-6.344466718655183968e-04
4.100000000000000000e+01,-1.284258183665620834e-03
4.200000000000000000e+01,-1.731305766002444457e-03
4.300000000000000000e+01,-1.906541562462837902e-03
4.400000000000000000e+01,-1.780012582397350052e-03
4.500000000000000000e+01,-1.387787084058067499e-03
4.600000000000000000e+01,-7.986362701377647255e-04
4.700000000000000000e+01,-1.527857749077377036e-04
4.800000000000000000e+01,4.588042726267893556e-04
4.900000000000000000e+01,9.732003096420971389e-04
5.000000000000000000e+01,1.327683613206565028e-03
5.100000000000000000e+01,1.471522732264141098e-03
5.200000000000000000e+01,1.382548233261338133e-03
5.300000000000000000e+01,1.087996951286918090e-03
5.400000000000000000e+01,6.387096149429449810e-04
5.500000000000000000e+01,1.411011448109178446e-04
5.600000000000000000e+01,-3.343353701243945153e-04
5.700000000000000000e+01,-7.380209493628164807e-04
5.800000000000000000e+01,-1.020056908159983067e-03
5.900000000000000000e+01,-1.137679259634261086e-03
6.000000000000000000e+01,-1.072145506224142508e-03
6.100000000000000000e+01,-8.455508333031769297e-04
6.200000000000000000e+01,-4.976536445793211527e-04
6.300000000000000000e+01,-1.125590741135606976e-04
6.400000000000000000e+01,2.545575904002728151e-04
6.500000000000000000e+01,5.653668962510849383e-04
6.600000000000000000e+01,7.819142135179202313e-04
6.700000000000000000e+01,8.725366188413463675e-04
6.800000000000000000e+01,8.233231271724816835e-04
6.900000000000000000e+01,6.508868310541870983e-04
7.000000000000000000e+01,3.851922465236690130e-04
7.100000000000000000e+01,9.004477334251248521e-05
7.200000000000000000e+01,-1.923170596589418579e-04
7.300000000000000000e+01,-4.322948830512984841e-04
7.400000000000000000e+01,-6.003555747897681982e-04
7.500000000000000000e+01,-6.712290627592931713e-04
7.600000000000000000e+01,-6.337995641942928415e-04
7.700000000000000000e+01,-5.010976616748319401e-04
7.800000000000000000e+01,-2.963669963118586992e-04
7.900000000000000000e+01,-6.918411420220316188e-05
8.000000000000000000e+01,1.478122328961717358e-04
8.100000000000000000e+01,3.318879508822369928e-04
8.200000000000000000e+01,4.605205232783848857e-04
8.300000000000000000e+01,5.147265454117366801e-04
8.400000000000000000e+01,4.861487768751393546e-04
8.500000000000000000e+01,3.846618210361363310e-04
8.600000000000000000e+01,2.279478820326197308e-04
8.700000000000000000e+01,5.379179180864390730e-05
8.800000000000000000e+01,-1.128213470520389450e-04
8.900000000000000000e+01,-2.544100770320856242e-04
9.000000000000000000e+01,-3.535787424764347264e-04
9.100000000000000000e+01,-3.954843637663518763e-04
9.200000000000000000e+01,-3.735892026255349663e-04
9.300000000000000000e+01,-2.955499445841391903e-04
9.400000000000000000e+01,-1.750179452040256933e-04
9.500000000000000000e+01,-4.116689900923731216e-05
9.600000000000000000e+01,8.676889509739993400e-05
9.700000000000000000e+01,1.953732054404966334e-04
9.800000000000000000e+01,2.713418660085231693e-04
9.900000000000000000e+01,3.034145789191367015e-04
1.000000000000000000e+02,2.866303097232014707e-04
1.010000000000000000e+02,2.268256526726242228e-04
1.020000000000000000e+02,1.344329472365846101e-04
1.030000000000000000e+02,3.176059844545164879e-05
1.040000000000000000e+02,-6.645068521882180335e-05
1.050000000000000000e+02,-1.498951891654165536e-04
1.060000000000000000e+02,-2.083288466561139529e-04
1.070000000000000000e+02,-2.330276986162171937e-04
1.080000000000000000e+02,-2.201473926169983386e-04
1.090000000000000000e+02,-1.741911853491151518e-04
1.100000000000000000e+02,-1.031921446170702694e-04
1.110000000000000000e+02,-2.432595557233518946e-05
1.120000000000000000e+02,5.107573531715203785e-05
1.130000000000000000e+02,1.151033263349088287e-04
1.140000000000000000e+02,1.599083294427927626e-04
1.150000000000000000e+02,1.788354007976611371e-04
1.160000000000000000e+02,1.689515154031928645e-04
1.170000000000000000e+02,1.337010513942082923e-04
1.180000000000000000e+02,7.923672708454176927e-05
1.190000000000000000e+02,1.871707268530364843e-05
1.200000000000000000e+02,-3.916666590386697067e-05
1.210000000000000000e+02,-8.834066930774042703e-05
1.220000000000000000e+02,-1.227704793944628392e-04
1.230000000000000000e+02,-1.373228192262931913e-04
1.240000000000000000e+02,-1.297352626510317464e-04
1.250000000000000000e+02,-1.026589262064225849e-04
1.260000000000000000e+02,-6.082480227131981110e-05
1.270000000000000000e+02,-1.434981902925791530e-05
1.280000000000000000e+02,3.008914662450123956e-05
1.290000000000000000e+02,6.782991186082831803e-05
1.300000000000000000e+02,9.424469587537842585e-05
1.310000000000000000e+02,1.054056202520747831e-04
1.320000000000000000e+02,9.958148333044647416e-05
1.330000000000000000e+02,7.880366553725259848e-05
1.340000000000000000e+02,4.669987159200417182e-05
1.350000000000000000e+02,1.102858362012071325e-05
1.360000000000000000e+02,-2.308680708185129049e-05
1.370000000000000000e+02,-5.206664641388414339e-05
1.380000000000000000e+02,-7.235537122518564956e-05
1.390000000000000000e+02,-8.093023609334615287e-05
1.400000000000000000e+02,-7.645893224317301673e-05
1.410000000000000000e+02,-6.050306996108201218e-05
1.420000000000000000e+02,-3.584999431671676007e-05
1.430000000000000000e+02,-8.460568560186843001e-06
1.440000000000000000e+02,1.773054231346549159e-05
1.450000000000000000e+02,3.997543320877205986e-05
1.460000000000000000e+02,5.554597154167062456e-05
1.470000000000000000e+02,6.212554821272142647e-05
1.480000000000000000e+02,5.869308684103291540e-05
1.490000000000000000e+02,4.644626351268943409e-05
1.500000000000000000e+02,2.752364247537997244e-05
1.510000000000000000e+02,6.498885978034607547e-06
1.520000000000000000e+02,-1.360808722195017140e-05
1.530000000000000000e+02,-3.068754335178169868e-05
1.540000000000000000e+02,-4.264421816246866115e-05
1.550000000000000000e+02,-4.769740410526246421e-05
1.560000000000000000e+02,-4.506222050260078049e-05
1.570000000000000000e+02,-3.565878200584293722e-05
1.580000000000000000e+02,-2.112960326305923786e-05
1.590000000000000000e+02,-4.987347095308791722e-06
1.600000000000000000e+02,1.044913516801138087e-05
1.610000000000000000e+02,2.356024771033027321e-05
1.620000000000000000e+02,3.273789405522364859e-05
1.630000000000000000e+02,3.661622467321379304e-05
1.640000000000000000e+02,3.459321530174808146e-05
1.650000000000000000e+02,2.737488670234711208e-05
1.660000000000000000e+02,1.622181798621724624e-05
1.670000000000000000e+02,3.829941632726985290e-06
1.680000000000000000e+02,-8.020766309568827523e-06
1.690000000000000000e+02,-1.808688083793086321e-05
1.700000000000000000e+02,-2.513358797706644054e-05
1.710000000000000000e+02,-2.811162963234359324e-05
1.720000000000000000e+02,-2.655852276833847725e-05
1.730000000000000000e+02,-2.101648623986651643e-05
1.740000000000000000e+02,-1.245350152934143750e-05
1.750000000000000000e+02,-2.939701265969318911e-06
1.760000000000000000e+02,6.158274694412213535e-06
1.770000000000000000e+02,1.388585538064646130e-05
1.780000000000000000e+02,1.929520028864928349e-05
1.790000000000000000e+02,2.158115459249820844e-05
1.800000000000000000e+02,2.038882925359253306e-05
1.810000000000000000e+02,1.613438199499217518e-05
1.820000000000000000e+02,9.560822635368282363e-06
1.830000000000000000e+02,2.257179447129331606e-06
1.840000000000000000e+02,-4.727432395323916126e-06
1.850000000000000000e+02,-1.066016394202229378e-05
1.860000000000000000e+02,-1.481326689156681198e-05
1.870000000000000000e+02,-1.656840609687293409e-05
1.880000000000000000e+02,-1.565303660711059308e-05
1.890000000000000000e+02,-1.238670874814662426e-05
1.900000000000000000e+02,-7.339907887260466168e-06
1.910000000000000000e+02,-1.732683625466080457e-06
1.920000000000000000e+02,3.629505021640611062e-06
1.930000000000000000e+02,8.184047212589362630e-06
1.940000000000000000e+02,1.137228458292227629e-05
