r,C_n
0.000000000000000000e+00,1.820619714797060418e-01
1.000000000000000000e+00,-4.064426241693519515e-02
2.000000000000000000e+00,1.772796360261086335e-02
3.000000000000000000e+00,3.254877129925759505e-02
4.000000000000000000e+00,3.096934761585679041e-03
5.000000000000000000e+00,-2.605162330211463484e-04
6.000000000000000000e+00,-1.069052818847282538e-04
7.000000000000000000e+00,-2.898042760879349089e-06
8.000000000000000000e+00,3.689646044691130555e-06
9.000000000000000000e+00,6.652684789720808567e-07
1.000000000000000000e+01,-3.922212110651912553e-08
1.100000000000000000e+01,-3.060689479639222554e-08
1.200000000000000000e+01,-2.837885482165347639e-09
1.300000000000000000e+01,7.993077311141405517e-10
1.400000000000000000e+01,2.308255808713965962e-10
1.500000000000000000e+01,2.256417275248168153e-12
1.600000000000000000e+01,-8.875122858853501384e-12
1.700000000000000000e+01,-1.396660564978446928e-12
1.800000000000000000e+01,1.465494392505206633e-13
1.900000000000000000e+01,7.460698725481051952e-14
2.000000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,-9.769962616701377556e-15
2.200000000000000000e+01,-8.437694987151189707e-15
2.300000000000000000e+01,-7.549516567451064475e-15
2.400000000000000000e+01,-4.440892098500626162e-15
2.500000000000000000e+01,-4.440892098500626162e-15
2.600000000000000000e+01,-8.437694987151189707e-15
2.700000000000000000e+01,-5.773159728050814010e-15
2.800000000000000000e+01,-7.549516567451064475e-15
2.900000000000000000e+01,-8.881784197001252323e-15
3.000000000000000000e+01,-8.881784197001252323e-15
3.100000000000000000e+01,-9.325873406851314940e-15
3.200000000000000000e+01,-5.773159728050814010e-15
3.300000000000000000e+01,-5.773159728050814010e-15
3.400000000000000000e+01,-9.769962616701377556e-15
3.500000000000000000e+01,-7.105427357601001859e-15
3.600000000000000000e+01,-8.881784197001252323e-15
3.700000000000000000e+01,-1.021405182655144017e-14
3.800000000000000000e+01,-1.021405182655144017e-14
3.900000000000000000e+01,-1.110223024625156540e-14
4.000000000000000000e+01,-7.549516567451064475e-15
4.100000000000000000e+01,-7.549516567451064475e-15
4.200000000000000000e+01,-1.065814103640150279e-14
4.300000000000000000e+01,-7.993605777301127091e-15
4.400000000000000000e+01,-9.769962616701377556e-15
4.500000000000000000e+01,-1.110223024625156540e-14
4.600000000000000000e+01,-1.199040866595169064e-14
4.700000000000000000e+01,-1.287858708565181587e-14
4.800000000000000000e+01,-9.325873406851314940e-15
4.900000000000000000e+01,-9.325873406851314940e-15
5.000000000000000000e+01,-1.287858708565181587e-14
5.100000000000000000e+01,-1.021405182655144017e-14
5.200000000000000000e+01,-1.199040866595169064e-14
5.300000000000000000e+01,-1.376676550535194110e-14
5.400000000000000000e+01,-1.421085471520200372e-14
5.500000000000000000e+01,-1.509903313490212895e-14
5.600000000000000000e+01,-1.154631945610162802e-14
5.700000000000000000e+01,-1.243449787580175325e-14
5.800000000000000000e+01,-1.554312234475219157e-14
5.900000000000000000e+01,-1.287858708565181587e-14
6.000000000000000000e+01,-1.465494392505206633e-14
6.100000000000000000e+01,-1.643130076445231680e-14
6.200000000000000000e+01,-1.687538997430237941e-14
6.300000000000000000e+01,-1.776356839400250465e-14
6.400000000000000000e+01,-1.421085471520200372e-14
6.500000000000000000e+01,-1.509903313490212895e-14
6.600000000000000000e+01,-1.865174681370262988e-14
6.700000000000000000e+01,-1.509903313490212895e-14
6.800000000000000000e+01,-1.731947918415244203e-14
6.900000000000000000e+01,-1.909583602355269250e-14
7.000000000000000000e+01,-1.953992523340275511e-14
7.100000000000000000e+01,-2.042810365310288034e-14
7.200000000000000000e+01,-1.643130076445231680e-14
7.300000000000000000e+01,-1.731947918415244203e-14
7.400000000000000000e+01,-2.087219286295294296e-14
7.500000000000000000e+01,-1.776356839400250465e-14
7.600000000000000000e+01,-1.953992523340275511e-14
7.700000000000000000e+01,-2.131628207280300558e-14
7.800000000000000000e+01,-2.176037128265306819e-14
7.900000000000000000e+01,-2.264854970235319342e-14
8.000000000000000000e+01,-1.865174681370262988e-14
8.100000000000000000e+01,-1.953992523340275511e-14
8.200000000000000000e+01,-2.353672812205331866e-14
8.300000000000000000e+01,-2.042810365310288034e-14
8.400000000000000000e+01,-2.176037128265306819e-14
8.500000000000000000e+01,-2.353672812205331866e-14
8.600000000000000000e+01,-2.398081733190338127e-14
8.700000000000000000e+01,-2.486899575160350651e-14
8.800000000000000000e+01,-2.131628207280300558e-14
8.900000000000000000e+01,-2.220446049250313081e-14
9.000000000000000000e+01,-2.620126338115369435e-14
9.100000000000000000e+01,-2.309263891220325604e-14
9.200000000000000000e+01,-2.486899575160350651e-14
9.300000000000000000e+01,-2.620126338115369435e-14
9.400000000000000000e+01,-2.620126338115369435e-14
9.500000000000000000e+01,-2.708944180085381959e-14
9.600000000000000000e+01,-2.398081733190338127e-14
9.700000000000000000e+01,-2.442490654175344389e-14
9.800000000000000000e+01,-2.842170943040400743e-14
9.900000000000000000e+01,-2.531308496145356912e-14
