r,C_sp
0.000000000000000000e+00,2.253115579230347443e+00
1.000000000000000000e+00,1.884179184430876619e+00
2.000000000000000000e+00,1.408739205124324823e+00
3.000000000000000000e+00,1.055791274761518572e+00
4.000000000000000000e+00,7.942668286624781082e-01
5.000000000000000000e+00,5.951071492705786170e-01
6.000000000000000000e+00,4.442937323812266581e-01
7.000000000000000000e+00,3.333497565061907530e-01
8.000000000000000000e+00,2.511452501994727582e-01
9.000000000000000000e+00,1.882787483280224383e-01
1.000000000000000000e+01,1.405360634195937375e-01
1.100000000000000000e+01,1.053946328568315244e-01
1.200000000000000000e+01,7.936830699490379781e-02
1.300000000000000000e+01,5.947604661623193123e-02
1.400000000000000000e+01,4.437575815198985946e-02
1.500000000000000000e+01,3.326488749408910289e-02
1.600000000000000000e+01,2.503935115880642423e-02
1.700000000000000000e+01,1.875561869736830714e-02
1.800000000000000000e+01,1.398796145625074393e-02
1.900000000000000000e+01,1.048132397787132804e-02
2.000000000000000000e+01,7.886330778887604143e-03
2.100000000000000000e+01,5.904846965456273140e-03
2.200000000000000000e+01,4.402140296053668259e-03
2.300000000000000000e+01,3.297331632630436885e-03
2.400000000000000000e+01,2.480047498897523101e-03
2.500000000000000000e+01,1.856246577811458600e-03
2.600000000000000000e+01,1.383375605349430578e-03
2.700000000000000000e+01,1.035842454689372884e-03
2.800000000000000000e+01,7.788384095956176357e-04
2.900000000000000000e+01,5.827499120246646932e-04
3.000000000000000000e+01,4.341628957669056731e-04
3.100000000000000000e+01,3.249959086170446285e-04
3.200000000000000000e+01,2.442890941331270931e-04
3.300000000000000000e+01,1.827315865157853165e-04
3.400000000000000000e+01,1.361021891314315505e-04
3.500000000000000000e+01,1.018536317733232202e-04
3.600000000000000000e+01,7.654015437614176195e-05
3.700000000000000000e+01,5.723833659190405090e-05
3.800000000000000000e+01,4.262185813545762183e-05
3.900000000000000000e+01,3.188911966942923845e-05
4.000000000000000000e+01,2.395819347331691647e-05
4.100000000000000000e+01,1.791230290410447893e-05
4.200000000000000000e+01,1.333526824955275544e-05
4.300000000000000000e+01,9.975194232069056109e-06
4.400000000000000000e+01,7.492763287774320237e-06
4.500000000000000000e+01,5.600786777324867220e-06
4.600000000000000000e+01,4.168826900284546709e-06
4.700000000000000000e+01,3.117827765284102744e-06
4.800000000000000000e+01,2.341482194545254105e-06
4.900000000000000000e+01,1.749912051945412389e-06
5.000000000000000000e+01,1.302278272063974880e-06
5.100000000000000000e+01,9.737974834535744698e-07
5.200000000000000000e+01,7.311950862619498605e-07
5.300000000000000000e+01,5.463670814308467902e-07
5.400000000000000000e+01,4.065388321487823275e-07
5.500000000000000000e+01,3.039487604824194827e-07
5.600000000000000000e+01,2.281905561047229572e-07
5.700000000000000000e+01,1.704831497355780391e-07
5.800000000000000000e+01,1.268338571622437547e-07
5.900000000000000000e+01,9.481412593525583064e-08
6.000000000000000000e+01,7.117196806011649587e-08
6.100000000000000000e+01,5.316565366801327465e-08
6.200000000000000000e+01,3.954819556378195046e-08
6.300000000000000000e+01,2.956033267689801993e-08
6.400000000000000000e+01,2.218651901370978506e-08
6.500000000000000000e+01,1.657123825916704117e-08
6.600000000000000000e+01,1.232529160809920645e-08
6.700000000000000000e+01,9.211479292507375992e-09
6.800000000000000000e+01,6.912862464649530368e-09
6.900000000000000000e+01,5.162642877567057792e-09
7.000000000000000000e+01,3.839419870296407768e-09
7.100000000000000000e+01,2.869139908549885893e-09
7.200000000000000000e+01,2.152947591634009182e-09
7.300000000000000000e+01,1.607683762790096309e-09
7.400000000000000000e+01,1.195501131858132543e-09
7.500000000000000000e+01,8.932944521965418195e-10
7.600000000000000000e+01,6.702463108572885795e-10
7.700000000000000000e+01,5.004490688034319142e-10
7.800000000000000000e+01,3.721094523700146273e-10
7.900000000000000000e+01,2.780225404918353683e-10
8.000000000000000000e+01,2.085858392338350241e-10
8.100000000000000000e+01,1.557316304474016100e-10
8.200000000000000000e+01,1.157867476840586025e-10
8.300000000000000000e+01,8.650567731861269092e-11
8.400000000000000000e+01,6.489761476567922597e-11
8.500000000000000000e+01,4.845132764082708435e-11
