r,C_sp
0.000000000000000000e+00,2.496847469428494559e+00
1.000000000000000000e+00,-2.061740345504615490e+00
2.000000000000000000e+00,1.701434469478551481e+00
3.000000000000000000e+00,-1.448006524703961295e+00
4.000000000000000000e+00,1.229889285292454559e+00
5.000000000000000000e+00,-1.045463878731069940e+00
6.000000000000000000e+00,8.827463045558366916e-01
7.000000000000000000e+00,-7.460436694752909936e-01
8.000000000000000000e+00,6.315432185549689770e-01
9.000000000000000000e+00,-5.398597383980028308e-01
1.000000000000000000e+01,4.618038888240623696e-01
1.100000000000000000e+01,-3.949546352602660293e-01
1.200000000000000000e+01,3.371824580882260003e-01
1.300000000000000000e+01,-2.882001799745398940e-01
1.400000000000000000e+01,2.446368766167620890e-01
1.500000000000000000e+01,-2.079783642854279579e-01
1.600000000000000000e+01,1.769239356126908747e-01
1.700000000000000000e+01,-1.520440301978256969e-01
1.800000000000000000e+01,1.307576426079833931e-01
1.900000000000000000e+01,-1.122252103281183161e-01
2.000000000000000000e+01,9.608193980264054246e-02
2.100000000000000000e+01,-8.237198530386548312e-02
2.200000000000000000e+01,7.000196293343013965e-02
2.300000000000000000e+01,-5.959815845804952023e-02
2.400000000000000000e+01,5.077891739498908985e-02
2.500000000000000000e+01,-4.389269696981726310e-02
2.600000000000000000e+01,3.807250808618489052e-02
2.700000000000000000e+01,-3.290427493065682663e-02
2.800000000000000000e+01,2.835508734280595480e-02
2.900000000000000000e+01,-2.450434229697838820e-02
3.000000000000000000e+01,2.087504738672081236e-02
3.100000000000000000e+01,-1.782235916152718341e-02
3.200000000000000000e+01,1.529530605081088138e-02
3.300000000000000000e+01,-1.351756519159995167e-02
3.400000000000000000e+01,1.212316581984182462e-02
3.500000000000000000e+01,-1.080207364742886804e-02
3.600000000000000000e+01,9.588820128702029572e-03
3.700000000000000000e+01,-8.557994311931573644e-03
3.800000000000000000e+01,7.407864339041343726e-03
3.900000000000000000e+01,-6.424799487488517570e-03
4.000000000000000000e+01,5.674213553855319246e-03
4.100000000000000000e+01,-5.329646125172843828e-03
4.200000000000000000e+01,5.179158315893491599e-03
4.300000000000000000e+01,-4.943219111042893195e-03
4.400000000000000000e+01,4.668343673842151494e-03
4.500000000000000000e+01,-4.422861576315845027e-03
4.600000000000000000e+01,3.953095776628724224e-03
4.700000000000000000e+01,-3.530654890773830389e-03
4.800000000000000000e+01,3.256956746559425912e-03
4.900000000000000000e+01,-3.294272284168623093e-03
5.000000000000000000e+01,3.473001650735960642e-03
5.100000000000000000e+01,-3.525149311602953934e-03
5.200000000000000000e+01,3.498198366987130027e-03
5.300000000000000000e+01,-3.457187349524717783e-03
5.400000000000000000e+01,3.161263763655853924e-03
5.500000000000000000e+01,-2.879002066957627674e-03
5.600000000000000000e+01,2.720809680447542744e-03
5.700000000000000000e+01,-2.850110380014464657e-03
5.800000000000000000e+01,3.106307398857797476e-03
5.900000000000000000e+01,-3.226590728231967884e-03
6.000000000000000000e+01,3.257898760446318719e-03
6.100000000000000000e+01,-3.263678665028882982e-03
6.200000000000000000e+01,3.006927389058454241e-03
6.300000000000000000e+01,-2.755046006123575315e-03
6.400000000000000000e+01,2.619939383938829029e-03
6.500000000000000000e+01,-2.767521840449228658e-03
6.600000000000000000e+01,3.038105971353464389e-03
6.700000000000000000e+01,-3.171310850514821433e-03
6.800000000000000000e+01,3.213682097537598047e-03
6.900000000000000000e+01,-3.227798547490833957e-03
7.000000000000000000e+01,2.978254455531634173e-03
7.100000000000000000e+01,-2.731531049834248857e-03
7.200000000000000000e+01,2.599534404092982299e-03
7.300000000000000000e+01,-2.749542825715522651e-03
7.400000000000000000e+01,3.021540502935304157e-03
7.500000000000000000e+01,-3.156244114557697419e-03
7.600000000000000000e+01,3.200046553418948916e-03
7.700000000000000000e+01,-3.215013257645565545e-03
7.800000000000000000e+01,2.966608176713255926e-03
7.900000000000000000e+01,-2.720603315069841568e-03
8.000000000000000000e+01,2.588813226898920364e-03
8.100000000000000000e+01,-2.738976501393495470e-03
8.200000000000000000e+01,3.010856663724558076e-03
8.300000000000000000e+01,-3.145634219021711808e-03
8.400000000000000000e+01,3.189671117995409276e-03
8.500000000000000000e+01,-3.204736337425491324e-03
8.600000000000000000e+01,2.956794051574905807e-03
8.700000000000000000e+01,-2.711155364061669515e-03
8.800000000000000000e+01,2.579622929478610563e-03
8.900000000000000000e+01,-2.730002526597923723e-03
9.000000000000000000e+01,3.002005998993478950e-03
9.100000000000000000e+01,-3.136995168072592797e-03
9.200000000000000000e+01,3.181341372576470400e-03
9.300000000000000000e+01,-3.196654661741743595e-03
9.400000000000000000e+01,2.949171464084124426e-03
9.500000000000000000e+01,-2.703944144980879958e-03
9.600000000000000000e+01,2.572800554399090091e-03
9.700000000000000000e+01,-2.723505675877480048e-03
9.800000000000000000e+01,2.995788468533366281e-03
9.900000000000000000e+01,-3.131076062418401175e-03
1.000000000000000000e+02,3.175754805987640594e-03
1.010000000000000000e+02,-3.191356466071310679e-03
1.020000000000000000e+02,2.944254321289259402e-03
1.030000000000000000e+02,-2.699371322431865818e-03
1.040000000000000000e+02,2.568562291283540619e-03
1.050000000000000000e+02,-2.719546570001259937e-03
1.060000000000000000e+02,2.992080881302136997e-03
1.070000000000000000e+02,-3.127613997914586476e-03
1.080000000000000000e+02,3.172543045639944839e-03
1.090000000000000000e+02,-3.188364219374618252e-03
1.100000000000000000e+02,2.941514473536078946e-03
1.110000000000000000e+02,-2.696857847955398159e-03
1.120000000000000000e+02,2.566267256405491571e-03
1.130000000000000000e+02,-2.717433448593713392e-03
1.140000000000000000e+02,2.990133349698915512e-03
1.150000000000000000e+02,-3.125822345684742005e-03
1.160000000000000000e+02,3.170903567247604880e-03
1.170000000000000000e+02,-3.186858192575108516e-03
1.180000000000000000e+02,2.940150804031696572e-03
1.190000000000000000e+02,-2.695620700417379612e-03
1.200000000000000000e+02,2.565150643513777837e-03
1.210000000000000000e+02,-2.716417065919228459e-03
1.220000000000000000e+02,2.989208281790505135e-03
1.230000000000000000e+02,-3.124981570927437037e-03
1.240000000000000000e+02,3.170142946055509899e-03
1.250000000000000000e+02,-3.186167656251741916e-03
1.260000000000000000e+02,2.939531541701062047e-03
1.270000000000000000e+02,-2.695064229905974953e-03
1.280000000000000000e+02,2.564653177064236608e-03
1.290000000000000000e+02,-2.715968595193684731e-03
1.300000000000000000e+02,2.988804337505195953e-03
1.310000000000000000e+02,-3.124618223764093639e-03
1.320000000000000000e+02,3.169817504394459046e-03
1.330000000000000000e+02,-3.185875224936898439e-03
1.340000000000000000e+02,2.939271561567419547e-03
1.350000000000000000e+02,-2.694832600315433084e-03
1.360000000000000000e+02,2.564447821650574482e-03
1.370000000000000000e+02,-2.715785025439829137e-03
1.380000000000000000e+02,2.988640483742492551e-03
1.390000000000000000e+02,-3.124472193025398283e-03
1.400000000000000000e+02,3.169687887091583809e-03
1.410000000000000000e+02,-3.185759834691397410e-03
1.420000000000000000e+02,2.939169801632857040e-03
1.430000000000000000e+02,-2.694742650883580077e-03
1.440000000000000000e+02,2.564368664936052863e-03
1.450000000000000000e+02,-2.715714803565156838e-03
1.460000000000000000e+02,2.988578304276185826e-03
1.470000000000000000e+02,-3.124417239443289841e-03
1.480000000000000000e+02,3.169639515533453304e-03
1.490000000000000000e+02,-3.185717138272744619e-03
1.500000000000000000e+02,2.939132433779989041e-03
1.510000000000000000e+02,-2.694709862001154910e-03
1.520000000000000000e+02,2.564339999635765338e-03
1.530000000000000000e+02,-2.715689546084844308e-03
1.540000000000000000e+02,2.988556093826356258e-03
1.550000000000000000e+02,-3.124397755246083232e-03
1.560000000000000000e+02,3.169622493184883535e-03
1.570000000000000000e+02,-3.185702225801447744e-03
1.580000000000000000e+02,2.939119472303149735e-03
1.590000000000000000e+02,-2.694698562773060503e-03
1.600000000000000000e+02,2.564330174246850103e-03
1.610000000000000000e+02,-2.715680936369327825e-03
1.620000000000000000e+02,2.988548562188451767e-03
1.630000000000000000e+02,-3.124391186145327685e-03
1.640000000000000000e+02,3.169616787838713638e-03
1.650000000000000000e+02,-3.185697255591526163e-03
1.660000000000000000e+02,2.939115175477187859e-03
1.670000000000000000e+02,-2.694694834668709231e-03
1.680000000000000000e+02,2.564326942178321925e-03
1.690000000000000000e+02,-2.715678112590199332e-03
1.700000000000000000e+02,2.988546096854748525e-03
1.710000000000000000e+02,-3.124389041072883795e-03
1.720000000000000000e+02,3.169614929384697959e-03
1.730000000000000000e+02,-3.185695639160936090e-03
1.740000000000000000e+02,2.939113780632108142e-03
1.750000000000000000e+02,-2.694693625428648716e-03
1.760000000000000000e+02,2.564325892230481883e-03
1.770000000000000000e+02,-2.715677193479142104e-03
1.780000000000000000e+02,2.988545291251959619e-03
1.790000000000000000e+02,-3.124388337417267816e-03
1.800000000000000000e+02,3.169614317281761046e-03
1.810000000000000000e+02,-3.185695103737400721e-03
1.820000000000000000e+02,2.939113316432561719e-03
1.830000000000000000e+02,-2.694693220550940099e-03
1.840000000000000000e+02,2.564325537670423052e-03
1.850000000000000000e+02,-2.715676880182601918e-03
1.860000000000000000e+02,2.988545013331272721e-03
1.870000000000000000e+02,-3.124388091649416433e-03
1.880000000000000000e+02,3.169614100777933593e-03
1.890000000000000000e+02,-3.185694911596221885e-03
1.900000000000000000e+02,2.939113147745590210e-03
1.910000000000000000e+02,-2.694693071418525782e-03
1.920000000000000000e+02,2.564325405140479002e-03
1.930000000000000000e+02,-2.715676761268715367e-03
1.940000000000000000e+02,2.988544906017032328e-03
1.950000000000000000e+02,-3.124387995073242292e-03
1.960000000000000000e+02,3.169614014216670661e-03
1.970000000000000000e+02,-3.185694833378308402e-03
1.980000000000000000e+02,2.939113077996864318e-03
1.990000000000000000e+02,-2.694693008808732564e-03
