r,C_sp
0.000000000000000000e+00,2.848053769326087004e+00
1.000000000000000000e+00,-2.593679702699614342e+00
2.000000000000000000e+00,2.547907915700853287e+00
3.000000000000000000e+00,-2.496981371209001654e+00
4.000000000000000000e+00,2.384617796699927350e+00
5.000000000000000000e+00,-2.316729437049185769e+00
6.000000000000000000e+00,2.230501767626775322e+00
7.000000000000000000e+00,-2.159918538533802224e+00
8.000000000000000000e+00,2.090514920850337077e+00
9.000000000000000000e+00,-2.021157963005534963e+00
1.000000000000000000e+01,1.958423452610125404e+00
1.100000000000000000e+01,-1.896780197201298757e+00
1.200000000000000000e+01,1.838322800875333840e+00
1.300000000000000000e+01,-1.782612394642861142e+00
1.400000000000000000e+01,1.729098647616848172e+00
1.500000000000000000e+01,-1.678114495977612863e+00
1.600000000000000000e+01,1.629244602942462761e+00
1.700000000000000000e+01,-1.582479575133670879e+00
1.800000000000000000e+01,1.537714847856538558e+00
1.900000000000000000e+01,-1.494808814801878549e+00
2.000000000000000000e+01,1.453697608268843311e+00
2.100000000000000000e+01,-1.414275156477951212e+00
2.200000000000000000e+01,1.376459585636819805e+00
2.300000000000000000e+01,-1.340172915776913110e+00
2.400000000000000000e+01,1.305336277436164094e+00
2.500000000000000000e+01,-1.271880411748252726e+00
2.600000000000000000e+01,1.239737491866125252e+00
2.700000000000000000e+01,-1.208843929406218320e+00
2.800000000000000000e+01,1.179140254267920573e+00
2.900000000000000000e+01,-1.150569971933155244e+00
3.000000000000000000e+01,1.123079804900402934e+00
3.100000000000000000e+01,-1.096619506862876570e+00
3.200000000000000000e+01,1.071141202968926009e+00
3.300000000000000000e+01,-1.046599876460116318e+00
3.400000000000000000e+01,1.022952959663005812e+00
3.500000000000000000e+01,-1.000159912540008023e+00
3.600000000000000000e+01,9.781825932017075287e-01
3.700000000000000000e+01,-9.569849207128386936e-01
3.800000000000000000e+01,9.365325436195370834e-01
3.900000000000000000e+01,-9.167930442036369421e-01
4.000000000000000000e+01,8.977353955861008261e-01
4.100000000000000000e+01,-8.793303230034595908e-01
4.200000000000000000e+01,8.615500794096391246e-01
4.300000000000000000e+01,-8.443681169143540943e-01
4.400000000000000000e+01,8.277594059361967904e-01
4.500000000000000000e+01,-8.117002033506783842e-01
4.600000000000000000e+01,7.961678201059728677e-01
4.700000000000000000e+01,-7.811407807291170791e-01
4.800000000000000000e+01,7.665984512380347171e-01
4.900000000000000000e+01,-7.525213126648482298e-01
5.000000000000000000e+01,7.388908137144201138e-01
5.100000000000000000e+01,-7.256891335211023142e-01
5.200000000000000000e+01,7.128994393877439162e-01
5.300000000000000000e+01,-7.005057232791879196e-01
5.400000000000000000e+01,6.884926356939685688e-01
5.500000000000000000e+01,-6.768456067581400948e-01
5.600000000000000000e+01,6.655505871139620888e-01
5.700000000000000000e+01,-6.545942552734455022e-01
5.800000000000000000e+01,6.439639187216713578e-01
5.900000000000000000e+01,-6.336473378085564212e-01
6.000000000000000000e+01,6.236329348038676113e-01
6.100000000000000000e+01,-6.139096738014356847e-01
6.200000000000000000e+01,6.044669389707203466e-01
6.300000000000000000e+01,-5.952946268882087777e-01
6.400000000000000000e+01,5.863829621406307924e-01
6.500000000000000000e+01,-5.777226559877906009e-01
6.600000000000000000e+01,5.693048384556491648e-01
6.700000000000000000e+01,-5.611209243815631353e-01
6.800000000000000000e+01,5.531627845059376991e-01
6.900000000000000000e+01,-5.454226535363333461e-01
7.000000000000000000e+01,5.378930390307452569e-01
7.100000000000000000e+01,-5.305667927092042602e-01
7.200000000000000000e+01,5.234369761636076257e-01
7.300000000000000000e+01,-5.164969838324326989e-01
7.400000000000000000e+01,5.097404952036179715e-01
7.500000000000000000e+01,-5.031613708158716447e-01
7.600000000000000000e+01,4.967537937895251665e-01
7.700000000000000000e+01,-4.905121965702834985e-01
7.800000000000000000e+01,4.844311914841404887e-01
7.900000000000000000e+01,-4.785056269481700597e-01
8.000000000000000000e+01,4.727304871767497030e-01
8.100000000000000000e+01,-4.671009889752163469e-01
8.200000000000000000e+01,4.616125471406871683e-01
8.300000000000000000e+01,-4.562606923377067192e-01
8.400000000000000000e+01,4.510411895223133683e-01
8.500000000000000000e+01,-4.459499773367122666e-01
8.600000000000000000e+01,4.409831143286623290e-01
8.700000000000000000e+01,-4.361368244676254724e-01
8.800000000000000000e+01,4.314074201319309521e-01
8.900000000000000000e+01,-4.267913796266482040e-01
9.000000000000000000e+01,4.222853213144611151e-01
9.100000000000000000e+01,-4.178859378592876261e-01
9.200000000000000000e+01,4.135900964664108725e-01
9.300000000000000000e+01,-4.093947870083005092e-01
9.400000000000000000e+01,4.052970797850736773e-01
9.500000000000000000e+01,-4.012941635723973333e-01
9.600000000000000000e+01,3.973832846650631745e-01
9.700000000000000000e+01,-3.935618101282657433e-01
9.800000000000000000e+01,3.898272077263705837e-01
9.900000000000000000e+01,-3.861769926855947443e-01
1.000000000000000000e+02,3.826088135061280759e-01
1.010000000000000000e+02,-3.791204062156341981e-01
1.020000000000000000e+02,3.757095607832010020e-01
1.030000000000000000e+02,-3.723741540352047963e-01
1.040000000000000000e+02,3.691120998275605469e-01
1.050000000000000000e+02,-3.659214016715889306e-01
1.060000000000000000e+02,3.628001365114009724e-01
1.070000000000000000e+02,-3.597464112511830070e-01
1.080000000000000000e+02,3.567584370176622999e-01
1.090000000000000000e+02,-3.538344877763889840e-01
1.100000000000000000e+02,3.509728733416698776e-01
1.110000000000000000e+02,-3.481719688375843336e-01
1.120000000000000000e+02,3.454301726045318488e-01
1.130000000000000000e+02,-3.427459508575725899e-01
1.140000000000000000e+02,3.401178240025554689e-01
1.150000000000000000e+02,-3.375443309135840453e-01
1.160000000000000000e+02,3.350240938663188173e-01
1.170000000000000000e+02,-3.325557802979055011e-01
1.180000000000000000e+02,3.301380809235071045e-01
1.190000000000000000e+02,-3.277697369379002357e-01
1.200000000000000000e+02,3.254495032988565795e-01
1.210000000000000000e+02,-3.231761873685641273e-01
1.220000000000000000e+02,3.209486368807897283e-01
1.230000000000000000e+02,-3.187657104655006179e-01
1.240000000000000000e+02,3.166263349792290960e-01
1.250000000000000000e+02,-3.145294695529115003e-01
1.260000000000000000e+02,3.124740877201755973e-01
1.270000000000000000e+02,-3.104592032059277917e-01
1.280000000000000000e+02,3.084838369380833445e-01
1.290000000000000000e+02,-3.065470511121649033e-01
1.300000000000000000e+02,3.046479382044468553e-01
