r,C_j
0.000000000000000000e+00,4.776749194075634364e+01
1.000000000000000000e+00,-2.102400738635443389e+01
2.000000000000000000e+00,1.932342919024396366e+00
3.000000000000000000e+00,8.958684279189741417e-01
4.000000000000000000e+00,-1.650881965647137406e-01
5.000000000000000000e+00,3.773111007804974548e-02
6.000000000000000000e+00,-4.634746678425205602e-02
7.000000000000000000e+00,-3.051208686119188940e-03
8.000000000000000000e+00,-5.640713082699200243e-03
9.000000000000000000e+00,-7.461472638405908242e-03
1.000000000000000000e+01,-6.311300247287654486e-03
1.100000000000000000e+01,-5.484678140367016397e-03
1.200000000000000000e+01,-4.798859153911649855e-03
1.300000000000000000e+01,-4.254613358083858543e-03
1.400000000000000000e+01,-3.782397282547478312e-03
1.500000000000000000e+01,-3.367446767264858920e-03
1.600000000000000000e+01,-3.007979439364483198e-03
1.700000000000000000e+01,-2.698295173852116591e-03
1.800000000000000000e+01,-2.430094942585725448e-03
1.900000000000000000e+01,-2.197908396746939275e-03
2.000000000000000000e+01,-1.995985902922825517e-03
2.100000000000000000e+01,-1.820541200363123835e-03
2.200000000000000000e+01,-1.668126688751492281e-03
2.300000000000000000e+01,-1.533051873293445055e-03
2.400000000000000000e+01,-1.413378491067263099e-03
2.500000000000000000e+01,-1.307246657569649528e-03
2.600000000000000000e+01,-1.212653822884490751e-03
2.700000000000000000e+01,-1.128074068404316677e-03
2.800000000000000000e+01,-1.052067713740001409e-03
2.900000000000000000e+01,-9.834872129639293803e-04
3.000000000000000000e+01,-9.219372482069942976e-04
3.100000000000000000e+01,-8.652100231838488753e-04
3.200000000000000000e+01,-8.133141874857585663e-04
3.300000000000000000e+01,-7.657861188112846662e-04
3.400000000000000000e+01,-7.221320200434533376e-04
3.500000000000000000e+01,-6.821432819741346520e-04
3.600000000000000000e+01,-6.452637349720902193e-04
3.700000000000000000e+01,-6.109830216045608609e-04
3.800000000000000000e+01,-5.795015483620602481e-04
3.900000000000000000e+01,-5.500685101136326693e-04
4.000000000000000000e+01,-5.227734108093073928e-04
4.100000000000000000e+01,-4.974522749918719455e-04
4.200000000000000000e+01,-4.738124898162610066e-04
4.300000000000000000e+01,-4.519901057458142191e-04
4.400000000000000000e+01,-4.315520758257918033e-04
4.500000000000000000e+01,-4.121252384576834515e-04
4.600000000000000000e+01,-3.939931790455375449e-04
4.700000000000000000e+01,-3.770551065915839217e-04
4.800000000000000000e+01,-3.612771649779134009e-04
4.900000000000000000e+01,-3.465869177219360608e-04
5.000000000000000000e+01,-3.327118654814498200e-04
5.100000000000000000e+01,-3.198963821322564627e-04
5.200000000000000000e+01,-3.077390735350959972e-04
5.300000000000000000e+01,-2.959265375377384544e-04
5.400000000000000000e+01,-2.847299753279131096e-04
5.500000000000000000e+01,-2.743460926613039419e-04
5.600000000000000000e+01,-2.646557111489755698e-04
5.700000000000000000e+01,-2.556298539770907041e-04
5.800000000000000000e+01,-2.470068923381418813e-04
5.900000000000000000e+01,-2.390604991022726722e-04
6.000000000000000000e+01,-2.314210095670787837e-04
6.100000000000000000e+01,-2.238211329537165284e-04
6.200000000000000000e+01,-2.164995076929798756e-04
6.300000000000000000e+01,-2.097769361535384292e-04
6.400000000000000000e+01,-2.034934763415208181e-04
6.500000000000000000e+01,-1.976451115810462511e-04
6.600000000000000000e+01,-1.919891185355737662e-04
6.700000000000000000e+01,-1.867950112188765388e-04
6.800000000000000000e+01,-1.817306974318810830e-04
6.900000000000000000e+01,-1.765695770492570205e-04
7.000000000000000000e+01,-1.715146992227190026e-04
7.100000000000000000e+01,-1.669235967236559759e-04
7.200000000000000000e+01,-1.626232622866652378e-04
7.300000000000000000e+01,-1.586246179243744336e-04
7.400000000000000000e+01,-1.547089490765429787e-04
7.500000000000000000e+01,-1.511267743028454902e-04
7.600000000000000000e+01,-1.475855875501252967e-04
7.700000000000000000e+01,-1.438947328535888914e-04
7.800000000000000000e+01,-1.402236697751746419e-04
7.900000000000000000e+01,-1.369237003379097928e-04
8.000000000000000000e+01,-1.338237185199986357e-04
8.100000000000000000e+01,-1.309434945975240794e-04
8.200000000000000000e+01,-1.280897999471619642e-04
8.300000000000000000e+01,-1.254883244179438861e-04
8.400000000000000000e+01,-1.228850585599516876e-04
8.500000000000000000e+01,-1.201206368852680839e-04
8.600000000000000000e+01,-1.173344965934575157e-04
8.700000000000000000e+01,-1.148520324285584593e-04
8.800000000000000000e+01,-1.125114095810175741e-04
8.900000000000000000e+01,-1.103374501019160903e-04
9.000000000000000000e+01,-1.081616738360935415e-04
9.100000000000000000e+01,-1.061836517362024779e-04
9.200000000000000000e+01,-1.041851021366113628e-04
9.300000000000000000e+01,-1.020335933707983145e-04
9.400000000000000000e+01,-9.984241377836156062e-05
9.500000000000000000e+01,-9.790349744598358939e-05
9.600000000000000000e+01,-9.606741169854160489e-05
9.700000000000000000e+01,-9.436166094811682115e-05
9.800000000000000000e+01,-9.264066709935292465e-05
9.900000000000000000e+01,-9.107883694614571368e-05
1.000000000000000000e+02,-8.949013195280741684e-05
1.010000000000000000e+02,-8.776514120434342203e-05
1.020000000000000000e+02,-8.599468488768025054e-05
1.030000000000000000e+02,-8.443584544881588272e-05
1.040000000000000000e+02,-8.295244403200285888e-05
1.050000000000000000e+02,-8.157319831081366601e-05
1.060000000000000000e+02,-8.017313950059445915e-05
1.070000000000000000e+02,-7.890349106265404089e-05
1.080000000000000000e+02,-7.760680838675426685e-05
1.090000000000000000e+02,-7.619327477392801029e-05
1.100000000000000000e+02,-7.473454803808010638e-05
1.110000000000000000e+02,-7.345445132234118546e-05
1.120000000000000000e+02,-7.222973683251865396e-05
1.130000000000000000e+02,-7.108943518296939601e-05
1.140000000000000000e+02,-6.992681029327485476e-05
1.150000000000000000e+02,-6.887226351892650200e-05
1.160000000000000000e+02,-6.779342174567659640e-05
1.170000000000000000e+02,-6.661710456246083822e-05
1.180000000000000000e+02,-6.539869632771200259e-05
1.190000000000000000e+02,-6.433165511854355145e-05
1.200000000000000000e+02,-6.330477974625381421e-05
1.210000000000000000e+02,-6.234687235373570502e-05
1.220000000000000000e+02,-6.136715398241676667e-05
1.230000000000000000e+02,-6.047761044136734654e-05
1.240000000000000000e+02,-5.956768435044779153e-05
1.250000000000000000e+02,-5.857829848032736209e-05
1.260000000000000000e+02,-5.755105284066530658e-05
1.270000000000000000e+02,-5.665236363849857071e-05
1.280000000000000000e+02,-5.578196467670437642e-05
1.290000000000000000e+02,-5.496811388105982132e-05
1.300000000000000000e+02,-5.413389964736836646e-05
1.310000000000000000e+02,-5.337517866266239253e-05
1.320000000000000000e+02,-5.260027558762203626e-05
1.330000000000000000e+02,-5.176205593038218922e-05
1.340000000000000000e+02,-5.089046467698921106e-05
1.350000000000000000e+02,-5.012818989946765669e-05
1.360000000000000000e+02,-4.938473981130897528e-05
1.370000000000000000e+02,-4.868765404353325721e-05
1.380000000000000000e+02,-4.797201457051869511e-05
1.390000000000000000e+02,-4.731964136794886144e-05
1.400000000000000000e+02,-4.665513920798503023e-05
1.410000000000000000e+02,-4.594147726511010887e-05
1.420000000000000000e+02,-4.519876100506081684e-05
1.430000000000000000e+02,-4.454904806028281428e-05
1.440000000000000000e+02,-4.391050305141419585e-05
1.450000000000000000e+02,-4.330986097844657934e-05
1.460000000000000000e+02,-4.269254218414175739e-05
1.470000000000000000e+02,-4.212820301763287034e-05
1.480000000000000000e+02,-4.155544426964752347e-05
1.490000000000000000e+02,-4.094577463309434506e-05
1.500000000000000000e+02,-4.031100571566526014e-05
1.510000000000000000e+02,-3.975536237188492805e-05
1.520000000000000000e+02,-3.920463349160741018e-05
1.530000000000000000e+02,-3.868471684320695658e-05
1.540000000000000000e+02,-3.814992234740799404e-05
1.550000000000000000e+02,-3.765939726552147704e-05
1.560000000000000000e+02,-3.716374658324639313e-05
1.570000000000000000e+02,-3.664168875516793378e-05
1.580000000000000000e+02,-3.609805676418886833e-05
1.590000000000000000e+02,-3.562171980941997163e-05
1.600000000000000000e+02,-3.514516126124078710e-05
1.610000000000000000e+02,-3.469344132156493288e-05
1.620000000000000000e+02,-3.422849911149938862e-05
1.630000000000000000e+02,-3.380042133027671980e-05
1.640000000000000000e+02,-3.337008881842962182e-05
1.650000000000000000e+02,-3.292229862683626607e-05
1.660000000000000000e+02,-3.245602489609922259e-05
1.670000000000000000e+02,-3.204694794156637272e-05
1.680000000000000000e+02,-3.163342080281239532e-05
1.690000000000000000e+02,-3.123968427676260262e-05
1.700000000000000000e+02,-3.083421478589087883e-05
1.710000000000000000e+02,-3.045929963363391835e-05
1.720000000000000000e+02,-3.008460014708447261e-05
1.730000000000000000e+02,-2.970002987545683482e-05
1.740000000000000000e+02,-2.929965778886156613e-05
1.750000000000000000e+02,-2.894785628537732691e-05
1.760000000000000000e+02,-2.858812349071371273e-05
1.770000000000000000e+02,-2.824390915279195724e-05
1.780000000000000000e+02,-2.788928354835462642e-05
1.790000000000000000e+02,-2.755982825242142553e-05
1.800000000000000000e+02,-2.723269440174647116e-05
1.810000000000000000e+02,-2.690209361944084776e-05
1.820000000000000000e+02,-2.655800213080539152e-05
1.830000000000000000e+02,-2.625510951936860238e-05
1.840000000000000000e+02,-2.594142651979325365e-05
1.850000000000000000e+02,-2.563964481705482967e-05
1.860000000000000000e+02,-2.532861511728157211e-05
1.870000000000000000e+02,-2.503815938847964162e-05
1.880000000000000000e+02,-2.475180622507622274e-05
1.890000000000000000e+02,-2.446736874262001038e-05
1.900000000000000000e+02,-2.417142321498033652e-05
1.910000000000000000e+02,-2.391037575399934667e-05
1.920000000000000000e+02,-2.363619994927290691e-05
1.930000000000000000e+02,-2.337086406534183425e-05
1.940000000000000000e+02,-2.309729883354094682e-05
1.950000000000000000e+02,-2.284038339794847161e-05
1.960000000000000000e+02,-2.258906637742086332e-05
1.970000000000000000e+02,-2.234416967183960878e-05
1.980000000000000000e+02,-2.208946030624048262e-05
1.990000000000000000e+02,-2.186426348593784041e-05
