r,C_j
0.000000000000000000e+00,5.748274484434611864e+00
1.000000000000000000e+00,-4.023800883624433222e-01
2.000000000000000000e+00,1.171199635696481556e-01
3.000000000000000000e+00,7.876059296952828137e-03
4.000000000000000000e+00,-1.785576723285733913e-03
5.000000000000000000e+00,-3.303501291263694073e-04
6.000000000000000000e+00,-2.178919694770242721e-06
7.000000000000000000e+00,9.051916477362254021e-06
8.000000000000000000e+00,1.274415325602795690e-06
9.000000000000000000e+00,-1.422901475950366645e-07
1.000000000000000000e+01,-6.920164768997594251e-08
1.100000000000000000e+01,-4.666696862276609181e-09
1.200000000000000000e+01,2.176962554667483118e-09
1.300000000000000000e+01,5.222879628785648265e-10
1.400000000000000000e+01,-2.000977161742412136e-11
1.500000000000000000e+01,-2.625505368669678319e-11
1.600000000000000000e+01,-2.775640828289738238e-12
1.700000000000000000e+01,8.099632076152829541e-13
1.800000000000000000e+01,2.360195372475004660e-13
1.900000000000000000e+01,-5.231926003546050197e-15
2.000000000000000000e+01,-1.150468609267818465e-14
2.100000000000000000e+01,-1.276756478318930021e-15
2.200000000000000000e+01,3.608224830031758756e-16
2.300000000000000000e+01,1.110223024625156540e-16
2.400000000000000000e+01,-1.387778780781445676e-17
2.500000000000000000e+01,0.000000000000000000e+00
2.600000000000000000e+01,1.387778780781445676e-17
2.700000000000000000e+01,-2.775557561562891351e-17
2.800000000000000000e+01,0.000000000000000000e+00
2.900000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,4.163336342344337027e-17
3.100000000000000000e+01,1.387778780781445676e-17
3.200000000000000000e+01,-2.775557561562891351e-17
3.300000000000000000e+01,0.000000000000000000e+00
3.400000000000000000e+01,0.000000000000000000e+00
3.500000000000000000e+01,-4.163336342344337027e-17
3.600000000000000000e+01,4.163336342344337027e-17
3.700000000000000000e+01,1.387778780781445676e-17
3.800000000000000000e+01,1.387778780781445676e-17
3.900000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+01,-1.387778780781445676e-17
4.100000000000000000e+01,2.775557561562891351e-17
4.200000000000000000e+01,-4.163336342344337027e-17
4.300000000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+01,1.387778780781445676e-17
4.500000000000000000e+01,0.000000000000000000e+00
4.600000000000000000e+01,0.000000000000000000e+00
4.700000000000000000e+01,4.163336342344337027e-17
4.800000000000000000e+01,-1.387778780781445676e-17
4.900000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,-9.714451465470119729e-17
5.100000000000000000e+01,-2.775557561562891351e-17
5.200000000000000000e+01,0.000000000000000000e+00
5.300000000000000000e+01,2.775557561562891351e-17
5.400000000000000000e+01,0.000000000000000000e+00
5.500000000000000000e+01,4.163336342344337027e-17
5.600000000000000000e+01,1.387778780781445676e-17
5.700000000000000000e+01,0.000000000000000000e+00
5.800000000000000000e+01,-2.775557561562891351e-17
5.900000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+01,0.000000000000000000e+00
6.100000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,1.387778780781445676e-17
6.300000000000000000e+01,-4.163336342344337027e-17
6.400000000000000000e+01,5.551115123125782702e-17
6.500000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,2.775557561562891351e-17
6.700000000000000000e+01,0.000000000000000000e+00
6.800000000000000000e+01,1.387778780781445676e-17
6.900000000000000000e+01,-4.163336342344337027e-17
7.000000000000000000e+01,-1.387778780781445676e-17
7.100000000000000000e+01,-4.163336342344337027e-17
7.200000000000000000e+01,1.387778780781445676e-17
7.300000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,4.163336342344337027e-17
7.500000000000000000e+01,1.387778780781445676e-17
7.600000000000000000e+01,-1.387778780781445676e-17
7.700000000000000000e+01,-5.551115123125782702e-17
7.800000000000000000e+01,0.000000000000000000e+00
7.900000000000000000e+01,-2.775557561562891351e-17
8.000000000000000000e+01,-2.775557561562891351e-17
8.100000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.387778780781445676e-17
8.300000000000000000e+01,-5.551115123125782702e-17
8.400000000000000000e+01,2.775557561562891351e-17
8.500000000000000000e+01,1.387778780781445676e-17
8.600000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,-5.551115123125782702e-17
8.800000000000000000e+01,0.000000000000000000e+00
8.900000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+01,0.000000000000000000e+00
9.100000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,2.775557561562891351e-17
9.300000000000000000e+01,2.775557561562891351e-17
9.400000000000000000e+01,1.387778780781445676e-17
9.500000000000000000e+01,-1.387778780781445676e-17
9.600000000000000000e+01,-2.775557561562891351e-17
9.700000000000000000e+01,1.387778780781445676e-17
9.800000000000000000e+01,-1.387778780781445676e-17
9.900000000000000000e+01,0.000000000000000000e+00
