r,C_nn
0.000000000000000000e+00,2.394105079270438807e-01
1.000000000000000000e+00,-1.392700408629017339e-01
2.000000000000000000e+00,1.399863884876229037e-02
3.000000000000000000e+00,2.748466172082686398e-03
4.000000000000000000e+00,1.935735565725238416e-03
5.000000000000000000e+00,5.365674460544589408e-04
6.000000000000000000e+00,2.535633219307165120e-04
7.000000000000000000e+00,6.828946422121617843e-05
8.000000000000000000e+00,1.735449881046235987e-05
9.000000000000000000e+00,4.332956625940909134e-06
1.000000000000000000e+01,1.147466017314968667e-06
1.100000000000000000e+01,3.583411567475991433e-07
1.200000000000000000e+01,1.503553583859229548e-07
1.300000000000000000e+01,7.954029834777998076e-08
1.400000000000000000e+01,4.587580582082750880e-08
1.500000000000000000e+01,2.613504257453769242e-08
1.600000000000000000e+01,1.444093822300374086e-08
1.700000000000000000e+01,7.775774246709943327e-09
1.800000000000000000e+01,4.119300456295604818e-09
1.900000000000000000e+01,2.165266188569603401e-09
2.000000000000000000e+01,1.136180927119312400e-09
2.100000000000000000e+01,5.975464567598010035e-10
2.200000000000000000e+01,3.156475081311782560e-10
2.300000000000000000e+01,1.675486416274907242e-10
2.400000000000000000e+01,8.934630812973409775e-11
2.500000000000000000e+01,4.783862195267829520e-11
2.600000000000000000e+01,2.569588986034432310e-11
2.700000000000000000e+01,1.383693160050825099e-11
2.800000000000000000e+01,7.466915974418952828e-12
2.900000000000000000e+01,4.030109579389318242e-12
3.000000000000000000e+01,2.173816682216056506e-12
3.100000000000000000e+01,1.168842800325364806e-12
3.200000000000000000e+01,6.217248937900876626e-13
3.300000000000000000e+01,3.264055692397960229e-13
3.400000000000000000e+01,1.652011860642232932e-13
3.500000000000000000e+01,7.549516567451064475e-14
3.600000000000000000e+01,2.975397705995419528e-14
3.700000000000000000e+01,4.440892098500626162e-16
3.800000000000000000e+01,-1.465494392505206633e-14
3.900000000000000000e+01,-2.486899575160350651e-14
4.000000000000000000e+01,-3.286260152890463360e-14
4.100000000000000000e+01,-3.375077994860475883e-14
4.200000000000000000e+01,-3.730349362740525976e-14
4.300000000000000000e+01,-3.907985046680551022e-14
4.400000000000000000e+01,-3.774758283725532237e-14
4.500000000000000000e+01,-4.041211809635569807e-14
4.600000000000000000e+01,-4.218847493575594854e-14
4.700000000000000000e+01,-4.440892098500626162e-14
4.800000000000000000e+01,-4.884981308350688778e-14
4.900000000000000000e+01,-4.796163466380676255e-14
5.000000000000000000e+01,-4.884981308350688778e-14
5.100000000000000000e+01,-4.973799150320701301e-14
5.200000000000000000e+01,-4.884981308350688778e-14
5.300000000000000000e+01,-5.195843755245732609e-14
5.400000000000000000e+01,-5.284661597215745132e-14
5.500000000000000000e+01,-5.595524044110788964e-14
5.600000000000000000e+01,-5.995204332975845318e-14
5.700000000000000000e+01,-5.906386491005832795e-14
5.800000000000000000e+01,-6.039613253960851580e-14
5.900000000000000000e+01,-6.217248937900876626e-14
6.000000000000000000e+01,-6.039613253960851580e-14
6.100000000000000000e+01,-6.306066779870889150e-14
6.200000000000000000e+01,-6.439293542825907934e-14
6.300000000000000000e+01,-6.838973831690964289e-14
6.400000000000000000e+01,-7.149836278586008120e-14
6.500000000000000000e+01,-6.972200594645983074e-14
6.600000000000000000e+01,-7.105427357601001859e-14
6.700000000000000000e+01,-7.283063041541026905e-14
6.800000000000000000e+01,-7.105427357601001859e-14
6.900000000000000000e+01,-7.416289804496045690e-14
7.000000000000000000e+01,-7.505107646466058213e-14
7.100000000000000000e+01,-7.815970093361102045e-14
7.200000000000000000e+01,-8.215650382226158399e-14
7.300000000000000000e+01,-8.082423619271139614e-14
7.400000000000000000e+01,-8.260059303211164661e-14
7.500000000000000000e+01,-8.437694987151189707e-14
7.600000000000000000e+01,-8.126832540256145876e-14
7.700000000000000000e+01,-8.437694987151189707e-14
7.800000000000000000e+01,-8.615330671091214754e-14
7.900000000000000000e+01,-8.881784197001252323e-14
8.000000000000000000e+01,-9.192646643896296155e-14
8.100000000000000000e+01,-9.192646643896296155e-14
8.200000000000000000e+01,-9.325873406851314940e-14
8.300000000000000000e+01,-9.503509090791339986e-14
8.400000000000000000e+01,-9.325873406851314940e-14
8.500000000000000000e+01,-9.592326932761352509e-14
8.600000000000000000e+01,-9.636735853746358771e-14
8.700000000000000000e+01,-1.003641614261141513e-13
8.800000000000000000e+01,-1.034727858950645896e-13
8.900000000000000000e+01,-1.030286966852145270e-13
9.000000000000000000e+01,-1.048050535246147774e-13
9.100000000000000000e+01,-1.048050535246147774e-13
9.200000000000000000e+01,-1.034727858950645896e-13
9.300000000000000000e+01,-1.061373211541649653e-13
9.400000000000000000e+01,-1.079136779935652157e-13
9.500000000000000000e+01,-1.110223024625156540e-13
9.600000000000000000e+01,-1.145750161413161550e-13
9.700000000000000000e+01,-1.136868377216160297e-13
9.800000000000000000e+01,-1.163513729807164054e-13
9.900000000000000000e+01,-1.172395514004165307e-13
1.000000000000000000e+02,-1.150191053511662176e-13
1.010000000000000000e+02,-1.172395514004165307e-13
1.020000000000000000e+02,-1.190159082398167811e-13
1.030000000000000000e+02,-1.225686219186172821e-13
1.040000000000000000e+02,-1.261213355974177830e-13
1.050000000000000000e+02,-1.247890679678675951e-13
1.060000000000000000e+02,-1.261213355974177830e-13
1.070000000000000000e+02,-1.270095140171179082e-13
1.080000000000000000e+02,-1.252331571777176578e-13
1.090000000000000000e+02,-1.287858708565181587e-13
1.100000000000000000e+02,-1.301181384860683465e-13
1.110000000000000000e+02,-1.332267629550187849e-13
1.120000000000000000e+02,-1.367794766338192858e-13
1.130000000000000000e+02,-1.358912982141191605e-13
1.140000000000000000e+02,-1.376676550535194110e-13
1.150000000000000000e+02,-1.389999226830695989e-13
1.160000000000000000e+02,-1.367794766338192858e-13
1.170000000000000000e+02,-1.394440118929196615e-13
1.180000000000000000e+02,-1.398881011027697241e-13
1.190000000000000000e+02,-1.429967255717201624e-13
1.200000000000000000e+02,-1.469935284603707260e-13
1.210000000000000000e+02,-1.469935284603707260e-13
1.220000000000000000e+02,-1.483257960899209138e-13
1.230000000000000000e+02,-1.492139745096210390e-13
1.240000000000000000e+02,-1.474376176702207886e-13
1.250000000000000000e+02,-1.496580637194711016e-13
1.260000000000000000e+02,-1.518785097687214147e-13
1.270000000000000000e+02,-1.554312234475219157e-13
1.280000000000000000e+02,-1.589839371263224166e-13
1.290000000000000000e+02,-1.576516694967722287e-13
1.300000000000000000e+02,-1.589839371263224166e-13
1.310000000000000000e+02,-1.603162047558726044e-13
1.320000000000000000e+02,-1.585398479164723540e-13
1.330000000000000000e+02,-1.607602939657226671e-13
1.340000000000000000e+02,-1.620925615952728549e-13
1.350000000000000000e+02,-1.652011860642232932e-13
1.360000000000000000e+02,-1.696420781627239194e-13
1.370000000000000000e+02,-1.687538997430237941e-13
1.380000000000000000e+02,-1.705302565824240446e-13
1.390000000000000000e+02,-1.723066134218242951e-13
1.400000000000000000e+02,-1.691979889528738568e-13
1.410000000000000000e+02,-1.727507026316743577e-13
1.420000000000000000e+02,-1.749711486809246708e-13
1.430000000000000000e+02,-1.785238623597251717e-13
1.440000000000000000e+02,-1.820765760385256726e-13
1.450000000000000000e+02,-1.807443084089754848e-13
1.460000000000000000e+02,-1.820765760385256726e-13
1.470000000000000000e+02,-1.829647544582257979e-13
1.480000000000000000e+02,-1.829647544582257979e-13
1.490000000000000000e+02,-1.847411112976260483e-13
1.500000000000000000e+02,-1.860733789271762362e-13
1.510000000000000000e+02,-1.891820033961266745e-13
1.520000000000000000e+02,-1.931788062847772380e-13
1.530000000000000000e+02,-1.922906278650771128e-13
1.540000000000000000e+02,-1.936228954946273006e-13
1.550000000000000000e+02,-1.949551631241774885e-13
1.560000000000000000e+02,-1.936228954946273006e-13
1.570000000000000000e+02,-1.962874307537276763e-13
1.580000000000000000e+02,-1.980637875931279268e-13
