r,C_sp
0.000000000000000000e+00,2.580678400801228012e+00
1.000000000000000000e+00,2.012138196461664474e+00
2.000000000000000000e+00,1.476563309125784595e+00
3.000000000000000000e+00,1.122564870757944755e+00
4.000000000000000000e+00,8.609187600816429198e-01
5.000000000000000000e+00,6.783011031882244524e-01
6.000000000000000000e+00,5.482456140916605047e-01
7.000000000000000000e+00,4.530519618637376400e-01
8.000000000000000000e+00,3.736636126047203632e-01
9.000000000000000000e+00,3.152519212342025368e-01
1.000000000000000000e+01,2.733666210257400531e-01
1.100000000000000000e+01,2.435632223049968015e-01
1.200000000000000000e+01,2.134883286795484503e-01
1.300000000000000000e+01,1.898895729943133603e-01
1.400000000000000000e+01,1.736923567153561554e-01
1.500000000000000000e+01,1.641089236450224698e-01
1.600000000000000000e+01,1.503743949167943017e-01
1.700000000000000000e+01,1.383089042404006819e-01
1.800000000000000000e+01,1.311597560081857461e-01
1.900000000000000000e+01,1.289844692174033358e-01
2.000000000000000000e+01,1.215215778921490686e-01
2.100000000000000000e+01,1.137834072297684712e-01
2.200000000000000000e+01,1.100656350954970497e-01
2.300000000000000000e+01,1.107109670150866754e-01
2.400000000000000000e+01,1.059129692300136844e-01
2.500000000000000000e+01,1.000214658392955952e-01
2.600000000000000000e+01,9.781036606952449308e-02
2.700000000000000000e+01,9.973901086597375398e-02
2.800000000000000000e+01,9.636795239766955679e-02
2.900000000000000000e+01,9.142318720890323103e-02
3.000000000000000000e+01,9.002186119127590647e-02
3.100000000000000000e+01,9.266764703937890868e-02
3.200000000000000000e+01,9.009534804630245364e-02
3.300000000000000000e+01,8.565485247889867426e-02
3.400000000000000000e+01,8.465932159011901881e-02
3.500000000000000000e+01,8.761509274194419217e-02
3.600000000000000000e+01,8.545573309084668334e-02
3.700000000000000000e+01,8.129137055193551287e-02
3.800000000000000000e+01,8.050442144161329416e-02
3.900000000000000000e+01,8.360921680825293689e-02
4.000000000000000000e+01,8.178828602371360224e-02
4.100000000000000000e+01,7.784149105735820029e-02
4.200000000000000000e+01,7.724860940167985190e-02
4.300000000000000000e+01,8.052779363672207813e-02
4.400000000000000000e+01,7.898724574535188891e-02
4.500000000000000000e+01,7.520307841122386705e-02
4.600000000000000000e+01,7.474202707904573084e-02
4.700000000000000000e+01,7.811361514858997102e-02
4.800000000000000000e+01,7.671961163919222004e-02
4.900000000000000000e+01,7.302990430592130877e-02
5.000000000000000000e+01,7.262669753297654185e-02
5.100000000000000000e+01,7.601704127524472332e-02
5.200000000000000000e+01,7.475613465392286217e-02
5.300000000000000000e+01,7.115590904254799620e-02
5.400000000000000000e+01,7.083055699931781191e-02
5.500000000000000000e+01,7.428925392877354372e-02
5.600000000000000000e+01,7.318180894159710681e-02
5.700000000000000000e+01,6.966894870651328675e-02
5.800000000000000000e+01,6.942004657436892656e-02
5.900000000000000000e+01,7.293877271629825576e-02
6.000000000000000000e+01,7.191624528877638145e-02
6.100000000000000000e+01,6.845413326048242764e-02
6.200000000000000000e+01,6.823327782283362952e-02
6.300000000000000000e+01,7.175332141135146169e-02
6.400000000000000000e+01,7.078989970536890552e-02
6.500000000000000000e+01,6.737062003099618390e-02
6.600000000000000000e+01,6.718295806307078566e-02
6.700000000000000000e+01,7.072833191720626078e-02
6.800000000000000000e+01,6.985358700695189216e-02
6.900000000000000000e+01,6.648608023505818421e-02
7.000000000000000000e+01,6.634736266963178752e-02
7.100000000000000000e+01,6.993667275393686267e-02
7.200000000000000000e+01,6.912113395356739298e-02
7.300000000000000000e+01,6.578648404425595231e-02
7.400000000000000000e+01,6.566779516712097087e-02
7.500000000000000000e+01,6.926055430873369334e-02
7.600000000000000000e+01,6.847222638895093805e-02
7.700000000000000000e+01,6.515850858300824278e-02
7.800000000000000000e+01,6.505214952874903422e-02
7.900000000000000000e+01,6.864950507094963461e-02
8.000000000000000000e+01,6.790901281382256960e-02
8.100000000000000000e+01,6.462490579297218429e-02
8.200000000000000000e+01,6.454792231859203533e-02
8.300000000000000000e+01,6.817424923188028507e-02
8.400000000000000000e+01,6.747642541320793275e-02
8.500000000000000000e+01,6.421504488636339825e-02
8.600000000000000000e+01,6.415473379107497487e-02
8.700000000000000000e+01,6.778890254107809710e-02
8.800000000000000000e+01,6.710551823320096143e-02
8.900000000000000000e+01,6.385488795504376536e-02
9.000000000000000000e+01,6.379825780491153731e-02
