r,C_d
0.000000000000000000e+00,6.973129243742890893e+00
1.000000000000000000e+00,3.470713897490218525e+00
2.000000000000000000e+00,3.549418040182318990e+00
3.000000000000000000e+00,3.581278508437935937e+00
4.000000000000000000e+00,3.585618732616638660e+00
5.000000000000000000e+00,3.584417988058872684e+00
6.000000000000000000e+00,3.584684334211287737e+00
7.000000000000000000e+00,3.583944896470277364e+00
8.000000000000000000e+00,3.588844534757636762e+00
9.000000000000000000e+00,3.588557157235104267e+00
1.000000000000000000e+01,3.589654055215139028e+00
1.100000000000000000e+01,3.589355112270641079e+00
1.200000000000000000e+01,3.594553252384522946e+00
1.300000000000000000e+01,3.594316902690005922e+00
1.400000000000000000e+01,3.595159538296476498e+00
1.500000000000000000e+01,3.594578966653977581e+00
1.600000000000000000e+01,3.599485886123084732e+00
1.700000000000000000e+01,3.599081530911137250e+00
1.800000000000000000e+01,3.599776309537662033e+00
1.900000000000000000e+01,3.599061719964480766e+00
2.000000000000000000e+01,3.603818513659111655e+00
2.100000000000000000e+01,3.603223729661946706e+00
2.200000000000000000e+01,3.603598802822925329e+00
2.300000000000000000e+01,3.602642821360126479e+00
2.400000000000000000e+01,3.607210348323583560e+00
2.500000000000000000e+01,3.606513247375682685e+00
2.600000000000000000e+01,3.606812936326694530e+00
2.700000000000000000e+01,3.605774272462978214e+00
2.800000000000000000e+01,3.610262112679311297e+00
2.900000000000000000e+01,3.609434522224837405e+00
3.000000000000000000e+01,3.609543626216816126e+00
3.100000000000000000e+01,3.608375586504561028e+00
3.200000000000000000e+01,3.612747525817263217e+00
3.300000000000000000e+01,3.611836612663519297e+00
3.400000000000000000e+01,3.611859692270368960e+00
3.500000000000000000e+01,3.610609251314554680e+00
3.600000000000000000e+01,3.614909634191614263e+00
3.700000000000000000e+01,3.613897416234006954e+00
3.800000000000000000e+01,3.613805590311452764e+00
3.900000000000000000e+01,3.612480738979515493e+00
4.000000000000000000e+01,3.616700877633407085e+00
4.100000000000000000e+01,3.615621084044366107e+00
4.200000000000000000e+01,3.615435616788025275e+00
4.300000000000000000e+01,3.614029642253803853e+00
4.400000000000000000e+01,3.618186500844494446e+00
4.500000000000000000e+01,3.617034424029182738e+00
4.600000000000000000e+01,3.616785209265354073e+00
4.700000000000000000e+01,3.615335698769346351e+00
