r,C_sp
0.000000000000000000e+00,2.297732911614696061e+00
1.000000000000000000e+00,1.880117207720215733e+00
2.000000000000000000e+00,1.500271562505846257e+00
3.000000000000000000e+00,1.225879444979776522e+00
4.000000000000000000e+00,1.002205573109454351e+00
5.000000000000000000e+00,8.211389598648759502e-01
6.000000000000000000e+00,6.736455321385833583e-01
7.000000000000000000e+00,5.544438455822542355e-01
8.000000000000000000e+00,4.573185802571264613e-01
9.000000000000000000e+00,3.790163848426135740e-01
1.000000000000000000e+01,3.150222729479545958e-01
1.100000000000000000e+01,2.626439848664152144e-01
1.200000000000000000e+01,2.196071417961534544e-01
1.300000000000000000e+01,1.840762645260389241e-01
1.400000000000000000e+01,1.545175820011866208e-01
1.500000000000000000e+01,1.300503065564050098e-01
1.600000000000000000e+01,1.096611772157325970e-01
1.700000000000000000e+01,9.292540403736172794e-02
1.800000000000000000e+01,7.895668595630592201e-02
1.900000000000000000e+01,6.725941940580215661e-02
2.000000000000000000e+01,5.746076853469450629e-02
2.100000000000000000e+01,4.920984368924975760e-02
2.200000000000000000e+01,4.223250589684564293e-02
2.300000000000000000e+01,3.632333377578646910e-02
2.400000000000000000e+01,3.130932383746987124e-02
2.500000000000000000e+01,2.713519228345180612e-02
2.600000000000000000e+01,2.360413400170319198e-02
2.700000000000000000e+01,2.056905861746158304e-02
2.800000000000000000e+01,1.796595307241104569e-02
2.900000000000000000e+01,1.572956089057418738e-02
3.000000000000000000e+01,1.378614918942535489e-02
3.100000000000000000e+01,1.210217752595491719e-02
3.200000000000000000e+01,1.066424278285642291e-02
3.300000000000000000e+01,9.485184173142176614e-03
3.400000000000000000e+01,8.475424468042735276e-03
3.500000000000000000e+01,7.583352778477135854e-03
3.600000000000000000e+01,6.797703617103660265e-03
3.700000000000000000e+01,6.103277254880085621e-03
3.800000000000000000e+01,5.459424784946985063e-03
3.900000000000000000e+01,4.886273924462501347e-03
4.000000000000000000e+01,4.394475645355183473e-03
4.100000000000000000e+01,3.975137432322362920e-03
4.200000000000000000e+01,3.588547437892745159e-03
4.300000000000000000e+01,3.231542650323894570e-03
4.400000000000000000e+01,2.916093302356682036e-03
4.500000000000000000e+01,2.629331004633896508e-03
4.600000000000000000e+01,2.363212620656053413e-03
4.700000000000000000e+01,2.122931433356069122e-03
4.800000000000000000e+01,1.914579939115185810e-03
4.900000000000000000e+01,1.741931694706689042e-03
5.000000000000000000e+01,1.587386189020226429e-03
5.100000000000000000e+01,1.440462047972177004e-03
5.200000000000000000e+01,1.305094438831923189e-03
5.300000000000000000e+01,1.179969625613663418e-03
5.400000000000000000e+01,1.072820835777577725e-03
5.500000000000000000e+01,9.756780508900691823e-04
5.600000000000000000e+01,9.151229569211286920e-04
5.700000000000000000e+01,8.756318471880186098e-04
5.800000000000000000e+01,8.389510898209231581e-04
5.900000000000000000e+01,7.932352727822146671e-04
6.000000000000000000e+01,7.490504183150087369e-04
6.100000000000000000e+01,7.122311942215388270e-04
6.200000000000000000e+01,6.780585371321193192e-04
6.300000000000000000e+01,6.433898572301657197e-04
6.400000000000000000e+01,6.325515516841192544e-04
6.500000000000000000e+01,6.229143501525472764e-04
6.600000000000000000e+01,6.111308862491997718e-04
6.700000000000000000e+01,5.899119986978233711e-04
6.800000000000000000e+01,5.665526233186308743e-04
6.900000000000000000e+01,5.408365224265000064e-04
