r,C_sp
0.000000000000000000e+00,2.386981873703363899e+00
1.000000000000000000e+00,3.006831167145056650e-03
2.000000000000000000e+00,-1.363345800396525087e+00
3.000000000000000000e+00,-4.010487613793045115e-03
4.000000000000000000e+00,7.188841789320568054e-01
5.000000000000000000e+00,3.945503482670534995e-03
6.000000000000000000e+00,-3.985368373592850788e-01
7.000000000000000000e+00,-2.779902352717693488e-03
8.000000000000000000e+00,2.308576869421772870e-01
9.000000000000000000e+00,1.664257944836210288e-03
1.000000000000000000e+01,-1.407608015457512129e-01
1.100000000000000000e+01,-7.881800126758341024e-04
1.200000000000000000e+01,8.955864896694855359e-02
1.300000000000000000e+01,2.236487496732470208e-04
1.400000000000000000e+01,-5.983720254232846592e-02
1.500000000000000000e+01,8.879061780270890213e-05
1.600000000000000000e+01,4.164443430551166558e-02
1.700000000000000000e+01,-2.479399656921103421e-04
1.800000000000000000e+01,-3.031815022393601414e-02
1.900000000000000000e+01,2.475609993155164263e-04
2.000000000000000000e+01,2.278902430203848251e-02
2.100000000000000000e+01,-1.660601653340383903e-04
2.200000000000000000e+01,-1.771176798647735445e-02
2.300000000000000000e+01,4.213292551028030759e-05
2.400000000000000000e+01,1.408680341794986413e-02
2.500000000000000000e+01,5.653581570900973764e-05
2.600000000000000000e+01,-1.148723152819647840e-02
2.700000000000000000e+01,-1.752561483324119361e-04
2.800000000000000000e+01,9.491439498401206543e-03
2.900000000000000000e+01,2.292526908732745708e-04
3.000000000000000000e+01,-7.994836116659806771e-03
3.100000000000000000e+01,-2.916455761492474418e-04
3.200000000000000000e+01,6.835506497762058008e-03
3.300000000000000000e+01,2.677079549751787456e-04
3.400000000000000000e+01,-5.968415393994399090e-03
3.500000000000000000e+01,-2.701510096254517443e-04
3.600000000000000000e+01,5.306289370889273778e-03
3.700000000000000000e+01,1.991013100364113152e-04
3.800000000000000000e+01,-4.817924074818740084e-03
3.900000000000000000e+01,-1.719740928151019621e-04
4.000000000000000000e+01,4.461798385815115425e-03
4.100000000000000000e+01,9.180264130894564493e-05
4.200000000000000000e+01,-4.196726310294414744e-03
4.300000000000000000e+01,-5.671621165443597903e-05
4.400000000000000000e+01,4.025931636593447181e-03
4.500000000000000000e+01,-1.661172416501426744e-05
4.600000000000000000e+01,-3.890596433640062298e-03
4.700000000000000000e+01,3.405715474664924034e-05
4.800000000000000000e+01,3.797480433335736431e-03
4.900000000000000000e+01,-6.841101902394269212e-05
5.000000000000000000e+01,-3.700554067454899735e-03
5.100000000000000000e+01,6.572513288931416161e-05
5.200000000000000000e+01,3.643168927798691621e-03
5.300000000000000000e+01,-8.853030360566389206e-05
5.400000000000000000e+01,-3.567309419451877156e-03
5.500000000000000000e+01,7.028716748297316862e-05
5.600000000000000000e+01,3.501942188079960969e-03
5.700000000000000000e+01,-6.203233197889887094e-05
5.800000000000000000e+01,-3.414859849321486961e-03
5.900000000000000000e+01,3.281315572104389423e-05
6.000000000000000000e+01,3.353102874052150701e-03
6.100000000000000000e+01,-3.484710065315953378e-05
6.200000000000000000e+01,-3.274488187215042392e-03
6.300000000000000000e+01,1.198477669559380383e-05
6.400000000000000000e+01,3.209966139164625431e-03
6.500000000000000000e+01,-4.510951242226514863e-06
6.600000000000000000e+01,-3.135541731636393766e-03
6.700000000000000000e+01,-1.782376500203868084e-05
6.800000000000000000e+01,3.087018451128572833e-03
6.900000000000000000e+01,7.489474708692780817e-06
7.000000000000000000e+01,-3.031354494636627223e-03
7.100000000000000000e+01,-1.538470397908521108e-05
7.200000000000000000e+01,2.998421966396993491e-03
7.300000000000000000e+01,5.788411273179101783e-06
7.400000000000000000e+01,-2.959075970134474303e-03
7.500000000000000000e+01,-1.378391334230107678e-05
7.600000000000000000e+01,2.942478994585392017e-03
7.700000000000000000e+01,-2.542670049647284270e-06
7.800000000000000000e+01,-2.916767098322419448e-03
7.900000000000000000e+01,2.334690100998978742e-06
8.000000000000000000e+01,2.915384868346610359e-03
8.100000000000000000e+01,-1.883191706344088554e-05
8.200000000000000000e+01,-2.900330760652381368e-03
8.300000000000000000e+01,1.483679957098122235e-05
8.400000000000000000e+01,2.901398847559430536e-03
8.500000000000000000e+01,-2.507851356611935878e-05
8.600000000000000000e+01,-2.887088773802779992e-03
8.700000000000000000e+01,2.085627662899198573e-05
8.800000000000000000e+01,2.895015071903598875e-03
8.900000000000000000e+01,-3.416728303674439849e-05
9.000000000000000000e+01,-2.883345770771485964e-03
9.100000000000000000e+01,2.772701224831249946e-05
9.200000000000000000e+01,2.884116425631042067e-03
9.300000000000000000e+01,-2.998023170933942331e-05
9.400000000000000000e+01,-2.867546253670254838e-03
9.500000000000000000e+01,2.021106898640147781e-05
9.600000000000000000e+01,2.871769517345783979e-03
9.700000000000000000e+01,-3.007776236755360443e-05
9.800000000000000000e+01,-2.856409420033155684e-03
9.900000000000000000e+01,2.292459934373056223e-05
1.000000000000000000e+02,2.854401497898417274e-03
1.010000000000000000e+02,-2.343424628068814755e-05
1.020000000000000000e+02,-2.836479621293694266e-03
1.030000000000000000e+02,1.273244971200597939e-05
1.040000000000000000e+02,2.838504500677307280e-03
1.050000000000000000e+02,-2.199378855423006262e-05
1.060000000000000000e+02,-2.823285878020621951e-03
1.070000000000000000e+02,1.672351657913255404e-05
1.080000000000000000e+02,2.824211670504046465e-03
1.090000000000000000e+02,-2.027741050266622128e-05
1.100000000000000000e+02,-2.809857498520691981e-03
1.110000000000000000e+02,1.158345778648536100e-05
1.120000000000000000e+02,2.813846749815209977e-03
1.130000000000000000e+02,-2.030505819607995331e-05
1.140000000000000000e+02,-2.801774510664101214e-03
1.150000000000000000e+02,1.623992815261882341e-05
1.160000000000000000e+02,2.808019082266278998e-03
1.170000000000000000e+02,-2.302749657799592180e-05
1.180000000000000000e+02,-2.797785735817602277e-03
1.190000000000000000e+02,1.610049263984315304e-05
1.200000000000000000e+02,2.803758619842467228e-03
1.210000000000000000e+02,-2.268120062671159253e-05
1.220000000000000000e+02,-2.793624589319670080e-03
1.230000000000000000e+02,1.777099397458639936e-05
1.240000000000000000e+02,2.802809016179760512e-03
1.250000000000000000e+02,-2.608509403155366687e-05
1.260000000000000000e+02,-2.794104266618523645e-03
1.270000000000000000e+02,1.997716663298860519e-05
1.280000000000000000e+02,2.800174553614430233e-03
1.290000000000000000e+02,-2.411877588176369874e-05
1.300000000000000000e+02,-2.790013036070185942e-03
1.310000000000000000e+02,1.758443521164522870e-05
1.320000000000000000e+02,2.799336004474980207e-03
1.330000000000000000e+02,-2.625096193457913854e-05
1.340000000000000000e+02,-2.790370435709744242e-03
1.350000000000000000e+02,2.072930510945774645e-05
1.360000000000000000e+02,2.796105773760375335e-03
1.370000000000000000e+02,-2.384138446231229500e-05
1.380000000000000000e+02,-2.785676199391441676e-03
1.390000000000000000e+02,1.635718506553657440e-05
1.400000000000000000e+02,2.794262964325876578e-03
1.410000000000000000e+02,-2.481132397816138634e-05
1.420000000000000000e+02,-2.784998767755513145e-03
1.430000000000000000e+02,1.987611722407860970e-05
1.440000000000000000e+02,2.791378827724007566e-03
1.450000000000000000e+02,-2.359191795945085515e-05
1.460000000000000000e+02,-2.781449686094861987e-03
1.470000000000000000e+02,1.610342593227588742e-05
1.480000000000000000e+02,2.789544180974037977e-03
1.490000000000000000e+02,-2.378517321592541194e-05
1.500000000000000000e+02,-2.780400224251253997e-03
1.510000000000000000e+02,1.905282981876736049e-05
1.520000000000000000e+02,2.788145302096134252e-03
1.530000000000000000e+02,-2.415114126251790460e-05
1.540000000000000000e+02,-2.779080578771774609e-03
1.550000000000000000e+02,1.716721710885519279e-05
1.560000000000000000e+02,2.786853236188921012e-03
1.570000000000000000e+02,-2.358205421667087536e-05
1.580000000000000000e+02,-2.777838848803226846e-03
1.590000000000000000e+02,1.845992264545713007e-05
1.600000000000000000e+02,2.786720705727009292e-03
1.610000000000000000e+02,-2.487757987485114878e-05
1.620000000000000000e+02,-2.778230323716520192e-03
1.630000000000000000e+02,1.852888055032445144e-05
1.640000000000000000e+02,2.785673693716055749e-03
1.650000000000000000e+02,-2.366258894651420550e-05
1.660000000000000000e+02,-2.776597572223670797e-03
1.670000000000000000e+02,1.782430955791952415e-05
1.680000000000000000e+02,2.785932151777489527e-03
1.690000000000000000e+02,-2.508885170836841464e-05
1.700000000000000000e+02,-2.777595273588118630e-03
1.710000000000000000e+02,1.934097919443183826e-05
1.720000000000000000e+02,2.784884720563101431e-03
1.730000000000000000e+02,-2.372973078046229306e-05
1.740000000000000000e+02,-2.775746510187490287e-03
1.750000000000000000e+02,1.727256527952495752e-05
1.760000000000000000e+02,2.784986287862987499e-03
1.770000000000000000e+02,-2.479261209189483138e-05
1.780000000000000000e+02,-2.776592494754460960e-03
1.790000000000000000e+02,1.948859453404760064e-05
1.800000000000000000e+02,2.784109227742694384e-03
1.810000000000000000e+02,-2.387827045915712909e-05
1.820000000000000000e+02,-2.775090109347282553e-03
1.830000000000000000e+02,1.714163599770573043e-05
1.840000000000000000e+02,2.783971411421876270e-03
1.850000000000000000e+02,-2.435388680543516167e-05
1.860000000000000000e+02,-2.775472221733481584e-03
1.870000000000000000e+02,1.921092369099549444e-05
1.880000000000000000e+02,2.783519198756165530e-03
1.890000000000000000e+02,-2.417266356684358468e-05
1.900000000000000000e+02,-2.774757815895364382e-03
1.910000000000000000e+02,1.750490252260887729e-05
1.920000000000000000e+02,2.783207350594917896e-03
1.930000000000000000e+02,-2.402074430591792149e-05
1.940000000000000000e+02,-2.774588031321639434e-03
1.950000000000000000e+02,1.872331520441668223e-05
1.960000000000000000e+02,2.783195722931412677e-03
1.970000000000000000e+02,-2.447744648495255558e-05
1.980000000000000000e+02,-2.774680648663507745e-03
1.990000000000000000e+02,1.811235481049179049e-05
2.000000000000000000e+02,2.782755790858291219e-03
2.010000000000000000e+02,-2.384238078353694779e-05
2.020000000000000000e+02,-2.774018459754946410e-03
2.030000000000000000e+02,1.818258059628224293e-05
2.040000000000000000e+02,2.782988457213850676e-03
2.050000000000000000e+02,-2.462157366039111200e-05
2.060000000000000000e+02,-2.774613372122875041e-03
2.070000000000000000e+02,1.864535678876193470e-05
2.080000000000000000e+02,2.782488524226496909e-03
2.090000000000000000e+02,-2.380213437913617899e-05
2.100000000000000000e+02,-2.773685020326932104e-03
2.110000000000000000e+02,1.775291731737854318e-05
2.120000000000000000e+02,2.782743454510786495e-03
2.130000000000000000e+02,-2.455958731565106523e-05
2.140000000000000000e+02,-2.774394838297015477e-03
2.150000000000000000e+02,1.891757059227665619e-05
2.160000000000000000e+02,2.782305189105918099e-03
2.170000000000000000e+02,-2.388470839698344481e-05
2.180000000000000000e+02,-2.773525270551649869e-03
2.190000000000000000e+02,1.757166474018705392e-05
2.200000000000000000e+02,2.782444221040024195e-03
2.210000000000000000e+02,-2.436487391176239592e-05
2.220000000000000000e+02,-2.774041653031298835e-03
2.230000000000000000e+02,1.889905463197470145e-05
2.240000000000000000e+02,2.782181891998335328e-03
2.250000000000000000e+02,-2.405175074109713073e-05
2.260000000000000000e+02,-2.773501667557142641e-03
2.270000000000000000e+02,1.766881096742314950e-05
2.280000000000000000e+02,2.782155365231111979e-03
2.290000000000000000e+02,-2.414148356743038953e-05
2.300000000000000000e+02,-2.773657120795537754e-03
2.310000000000000000e+02,1.865905399936868919e-05
2.320000000000000000e+02,2.782104052241344584e-03
2.330000000000000000e+02,-2.422853424265713801e-05
2.340000000000000000e+02,-2.773548387036322074e-03
2.350000000000000000e+02,1.795316907064425341e-05
2.360000000000000000e+02,2.781926164387439962e-03
2.370000000000000000e+02,-2.396652312542503174e-05
2.380000000000000000e+02,-2.773329242103912164e-03
2.390000000000000000e+02,1.831566532141220066e-05
2.400000000000000000e+02,2.782032705083748586e-03
2.410000000000000000e+02,-2.433862221594602993e-05
2.420000000000000000e+02,-2.773575461926970978e-03
2.430000000000000000e+02,1.827533912125591163e-05
2.440000000000000000e+02,2.781764235225063758e-03
2.450000000000000000e+02,-2.387946487663041855e-05
2.460000000000000000e+02,-2.773101063048611075e-03
2.470000000000000000e+02,1.799831621026591101e-05
2.480000000000000000e+02,2.781930477168075184e-03
2.490000000000000000e+02,-2.434506482961156315e-05
