r,C_n
0.000000000000000000e+00,3.727917494400461607e+00
1.000000000000000000e+00,6.436627310593077134e-01
2.000000000000000000e+00,-6.514902097494572608e-01
3.000000000000000000e+00,-5.726111909178110970e-01
4.000000000000000000e+00,-3.612384829374852835e-01
5.000000000000000000e+00,-2.560965673147168609e-01
6.000000000000000000e+00,-8.908057413747805242e-02
7.000000000000000000e+00,-8.719867843322282042e-02
8.000000000000000000e+00,-9.111895924785606837e-02
9.000000000000000000e+00,-7.096117651067679333e-02
1.000000000000000000e+01,-6.598958786643649432e-02
1.100000000000000000e+01,-6.498698339602881902e-02
1.200000000000000000e+01,-5.953782673612550980e-02
1.300000000000000000e+01,-5.155540826409987787e-02
1.400000000000000000e+01,-4.228699480088282669e-02
1.500000000000000000e+01,-2.741168244355618455e-02
1.600000000000000000e+01,-5.544676113779178905e-03
1.700000000000000000e+01,8.089768772744143632e-03
1.800000000000000000e+01,1.838782780219450075e-02
1.900000000000000000e+01,2.625824362042772364e-02
2.000000000000000000e+01,3.091471754923524884e-02
2.100000000000000000e+01,3.246957688175733381e-02
2.200000000000000000e+01,3.049114717418532905e-02
2.300000000000000000e+01,2.684318236681360048e-02
2.400000000000000000e+01,2.345199670640996104e-02
2.500000000000000000e+01,1.907190553064230798e-02
2.600000000000000000e+01,1.564260823756224994e-02
2.700000000000000000e+01,1.329734784404390524e-02
2.800000000000000000e+01,1.136696719583385473e-02
2.900000000000000000e+01,9.088437041692820628e-03
3.000000000000000000e+01,7.361585187620534043e-03
3.100000000000000000e+01,4.465861224558498321e-03
3.200000000000000000e+01,1.779831473149862120e-04
3.300000000000000000e+01,-2.277844780338433850e-03
3.400000000000000000e+01,-4.118623271835097910e-03
3.500000000000000000e+01,-5.591657497269419963e-03
3.600000000000000000e+01,-6.458777430566442490e-03
3.700000000000000000e+01,-6.706040059939244458e-03
3.800000000000000000e+01,-6.290832497518383803e-03
3.900000000000000000e+01,-5.494374178067307213e-03
4.000000000000000000e+01,-4.708501487139304942e-03
4.100000000000000000e+01,-3.779084539353494421e-03
4.200000000000000000e+01,-3.055753727414067811e-03
4.300000000000000000e+01,-2.548707186606158359e-03
4.400000000000000000e+01,-2.131839046791483838e-03
4.500000000000000000e+01,-1.658473124729997750e-03
4.600000000000000000e+01,-1.311910765440682525e-03
4.700000000000000000e+01,-7.427210775379222696e-04
4.800000000000000000e+01,1.053531442707367205e-04
4.900000000000000000e+01,5.785500274879673555e-04
5.000000000000000000e+01,9.322886033280575191e-04
5.100000000000000000e+01,1.215897324470471830e-03
5.200000000000000000e+01,1.377868658772651855e-03
5.300000000000000000e+01,1.411978140507308410e-03
5.400000000000000000e+01,1.315440704050541143e-03
5.500000000000000000e+01,1.135162628427721643e-03
5.600000000000000000e+01,9.486401833767033054e-04
5.700000000000000000e+01,7.451110957972240101e-04
5.800000000000000000e+01,5.872259091090903382e-04
5.900000000000000000e+01,4.756629577422621935e-04
6.000000000000000000e+01,3.865049666122999383e-04
6.100000000000000000e+01,2.900768370195372370e-04
6.200000000000000000e+01,2.234393579647608874e-04
6.300000000000000000e+01,1.143795213094378482e-04
6.400000000000000000e+01,-5.095741801586228803e-05
6.500000000000000000e+01,-1.400698970743796679e-04
6.600000000000000000e+01,-2.065247234348532857e-04
