r,C_sp
0.000000000000000000e+00,2.608411454693690956e+00
1.000000000000000000e+00,-1.929676919104785338e+00
2.000000000000000000e+00,1.382212946936654197e+00
3.000000000000000000e+00,-1.023221126116267587e+00
4.000000000000000000e+00,7.591808049723079987e-01
5.000000000000000000e+00,-5.636114671482960192e-01
6.000000000000000000e+00,4.195732639933580921e-01
7.000000000000000000e+00,-3.144611886760050878e-01
8.000000000000000000e+00,2.347713792121233212e-01
9.000000000000000000e+00,-1.769698603621917277e-01
1.000000000000000000e+01,1.348431543863169435e-01
1.100000000000000000e+01,-1.036838785250257522e-01
1.200000000000000000e+01,8.042909650467215676e-02
1.300000000000000000e+01,-6.292416936783389037e-02
1.400000000000000000e+01,4.985017350187088969e-02
1.500000000000000000e+01,-4.002860041912724431e-02
1.600000000000000000e+01,3.258994597817329447e-02
1.700000000000000000e+01,-2.766962595672842196e-02
1.800000000000000000e+01,2.389001504757681457e-02
1.900000000000000000e+01,-2.114189082799076622e-02
2.000000000000000000e+01,1.900364011089614863e-02
2.100000000000000000e+01,-1.723318957703115495e-02
2.200000000000000000e+01,1.577412808536998723e-02
2.300000000000000000e+01,-1.454992944296604543e-02
2.400000000000000000e+01,1.368008624794900784e-02
2.500000000000000000e+01,-1.373032185568625815e-02
2.600000000000000000e+01,1.356062422113978733e-02
2.700000000000000000e+01,-1.350614950937181064e-02
2.800000000000000000e+01,1.342356310729432567e-02
2.900000000000000000e+01,-1.321520288267178864e-02
3.000000000000000000e+01,1.287780546607806588e-02
3.100000000000000000e+01,-1.248193103653615250e-02
3.200000000000000000e+01,1.219611022828649000e-02
3.300000000000000000e+01,-1.279735294328933869e-02
3.400000000000000000e+01,1.301460753676172803e-02
3.500000000000000000e+01,-1.322618843282585138e-02
3.600000000000000000e+01,1.334926174101795648e-02
3.700000000000000000e+01,-1.329152109355945591e-02
3.800000000000000000e+01,1.303721195501084291e-02
3.900000000000000000e+01,-1.268492872725388194e-02
4.000000000000000000e+01,1.239527614838731306e-02
4.100000000000000000e+01,-1.306876296691456690e-02
4.200000000000000000e+01,1.332870457943287866e-02
4.300000000000000000e+01,-1.355427362142653906e-02
4.400000000000000000e+01,1.368471649142443021e-02
4.500000000000000000e+01,-1.362451199207740694e-02
4.600000000000000000e+01,1.335173669449798463e-02
4.700000000000000000e+01,-1.297131936464073106e-02
4.800000000000000000e+01,1.263962232745368709e-02
4.900000000000000000e+01,-1.331894554114929421e-02
5.000000000000000000e+01,1.357742098290904385e-02
5.100000000000000000e+01,-1.379190212544198317e-02
5.200000000000000000e+01,1.391036507847888577e-02
5.300000000000000000e+01,-1.383540472043266398e-02
5.400000000000000000e+01,1.354317404121999774e-02
5.500000000000000000e+01,-1.314007092373892759e-02
5.600000000000000000e+01,1.278139301687900194e-02
5.700000000000000000e+01,-1.345612029633653020e-02
5.800000000000000000e+01,1.370836565489563265e-02
5.900000000000000000e+01,-1.391345563609929989e-02
6.000000000000000000e+01,1.402258671099249412e-02
6.100000000000000000e+01,-1.393758099709568876e-02
6.200000000000000000e+01,1.363401780344914403e-02
6.300000000000000000e+01,-1.321858612483818238e-02
6.400000000000000000e+01,1.284656916595654404e-02
6.500000000000000000e+01,-1.351701534367744616e-02
6.600000000000000000e+01,1.376488654652207461e-02
6.700000000000000000e+01,-1.396472794800457558e-02
6.800000000000000000e+01,1.406882228163161379e-02
6.900000000000000000e+01,-1.397873285908612581e-02
7.000000000000000000e+01,1.366983413787597502e-02
7.100000000000000000e+01,-1.324883855566874255e-02
7.200000000000000000e+01,1.287121973102222164e-02
7.300000000000000000e+01,-1.353929942210520265e-02
7.400000000000000000e+01,1.378498799440957580e-02
7.500000000000000000e+01,-1.398246858965803904e-02
7.600000000000000000e+01,1.408435938546151629e-02
7.700000000000000000e+01,-1.399216045400984189e-02
7.800000000000000000e+01,1.368115287181814743e-02
7.900000000000000000e+01,-1.325802998370993052e-02
8.000000000000000000e+01,1.287842392831342435e-02
8.100000000000000000e+01,-1.354550761416866388e-02
8.200000000000000000e+01,1.379034185464074642e-02
8.300000000000000000e+01,-1.398695445389841821e-02
8.400000000000000000e+01,1.408805840419772443e-02
8.500000000000000000e+01,-1.399515103261708172e-02
8.600000000000000000e+01,1.368346592318543838e-02
8.700000000000000000e+01,-1.325968154212491673e-02
8.800000000000000000e+01,1.287952394364819120e-02
8.900000000000000000e+01,-1.354628783556726876e-02
9.000000000000000000e+01,1.379087200111637178e-02
9.100000000000000000e+01,-1.398724271949089437e-02
9.200000000000000000e+01,1.408813746585785114e-02
9.300000000000000000e+01,-1.399506296698704161e-02
9.400000000000000000e+01,1.368322902275763246e-02
9.500000000000000000e+01,-1.325930719736781102e-02
9.600000000000000000e+01,1.287907064217617970e-02
9.700000000000000000e+01,-1.354577344817987049e-02
9.800000000000000000e+01,1.379032293214949544e-02
9.900000000000000000e+01,-1.398666316261379210e-02
1.000000000000000000e+02,1.408753745980676104e-02
1.010000000000000000e+02,-1.399446052728267262e-02
1.020000000000000000e+02,1.368263098834121734e-02
1.030000000000000000e+02,-1.325871806952057773e-02
1.040000000000000000e+02,1.287851591813936845e-02
1.050000000000000000e+02,-1.354523066957359634e-02
1.060000000000000000e+02,1.378979955548855288e-02
1.070000000000000000e+02,-1.398615952559677938e-02
1.080000000000000000e+02,1.408705530758476779e-02
1.090000000000000000e+02,-1.399400624766241989e-02
1.100000000000000000e+02,1.368220609640624988e-02
1.110000000000000000e+02,-1.325832359741485784e-02
1.120000000000000000e+02,1.287816135111019729e-02
1.130000000000000000e+02,-1.354489684162234371e-02
1.140000000000000000e+02,1.378948744913055698e-02
1.150000000000000000e+02,-1.398586822476593702e-02
1.160000000000000000e+02,1.408678433817713710e-02
1.170000000000000000e+02,-1.399375739535024463e-02
1.180000000000000000e+02,1.368197917999779308e-02
1.190000000000000000e+02,-1.325811850400392122e-02
1.200000000000000000e+02,1.287798103675385879e-02
1.210000000000000000e+02,-1.354473074080954527e-02
1.220000000000000000e+02,1.378933499359826821e-02
1.230000000000000000e+02,-1.398572851550290187e-02
1.240000000000000000e+02,1.408665669016281700e-02
1.250000000000000000e+02,-1.399364209439836644e-02
1.260000000000000000e+02,1.368187577952671187e-02
1.270000000000000000e+02,-1.325802670412466050e-02
1.280000000000000000e+02,1.287790152193735160e-02
1.290000000000000000e+02,-1.354465872940151076e-02
1.300000000000000000e+02,1.378926987211793846e-02
1.310000000000000000e+02,-1.398566970719197777e-02
1.320000000000000000e+02,1.408660374381677342e-02
1.330000000000000000e+02,-1.399359493269237975e-02
1.340000000000000000e+02,1.368183407626423660e-02
1.350000000000000000e+02,-1.325799023788790457e-02
1.360000000000000000e+02,1.287787033332266073e-02
1.370000000000000000e+02,-1.354463094463688455e-02
1.380000000000000000e+02,1.378924511425436150e-02
1.390000000000000000e+02,-1.398564767206163413e-02
1.400000000000000000e+02,1.408658419906246191e-02
1.410000000000000000e+02,-1.399357777419001601e-02
1.420000000000000000e+02,1.368181912474745326e-02
1.430000000000000000e+02,-1.325797737098474705e-02
1.440000000000000000e+02,1.287785947398711016e-02
1.450000000000000000e+02,-1.354462145675651603e-02
1.460000000000000000e+02,1.378923681113488134e-02
1.470000000000000000e+02,-1.398564041276282449e-02
1.480000000000000000e+02,1.408657788039240771e-02
1.490000000000000000e+02,-1.399357233074299649e-02
1.500000000000000000e+02,1.368181447231692910e-02
1.510000000000000000e+02,-1.325797345186118491e-02
1.520000000000000000e+02,1.287785622517876802e-02
1.530000000000000000e+02,-1.354461870053283445e-02
1.540000000000000000e+02,1.378923446704133360e-02
1.550000000000000000e+02,-1.398563842194868422e-02
1.560000000000000000e+02,1.408657620218123525e-02
1.570000000000000000e+02,-1.399357093292955684e-02
1.580000000000000000e+02,1.368181331972571912e-02
1.590000000000000000e+02,-1.325797252030300535e-02
1.600000000000000000e+02,1.287785548031582759e-02
1.610000000000000000e+02,-1.354461810984073852e-02
1.620000000000000000e+02,1.378923399970778327e-02
1.630000000000000000e+02,-1.398563805568700871e-02
1.640000000000000000e+02,1.408657592276776546e-02
1.650000000000000000e+02,-1.399357072673246966e-02
1.660000000000000000e+02,1.368181317354887593e-02
1.670000000000000000e+02,-1.325797242503995443e-02
1.680000000000000000e+02,1.287785542050031568e-02
1.690000000000000000e+02,-1.354461808883840844e-02
1.700000000000000000e+02,1.378923400710354782e-02
1.710000000000000000e+02,-1.398563808389572533e-02
1.720000000000000000e+02,1.408657596751308576e-02
1.730000000000000000e+02,-1.399357078294559756e-02
1.740000000000000000e+02,1.368181323683397357e-02
1.750000000000000000e+02,-1.325797249234991065e-02
1.760000000000000000e+02,1.287785548578757391e-02
1.770000000000000000e+02,-1.354461815948558231e-02
1.780000000000000000e+02,1.378923408013653373e-02
1.790000000000000000e+02,-1.398563815707091519e-02
1.800000000000000000e+02,1.408657603984142352e-02
1.810000000000000000e+02,-1.399357085279603202e-02
1.820000000000000000e+02,1.368181330296344006e-02
1.830000000000000000e+02,-1.325797255389064323e-02
1.840000000000000000e+02,1.287785554068738604e-02
1.850000000000000000e+02,-1.354461821259290814e-02
1.860000000000000000e+02,1.378923413084173419e-02
1.870000000000000000e+02,-1.398563820485381089e-02
1.880000000000000000e+02,1.408657608461796364e-02
1.890000000000000000e+02,-1.399357089414455038e-02
1.900000000000000000e+02,1.368181334062943191e-02
1.910000000000000000e+02,-1.325797258769325498e-02
1.920000000000000000e+02,1.287785557005202697e-02
1.930000000000000000e+02,-1.354461823991753334e-02
1.940000000000000000e+02,1.378923415612429496e-02
1.950000000000000000e+02,-1.398563822804197582e-02
1.960000000000000000e+02,1.408657610579522323e-02
1.970000000000000000e+02,-1.399357091325011300e-02
1.980000000000000000e+02,1.368181335766063995e-02
1.990000000000000000e+02,-1.325797260264555480e-02
