r,C_n
0.000000000000000000e+00,3.536900764882695114e+00
1.000000000000000000e+00,-4.488858142345648616e-01
2.000000000000000000e+00,-3.585931388118943630e-01
3.000000000000000000e+00,2.411550970271676420e-01
4.000000000000000000e+00,6.570173535645196239e-02
5.000000000000000000e+00,1.786060744488793262e-02
6.000000000000000000e+00,4.360611002642400535e-03
7.000000000000000000e+00,1.209153338002977307e-03
8.000000000000000000e+00,4.196250254047129147e-04
9.000000000000000000e+00,1.842098265640856880e-04
1.000000000000000000e+01,9.284775880047391183e-05
1.100000000000000000e+01,4.982973252154465627e-05
1.200000000000000000e+01,2.749587954298249315e-05
1.300000000000000000e+01,1.541816885364255540e-05
1.400000000000000000e+01,8.760882689529125855e-06
1.500000000000000000e+01,5.042252276155068103e-06
1.600000000000000000e+01,2.938564989563019481e-06
1.700000000000000000e+01,1.732702841650279879e-06
1.800000000000000000e+01,1.032724480154456614e-06
1.900000000000000000e+01,6.213754666362092394e-07
2.000000000000000000e+01,3.769119132357445778e-07
2.100000000000000000e+01,2.301538231108679611e-07
2.200000000000000000e+01,1.413549206574771233e-07
2.300000000000000000e+01,8.723968392132519512e-08
2.400000000000000000e+01,5.405928860113817791e-08
2.500000000000000000e+01,3.360479539082916745e-08
2.600000000000000000e+01,2.094973083899276389e-08
2.700000000000000000e+01,1.309194175291850115e-08
2.800000000000000000e+01,8.197762468853397877e-09
2.900000000000000000e+01,5.140638137390851625e-09
3.000000000000000000e+01,3.228233680374614778e-09
3.100000000000000000e+01,2.029715062690229388e-09
3.200000000000000000e+01,1.277346228789610905e-09
3.300000000000000000e+01,8.042775334615726024e-10
3.400000000000000000e+01,5.067377628620306496e-10
3.500000000000000000e+01,3.193747488694498315e-10
3.600000000000000000e+01,2.012612299040483776e-10
3.700000000000000000e+01,1.267395077775290702e-10
3.800000000000000000e+01,7.975131666171364486e-11
3.900000000000000000e+01,5.008260473005066160e-11
4.000000000000000000e+01,3.130651293759001419e-11
4.100000000000000000e+01,1.944400196407514159e-11
4.200000000000000000e+01,1.195488152916368563e-11
4.300000000000000000e+01,7.222666909001418389e-12
4.400000000000000000e+01,4.177991286269389093e-12
4.500000000000000000e+01,2.277289468111121096e-12
4.600000000000000000e+01,1.072919530997751281e-12
4.700000000000000000e+01,3.268496584496460855e-13
4.800000000000000000e+01,-2.060573933704290539e-13
4.900000000000000000e+01,-5.329070518200751394e-13
5.000000000000000000e+01,-7.212008767965016887e-13
5.100000000000000000e+01,-8.562039965909207240e-13
5.200000000000000000e+01,-9.698908343125367537e-13
5.300000000000000000e+01,-1.062261389961349778e-12
5.400000000000000000e+01,-1.094235813070554286e-12
5.500000000000000000e+01,-1.122657522500958294e-12
5.600000000000000000e+01,-1.183053655040566809e-12
5.700000000000000000e+01,-1.218580791828571819e-12
5.800000000000000000e+01,-1.243449787580175325e-12
5.900000000000000000e+01,-1.257660642295377329e-12
6.000000000000000000e+01,-1.293187779083382338e-12
6.100000000000000000e+01,-1.328714915871387348e-12
6.200000000000000000e+01,-1.342925770586589351e-12
6.300000000000000000e+01,-1.350031197944190353e-12
6.400000000000000000e+01,-1.385558334732195362e-12
6.500000000000000000e+01,-1.417532757841399871e-12
6.600000000000000000e+01,-1.428190898877801374e-12
6.700000000000000000e+01,-1.438849039914202876e-12
6.800000000000000000e+01,-1.477928890381008387e-12
6.900000000000000000e+01,-1.495692458775010891e-12
7.000000000000000000e+01,-1.524114168205414899e-12
7.100000000000000000e+01,-1.534772309241816401e-12
7.200000000000000000e+01,-1.580957587066222914e-12
7.300000000000000000e+01,-1.602273869139025919e-12
7.400000000000000000e+01,-1.616484723854227923e-12
7.500000000000000000e+01,-1.627142864890629426e-12
7.600000000000000000e+01,-1.659117287999833934e-12
7.700000000000000000e+01,-1.680433570072636940e-12
7.800000000000000000e+01,-1.698197138466639444e-12
7.900000000000000000e+01,-1.712407993181841448e-12
8.000000000000000000e+01,-1.740829702612245455e-12
8.100000000000000000e+01,-1.772804125721449964e-12
8.200000000000000000e+01,-1.787014980436651967e-12
8.300000000000000000e+01,-1.797673121473053470e-12
8.400000000000000000e+01,-1.833200258261058480e-12
8.500000000000000000e+01,-1.861621967691462487e-12
8.600000000000000000e+01,-1.872280108727863990e-12
8.700000000000000000e+01,-1.886490963443065993e-12
8.800000000000000000e+01,-1.914912672873470001e-12
8.900000000000000000e+01,-1.946887095982674509e-12
9.000000000000000000e+01,-1.961097950697876513e-12
9.100000000000000000e+01,-1.971756091734278016e-12
9.200000000000000000e+01,-2.010835942201083526e-12
9.300000000000000000e+01,-2.039257651631487533e-12
9.400000000000000000e+01,-2.042810365310288034e-12
9.500000000000000000e+01,-2.046363078989088535e-12
9.600000000000000000e+01,-2.085442929455894046e-12
9.700000000000000000e+01,-2.120970066243899055e-12
9.800000000000000000e+01,-2.135180920959101059e-12
9.900000000000000000e+01,-2.138733634637901559e-12
1.000000000000000000e+02,-2.181366198783507571e-12
1.010000000000000000e+02,-2.209787908213911578e-12
1.020000000000000000e+02,-2.216893335571512580e-12
1.030000000000000000e+02,-2.227551476607914083e-12
1.040000000000000000e+02,-2.266631327074719593e-12
1.050000000000000000e+02,-2.280842181789921597e-12
1.060000000000000000e+02,-2.309263891220325604e-12
1.070000000000000000e+02,-2.305711177541525103e-12
1.080000000000000000e+02,-2.348343741687131114e-12
1.090000000000000000e+02,-2.387423592153936625e-12
1.100000000000000000e+02,-2.401634446869138628e-12
1.110000000000000000e+02,-2.405187160547939129e-12
1.120000000000000000e+02,-2.447819724693545140e-12
1.130000000000000000e+02,-2.465583293087547645e-12
1.140000000000000000e+02,-2.486899575160350651e-12
1.150000000000000000e+02,-2.494005002517951652e-12
1.160000000000000000e+02,-2.529532139305956662e-12
1.170000000000000000e+02,-2.554401135057560168e-12
1.180000000000000000e+02,-2.565059276093961671e-12
1.190000000000000000e+02,-2.568611989772762172e-12
1.200000000000000000e+02,-2.604139126560767181e-12
1.210000000000000000e+02,-2.621902694954769686e-12
1.220000000000000000e+02,-2.636113549669971690e-12
1.230000000000000000e+02,-2.646771690706373192e-12
1.240000000000000000e+02,-2.682298827494378202e-12
1.250000000000000000e+02,-2.714273250603582710e-12
1.260000000000000000e+02,-2.735589532676385716e-12
1.270000000000000000e+02,-2.739142246355186217e-12
1.280000000000000000e+02,-2.774669383143191226e-12
1.290000000000000000e+02,-2.803091092573595233e-12
1.300000000000000000e+02,-2.817301947288797237e-12
1.310000000000000000e+02,-2.827960088325198740e-12
1.320000000000000000e+02,-2.859934511434403248e-12
1.330000000000000000e+02,-2.881250793507206254e-12
1.340000000000000000e+02,-2.899014361901208758e-12
1.350000000000000000e+02,-2.899014361901208758e-12
1.360000000000000000e+02,-2.941646926046814770e-12
1.370000000000000000e+02,-2.984279490192420781e-12
1.380000000000000000e+02,-2.994937631228822283e-12
1.390000000000000000e+02,-3.002043058586423285e-12
1.400000000000000000e+02,-3.041122909053228796e-12
1.410000000000000000e+02,-3.065991904804832302e-12
1.420000000000000000e+02,-3.087308186877635308e-12
1.430000000000000000e+02,-3.090860900556435809e-12
1.440000000000000000e+02,-3.137046178380842321e-12
1.450000000000000000e+02,-3.154809746774844825e-12
1.460000000000000000e+02,-3.169020601490046829e-12
1.470000000000000000e+02,-3.179678742526448332e-12
1.480000000000000000e+02,-3.204547738278051838e-12
1.490000000000000000e+02,-3.236522161387256347e-12
1.500000000000000000e+02,-3.243627588744857349e-12
1.510000000000000000e+02,-3.257838443460059352e-12
1.520000000000000000e+02,-3.286260152890463360e-12
1.530000000000000000e+02,-3.321787289678468369e-12
1.540000000000000000e+02,-3.335998144393670373e-12
1.550000000000000000e+02,-3.339550858072470874e-12
1.560000000000000000e+02,-3.371525281181675382e-12
1.570000000000000000e+02,-3.414157845327281393e-12
1.580000000000000000e+02,-3.424815986363682896e-12
1.590000000000000000e+02,-3.428368700042483397e-12
1.600000000000000000e+02,-3.467448550509288907e-12
1.610000000000000000e+02,-3.499422973618493415e-12
1.620000000000000000e+02,-3.506528400976094417e-12
1.630000000000000000e+02,-3.510081114654894918e-12
1.640000000000000000e+02,-3.552713678800500929e-12
1.650000000000000000e+02,-3.595346242946106941e-12
1.660000000000000000e+02,-3.609557097661308944e-12
1.670000000000000000e+02,-3.609557097661308944e-12
1.680000000000000000e+02,-3.645084234449313954e-12
1.690000000000000000e+02,-3.680611371237318963e-12
1.700000000000000000e+02,-3.694822225952520967e-12
1.710000000000000000e+02,-3.694822225952520967e-12
1.720000000000000000e+02,-3.733902076419326477e-12
1.730000000000000000e+02,-3.765876499528530985e-12
1.740000000000000000e+02,-3.772981926886131987e-12
1.750000000000000000e+02,-3.776534640564932488e-12
1.760000000000000000e+02,-3.808509063674136996e-12
1.770000000000000000e+02,-3.844036200462142006e-12
1.780000000000000000e+02,-3.851141627819743007e-12
1.790000000000000000e+02,-3.861799768856144510e-12
1.800000000000000000e+02,-3.886668764607748017e-12
1.810000000000000000e+02,-3.915090474038152024e-12
1.820000000000000000e+02,-3.932854042432154529e-12
1.830000000000000000e+02,-3.936406756110955030e-12
1.840000000000000000e+02,-3.968381179220159538e-12
1.850000000000000000e+02,-4.011013743365765549e-12
1.860000000000000000e+02,-4.025224598080967553e-12
1.870000000000000000e+02,-4.035882739117369056e-12
1.880000000000000000e+02,-4.060751734868972562e-12
1.890000000000000000e+02,-4.092726157978177071e-12
1.900000000000000000e+02,-4.099831585335778072e-12
1.910000000000000000e+02,-4.114042440050980076e-12
1.920000000000000000e+02,-4.142464149481384084e-12
1.930000000000000000e+02,-4.177991286269389093e-12
1.940000000000000000e+02,-4.188649427305790596e-12
1.950000000000000000e+02,-4.192202140984591097e-12
1.960000000000000000e+02,-4.231281991451396607e-12
1.970000000000000000e+02,-4.259703700881800614e-12
1.980000000000000000e+02,-4.277467269275803119e-12
1.990000000000000000e+02,-4.277467269275803119e-12
2.000000000000000000e+02,-4.316547119742608629e-12
2.010000000000000000e+02,-4.344968829173012637e-12
2.020000000000000000e+02,-4.362732397567015141e-12
2.030000000000000000e+02,-4.369837824924616143e-12
2.040000000000000000e+02,-4.394706820676219650e-12
2.050000000000000000e+02,-4.430233957464224659e-12
2.060000000000000000e+02,-4.447997525858227164e-12
2.070000000000000000e+02,-4.455102953215828165e-12
2.080000000000000000e+02,-4.479971948967431672e-12
2.090000000000000000e+02,-4.522604513113037683e-12
2.100000000000000000e+02,-4.519051799434237182e-12
2.110000000000000000e+02,-4.533262654149439186e-12
2.120000000000000000e+02,-4.561684363579843193e-12
2.130000000000000000e+02,-4.607869641404249705e-12
2.140000000000000000e+02,-4.618527782440651208e-12
2.150000000000000000e+02,-4.636291350834653713e-12
2.160000000000000000e+02,-4.654054919228656217e-12
2.170000000000000000e+02,-4.693134769695461728e-12
2.180000000000000000e+02,-4.689582056016661227e-12
2.190000000000000000e+02,-4.714451051768264733e-12
2.200000000000000000e+02,-4.746425474877469242e-12
2.210000000000000000e+02,-4.778399897986673750e-12
2.220000000000000000e+02,-4.789058039023075253e-12
2.230000000000000000e+02,-4.799716180059476756e-12
2.240000000000000000e+02,-4.824585175811080262e-12
2.250000000000000000e+02,-4.867217739956686273e-12
2.260000000000000000e+02,-4.881428594671888277e-12
2.270000000000000000e+02,-4.884981308350688778e-12
2.280000000000000000e+02,-4.916955731459893286e-12
2.290000000000000000e+02,-4.941824727211496793e-12
2.300000000000000000e+02,-4.963141009284299798e-12
2.310000000000000000e+02,-4.963141009284299798e-12
2.320000000000000000e+02,-4.998668146072304808e-12
2.330000000000000000e+02,-5.027089855502708815e-12
2.340000000000000000e+02,-5.051958851254312322e-12
2.350000000000000000e+02,-5.051958851254312322e-12
2.360000000000000000e+02,-5.094591415399918333e-12
2.370000000000000000e+02,-5.115907697472721338e-12
2.380000000000000000e+02,-5.126565838509122841e-12
2.390000000000000000e+02,-5.140776693224324845e-12
2.400000000000000000e+02,-5.176303830012329854e-12
2.410000000000000000e+02,-5.204725539442733862e-12
2.420000000000000000e+02,-5.218936394157935865e-12
2.430000000000000000e+02,-5.236699962551938370e-12
2.440000000000000000e+02,-5.258016244624741375e-12
2.450000000000000000e+02,-5.293543381412746385e-12
2.460000000000000000e+02,-5.297096095091546886e-12
2.470000000000000000e+02,-5.314859663485549390e-12
