r,C_sp
0.000000000000000000e+00,2.146275212831707080e+00
1.000000000000000000e+00,-1.885572921573195559e+00
2.000000000000000000e+00,1.602535559470979143e+00
3.000000000000000000e+00,-1.388437842293200442e+00
4.000000000000000000e+00,1.204000752674646124e+00
5.000000000000000000e+00,-1.047256521554325026e+00
6.000000000000000000e+00,9.140727804123678357e-01
7.000000000000000000e+00,-8.014710098138572159e-01
8.000000000000000000e+00,7.054504658322707789e-01
9.000000000000000000e+00,-6.231794820995834039e-01
1.000000000000000000e+01,5.521860011614063701e-01
1.100000000000000000e+01,-4.907927180475415430e-01
1.200000000000000000e+01,4.375573149085278390e-01
1.300000000000000000e+01,-3.912936327077786158e-01
1.400000000000000000e+01,3.511337398413881261e-01
1.500000000000000000e+01,-3.162302100692823692e-01
1.600000000000000000e+01,2.856802413049326361e-01
1.700000000000000000e+01,-2.589433938882358399e-01
1.800000000000000000e+01,2.353501556872423517e-01
1.900000000000000000e+01,-2.144828964816433148e-01
2.000000000000000000e+01,1.958686936332013073e-01
2.100000000000000000e+01,-1.791863586466882763e-01
2.200000000000000000e+01,1.643019440648861573e-01
2.300000000000000000e+01,-1.510429824416949784e-01
2.400000000000000000e+01,1.391010350543169238e-01
2.500000000000000000e+01,-1.285169651203277030e-01
2.600000000000000000e+01,1.189640813200734115e-01
2.700000000000000000e+01,-1.103211055584677053e-01
2.800000000000000000e+01,1.024009752279306795e-01
2.900000000000000000e+01,-9.513000579110046651e-02
3.000000000000000000e+01,8.852343487518650467e-02
3.100000000000000000e+01,-8.255422496073196170e-02
3.200000000000000000e+01,7.703506601887005756e-02
3.300000000000000000e+01,-7.212513470909306945e-02
3.400000000000000000e+01,6.759515005404428956e-02
3.500000000000000000e+01,-6.342613730575272224e-02
3.600000000000000000e+01,5.955092680370443342e-02
3.700000000000000000e+01,-5.597063510839644929e-02
3.800000000000000000e+01,5.270427171849623171e-02
3.900000000000000000e+01,-4.973718579063204220e-02
4.000000000000000000e+01,4.692380003484798723e-02
4.100000000000000000e+01,-4.441488822885183985e-02
4.200000000000000000e+01,4.205504120357270170e-02
4.300000000000000000e+01,-3.986711749108379915e-02
4.400000000000000000e+01,3.783235839889195762e-02
4.500000000000000000e+01,-3.596123033249466056e-02
4.600000000000000000e+01,3.425126838335754154e-02
4.700000000000000000e+01,-3.268537952824773773e-02
4.800000000000000000e+01,3.116018813274891094e-02
4.900000000000000000e+01,-2.979487052687358403e-02
5.000000000000000000e+01,2.849494458855536538e-02
5.100000000000000000e+01,-2.729138430206521151e-02
5.200000000000000000e+01,2.617537940253126388e-02
5.300000000000000000e+01,-2.514595817217746623e-02
5.400000000000000000e+01,2.419037420473813330e-02
5.500000000000000000e+01,-2.330153425600900094e-02
5.600000000000000000e+01,2.240780298621886102e-02
5.700000000000000000e+01,-2.161479639115726492e-02
5.800000000000000000e+01,2.085579897779616179e-02
5.900000000000000000e+01,-2.015555991293054711e-02
6.000000000000000000e+01,1.950198780882414842e-02
6.100000000000000000e+01,-1.888683451230755220e-02
6.200000000000000000e+01,1.830238867969494893e-02
6.300000000000000000e+01,-1.775535990720031668e-02
6.400000000000000000e+01,1.717540014479784771e-02
6.500000000000000000e+01,-1.668265273658500747e-02
6.600000000000000000e+01,1.620278467513149370e-02
6.700000000000000000e+01,-1.575712479426924495e-02
6.800000000000000000e+01,1.533369947290715192e-02
6.900000000000000000e+01,-1.492928960631558638e-02
7.000000000000000000e+01,1.454713152314387331e-02
7.100000000000000000e+01,-1.419901619467294970e-02
7.200000000000000000e+01,1.379065244000008197e-02
7.300000000000000000e+01,-1.347054810166944255e-02
7.400000000000000000e+01,1.314107548086723871e-02
7.500000000000000000e+01,-1.282867400014844027e-02
7.600000000000000000e+01,1.252820930663040185e-02
7.700000000000000000e+01,-1.224819217280631936e-02
