r,C_d
0.000000000000000000e+00,6.187885961020248793e+00
1.000000000000000000e+00,3.485823855061790599e+00
2.000000000000000000e+00,3.764296217690625390e+00
3.000000000000000000e+00,3.876360659195329905e+00
4.000000000000000000e+00,3.865876289038115754e+00
5.000000000000000000e+00,3.865403229273069119e+00
6.000000000000000000e+00,3.859158676291221557e+00
7.000000000000000000e+00,3.842501622556623087e+00
8.000000000000000000e+00,3.872275386739173264e+00
9.000000000000000000e+00,3.872173080627359099e+00
1.000000000000000000e+01,3.873017705774508990e+00
1.100000000000000000e+01,3.868974428715286518e+00
1.200000000000000000e+01,3.868844639135268881e+00
1.300000000000000000e+01,3.866636359453239358e+00
1.400000000000000000e+01,3.864891483234175418e+00
1.500000000000000000e+01,3.847693182096840747e+00
1.600000000000000000e+01,3.877636272074519219e+00
1.700000000000000000e+01,3.877009054785122366e+00
1.800000000000000000e+01,3.877599365978516843e+00
1.900000000000000000e+01,3.873081524478568127e+00
2.000000000000000000e+01,3.872654077385669691e+00
2.100000000000000000e+01,3.870040572036081095e+00
2.200000000000000000e+01,3.867990198947410363e+00
2.300000000000000000e+01,3.850490131901705304e+00
2.400000000000000000e+01,3.880374420087376208e+00
2.500000000000000000e+01,3.879409591613891983e+00
2.600000000000000000e+01,3.879766673504311036e+00
2.700000000000000000e+01,3.875009619275665784e+00
2.800000000000000000e+01,3.874410563846135247e+00
2.900000000000000000e+01,3.871521673365636573e+00
3.000000000000000000e+01,3.869268772205098017e+00
3.100000000000000000e+01,3.851567411270229169e+00
3.200000000000000000e+01,3.881368036174226877e+00
3.300000000000000000e+01,3.880273120782797847e+00
3.400000000000000000e+01,3.880534008839273241e+00
3.500000000000000000e+01,3.875682980168148273e+00
3.600000000000000000e+01,3.875016047324718826e+00
3.700000000000000000e+01,3.872017352121239320e+00
3.800000000000000000e+01,3.869684207938675513e+00
3.900000000000000000e+01,3.851907033910180189e+00
4.000000000000000000e+01,3.881665011430029733e+00
4.100000000000000000e+01,3.880529676826343088e+00
4.200000000000000000e+01,3.880759858338434398e+00
4.300000000000000000e+01,3.875878414863435761e+00
4.400000000000000000e+01,3.875189984629227258e+00
4.500000000000000000e+01,3.872156298108277106e+00
4.600000000000000000e+01,3.869796881418677614e+00
4.700000000000000000e+01,3.851997246542469000e+00
4.800000000000000000e+01,3.881737457648297696e+00
4.900000000000000000e+01,3.880591827461578269e+00
5.000000000000000000e+01,3.880814408417361694e+00
5.100000000000000000e+01,3.875924904410759986e+00
5.200000000000000000e+01,3.875230952520463124e+00
5.300000000000000000e+01,3.872188213409202717e+00
5.400000000000000000e+01,3.869821464186316007e+00
5.500000000000000000e+01,3.852016485809814927e+00
5.600000000000000000e+01,3.881749887811011490e+00
5.700000000000000000e+01,3.880602388247383239e+00
5.800000000000000000e+01,3.880823866696752056e+00
5.900000000000000000e+01,3.875932825371114276e+00
6.000000000000000000e+01,3.875237879758221649e+00
6.100000000000000000e+01,3.872193482992529301e+00
6.200000000000000000e+01,3.869825064938658521e+00
6.300000000000000000e+01,3.852019177846305986e+00
6.400000000000000000e+01,3.881750042876979556e+00
6.500000000000000000e+01,3.880602512892904254e+00
6.600000000000000000e+01,3.880824206358340689e+00
6.700000000000000000e+01,3.875933118702306945e+00
6.800000000000000000e+01,3.875238172392725833e+00
6.900000000000000000e+01,3.872193754802262688e+00
7.000000000000000000e+01,3.869825087077253922e+00
7.100000000000000000e+01,3.852019155416359641e+00
7.200000000000000000e+01,3.881749066277254023e+00
7.300000000000000000e+01,3.880601709843209957e+00
7.400000000000000000e+01,3.880823672483066034e+00
7.500000000000000000e+01,3.875932722937793340e+00
7.600000000000000000e+01,3.875237882346967311e+00
7.700000000000000000e+01,3.872193627698658602e+00
7.800000000000000000e+01,3.869824973724548034e+00
7.900000000000000000e+01,3.852019073404951754e+00
8.000000000000000000e+01,3.881748612124103825e+00
8.100000000000000000e+01,3.880601356399915769e+00
8.200000000000000000e+01,3.880823464001720957e+00
8.300000000000000000e+01,3.875932599974422299e+00
8.400000000000000000e+01,3.875237821069656086e+00
8.500000000000000000e+01,3.872193662678359516e+00
8.600000000000000000e+01,3.869825035809414171e+00
8.700000000000000000e+01,3.852019138627765571e+00
8.800000000000000000e+01,3.881748524903340769e+00
8.900000000000000000e+01,3.880601306394916516e+00
9.000000000000000000e+01,3.880823473327679185e+00
9.100000000000000000e+01,3.875932643321045923e+00
9.200000000000000000e+01,3.875237888352570881e+00
9.300000000000000000e+01,3.872193767083623062e+00
9.400000000000000000e+01,3.869825150709446770e+00
9.500000000000000000e+01,3.852019241786680315e+00
9.600000000000000000e+01,3.881748562692064475e+00
9.700000000000000000e+01,3.880601352949816896e+00
9.800000000000000000e+01,3.880823539745663187e+00
9.900000000000000000e+01,3.875932719254774117e+00
1.000000000000000000e+02,3.875237970846369340e+00
1.010000000000000000e+02,3.872193859466093624e+00
1.020000000000000000e+02,3.869825244202841130e+00
1.030000000000000000e+02,3.852019322934212564e+00
1.040000000000000000e+02,3.881748614912022166e+00
1.050000000000000000e+02,3.880601404948960553e+00
1.060000000000000000e+02,3.880823596940816689e+00
1.070000000000000000e+02,3.875932777515611605e+00
1.080000000000000000e+02,3.875238029795803119e+00
1.090000000000000000e+02,3.872193919209203194e+00
1.100000000000000000e+02,3.869825302333551154e+00
1.110000000000000000e+02,3.852019372601571234e+00
1.120000000000000000e+02,3.881748651587909826e+00
1.130000000000000000e+02,3.880601439812822573e+00
1.140000000000000000e+02,3.880823632543974000e+00
1.150000000000000000e+02,3.875932812225063806e+00
1.160000000000000000e+02,3.875238063865486637e+00
1.170000000000000000e+02,3.872193952106137260e+00
1.180000000000000000e+02,3.869825333588586602e+00
1.190000000000000000e+02,3.852019399058336457e+00
1.200000000000000000e+02,3.881748672201306594e+00
1.210000000000000000e+02,3.880601459017784638e+00
1.220000000000000000e+02,3.880823651501699612e+00
1.230000000000000000e+02,3.875932830287918129e+00
1.240000000000000000e+02,3.875238081304487547e+00
1.250000000000000000e+02,3.872193968478215176e+00
1.260000000000000000e+02,3.869825348892606431e+00
1.270000000000000000e+02,3.852019411932813941e+00
1.280000000000000000e+02,3.881748682464999600e+00
1.290000000000000000e+02,3.880601468477295146e+00
1.300000000000000000e+02,3.880823660670234432e+00
1.310000000000000000e+02,3.875932838905232991e+00
1.320000000000000000e+02,3.875238089541391595e+00
1.330000000000000000e+02,3.872193976076037991e+00
1.340000000000000000e+02,3.869825355911992393e+00
1.350000000000000000e+02,3.852019417812259761e+00
1.360000000000000000e+02,3.881748687190195390e+00
1.370000000000000000e+02,3.880601472805095042e+00
1.380000000000000000e+02,3.880823664822243391e+00
1.390000000000000000e+02,3.875932842774795883e+00
1.400000000000000000e+02,3.875238093217337365e+00
1.410000000000000000e+02,3.872193979429185084e+00
1.420000000000000000e+02,3.869825358983484787e+00
1.430000000000000000e+02,3.852019420377088554e+00
1.440000000000000000e+02,3.881748689250517081e+00
1.450000000000000000e+02,3.880601474685591690e+00
1.460000000000000000e+02,3.880823666616963763e+00
1.470000000000000000e+02,3.875932844439115232e+00
1.480000000000000000e+02,3.875238094792738952e+00
1.490000000000000000e+02,3.872193980856875051e+00
1.500000000000000000e+02,3.869825360283394300e+00
1.510000000000000000e+02,3.852019421460335824e+00
