r,C_nn
0.000000000000000000e+00,6.819920367936731509e-01
1.000000000000000000e+00,-3.070786109982690526e-01
2.000000000000000000e+00,-2.077112956151516698e-02
3.000000000000000000e+00,-1.780143815343349090e-02
4.000000000000000000e+00,-4.370781530909084722e-04
5.000000000000000000e+00,-1.380038035203590141e-04
6.000000000000000000e+00,1.569751456478751805e-03
7.000000000000000000e+00,9.147236935307390127e-04
8.000000000000000000e+00,7.446745183559144721e-04
9.000000000000000000e+00,5.047390345112034993e-04
1.000000000000000000e+01,3.751407519061444873e-04
1.100000000000000000e+01,2.678130780298104696e-04
1.200000000000000000e+01,1.955415648939862194e-04
1.300000000000000000e+01,1.430650405813693737e-04
1.400000000000000000e+01,1.065337365271368242e-04
1.500000000000000000e+01,8.044466308465558768e-05
1.600000000000000000e+01,6.173685402188766602e-05
1.700000000000000000e+01,4.803090106086926880e-05
1.800000000000000000e+01,3.784204195422802286e-05
1.900000000000000000e+01,3.008892852207623037e-05
2.000000000000000000e+01,2.415865091354163496e-05
2.100000000000000000e+01,1.951103696296030421e-05
2.200000000000000000e+01,1.585765429590324516e-05
2.300000000000000000e+01,1.295475143958668696e-05
2.400000000000000000e+01,1.063542568768838237e-05
2.500000000000000000e+01,8.771823761577479672e-06
2.600000000000000000e+01,7.269346889771099995e-06
2.700000000000000000e+01,6.050458758899424083e-06
2.800000000000000000e+01,5.064157675427338745e-06
2.900000000000000000e+01,4.257463427137508916e-06
3.000000000000000000e+01,3.599318207481161380e-06
3.100000000000000000e+01,3.059926823922864969e-06
3.200000000000000000e+01,2.616521344478428546e-06
3.300000000000000000e+01,2.251518335327773457e-06
3.400000000000000000e+01,1.948651540573109742e-06
3.500000000000000000e+01,1.698731280086462903e-06
3.600000000000000000e+01,1.489165136092651665e-06
3.700000000000000000e+01,1.314630614146494736e-06
3.800000000000000000e+01,1.167762868181654312e-06
3.900000000000000000e+01,1.043926377342074829e-06
4.000000000000000000e+01,9.386386912169086827e-07
4.100000000000000000e+01,8.493797905018141137e-07
4.200000000000000000e+01,7.717831387310525315e-07
4.300000000000000000e+01,7.065133464934092444e-07
4.400000000000000000e+01,6.480856367119258721e-07
4.500000000000000000e+01,5.983001951648247996e-07
4.600000000000000000e+01,5.541843379752720011e-07
4.700000000000000000e+01,5.153330455698323931e-07
4.800000000000000000e+01,4.805786204542528139e-07
4.900000000000000000e+01,4.498974144340195380e-07
5.000000000000000000e+01,4.214558204651552842e-07
5.100000000000000000e+01,3.970336539538266152e-07
5.200000000000000000e+01,3.733485076651277268e-07
5.300000000000000000e+01,3.527297911531945829e-07
5.400000000000000000e+01,3.334552070022311909e-07
5.500000000000000000e+01,3.157834753686472595e-07
5.600000000000000000e+01,2.992613343799632730e-07
5.700000000000000000e+01,2.842035931038822127e-07
5.800000000000000000e+01,2.695519292217340990e-07
5.900000000000000000e+01,2.568108294909166034e-07
6.000000000000000000e+01,2.437785546760551370e-07
6.100000000000000000e+01,2.323057870512457157e-07
6.200000000000000000e+01,2.212448277916223560e-07
6.300000000000000000e+01,2.108863501604218982e-07
6.400000000000000000e+01,2.009833326432897138e-07
6.500000000000000000e+01,1.918222256591661790e-07
6.600000000000000000e+01,1.827056692604855925e-07
6.700000000000000000e+01,1.747398012952317004e-07
6.800000000000000000e+01,1.664004418699960297e-07
6.900000000000000000e+01,1.590309661736455382e-07
7.000000000000000000e+01,1.518366956609895624e-07
7.100000000000000000e+01,1.450445195061433878e-07
7.200000000000000000e+01,1.384957983852075358e-07
7.300000000000000000e+01,1.324047342876610855e-07
7.400000000000000000e+01,1.262923836620188922e-07
7.500000000000000000e+01,1.209439597360528751e-07
7.600000000000000000e+01,1.152961068839886138e-07
7.700000000000000000e+01,1.102999980240326749e-07
7.800000000000000000e+01,1.054005642764366257e-07
7.900000000000000000e+01,1.007619321313768523e-07
8.000000000000000000e+01,9.627618924312741910e-08
8.100000000000000000e+01,9.209615248195746062e-08
8.200000000000000000e+01,8.788896366240805946e-08
8.300000000000000000e+01,8.420623220928291630e-08
8.400000000000000000e+01,8.030481790655130681e-08
8.500000000000000000e+01,7.685286762537657523e-08
8.600000000000000000e+01,7.346210884051629364e-08
8.700000000000000000e+01,7.024865000815339044e-08
8.800000000000000000e+01,6.713775935196508726e-08
8.900000000000000000e+01,6.423693843515820845e-08
9.000000000000000000e+01,6.131409246989960593e-08
9.100000000000000000e+01,5.875538811039859866e-08
9.200000000000000000e+01,5.604130937086893027e-08
9.300000000000000000e+01,5.363989652451550683e-08
9.400000000000000000e+01,5.127952951156089512e-08
9.500000000000000000e+01,4.904176220676959019e-08
9.600000000000000000e+01,4.687452825891114117e-08
9.700000000000000000e+01,4.485311366764221930e-08
9.800000000000000000e+01,4.281552445917213845e-08
9.900000000000000000e+01,4.103176642900052684e-08
1.000000000000000000e+02,3.913865675997385551e-08
1.010000000000000000e+02,3.746371524115943430e-08
1.020000000000000000e+02,3.581695251497762911e-08
1.030000000000000000e+02,3.425549666147276184e-08
1.040000000000000000e+02,3.274300786060280188e-08
1.050000000000000000e+02,3.133212089778680820e-08
1.060000000000000000e+02,2.990973779759542595e-08
1.070000000000000000e+02,2.866456139116735358e-08
1.080000000000000000e+02,2.734269211046580494e-08
1.090000000000000000e+02,2.617322802933585990e-08
1.100000000000000000e+02,2.502329010667381226e-08
1.110000000000000000e+02,2.393285747359641391e-08
1.120000000000000000e+02,2.287654821131468452e-08
1.130000000000000000e+02,2.189113423867183883e-08
1.140000000000000000e+02,2.089765427371048645e-08
1.150000000000000000e+02,2.002795529421064202e-08
1.160000000000000000e+02,1.910455127429599997e-08
1.170000000000000000e+02,1.828765539002574769e-08
1.180000000000000000e+02,1.748434463877401868e-08
1.190000000000000000e+02,1.672258465035270092e-08
1.200000000000000000e+02,1.598463894580959277e-08
1.210000000000000000e+02,1.529619320095321200e-08
1.220000000000000000e+02,1.460211862536198169e-08
1.230000000000000000e+02,1.399452997929984122e-08
1.240000000000000000e+02,1.334935006980231265e-08
1.250000000000000000e+02,1.277862127224693722e-08
1.260000000000000000e+02,1.221736400935924394e-08
1.270000000000000000e+02,1.168512486771078329e-08
1.280000000000000000e+02,1.116952308422014539e-08
1.290000000000000000e+02,1.068848831664581667e-08
1.300000000000000000e+02,1.020353135317009219e-08
1.310000000000000000e+02,9.779015819333380932e-09
1.320000000000000000e+02,9.328193772972781517e-09
1.330000000000000000e+02,8.929418982006609440e-09
1.340000000000000000e+02,8.537246021234068394e-09
1.350000000000000000e+02,8.165346621069602406e-09
1.360000000000000000e+02,7.805073032329801208e-09
1.370000000000000000e+02,7.468941909394288814e-09
1.380000000000000000e+02,7.130084966888716735e-09
1.390000000000000000e+02,6.833464460953564412e-09
1.400000000000000000e+02,6.518439565894595944e-09
1.410000000000000000e+02,6.239798011620223406e-09
1.420000000000000000e+02,5.965762994719625567e-09
1.430000000000000000e+02,5.705895755880874276e-09
1.440000000000000000e+02,5.454145579619762430e-09
1.450000000000000000e+02,5.219264131994805211e-09
1.460000000000000000e+02,4.982484647086948826e-09
1.470000000000000000e+02,4.775228212849924603e-09
1.480000000000000000e+02,4.555087418367520513e-09
1.490000000000000000e+02,4.360387606539006811e-09
1.500000000000000000e+02,4.168903000589807561e-09
1.510000000000000000e+02,3.987311369968438157e-09
1.520000000000000000e+02,3.811395643538162403e-09
1.530000000000000000e+02,3.647260271577579260e-09
1.540000000000000000e+02,3.481809507377420232e-09
1.550000000000000000e+02,3.336992016045314813e-09
1.560000000000000000e+02,3.183156849217994022e-09
1.570000000000000000e+02,3.047110563869637190e-09
1.580000000000000000e+02,2.913300711782085273e-09
1.590000000000000000e+02,2.786406660959528381e-09
1.600000000000000000e+02,2.663478326780932548e-09
1.610000000000000000e+02,2.548778077482438675e-09
1.620000000000000000e+02,2.433170109839011275e-09
1.630000000000000000e+02,2.331979054304156307e-09
1.640000000000000000e+02,2.224482376078640300e-09
1.650000000000000000e+02,2.129421083907345746e-09
1.660000000000000000e+02,2.035915880327365812e-09
1.670000000000000000e+02,1.947242367350554559e-09
1.680000000000000000e+02,1.861342635578466798e-09
1.690000000000000000e+02,1.781190306360258546e-09
1.700000000000000000e+02,1.700407814553273056e-09
1.710000000000000000e+02,1.629699930560946086e-09
1.720000000000000000e+02,1.554579576179548894e-09
1.730000000000000000e+02,1.488152268080966678e-09
1.740000000000000000e+02,1.422812534457307265e-09
1.750000000000000000e+02,1.360849211096137878e-09
1.760000000000000000e+02,1.300819896243865514e-09
1.770000000000000000e+02,1.244810032829946067e-09
1.780000000000000000e+02,1.188363185633534158e-09
1.790000000000000000e+02,1.138959149216134392e-09
1.800000000000000000e+02,1.086466916433437291e-09
1.810000000000000000e+02,1.040051600398328446e-09
1.820000000000000000e+02,9.943907919307548582e-10
1.830000000000000000e+02,9.510929821487934532e-10
1.840000000000000000e+02,9.091447594755663886e-10
1.850000000000000000e+02,8.700036246978015697e-10
1.860000000000000000e+02,8.305605092573387083e-10
1.870000000000000000e+02,7.960396786188539409e-10
1.880000000000000000e+02,7.593592421528683190e-10
1.890000000000000000e+02,7.269287394251477963e-10
1.900000000000000000e+02,6.950209296974207973e-10
1.910000000000000000e+02,6.647642436519163311e-10
1.920000000000000000e+02,6.354494708205038478e-10
1.930000000000000000e+02,6.080962400289990910e-10
1.940000000000000000e+02,5.805347313980746549e-10
1.950000000000000000e+02,5.564197991247965547e-10
1.960000000000000000e+02,5.307878581106706406e-10
1.970000000000000000e+02,5.081264298212317954e-10
1.980000000000000000e+02,4.858322633083389519e-10
1.990000000000000000e+02,4.646869555813282204e-10
