r,C_d
0.000000000000000000e+00,6.911709732708118281e+00
1.000000000000000000e+00,3.886680910215029705e+00
2.000000000000000000e+00,4.160887648795226212e+00
3.000000000000000000e+00,4.254276602074257951e+00
4.000000000000000000e+00,4.235929273785024485e+00
5.000000000000000000e+00,4.240587128748626533e+00
6.000000000000000000e+00,4.231583620106079913e+00
7.000000000000000000e+00,4.238419839084684781e+00
8.000000000000000000e+00,4.230487932473971036e+00
9.000000000000000000e+00,4.239706405156001168e+00
1.000000000000000000e+01,4.233230360053384267e+00
1.100000000000000000e+01,4.241137946494436761e+00
1.200000000000000000e+01,4.235792973974167097e+00
1.300000000000000000e+01,4.241093588849805585e+00
1.400000000000000000e+01,4.233403962298767809e+00
1.500000000000000000e+01,4.239371894178925793e+00
1.600000000000000000e+01,4.230776916854922298e+00
1.700000000000000000e+01,4.239192549952921496e+00
1.800000000000000000e+01,4.232049274850317566e+00
1.900000000000000000e+01,4.239561553906909808e+00
2.000000000000000000e+01,4.233934386604981448e+00
2.100000000000000000e+01,4.239252869252112532e+00
2.200000000000000000e+01,4.231599024911155027e+00
2.300000000000000000e+01,4.237662377273780479e+00
2.400000000000000000e+01,4.229143642064568276e+00
2.500000000000000000e+01,4.237644869921258106e+00
2.600000000000000000e+01,4.230547073595422702e+00
2.700000000000000000e+01,4.238129014156068131e+00
2.800000000000000000e+01,4.232568266790493361e+00
2.900000000000000000e+01,4.238044170470666394e+00
3.000000000000000000e+01,4.230560166016102741e+00
3.100000000000000000e+01,4.236832210741339644e+00
3.200000000000000000e+01,4.228479701680330827e+00
3.300000000000000000e+01,4.237136007107260127e+00
3.400000000000000000e+01,4.230134542749995674e+00
3.500000000000000000e+01,4.237792397331363148e+00
3.600000000000000000e+01,4.232297779305193686e+00
3.700000000000000000e+01,4.237835637318666748e+00
3.800000000000000000e+01,4.230437544761549873e+00
3.900000000000000000e+01,4.236794498292118405e+00
4.000000000000000000e+01,4.228520080610254084e+00
4.100000000000000000e+01,4.237246267291234325e+00
4.200000000000000000e+01,4.230285613845634174e+00
4.300000000000000000e+01,4.237968780922204637e+00
4.400000000000000000e+01,4.232495215863992577e+00
4.500000000000000000e+01,4.238034718368607123e+00
4.600000000000000000e+01,4.230654274103425649e+00
4.700000000000000000e+01,4.237016782028395490e+00
4.800000000000000000e+01,4.228757556474423751e+00
4.900000000000000000e+01,4.237496456536996803e+00
5.000000000000000000e+01,4.230539246244219065e+00
5.100000000000000000e+01,4.238220130132503982e+00
5.200000000000000000e+01,4.232742766656554245e+00
5.300000000000000000e+01,4.238266794443584118e+00
5.400000000000000000e+01,4.230877753490055682e+00
5.500000000000000000e+01,4.237222121317268275e+00
5.600000000000000000e+01,4.228955403806280877e+00
5.700000000000000000e+01,4.237687453282251049e+00
5.800000000000000000e+01,4.230721895427758561e+00
5.900000000000000000e+01,4.238393987331348534e+00
6.000000000000000000e+01,4.232907309419461583e+00
6.100000000000000000e+01,4.238417891794964198e+00
6.200000000000000000e+01,4.231017427748409609e+00
6.300000000000000000e+01,4.237345298883615108e+00
6.400000000000000000e+01,4.229069017132466968e+00
6.500000000000000000e+01,4.237792774515152239e+00
6.600000000000000000e+01,4.230819360908697035e+00
6.700000000000000000e+01,4.238484586194346093e+00
6.800000000000000000e+01,4.232990881172554509e+00
6.900000000000000000e+01,4.238493761216583167e+00
7.000000000000000000e+01,4.231085931722331495e+00
7.100000000000000000e+01,4.237404254620731336e+00
7.200000000000000000e+01,4.229121987587535436e+00
7.300000000000000000e+01,4.237840662910785205e+00
7.400000000000000000e+01,4.230862656836363200e+00
7.500000000000000000e+01,4.238524132048970827e+00
7.600000000000000000e+01,4.233026641067676010e+00
7.700000000000000000e+01,4.238525991236540058e+00
7.800000000000000000e+01,4.231114618741347755e+00
7.900000000000000000e+01,4.237428576076116116e+00
8.000000000000000000e+01,4.229143526088921412e+00
8.100000000000000000e+01,4.237859874391664228e+00
8.200000000000000000e+01,4.230879768369701033e+00
8.300000000000000000e+01,4.238539578937595032e+00
8.400000000000000000e+01,4.233040419077178207e+00
8.500000000000000000e+01,4.238538375864429497e+00
8.600000000000000000e+01,4.231125600654737084e+00
8.700000000000000000e+01,4.237437857543898012e+00
8.800000000000000000e+01,4.229151754567526567e+00
8.900000000000000000e+01,4.237867235236115526e+00
9.000000000000000000e+01,4.230886318131264368e+00
9.100000000000000000e+01,4.238545485293014004e+00
9.200000000000000000e+01,4.233045681067852506e+00
9.300000000000000000e+01,4.238543126453294008e+00
9.400000000000000000e+01,4.231129863763340104e+00
9.500000000000000000e+01,4.237441512553671075e+00
9.600000000000000000e+01,4.229155066083569281e+00
9.700000000000000000e+01,4.237870267738643726e+00
9.800000000000000000e+01,4.230889066037795132e+00
9.900000000000000000e+01,4.238547997834211323e+00
1.000000000000000000e+02,4.233047955898943115e+00
1.010000000000000000e+02,4.238545202226620567e+00
1.020000000000000000e+02,4.231131771197352620e+00
1.030000000000000000e+02,4.237443190593217501e+00
1.040000000000000000e+02,4.229156633214791405e+00
1.050000000000000000e+02,4.237871745284921055e+00
1.060000000000000000e+02,4.230890438799821851e+00
1.070000000000000000e+02,4.238549276711318647e+00
1.080000000000000000e+02,4.233049137934919770e+00
1.090000000000000000e+02,4.238546289866565786e+00
1.100000000000000000e+02,4.231132786804534973e+00
1.110000000000000000e+02,4.237444098607761056e+00
1.120000000000000000e+02,4.229157493882000907e+00
1.130000000000000000e+02,4.237872567170963833e+00
1.140000000000000000e+02,4.230891211780923200e+00
1.150000000000000000e+02,4.238550003487032924e+00
1.160000000000000000e+02,4.233049815868704435e+00
1.170000000000000000e+02,4.238546914257240950e+00
1.180000000000000000e+02,4.231133369937234434e+00
1.190000000000000000e+02,4.237444619751523867e+00
1.200000000000000000e+02,4.229157986071772513e+00
1.210000000000000000e+02,4.237873035341737982e+00
1.220000000000000000e+02,4.230891651168375844e+00
1.230000000000000000e+02,4.238550416179574398e+00
1.240000000000000000e+02,4.233050199906490896e+00
1.250000000000000000e+02,4.238547266499768540e+00
1.260000000000000000e+02,4.231133695905415770e+00
1.270000000000000000e+02,4.237444908119058162e+00
1.280000000000000000e+02,4.229158255034196401e+00
1.290000000000000000e+02,4.237873288231962299e+00
1.300000000000000000e+02,4.230891886132633672e+00
1.310000000000000000e+02,4.238550635313358406e+00
1.320000000000000000e+02,4.233050401914955962e+00
1.330000000000000000e+02,4.238547450401807914e+00
1.340000000000000000e+02,4.231133863801519013e+00
1.350000000000000000e+02,4.237445054263458744e+00
1.360000000000000000e+02,4.229158389109793248e+00
1.370000000000000000e+02,4.237873412391582661e+00
1.380000000000000000e+02,4.230891999702125261e+00
1.390000000000000000e+02,4.238550739942910539e+00
1.400000000000000000e+02,4.233050496823844711e+00
1.410000000000000000e+02,4.238547535657119170e+00
1.420000000000000000e+02,4.231133940106303726e+00
1.430000000000000000e+02,4.237445118862298798e+00
1.440000000000000000e+02,4.229158446946492234e+00
1.450000000000000000e+02,4.237873464717305083e+00
1.460000000000000000e+02,4.230892046245029015e+00
1.470000000000000000e+02,4.238550781752741692e+00
1.480000000000000000e+02,4.233050533469829624e+00
1.490000000000000000e+02,4.238547567446413922e+00
1.500000000000000000e+02,4.231133967275657604e+00
1.510000000000000000e+02,4.237445140116740561e+00
1.520000000000000000e+02,4.229158464740372381e+00
1.530000000000000000e+02,4.237873479697375600e+00
1.540000000000000000e+02,4.230892058281884971e+00
1.550000000000000000e+02,4.238550791409615215e+00
1.560000000000000000e+02,4.233050540535305828e+00
1.570000000000000000e+02,4.238547572154016230e+00
1.580000000000000000e+02,4.231133969737652656e+00
1.590000000000000000e+02,4.237445139705081409e+00
1.600000000000000000e+02,4.229158462671868790e+00
1.610000000000000000e+02,4.237873476261999173e+00
1.620000000000000000e+02,4.230892053423120025e+00
1.630000000000000000e+02,4.238550785382318331e+00
1.640000000000000000e+02,4.233050533257507908e+00
1.650000000000000000e+02,4.238547563738324087e+00
1.660000000000000000e+02,4.231133960269740868e+00
1.670000000000000000e+02,4.237445128852667331e+00
1.680000000000000000e+02,4.229158451058784962e+00
1.690000000000000000e+02,4.237873463986946199e+00
1.700000000000000000e+02,4.230892040480581429e+00
1.710000000000000000e+02,4.238550771858756505e+00
1.720000000000000000e+02,4.233050519143606749e+00
1.730000000000000000e+02,4.238547549061895126e+00
1.740000000000000000e+02,4.231133945109468719e+00
1.750000000000000000e+02,4.237445113009822961e+00
1.760000000000000000e+02,4.229158434876085337e+00
1.770000000000000000e+02,4.237873447466936838e+00
1.780000000000000000e+02,4.230892023653784584e+00
1.790000000000000000e+02,4.238550754727902437e+00
1.800000000000000000e+02,4.233050501738372162e+00
1.810000000000000000e+02,4.238547531365305154e+00
1.820000000000000000e+02,4.231133927195193323e+00
1.830000000000000000e+02,4.237445094743008234e+00
1.840000000000000000e+02,4.229158416464156467e+00
1.850000000000000000e+02,4.237873428865689185e+00
1.860000000000000000e+02,4.230892004916595894e+00
1.870000000000000000e+02,4.238550735817906201e+00
1.880000000000000000e+02,4.233050482705345452e+00
1.890000000000000000e+02,4.238547512172263332e+00
1.900000000000000000e+02,4.231133907911226011e+00
1.910000000000000000e+02,4.237445075265950933e+00
1.920000000000000000e+02,4.229158396934280084e+00
1.930000000000000000e+02,4.237873409216224019e+00
1.940000000000000000e+02,4.230891985213793838e+00
1.950000000000000000e+02,4.238550716006421304e+00
1.960000000000000000e+02,4.233050462844908601e+00
1.970000000000000000e+02,4.238547492217883850e+00
1.980000000000000000e+02,4.231133887928503867e+00
1.990000000000000000e+02,4.237445055170233843e+00
