r,C_d
0.000000000000000000e+00,5.606751173011907063e+00
1.000000000000000000e+00,3.134218727060152698e+00
2.000000000000000000e+00,3.306169010774868688e+00
3.000000000000000000e+00,3.481678563288631789e+00
4.000000000000000000e+00,3.481984412065205703e+00
5.000000000000000000e+00,3.495667151535245321e+00
6.000000000000000000e+00,3.494770671539966678e+00
7.000000000000000000e+00,3.497701257428365462e+00
8.000000000000000000e+00,3.497769859342759080e+00
9.000000000000000000e+00,3.497756457672981156e+00
1.000000000000000000e+01,3.497294056846252275e+00
1.100000000000000000e+01,3.496750447514676008e+00
1.200000000000000000e+01,3.496073321368909692e+00
1.300000000000000000e+01,3.495325136096914864e+00
1.400000000000000000e+01,3.494516826835599055e+00
1.500000000000000000e+01,3.493668798439574896e+00
1.600000000000000000e+01,3.492792437590647836e+00
1.700000000000000000e+01,3.491894936417899498e+00
1.800000000000000000e+01,3.490981916321618250e+00
1.900000000000000000e+01,3.490058966770873905e+00
2.000000000000000000e+01,3.489128610129411001e+00
2.100000000000000000e+01,3.488193044574834367e+00
2.200000000000000000e+01,3.487254050252993398e+00
2.300000000000000000e+01,3.486313279060283321e+00
2.400000000000000000e+01,3.485372554904401454e+00
2.500000000000000000e+01,3.484430641398364337e+00
2.600000000000000000e+01,3.483487527384355520e+00
2.700000000000000000e+01,3.482544395532018999e+00
2.800000000000000000e+01,3.481600974214340560e+00
2.900000000000000000e+01,3.480657158995719591e+00
3.000000000000000000e+01,3.479713301949525661e+00
3.100000000000000000e+01,3.478770012769043518e+00
3.200000000000000000e+01,3.477828383227231424e+00
3.300000000000000000e+01,3.476886679607910313e+00
3.400000000000000000e+01,3.475944531390849246e+00
3.500000000000000000e+01,3.475002879859577565e+00
3.600000000000000000e+01,3.474061289593322055e+00
3.700000000000000000e+01,3.473119533083901977e+00
3.800000000000000000e+01,3.472177885293800337e+00
3.900000000000000000e+01,3.471236898251236269e+00
4.000000000000000000e+01,3.470297622689958672e+00
4.100000000000000000e+01,3.469358307600307167e+00
4.200000000000000000e+01,3.468418556359034177e+00
4.300000000000000000e+01,3.467479306607858192e+00
4.400000000000000000e+01,3.466540111471529517e+00
4.500000000000000000e+01,3.465600739581978562e+00
4.600000000000000000e+01,3.464661463747286785e+00
4.700000000000000000e+01,3.463722832022316123e+00
4.800000000000000000e+01,3.462785891808029870e+00
4.900000000000000000e+01,3.461848898414488396e+00
5.000000000000000000e+01,3.460911450232210029e+00
5.100000000000000000e+01,3.459974490323576735e+00
5.200000000000000000e+01,3.459037569539457291e+00
5.300000000000000000e+01,3.458100458258647425e+00
5.400000000000000000e+01,3.457163430253483050e+00
5.500000000000000000e+01,3.456227032319644010e+00
5.600000000000000000e+01,3.455292310161996561e+00
5.700000000000000000e+01,3.454357525121849459e+00
5.800000000000000000e+01,3.453422273350144067e+00
5.900000000000000000e+01,3.452487501061813457e+00
6.000000000000000000e+01,3.451552758058930248e+00
6.100000000000000000e+01,3.450617816170011398e+00
6.200000000000000000e+01,3.449682949647199681e+00
6.300000000000000000e+01,3.448748704078685279e+00
6.400000000000000000e+01,3.447816123296632451e+00
6.500000000000000000e+01,3.446883473783858065e+00
6.600000000000000000e+01,3.445950350596580947e+00
6.700000000000000000e+01,3.445017701230981721e+00
6.800000000000000000e+01,3.444085075092172321e+00
6.900000000000000000e+01,3.443152245094200925e+00
7.000000000000000000e+01,3.442219485563067671e+00
7.100000000000000000e+01,3.441287340865613498e+00
7.200000000000000000e+01,3.440356852810439126e+00
7.300000000000000000e+01,3.439426292476567504e+00
7.400000000000000000e+01,3.438495254530095302e+00
7.500000000000000000e+01,3.437564686545661718e+00
7.600000000000000000e+01,3.436634137991028126e+00
7.700000000000000000e+01,3.435703382640835191e+00
7.800000000000000000e+01,3.434772694646670121e+00
7.900000000000000000e+01,3.433842617160840494e+00
8.000000000000000000e+01,3.432914189882383837e+00
8.100000000000000000e+01,3.431985688159071124e+00
8.200000000000000000e+01,3.431056706719111560e+00
8.300000000000000000e+01,3.430128192451431968e+00
8.400000000000000000e+01,3.429199695200694009e+00
8.500000000000000000e+01,3.428270989464330398e+00
8.600000000000000000e+01,3.427342349066836213e+00
8.700000000000000000e+01,3.426414315958068002e+00
8.800000000000000000e+01,3.425487927678289690e+00
8.900000000000000000e+01,3.424561463640535930e+00
9.000000000000000000e+01,3.423634518925580128e+00
9.100000000000000000e+01,3.422708039249800382e+00
9.200000000000000000e+01,3.421781575043215007e+00
9.300000000000000000e+01,3.420854901439727147e+00
9.400000000000000000e+01,3.419928291841310308e+00
9.500000000000000000e+01,3.419002287006478458e+00
9.600000000000000000e+01,3.418077922288371706e+00
9.700000000000000000e+01,3.417153481035067664e+00
9.800000000000000000e+01,3.416228558866134524e+00
9.900000000000000000e+01,3.415304100014918021e+00
1.000000000000000000e+02,3.414379655632644894e+00
1.010000000000000000e+02,3.413455001434755332e+00
1.020000000000000000e+02,3.412530410340584019e+00
1.030000000000000000e+02,3.411606421926192123e+00
1.040000000000000000e+02,3.410684069341626046e+00
1.050000000000000000e+02,3.409761639784677278e+00
1.060000000000000000e+02,3.408838729532831735e+00
1.070000000000000000e+02,3.407916281138629433e+00
1.080000000000000000e+02,3.406993846562087924e+00
1.090000000000000000e+02,3.406071202064772763e+00
1.100000000000000000e+02,3.405148620045475027e+00
1.110000000000000000e+02,3.404226638904725988e+00
1.120000000000000000e+02,3.403306289581122357e+00
1.130000000000000000e+02,3.402385863064894433e+00
1.140000000000000000e+02,3.401464956367378445e+00
1.150000000000000000e+02,3.400544510234833506e+00
1.160000000000000000e+02,3.399624077491953944e+00
1.170000000000000000e+02,3.398703434923440625e+00
1.180000000000000000e+02,3.397782854383680107e+00
1.190000000000000000e+02,3.396862873103160041e+00
1.200000000000000000e+02,3.395944519805433437e+00
1.210000000000000000e+02,3.395026089233659672e+00
1.220000000000000000e+02,3.394107179181170331e+00
1.230000000000000000e+02,3.393188728508864216e+00
1.240000000000000000e+02,3.392270290941452604e+00
1.250000000000000000e+02,3.391351643771627344e+00
1.260000000000000000e+02,3.390433058294550328e+00
1.270000000000000000e+02,3.389515070575102929e+00
1.280000000000000000e+02,3.388598707121213582e+00
1.290000000000000000e+02,3.387682266400790176e+00
1.300000000000000000e+02,3.386765347019482952e+00
1.310000000000000000e+02,3.385848885903515626e+00
1.320000000000000000e+02,3.384932437699648133e+00
1.330000000000000000e+02,3.384015780198493140e+00
1.340000000000000000e+02,3.383099184126889369e+00
1.350000000000000000e+02,3.382183184387890229e+00
1.360000000000000000e+02,3.381268805275165157e+00
1.370000000000000000e+02,3.380354348960401545e+00
1.380000000000000000e+02,3.379439414880404335e+00
1.390000000000000000e+02,3.378524937996593813e+00
1.400000000000000000e+02,3.377610473891215381e+00
1.410000000000000000e+02,3.376695800845941786e+00
1.420000000000000000e+02,3.375781189013917327e+00
1.430000000000000000e+02,3.374867172139676352e+00
1.440000000000000000e+02,3.373954772305223226e+00
