site,n
0.000000000000000000e+00,9.246302112567081344e-02
1.000000000000000000e+00,3.860654872518335612e+00
2.000000000000000000e+00,5.402244912458116499e-02
3.000000000000000000e+00,2.778620154694579503e-03
4.000000000000000000e+00,2.851788237142571705e-03
5.000000000000000000e+00,5.817306039040708726e-02
6.000000000000000000e+00,3.880399506843640545e+00
7.000000000000000000e+00,4.865668160553188182e-02
8.000000000000000000e+00,9.246302112567081344e-02
9.000000000000000000e+00,3.860654872518335612e+00
1.000000000000000000e+01,5.402244912458116499e-02
1.100000000000000000e+01,2.778620154694579503e-03
1.200000000000000000e+01,2.851788237142571705e-03
1.300000000000000000e+01,5.817306039040708726e-02
1.400000000000000000e+01,3.880399506843640545e+00
1.500000000000000000e+01,4.865668160553188182e-02
1.600000000000000000e+01,9.246302112567081344e-02
1.700000000000000000e+01,3.860654872518335612e+00
1.800000000000000000e+01,5.402244912458116499e-02
1.900000000000000000e+01,2.778620154694579503e-03
2.000000000000000000e+01,2.851788237142571705e-03
2.100000000000000000e+01,5.817306039040708726e-02
2.200000000000000000e+01,3.880399506843640545e+00
2.300000000000000000e+01,4.865668160553188182e-02
2.400000000000000000e+01,9.246302112567081344e-02
2.500000000000000000e+01,3.860654872518335612e+00
2.600000000000000000e+01,5.402244912458116499e-02
2.700000000000000000e+01,2.778620154694579503e-03
2.800000000000000000e+01,2.851788237142571705e-03
2.900000000000000000e+01,5.817306039040708726e-02
3.000000000000000000e+01,3.880399506843640545e+00
3.100000000000000000e+01,4.865668160553188182e-02
3.200000000000000000e+01,9.246302112567081344e-02
3.300000000000000000e+01,3.860654872518335612e+00
3.400000000000000000e+01,5.402244912458116499e-02
3.500000000000000000e+01,2.778620154694579503e-03
3.600000000000000000e+01,2.851788237142571705e-03
3.700000000000000000e+01,5.817306039040708726e-02
3.800000000000000000e+01,3.880399506843640545e+00
3.900000000000000000e+01,4.865668160553188182e-02
4.000000000000000000e+01,9.246302112567081344e-02
4.100000000000000000e+01,3.860654872518335612e+00
4.200000000000000000e+01,5.402244912458116499e-02
4.300000000000000000e+01,2.778620154694579503e-03
4.400000000000000000e+01,2.851788237142571705e-03
4.500000000000000000e+01,5.817306039040708726e-02
4.600000000000000000e+01,3.880399506843640545e+00
4.700000000000000000e+01,4.865668160553188182e-02
4.800000000000000000e+01,9.246302112567081344e-02
4.900000000000000000e+01,3.860654872518335612e+00
5.000000000000000000e+01,5.402244912458116499e-02
5.100000000000000000e+01,2.778620154694579503e-03
5.200000000000000000e+01,2.851788237142571705e-03
5.300000000000000000e+01,5.817306039040708726e-02
5.400000000000000000e+01,3.880399506843640545e+00
5.500000000000000000e+01,4.865668160553188182e-02
5.600000000000000000e+01,9.246302112567081344e-02
5.700000000000000000e+01,3.860654872518335612e+00
5.800000000000000000e+01,5.402244912458116499e-02
5.900000000000000000e+01,2.778620154694579503e-03
6.000000000000000000e+01,2.851788237142571705e-03
6.100000000000000000e+01,5.817306039040708726e-02
6.200000000000000000e+01,3.880399506843640545e+00
6.300000000000000000e+01,4.865668160553188182e-02
6.400000000000000000e+01,9.246302112567081344e-02
6.500000000000000000e+01,3.860654872518335612e+00
6.600000000000000000e+01,5.402244912458116499e-02
6.700000000000000000e+01,2.778620154694579503e-03
6.800000000000000000e+01,2.851788237142571705e-03
6.900000000000000000e+01,5.817306039040708726e-02
7.000000000000000000e+01,3.880399506843640545e+00
7.100000000000000000e+01,4.865668160553188182e-02
7.200000000000000000e+01,9.246302112567081344e-02
7.300000000000000000e+01,3.860654872518335612e+00
7.400000000000000000e+01,5.402244912458116499e-02
7.500000000000000000e+01,2.778620154694579503e-03
7.600000000000000000e+01,2.851788237142571705e-03
7.700000000000000000e+01,5.817306039040708726e-02
7.800000000000000000e+01,3.880399506843640545e+00
7.900000000000000000e+01,4.865668160553188182e-02
