r,C_n
0.000000000000000000e+00,-1.411984455220580514e+02
1.000000000000000000e+00,-2.027277252351619268e+02
2.000000000000000000e+00,-1.834108908284335087e+02
3.000000000000000000e+00,-1.546837300440434433e+02
4.000000000000000000e+00,-1.715136962914324386e+02
5.000000000000000000e+00,-2.001245335163740720e+02
6.000000000000000000e+00,-1.795243098550129162e+02
7.000000000000000000e+00,-1.555324904292411077e+02
8.000000000000000000e+00,-1.708529642296651048e+02
9.000000000000000000e+00,-2.002656044874521797e+02
1.000000000000000000e+01,-1.801683854219904788e+02
1.100000000000000000e+01,-1.553894030689074839e+02
1.200000000000000000e+01,-1.709826793028832697e+02
1.300000000000000000e+01,-2.002053777847895901e+02
1.400000000000000000e+01,-1.800379068351529099e+02
1.500000000000000000e+01,-1.554089010688119004e+02
1.600000000000000000e+01,-1.709603688669346866e+02
1.700000000000000000e+01,-2.002179502678655467e+02
1.800000000000000000e+01,-1.800718103913544894e+02
1.900000000000000000e+01,-1.554052052653040903e+02
2.000000000000000000e+01,-1.709657958223002083e+02
2.100000000000000000e+01,-2.002148079176535305e+02
2.200000000000000000e+01,-1.800635977979805205e+02
2.300000000000000000e+01,-1.554063705292885516e+02
2.400000000000000000e+01,-1.709644212048482643e+02
2.500000000000000000e+01,-2.002155408217909667e+02
2.600000000000000000e+01,-1.800655343938845760e+02
2.700000000000000000e+01,-1.554061179030703386e+02
2.800000000000000000e+01,-1.709647426340508503e+02
2.900000000000000000e+01,-2.002153658970258903e+02
3.000000000000000000e+01,-1.800650630244702199e+02
3.100000000000000000e+01,-1.554061806781210180e+02
3.200000000000000000e+01,-1.709646666779530904e+02
3.300000000000000000e+01,-2.002154100721970167e+02
3.400000000000000000e+01,-1.800651762798908067e+02
3.500000000000000000e+01,-1.554061664600129404e+02
3.600000000000000000e+01,-1.709646859190020791e+02
3.700000000000000000e+01,-2.002154004619478371e+02
3.800000000000000000e+01,-1.800651489985021669e+02
3.900000000000000000e+01,-1.554061704069502525e+02
4.000000000000000000e+01,-1.709646816963683591e+02
4.100000000000000000e+01,-2.002154032602628320e+02
4.200000000000000000e+01,-1.800651555679383478e+02
4.300000000000000000e+01,-1.554061697075393909e+02
4.400000000000000000e+01,-1.709646828956181253e+02
4.500000000000000000e+01,-2.002154028098674985e+02
4.600000000000000000e+01,-1.800651539829939622e+02
4.700000000000000000e+01,-1.554061699938749541e+02
4.800000000000000000e+01,-1.709646826916462032e+02
4.900000000000000000e+01,-2.002154030238475571e+02
5.000000000000000000e+01,-1.800651543644641208e+02
