r,C_n
0.000000000000000000e+00,8.015783932477305029e-02
1.000000000000000000e+00,1.568514832765943723e-02
2.000000000000000000e+00,-2.818957471228777933e-02
3.000000000000000000e+00,-2.698150628403261919e-02
4.000000000000000000e+00,-3.997530179737918132e-03
5.000000000000000000e+00,4.096073259090893259e-03
6.000000000000000000e+00,5.655377581363474349e-03
7.000000000000000000e+00,2.384808095552859442e-03
8.000000000000000000e+00,1.010596024575427521e-04
9.000000000000000000e+00,8.754492677987002480e-05
1.000000000000000000e+01,2.095551661707162339e-05
1.100000000000000000e+01,-5.809102922249564926e-06
1.200000000000000000e+01,-5.976222016368382128e-06
1.300000000000000000e+01,-2.915275556958363268e-06
1.400000000000000000e+01,-3.332102296305095024e-07
1.500000000000000000e+01,-2.282425848321167905e-07
1.600000000000000000e+01,-5.375924638784113085e-08
1.700000000000000000e+01,1.559704809750428467e-08
1.800000000000000000e+01,1.287808792937994440e-08
1.900000000000000000e+01,7.285502423570733299e-09
2.000000000000000000e+01,1.234270907701784381e-09
2.100000000000000000e+01,7.123728273938922939e-10
2.200000000000000000e+01,1.850377628898058902e-10
2.300000000000000000e+01,-4.345590554066802724e-11
2.400000000000000000e+01,-2.840128132675090455e-11
2.500000000000000000e+01,-1.835065432942428743e-11
2.600000000000000000e+01,-4.129141473185882205e-12
2.700000000000000000e+01,-2.004174604053332587e-12
2.800000000000000000e+01,-5.688782778179302113e-13
2.900000000000000000e+01,1.287858708565181587e-13
3.000000000000000000e+01,8.748557434046233539e-14
3.100000000000000000e+01,7.505107646466058213e-14
3.200000000000000000e+01,4.485301019485632423e-14
3.300000000000000000e+01,4.174438572590588592e-14
3.400000000000000000e+01,4.041211809635569807e-14
3.500000000000000000e+01,4.041211809635569807e-14
3.600000000000000000e+01,3.863576125695544761e-14
3.700000000000000000e+01,4.218847493575594854e-14
3.800000000000000000e+01,4.352074256530613638e-14
3.900000000000000000e+01,4.618527782440651208e-14
4.000000000000000000e+01,4.973799150320701301e-14
4.100000000000000000e+01,5.373479439185757656e-14
4.200000000000000000e+01,5.551115123125782702e-14
4.300000000000000000e+01,5.861977570020826533e-14
4.400000000000000000e+01,5.728750807065807749e-14
4.500000000000000000e+01,6.084022174945857842e-14
4.600000000000000000e+01,6.217248937900876626e-14
4.700000000000000000e+01,6.483702463810914196e-14
4.800000000000000000e+01,6.838973831690964289e-14
4.900000000000000000e+01,7.238654120556020644e-14
5.000000000000000000e+01,7.460698725481051952e-14
5.100000000000000000e+01,7.682743330406083260e-14
5.200000000000000000e+01,7.505107646466058213e-14
5.300000000000000000e+01,7.815970093361102045e-14
5.400000000000000000e+01,8.038014698286133353e-14
5.500000000000000000e+01,8.215650382226158399e-14
5.600000000000000000e+01,8.570921750106208492e-14
5.700000000000000000e+01,8.970602038971264847e-14
5.800000000000000000e+01,9.148237722911289893e-14
5.900000000000000000e+01,9.414691248821327463e-14
6.000000000000000000e+01,9.148237722911289893e-14
6.100000000000000000e+01,9.459100169806333724e-14
6.200000000000000000e+01,9.592326932761352509e-14
