r,C_j
0.000000000000000000e+00,7.391640565516978256e+01
1.000000000000000000e+00,-3.708267179849993767e+01
2.000000000000000000e+00,1.763998009382493848e+00
3.000000000000000000e+00,1.199808365953636269e+00
4.000000000000000000e+00,-1.670491055910616751e-01
5.000000000000000000e+00,6.011306674679950390e-02
6.000000000000000000e+00,-4.792563138229510855e-02
7.000000000000000000e+00,3.651895878130417827e-03
8.000000000000000000e+00,3.762706476445387693e-03
9.000000000000000000e+00,-6.673190180581656250e-04
1.000000000000000000e+01,-7.056563266161219872e-06
1.100000000000000000e+01,-5.401086022871481873e-06
1.200000000000000000e+01,1.242877689779930961e-04
1.300000000000000000e+01,8.593420943725504912e-05
1.400000000000000000e+01,4.809587149701144426e-05
1.500000000000000000e+01,1.480070844372960437e-05
1.600000000000000000e+01,-1.024846590524930434e-05
1.700000000000000000e+01,-2.794450844412210699e-05
1.800000000000000000e+01,-3.938814789350431056e-05
1.900000000000000000e+01,-4.226574536758676004e-05
2.000000000000000000e+01,-4.341553755260463276e-05
2.100000000000000000e+01,-3.977472469074427863e-05
2.200000000000000000e+01,-3.730143094493598710e-05
2.300000000000000000e+01,-3.149926910062106344e-05
2.400000000000000000e+01,-2.752600230415680471e-05
2.500000000000000000e+01,-2.243226862042035918e-05
2.600000000000000000e+01,-1.896503169618313223e-05
2.700000000000000000e+01,-1.506878205148609595e-05
2.800000000000000000e+01,-1.243599117550786559e-05
2.900000000000000000e+01,-9.737480972660250700e-06
3.000000000000000000e+01,-7.972301490966060555e-06
3.100000000000000000e+01,-6.137537390316083474e-06
3.200000000000000000e+01,-4.928015268745866706e-06
3.300000000000000000e+01,-3.761928139667247706e-06
3.400000000000000000e+01,-2.990996330609618781e-06
3.500000000000000000e+01,-2.264604418655835616e-06
3.600000000000000000e+01,-1.784377959168637062e-06
3.700000000000000000e+01,-1.344745871989516672e-06
3.800000000000000000e+01,-1.058791944785753003e-06
3.900000000000000000e+01,-7.913632131817394111e-07
4.000000000000000000e+01,-6.164765533611671344e-07
4.100000000000000000e+01,-4.588808781846864804e-07
4.200000000000000000e+01,-3.555443210956354960e-07
4.300000000000000000e+01,-2.634386238042907280e-07
4.400000000000000000e+01,-2.030133359198771359e-07
4.500000000000000000e+01,-1.500541486620932119e-07
4.600000000000000000e+01,-1.156857649675657740e-07
4.700000000000000000e+01,-8.502939863319625147e-08
4.800000000000000000e+01,-6.505599614570201084e-08
4.900000000000000000e+01,-4.767050221232693730e-08
5.000000000000000000e+01,-3.631989642371991067e-08
5.100000000000000000e+01,-2.651904829065188096e-08
5.200000000000000000e+01,-2.011826616410417046e-08
5.300000000000000000e+01,-1.465948606949041277e-08
5.400000000000000000e+01,-1.112157121951895533e-08
5.500000000000000000e+01,-8.066370682513479551e-09
5.600000000000000000e+01,-6.080824732634937391e-09
5.700000000000000000e+01,-4.396422781383080292e-09
5.800000000000000000e+01,-3.300266726569134335e-09
5.900000000000000000e+01,-2.377509744633243827e-09
6.000000000000000000e+01,-1.777076263920207566e-09
6.100000000000000000e+01,-1.276831085306184832e-09
6.200000000000000000e+01,-9.529639299898917670e-10
6.300000000000000000e+01,-6.815437103568910970e-10
6.400000000000000000e+01,-5.055547092069900827e-10
6.500000000000000000e+01,-3.600195697117669624e-10
6.600000000000000000e+01,-2.656133091250012512e-10
6.700000000000000000e+01,-1.882547451259597437e-10
6.800000000000000000e+01,-1.381046388360118726e-10
6.900000000000000000e+01,-9.740475093167333398e-11
7.000000000000000000e+01,-7.109690614015562460e-11
7.100000000000000000e+01,-4.983391477253462654e-11
7.200000000000000000e+01,-3.610445276081009069e-11
7.300000000000000000e+01,-2.512656749331654282e-11
7.400000000000000000e+01,-1.805666727250354597e-11
7.500000000000000000e+01,-1.243982694631995400e-11
7.600000000000000000e+01,-8.819611707622243557e-12
7.700000000000000000e+01,-5.989875262457644567e-12
7.800000000000000000e+01,-4.170885858911788091e-12
7.900000000000000000e+01,-2.804867449412995484e-12
8.000000000000000000e+01,-1.927347170749271754e-12
8.100000000000000000e+01,-1.270095140171179082e-12
8.200000000000000000e+01,-8.721912081455229782e-13
8.300000000000000000e+01,-5.559996907322783954e-13
8.400000000000000000e+01,-3.570477247194503434e-13
8.500000000000000000e+01,-1.811883976188255474e-13
8.600000000000000000e+01,-8.704148513061227277e-14
8.700000000000000000e+01,-4.085620730620576069e-14
8.800000000000000000e+01,-2.842170943040400743e-14
