r,C_sp
0.000000000000000000e+00,3.135019522415155802e+00
1.000000000000000000e+00,2.727602329645404833e+00
2.000000000000000000e+00,2.676971125162969756e+00
3.000000000000000000e+00,2.620613356319587695e+00
4.000000000000000000e+00,2.492562555676938185e+00
5.000000000000000000e+00,2.418310138314836433e+00
6.000000000000000000e+00,2.324538683647898729e+00
7.000000000000000000e+00,2.247710752296234737e+00
8.000000000000000000e+00,2.172559088673002847e+00
9.000000000000000000e+00,2.097730043071398320e+00
1.000000000000000000e+01,2.030121532484562064e+00
1.100000000000000000e+01,1.963908301694819336e+00
1.200000000000000000e+01,1.901247122268516110e+00
1.300000000000000000e+01,1.841651886301942209e+00
1.400000000000000000e+01,1.784564793497100066e+00
1.500000000000000000e+01,1.730297390263106916e+00
1.600000000000000000e+01,1.678403222047684329e+00
1.700000000000000000e+01,1.628866381053885259e+00
1.800000000000000000e+01,1.581556415261800019e+00
1.900000000000000000e+01,1.536316536617719386e+00
2.000000000000000000e+01,1.493067144264366375e+00
2.100000000000000000e+01,1.451685456635836813e+00
2.200000000000000000e+01,1.412076692423777313e+00
2.300000000000000000e+01,1.374148807950346107e+00
2.400000000000000000e+01,1.337811383528286546e+00
2.500000000000000000e+01,1.302984497259038532e+00
2.600000000000000000e+01,1.269589693728821356e+00
2.700000000000000000e+01,1.237554468771401295e+00
2.800000000000000000e+01,1.206810838312623702e+00
2.900000000000000000e+01,1.177294242380414691e+00
3.000000000000000000e+01,1.148944093855460036e+00
3.100000000000000000e+01,1.121703142781909524e+00
3.200000000000000000e+01,1.095517545669691284e+00
3.300000000000000000e+01,1.070336799988315546e+00
3.400000000000000000e+01,1.046112859065081002e+00
3.500000000000000000e+01,1.022800638291500253e+00
3.600000000000000000e+01,1.000357648324803783e+00
3.700000000000000000e+01,9.787435917709041977e-01
3.800000000000000000e+01,9.579202640268424940e-01
3.900000000000000000e+01,9.378515341334484612e-01
4.000000000000000000e+01,9.185032903561024531e-01
4.100000000000000000e+01,8.998434309118871210e-01
4.200000000000000000e+01,8.818412733602410958e-01
4.300000000000000000e+01,8.644679727650590451e-01
4.400000000000000000e+01,8.476962362918416538e-01
4.500000000000000000e+01,8.315000692204254085e-01
4.600000000000000000e+01,8.158546958018533246e-01
4.700000000000000000e+01,8.007366125073187568e-01
4.800000000000000000e+01,7.861235694056712964e-01
4.900000000000000000e+01,7.719945746572711709e-01
5.000000000000000000e+01,7.583294633188299994e-01
5.100000000000000000e+01,7.451092660092404341e-01
5.200000000000000000e+01,7.323159617282474221e-01
5.300000000000000000e+01,7.199323175027509958e-01
5.400000000000000000e+01,7.079418179159833180e-01
5.500000000000000000e+01,6.963287538574962632e-01
5.600000000000000000e+01,6.850782217533151197e-01
5.700000000000000000e+01,6.741761313949760082e-01
5.800000000000000000e+01,6.636088814642792100e-01
5.900000000000000000e+01,6.533636800517067522e-01
6.000000000000000000e+01,6.434283275928904811e-01
