r,C_nn
0.000000000000000000e+00,6.413979710307091686e-01
1.000000000000000000e+00,-2.943262921720037895e-01
2.000000000000000000e+00,-1.754558928623461966e-02
3.000000000000000000e+00,-1.479351070844181493e-02
4.000000000000000000e+00,4.762791021031276273e-04
5.000000000000000000e+00,3.732434306207288444e-04
6.000000000000000000e+00,1.703720679230524837e-03
7.000000000000000000e+00,9.902958005683082376e-04
8.000000000000000000e+00,6.972571037091590540e-04
9.000000000000000000e+00,4.825788667428554390e-04
1.000000000000000000e+01,3.393915892422327829e-04
1.100000000000000000e+01,2.378990335669683986e-04
1.200000000000000000e+01,1.684596025457452129e-04
1.300000000000000000e+01,1.200846686830736587e-04
1.400000000000000000e+01,8.637773479636123852e-05
1.500000000000000000e+01,6.275278258316419056e-05
1.600000000000000000e+01,4.607877966522622160e-05
1.700000000000000000e+01,3.429828226142461745e-05
1.800000000000000000e+01,2.592157841618814018e-05
1.900000000000000000e+01,1.991838066839335397e-05
2.000000000000000000e+01,1.557244387928591323e-05
2.100000000000000000e+01,1.238754463761537750e-05
2.200000000000000000e+01,9.997558394925221137e-06
2.300000000000000000e+01,8.185450559583529184e-06
2.400000000000000000e+01,6.794011527144760976e-06
2.500000000000000000e+01,5.715444590492779753e-06
2.600000000000000000e+01,4.852462984317185146e-06
2.700000000000000000e+01,4.153795421402151078e-06
2.800000000000000000e+01,3.578548898097722031e-06
2.900000000000000000e+01,3.105950513226929388e-06
3.000000000000000000e+01,2.706377243200108751e-06
3.100000000000000000e+01,2.362087486496022848e-06
3.200000000000000000e+01,2.073873783370316914e-06
3.300000000000000000e+01,1.829775889028439906e-06
3.400000000000000000e+01,1.618222227328658391e-06
3.500000000000000000e+01,1.435617907219466360e-06
3.600000000000000000e+01,1.276287770579642711e-06
3.700000000000000000e+01,1.139961127716304645e-06
3.800000000000000000e+01,1.023734903071726876e-06
3.900000000000000000e+01,9.153496134395311401e-07
4.000000000000000000e+01,8.228124159792571390e-07
4.100000000000000000e+01,7.407761950517510741e-07
4.200000000000000000e+01,6.680597541830479713e-07
4.300000000000000000e+01,6.043347733353243711e-07
4.400000000000000000e+01,5.477826787725348368e-07
4.500000000000000000e+01,4.987879989037935502e-07
4.600000000000000000e+01,4.591724400704322306e-07
4.700000000000000000e+01,4.185868567319062095e-07
4.800000000000000000e+01,3.838153324053905635e-07
4.900000000000000000e+01,3.513578814562379193e-07
5.000000000000000000e+01,3.222420694726224610e-07
5.100000000000000000e+01,2.965824146272666439e-07
5.200000000000000000e+01,2.735996007530161478e-07
5.300000000000000000e+01,2.534620326954950542e-07
5.400000000000000000e+01,2.387011823756779449e-07
5.500000000000000000e+01,2.214093539620876072e-07
5.600000000000000000e+01,2.065891875346892448e-07
5.700000000000000000e+01,1.918189758143284962e-07
5.800000000000000000e+01,1.784338152788222942e-07
5.900000000000000000e+01,1.665957540808449266e-07
6.000000000000000000e+01,1.559216693536313869e-07
6.100000000000000000e+01,1.464245626969784553e-07
6.200000000000000000e+01,1.403198988114695567e-07
6.300000000000000000e+01,1.318968796404362820e-07
6.400000000000000000e+01,1.246711960334323521e-07
6.500000000000000000e+01,1.169574694870334497e-07
6.600000000000000000e+01,1.099098385637375941e-07
6.700000000000000000e+01,1.036590537850656801e-07
6.800000000000000000e+01,9.800062983345014800e-08
6.900000000000000000e+01,9.286796798235741335e-08
7.000000000000000000e+01,8.996726652554798420e-08
7.100000000000000000e+01,8.531431960889790389e-08
7.200000000000000000e+01,8.130851947285577808e-08
7.300000000000000000e+01,7.678384950082772775e-08
7.400000000000000000e+01,7.263026713388853750e-08
7.500000000000000000e+01,6.893671855578986651e-08
7.600000000000000000e+01,6.559005605311085674e-08
7.700000000000000000e+01,6.248750672455116728e-08
7.800000000000000000e+01,6.087031056978275956e-08
7.900000000000000000e+01,5.803684688387988899e-08
8.000000000000000000e+01,5.557959825708280732e-08
8.100000000000000000e+01,5.270127978462824103e-08
8.200000000000000000e+01,5.005636705135430020e-08
8.300000000000000000e+01,4.769785189040476325e-08
8.400000000000000000e+01,4.556403077060622309e-08
8.500000000000000000e+01,4.353843063853446438e-08
8.600000000000000000e+01,4.249359797370289016e-08
8.700000000000000000e+01,4.065517478224478509e-08
8.800000000000000000e+01,3.904249323838371311e-08
8.900000000000000000e+01,3.711999685407363359e-08
9.000000000000000000e+01,3.535740145110821686e-08
9.100000000000000000e+01,3.378029234113455459e-08
9.200000000000000000e+01,3.235790035915897533e-08
9.300000000000000000e+01,3.097135126139960448e-08
9.400000000000000000e+01,3.021687566828745730e-08
9.500000000000000000e+01,2.898024931141662819e-08
9.600000000000000000e+01,2.787795239100887557e-08
9.700000000000000000e+01,2.655967445974738439e-08
9.800000000000000000e+01,2.535726295604945335e-08
9.900000000000000000e+01,2.427654166581305617e-08
1.000000000000000000e+02,2.330597226318786852e-08
1.010000000000000000e+02,2.232985707451007329e-08
1.020000000000000000e+02,2.174302693447316415e-08
1.030000000000000000e+02,2.089601780497218897e-08
1.040000000000000000e+02,2.012465127876339466e-08
1.050000000000000000e+02,1.920917025444168758e-08
1.060000000000000000e+02,1.838088614647404029e-08
1.070000000000000000e+02,1.763187640335672768e-08
1.080000000000000000e+02,1.696268814299628502e-08
1.090000000000000000e+02,1.626342971405847493e-08
1.100000000000000000e+02,1.578449460026831730e-08
1.110000000000000000e+02,1.520024373036221732e-08
1.120000000000000000e+02,1.465289489743781814e-08
1.130000000000000000e+02,1.401416049873205338e-08
1.140000000000000000e+02,1.344293920624295424e-08
1.150000000000000000e+02,1.292204743208458240e-08
1.160000000000000000e+02,1.245953473727468008e-08
1.170000000000000000e+02,1.195242882445768373e-08
1.180000000000000000e+02,1.154874729181187831e-08
1.190000000000000000e+02,1.114578784822128910e-08
1.200000000000000000e+02,1.075391953264670519e-08
1.210000000000000000e+02,1.030844476446191038e-08
1.220000000000000000e+02,9.916483634242467815e-09
1.230000000000000000e+02,9.554894653263090731e-09
1.240000000000000000e+02,9.236208242668908497e-09
1.250000000000000000e+02,8.864678324727037761e-09
1.260000000000000000e+02,8.516549243609006226e-09
1.270000000000000000e+02,8.240185422891954659e-09
1.280000000000000000e+02,7.957799752489336242e-09
1.290000000000000000e+02,7.648418787198352220e-09
1.300000000000000000e+02,7.382378264253475209e-09
1.310000000000000000e+02,7.132910262441782834e-09
1.320000000000000000e+02,6.915044536981440615e-09
1.330000000000000000e+02,6.640143990210845004e-09
1.340000000000000000e+02,6.334744728775376643e-09
1.350000000000000000e+02,6.147308440063170565e-09
1.360000000000000000e+02,5.942692116178704964e-09
1.370000000000000000e+02,5.729532404075143859e-09
1.380000000000000000e+02,5.552170279088386451e-09
1.390000000000000000e+02,5.381886047928219341e-09
1.400000000000000000e+02,5.234898736716786516e-09
1.410000000000000000e+02,5.029349381402425934e-09
1.420000000000000000e+02,4.757873206528984156e-09
1.430000000000000000e+02,4.633039285550921704e-09
1.440000000000000000e+02,4.483969640034501936e-09
1.450000000000000000e+02,4.338928327740632085e-09
1.460000000000000000e+02,4.224009586550891981e-09
1.470000000000000000e+02,4.109703688470744964e-09
1.480000000000000000e+02,4.012548515675007366e-09
1.490000000000000000e+02,3.857051122935217791e-09
1.500000000000000000e+02,3.613229271337559112e-09
1.510000000000000000e+02,3.532459214028449423e-09
1.520000000000000000e+02,3.423235916955036373e-09
1.530000000000000000e+02,3.326396935676712019e-09
1.540000000000000000e+02,3.255339997565442900e-09
1.550000000000000000e+02,3.180561591875630256e-09
1.560000000000000000e+02,3.118379332534004789e-09
1.570000000000000000e+02,2.999198223108123784e-09
1.580000000000000000e+02,2.778427266036942456e-09
1.590000000000000000e+02,2.728594239442827529e-09
1.600000000000000000e+02,2.648054220344420173e-09
1.610000000000000000e+02,2.585250236109004618e-09
1.620000000000000000e+02,2.544861210651561123e-09
1.630000000000000000e+02,2.497919204813570104e-09
1.640000000000000000e+02,2.460183168295770884e-09
1.650000000000000000e+02,2.367496421129544615e-09
1.660000000000000000e+02,2.166324897245885950e-09
1.670000000000000000e+02,2.138133226026184275e-09
1.680000000000000000e+02,2.078309524478072490e-09
1.690000000000000000e+02,2.039456603597500362e-09
1.700000000000000000e+02,2.020355438503429468e-09
1.710000000000000000e+02,1.992931153438348701e-09
1.720000000000000000e+02,1.972183305554153776e-09
1.730000000000000000e+02,1.898948553957779950e-09
1.740000000000000000e+02,1.714725250678839075e-09
1.750000000000000000e+02,1.701570884193870370e-09
1.760000000000000000e+02,1.656760062473949802e-09
1.770000000000000000e+02,1.634666624283909186e-09
1.780000000000000000e+02,1.630184875978102355e-09
1.790000000000000000e+02,1.616348832556013804e-09
1.800000000000000000e+02,1.607296518102430127e-09
1.810000000000000000e+02,1.548449368726778630e-09
1.820000000000000000e+02,1.379096836728876951e-09
1.830000000000000000e+02,1.376288416565785155e-09
1.840000000000000000e+02,1.342397748516077627e-09
1.850000000000000000e+02,1.331939003534898802e-09
1.860000000000000000e+02,1.337342681040354364e-09
1.870000000000000000e+02,1.332876919946102134e-09
1.880000000000000000e+02,1.331777355062513379e-09
1.890000000000000000e+02,1.283662065532098495e-09
1.900000000000000000e+02,1.127524740240914980e-09
1.910000000000000000e+02,1.131732485504244323e-09
1.920000000000000000e+02,1.105824765090801520e-09
1.930000000000000000e+02,1.103350300013516971e-09
1.940000000000000000e+02,1.115282088903768454e-09
1.950000000000000000e+02,1.117185455257185822e-09
1.960000000000000000e+02,1.121388315539206815e-09
1.970000000000000000e+02,1.081362110966210821e-09
1.980000000000000000e+02,9.370846321132830781e-10
1.990000000000000000e+02,9.459522054555691284e-10
