r,C_d
0.000000000000000000e+00,5.866694099794826478e+00
1.000000000000000000e+00,1.102675282496908604e+00
2.000000000000000000e+00,4.011116580253982766e-01
3.000000000000000000e+00,1.575769712991484939e-01
4.000000000000000000e+00,6.390120633779440562e-02
5.000000000000000000e+00,2.650764977480656037e-02
6.000000000000000000e+00,1.117166759575081297e-02
7.000000000000000000e+00,4.763233504434812894e-03
8.000000000000000000e+00,2.048846868811784235e-03
9.000000000000000000e+00,8.873740067066539141e-04
1.000000000000000000e+01,3.864338094547283887e-04
1.100000000000000000e+01,1.690175396763349638e-04
1.200000000000000000e+01,7.418060306765591040e-05
1.300000000000000000e+01,3.264674679098862554e-05
1.400000000000000000e+01,1.439894238368124278e-05
1.500000000000000000e+01,6.361544472721592830e-06
1.600000000000000000e+01,2.814341701998582246e-06
1.700000000000000000e+01,1.246371278008910826e-06
1.800000000000000000e+01,5.524272210704366742e-07
1.900000000000000000e+01,2.450087649719294489e-07
2.000000000000000000e+01,1.087190973815121529e-07
2.100000000000000000e+01,4.826138564697400045e-08
2.200000000000000000e+01,2.143019117746090861e-08
2.300000000000000000e+01,9.518212014460443255e-09
2.400000000000000000e+01,4.228292195717525872e-09
2.500000000000000000e+01,1.878612218094901258e-09
2.600000000000000000e+01,8.347530854467313267e-10
2.700000000000000000e+01,3.709512905260661940e-10
2.800000000000000000e+01,1.648562166452179123e-10
2.900000000000000000e+01,7.326842207722424072e-11
3.000000000000000000e+01,3.256464677624064161e-11
3.100000000000000000e+01,1.447404650561746200e-11
3.200000000000000000e+01,6.433459054405693785e-12
3.300000000000000000e+01,2.859615919942052236e-12
3.400000000000000000e+01,1.271093864045238409e-12
3.500000000000000000e+01,5.650056866208477338e-13
3.600000000000000000e+01,2.511494103282255981e-13
3.700000000000000000e+01,1.116386983734149952e-13
3.800000000000000000e+01,4.962493609038451647e-14
3.900000000000000000e+01,2.205906972838664196e-14
4.000000000000000000e+01,9.805642157685734665e-15
4.100000000000000000e+01,4.358792187161447695e-15
4.200000000000000000e+01,1.937569688187945976e-15
4.300000000000000000e+01,8.612898342565333749e-16
4.400000000000000000e+01,3.828617418667121830e-16
4.500000000000000000e+01,1.701904345472099688e-16
4.600000000000000000e+01,7.565345677949534701e-17
4.700000000000000000e+01,3.362968222010598085e-17
4.800000000000000000e+01,1.494916865430879638e-17
4.900000000000000000e+01,6.645253533965121917e-18
5.000000000000000000e+01,2.953971403775419976e-18
5.100000000000000000e+01,1.313110418832780895e-18
5.200000000000000000e+01,5.837089807707051579e-19
5.300000000000000000e+01,2.594727050523334751e-19
5.400000000000000000e+01,1.153418935190559878e-19
5.500000000000000000e+01,5.127245684652625359e-20
5.600000000000000000e+01,2.279197533560640422e-20
5.700000000000000000e+01,1.013168119054832923e-20
5.800000000000000000e+01,4.503813850596955731e-21
5.900000000000000000e+01,2.002255627061082382e-21
6.000000000000000000e+01,8.901780862259055794e-22
6.100000000000000000e+01,3.958007746846492854e-22
6.200000000000000000e+01,1.759779603957084968e-22
6.300000000000000000e+01,7.842697809155087191e-23
6.400000000000000000e+01,3.498922745213442718e-23
6.500000000000000000e+01,1.564839641545083429e-23
6.600000000000000000e+01,6.990903360605044403e-24
6.700000000000000000e+01,3.308080826950895396e-24
6.800000000000000000e+01,1.597030685590703338e-24
6.900000000000000000e+01,8.047433985567144803e-25
7.000000000000000000e+01,3.925337810149740807e-25
