r,C_j
0.000000000000000000e+00,7.078978077169963967e+01
1.000000000000000000e+00,-3.582191483789365805e+01
2.000000000000000000e+00,2.300774363445881932e+00
3.000000000000000000e+00,1.247241276115264697e+00
4.000000000000000000e+00,-1.776821659360496852e-01
5.000000000000000000e+00,6.075508410930652303e-02
6.000000000000000000e+00,-5.609033903694005119e-02
7.000000000000000000e+00,3.943514979024342892e-03
8.000000000000000000e+00,1.694667176947106668e-03
9.000000000000000000e+00,-2.953317229188456849e-04
1.000000000000000000e+01,-3.719072317824867469e-04
1.100000000000000000e+01,-2.835447837430393747e-04
1.200000000000000000e+01,-4.614431217149217446e-04
1.300000000000000000e+01,-2.539759907715932741e-04
1.400000000000000000e+01,-1.771404346158078624e-04
1.500000000000000000e+01,-2.059987011424624370e-04
1.600000000000000000e+01,-2.067232617584124910e-04
1.700000000000000000e+01,-6.512836238137253986e-05
1.800000000000000000e+01,-1.882813665510241208e-05
1.900000000000000000e+01,-9.520711691735073146e-05
2.000000000000000000e+01,-2.822893847920227017e-04
2.100000000000000000e+01,-2.126527946302303462e-04
2.200000000000000000e+01,-6.625798271464589106e-05
2.300000000000000000e+01,-6.576024636473221108e-05
2.400000000000000000e+01,-6.764645304180305629e-05
2.500000000000000000e+01,-2.049080933019808981e-05
2.600000000000000000e+01,3.258274106165970352e-05
2.700000000000000000e+01,7.538757730074507890e-06
2.800000000000000000e+01,-6.012313959402604269e-05
2.900000000000000000e+01,-2.845256272721030655e-05
3.000000000000000000e+01,3.352472535311790125e-05
3.100000000000000000e+01,6.754528250318969640e-05
3.200000000000000000e+01,1.334118576323817251e-05
3.300000000000000000e+01,4.032139432652570576e-05
3.400000000000000000e+01,7.679796864579202520e-05
3.500000000000000000e+01,6.867689554113098893e-05
3.600000000000000000e+01,8.173465032612625691e-05
3.700000000000000000e+01,1.077285700432639715e-04
3.800000000000000000e+01,1.274234166555032743e-04
3.900000000000000000e+01,1.852007486853324281e-04
4.000000000000000000e+01,6.412218479567854956e-05
4.100000000000000000e+01,7.521200025806251688e-05
4.200000000000000000e+01,9.788030692980953518e-05
4.300000000000000000e+01,8.350273025037324715e-05
4.400000000000000000e+01,1.174113275883570395e-04
4.500000000000000000e+01,1.329663688220961149e-04
4.600000000000000000e+01,1.483400270689827494e-04
4.700000000000000000e+01,1.968862865098230941e-04
4.800000000000000000e+01,7.035093733342989708e-05
4.900000000000000000e+01,7.190889083830143136e-05
5.000000000000000000e+01,8.298731303746365029e-05
5.100000000000000000e+01,6.351642923441147559e-05
5.200000000000000000e+01,8.338921874972982096e-05
5.300000000000000000e+01,8.798901088269417414e-05
5.400000000000000000e+01,1.068505865706725899e-04
5.500000000000000000e+01,1.332271594076672727e-04
5.600000000000000000e+01,4.693864178761941730e-05
5.700000000000000000e+01,4.675566782630369289e-05
5.800000000000000000e+01,5.091889827468776275e-05
5.900000000000000000e+01,3.399854521823897358e-05
6.000000000000000000e+01,3.591643559985868706e-05
6.100000000000000000e+01,3.580110700340810581e-05
6.200000000000000000e+01,5.361416009286301687e-05
6.300000000000000000e+01,6.332105229311935091e-05
6.400000000000000000e+01,2.085109196237056040e-05
6.500000000000000000e+01,2.211305008792407989e-05
6.600000000000000000e+01,2.400366854260482796e-05
6.700000000000000000e+01,1.327098557446504401e-05
6.800000000000000000e+01,6.883257366752104645e-06
6.900000000000000000e+01,6.710619357974678678e-06
7.000000000000000000e+01,1.953493345396850600e-05
7.100000000000000000e+01,2.221829886117632213e-05
7.200000000000000000e+01,5.954882043468501251e-06
7.300000000000000000e+01,8.264390940482257975e-06
7.400000000000000000e+01,1.006274163373177544e-05
7.500000000000000000e+01,4.716994666864593455e-06
7.600000000000000000e+01,-1.354516200535726966e-06
7.700000000000000000e+01,-4.215639481941479971e-07
7.800000000000000000e+01,7.013527183019618860e-06
7.900000000000000000e+01,8.720052901978192494e-06
8.000000000000000000e+01,1.682632209565326775e-06
8.100000000000000000e+01,3.845805306212923824e-06
8.200000000000000000e+01,5.770529851290007173e-06
8.300000000000000000e+01,3.394287901414827502e-06
8.400000000000000000e+01,7.082227959642750648e-07
8.500000000000000000e+01,2.160162203779236734e-06
8.600000000000000000e+01,5.923217333503316695e-06
8.700000000000000000e+01,8.369220584114600570e-06
8.800000000000000000e+01,2.240062782377094663e-06
