r,C_n
0.000000000000000000e+00,4.801104277256595942e-01
1.000000000000000000e+00,-1.097668590770011221e-01
2.000000000000000000e+00,-2.432074372739334578e-02
3.000000000000000000e+00,6.825305784206392445e-02
4.000000000000000000e+00,1.575603839589279076e-02
5.000000000000000000e+00,9.956223695550825425e-04
6.000000000000000000e+00,-7.332473929553273706e-04
7.000000000000000000e+00,-2.440807521018051318e-04
8.000000000000000000e+00,1.944084779381682893e-06
9.000000000000000000e+00,2.522780517821843205e-05
1.000000000000000000e+01,8.138572162863511039e-06
1.100000000000000000e+01,2.599290001015219786e-07
1.200000000000000000e+01,-6.692451917089670133e-07
1.300000000000000000e+01,-2.244198511469619461e-07
1.400000000000000000e+01,-1.159869089661924590e-09
1.500000000000000000e+01,2.282257938190923596e-08
1.600000000000000000e+01,7.438627491751503840e-09
1.700000000000000000e+01,1.591216047813759360e-11
1.800000000000000000e+01,-8.018865571557398653e-10
1.900000000000000000e+01,-3.120144143053948937e-10
2.000000000000000000e+01,-7.599965101690031588e-11
2.100000000000000000e+01,-5.242162259833094140e-11
2.200000000000000000e+01,-6.942268981902088854e-11
2.300000000000000000e+01,-7.725375894551689271e-11
2.400000000000000000e+01,-7.798472978493009578e-11
2.500000000000000000e+01,-7.740696972291516431e-11
2.600000000000000000e+01,-7.715206251646122837e-11
2.700000000000000000e+01,-7.712985805596872524e-11
2.800000000000000000e+01,-7.715073024883167818e-11
2.900000000000000000e+01,-7.716138838986807968e-11
3.000000000000000000e+01,-7.716094430065822962e-11
3.100000000000000000e+01,-7.715783567618927918e-11
3.200000000000000000e+01,-7.716005612223852950e-11
3.300000000000000000e+01,-7.715827976539912925e-11
3.400000000000000000e+01,-7.715916794381882937e-11
3.500000000000000000e+01,-7.715650340855972900e-11
3.600000000000000000e+01,-7.715783567618927918e-11
3.700000000000000000e+01,-7.715961203302867943e-11
3.800000000000000000e+01,-7.715961203302867943e-11
3.900000000000000000e+01,-7.715694749776957906e-11
4.000000000000000000e+01,-7.715872385460897931e-11
4.100000000000000000e+01,-7.715694749776957906e-11
4.200000000000000000e+01,-7.715827976539912925e-11
4.300000000000000000e+01,-7.715561523014002887e-11
4.400000000000000000e+01,-7.715694749776957906e-11
4.500000000000000000e+01,-7.715872385460897931e-11
4.600000000000000000e+01,-7.715872385460897931e-11
4.700000000000000000e+01,-7.715605931934987893e-11
4.800000000000000000e+01,-7.715783567618927918e-11
4.900000000000000000e+01,-7.715605931934987893e-11
5.000000000000000000e+01,-7.715739158697942912e-11
5.100000000000000000e+01,-7.715517114093017881e-11
5.200000000000000000e+01,-7.715605931934987893e-11
5.300000000000000000e+01,-7.715739158697942912e-11
5.400000000000000000e+01,-7.715739158697942912e-11
5.500000000000000000e+01,-7.715472705172032875e-11
5.600000000000000000e+01,-7.715650340855972900e-11
5.700000000000000000e+01,-7.715472705172032875e-11
5.800000000000000000e+01,-7.715605931934987893e-11
5.900000000000000000e+01,-7.715383887330062862e-11
6.000000000000000000e+01,-7.715517114093017881e-11
6.100000000000000000e+01,-7.715650340855972900e-11
6.200000000000000000e+01,-7.715650340855972900e-11
6.300000000000000000e+01,-7.715383887330062862e-11
6.400000000000000000e+01,-7.715605931934987893e-11
6.500000000000000000e+01,-7.715383887330062862e-11
6.600000000000000000e+01,-7.715428296251047868e-11
6.700000000000000000e+01,-7.715295069488092849e-11
6.800000000000000000e+01,-7.715428296251047868e-11
6.900000000000000000e+01,-7.715605931934987893e-11
7.000000000000000000e+01,-7.715605931934987893e-11
7.100000000000000000e+01,-7.715295069488092849e-11
7.200000000000000000e+01,-7.715561523014002887e-11
7.300000000000000000e+01,-7.715339478409077856e-11
7.400000000000000000e+01,-7.715383887330062862e-11
7.500000000000000000e+01,-7.715250660567107843e-11
7.600000000000000000e+01,-7.715383887330062862e-11
7.700000000000000000e+01,-7.715517114093017881e-11
7.800000000000000000e+01,-7.715561523014002887e-11
7.900000000000000000e+01,-7.715250660567107843e-11
8.000000000000000000e+01,-7.715472705172032875e-11
8.100000000000000000e+01,-7.715206251646122837e-11
8.200000000000000000e+01,-7.715295069488092849e-11
8.300000000000000000e+01,-7.715117433804152824e-11
8.400000000000000000e+01,-7.715295069488092849e-11
8.500000000000000000e+01,-7.715428296251047868e-11
8.600000000000000000e+01,-7.715472705172032875e-11
8.700000000000000000e+01,-7.715161842725137831e-11
8.800000000000000000e+01,-7.715383887330062862e-11
8.900000000000000000e+01,-7.715161842725137831e-11
9.000000000000000000e+01,-7.715206251646122837e-11
9.100000000000000000e+01,-7.715073024883167818e-11
9.200000000000000000e+01,-7.715250660567107843e-11
9.300000000000000000e+01,-7.715383887330062862e-11
9.400000000000000000e+01,-7.715472705172032875e-11
9.500000000000000000e+01,-7.715117433804152824e-11
9.600000000000000000e+01,-7.715339478409077856e-11
9.700000000000000000e+01,-7.715073024883167818e-11
9.800000000000000000e+01,-7.715206251646122837e-11
9.900000000000000000e+01,-7.715073024883167818e-11
