r,C_nn
0.000000000000000000e+00,1.769977470365757810e-01
1.000000000000000000e+00,-1.068874283859572172e-01
2.000000000000000000e+00,1.244355446542300125e-02
3.000000000000000000e+00,5.128879887998039067e-03
4.000000000000000000e+00,9.537776180166268603e-04
5.000000000000000000e+00,-5.941643987850131481e-05
6.000000000000000000e+00,-7.051155863935232304e-05
7.000000000000000000e+00,-1.204738661531035149e-05
8.000000000000000000e+00,2.514148573329322289e-06
9.000000000000000000e+00,1.652854604294873297e-06
1.000000000000000000e+01,2.513679430160564721e-07
1.100000000000000000e+01,-6.228296722810000574e-08
1.200000000000000000e+01,-3.615418886493415584e-08
1.300000000000000000e+01,-4.390471319837274677e-09
1.400000000000000000e+01,1.851396813634664795e-09
1.500000000000000000e+01,8.739480250596898259e-10
1.600000000000000000e+01,8.360112602190383768e-11
1.700000000000000000e+01,-5.074063391674599188e-11
1.800000000000000000e+01,-2.085953632047221618e-11
1.900000000000000000e+01,-1.320943354699011252e-12
2.000000000000000000e+01,1.432187701766451937e-12
2.100000000000000000e+01,5.025979632478083658e-13
2.200000000000000000e+01,1.598721155460225418e-14
2.300000000000000000e+01,-3.619327060278010322e-14
2.400000000000000000e+01,-8.770761894538736669e-15
2.500000000000000000e+01,3.330669073875469621e-15
2.600000000000000000e+01,5.107025913275720086e-15
2.700000000000000000e+01,6.439293542825907934e-15
2.800000000000000000e+01,5.107025913275720086e-15
2.900000000000000000e+01,2.442490654175344389e-15
3.000000000000000000e+01,3.996802888650563546e-15
3.100000000000000000e+01,4.218847493575594854e-15
3.200000000000000000e+01,4.107825191113079200e-15
3.300000000000000000e+01,3.774758283725532237e-15
3.400000000000000000e+01,4.773959005888173124e-15
3.500000000000000000e+01,6.883382752675970551e-15
3.600000000000000000e+01,5.884182030513329664e-15
3.700000000000000000e+01,3.330669073875469621e-15
3.800000000000000000e+01,4.884981308350688778e-15
3.900000000000000000e+01,5.107025913275720086e-15
4.000000000000000000e+01,4.996003610813204432e-15
4.100000000000000000e+01,4.884981308350688778e-15
4.200000000000000000e+01,5.551115123125782702e-15
4.300000000000000000e+01,7.771561172376095783e-15
4.400000000000000000e+01,6.772360450213454897e-15
4.500000000000000000e+01,4.329869796038110508e-15
4.600000000000000000e+01,5.551115123125782702e-15
4.700000000000000000e+01,5.995204332975845318e-15
4.800000000000000000e+01,5.773159728050814010e-15
4.900000000000000000e+01,5.551115123125782702e-15
5.000000000000000000e+01,6.328271240363392280e-15
5.100000000000000000e+01,8.659739592076221015e-15
5.200000000000000000e+01,7.438494264988548821e-15
5.300000000000000000e+01,4.996003610813204432e-15
5.400000000000000000e+01,6.439293542825907934e-15
5.500000000000000000e+01,6.883382752675970551e-15
5.600000000000000000e+01,6.661338147750939243e-15
5.700000000000000000e+01,6.439293542825907934e-15
5.800000000000000000e+01,7.327471962526033167e-15
5.900000000000000000e+01,9.547918011776346248e-15
6.000000000000000000e+01,8.437694987151189707e-15
6.100000000000000000e+01,6.106226635438360972e-15
6.200000000000000000e+01,7.549516567451064475e-15
6.300000000000000000e+01,7.771561172376095783e-15
6.400000000000000000e+01,7.660538869913580129e-15
6.500000000000000000e+01,7.549516567451064475e-15
6.600000000000000000e+01,8.326672684688674053e-15
6.700000000000000000e+01,1.043609643147647148e-14
6.800000000000000000e+01,9.547918011776346248e-15
6.900000000000000000e+01,7.105427357601001859e-15
7.000000000000000000e+01,8.659739592076221015e-15
7.100000000000000000e+01,8.659739592076221015e-15
7.200000000000000000e+01,8.548717289613705361e-15
7.300000000000000000e+01,8.215650382226158399e-15
7.400000000000000000e+01,9.103828801926283631e-15
7.500000000000000000e+01,1.132427485117659671e-14
7.600000000000000000e+01,1.021405182655144017e-14
7.700000000000000000e+01,7.771561172376095783e-15
7.800000000000000000e+01,9.325873406851314940e-15
7.900000000000000000e+01,9.547918011776346248e-15
8.000000000000000000e+01,9.325873406851314940e-15
8.100000000000000000e+01,9.103828801926283631e-15
8.200000000000000000e+01,1.010302952408892452e-14
8.300000000000000000e+01,1.221245327087672194e-14
8.400000000000000000e+01,1.110223024625156540e-14
8.500000000000000000e+01,8.548717289613705361e-15
8.600000000000000000e+01,1.021405182655144017e-14
8.700000000000000000e+01,1.043609643147647148e-14
8.800000000000000000e+01,1.021405182655144017e-14
8.900000000000000000e+01,9.992007221626408864e-15
9.000000000000000000e+01,1.088018564132653410e-14
9.100000000000000000e+01,1.310063169057684718e-14
9.200000000000000000e+01,1.199040866595169064e-14
9.300000000000000000e+01,9.436895709313830594e-15
9.400000000000000000e+01,1.088018564132653410e-14
9.500000000000000000e+01,1.110223024625156540e-14
9.600000000000000000e+01,1.088018564132653410e-14
9.700000000000000000e+01,1.065814103640150279e-14
9.800000000000000000e+01,1.176836406102665933e-14
9.900000000000000000e+01,1.398881011027697241e-14
