r,C_sp
0.000000000000000000e+00,1.999999999999957589e+00
1.000000000000000000e+00,-2.084472858116617604e-12
2.000000000000000000e+00,3.081322244027405397e-14
3.000000000000000000e+00,5.541576060273173391e-16
4.000000000000000000e+00,-3.143944180437742862e-15
5.000000000000000000e+00,9.521859347818239300e-14
6.000000000000000000e+00,1.080578523512377220e-13
7.000000000000000000e+00,-5.267001208234871239e-14
8.000000000000000000e+00,-5.756008545035408714e-21
9.000000000000000000e+00,-2.248029228475081640e-21
1.000000000000000000e+01,-8.522453547268719547e-23
1.100000000000000000e+01,-2.220833237504472185e-22
1.200000000000000000e+01,-1.798891657349697754e-22
1.300000000000000000e+01,-9.590333220658177919e-23
1.400000000000000000e+01,-5.639786377986534568e-24
1.500000000000000000e+01,-1.175255400789814648e-23
1.600000000000000000e+01,-1.165951512814286872e-23
1.700000000000000000e+01,-6.234534252643506378e-24
1.800000000000000000e+01,-4.212606767706614045e-25
1.900000000000000000e+01,-8.619996475541526638e-25
2.000000000000000000e+01,-8.705449020783037814e-25
2.100000000000000000e+01,-4.306640711936635206e-25
2.200000000000000000e+01,-1.648886574450822449e-26
2.300000000000000000e+01,-7.655749059144041146e-26
2.400000000000000000e+01,-3.295027559462637313e-26
2.500000000000000000e+01,-1.390537464203436052e-26
2.600000000000000000e+01,5.818554046330075134e-27
2.700000000000000000e+01,-7.771391311284777629e-27
2.800000000000000000e+01,2.720486077614971543e-26
2.900000000000000000e+01,4.541406986488610001e-27
3.000000000000000000e+01,4.056336630738342106e-27
3.100000000000000000e+01,-7.137128855063903962e-28
3.200000000000000000e+01,3.006949730247860881e-26
3.300000000000000000e+01,2.973097371899006876e-27
3.400000000000000000e+01,3.264272269313300532e-27
3.500000000000000000e+01,8.467322335795819617e-29
3.600000000000000000e+01,2.996421553669886677e-26
3.700000000000000000e+01,2.384178677204729148e-27
3.800000000000000000e+01,3.106911740974026653e-27
3.900000000000000000e+01,1.788611189765344429e-28
4.000000000000000000e+01,2.990866729481776634e-26
4.100000000000000000e+01,2.275261475878089337e-27
4.200000000000000000e+01,3.082125696924491123e-27
4.300000000000000000e+01,1.900912881250443478e-28
4.400000000000000000e+01,2.989815896441210363e-26
4.500000000000000000e+01,2.258825175849240116e-27
4.600000000000000000e+01,3.078641798455961777e-27
4.700000000000000000e+01,1.914267437862975102e-28
4.800000000000000000e+01,2.989657344813889166e-26
4.900000000000000000e+01,2.256578137248406735e-27
5.000000000000000000e+01,3.078183589873453185e-27
5.100000000000000000e+01,1.915844634300585066e-28
5.200000000000000000e+01,2.989635748852958079e-26
5.300000000000000000e+01,2.256288088905123471e-27
5.400000000000000000e+01,3.078125822999017219e-27
5.500000000000000000e+01,1.916029533326763648e-28
5.600000000000000000e+01,2.989632971661261611e-26
5.700000000000000000e+01,2.256251995334126703e-27
5.800000000000000000e+01,3.078118744420497502e-27
5.900000000000000000e+01,1.916051067338639926e-28
6.000000000000000000e+01,2.989632627140182535e-26
6.100000000000000000e+01,2.256247613283038005e-27
6.200000000000000000e+01,3.078117894039092972e-27
6.300000000000000000e+01,1.916053561626969298e-28
6.400000000000000000e+01,2.989632585414057326e-26
6.500000000000000000e+01,2.256247090360337073e-27
6.600000000000000000e+01,3.078117793314485072e-27
6.700000000000000000e+01,1.916053849281284115e-28
6.800000000000000000e+01,2.989632580444017850e-26
6.900000000000000000e+01,2.256247028725590622e-27
7.000000000000000000e+01,3.078117781506401456e-27
7.100000000000000000e+01,1.916053882341115679e-28
7.200000000000000000e+01,2.989632579859046976e-26
7.300000000000000000e+01,2.256247021526377924e-27
7.400000000000000000e+01,3.078117780132641085e-27
7.500000000000000000e+01,1.916053886130438827e-28
7.600000000000000000e+01,2.989632579790793687e-26
7.700000000000000000e+01,2.256247020691103235e-27
7.800000000000000000e+01,3.078117779973726933e-27
7.900000000000000000e+01,1.916053886563864253e-28
8.000000000000000000e+01,2.989632579782884355e-26
8.100000000000000000e+01,2.256247020594680987e-27
8.200000000000000000e+01,3.078117779955427993e-27
8.300000000000000000e+01,1.916053886613357667e-28
