site,n
0.000000000000000000e+00,2.553494843407047663e-03
1.000000000000000000e+00,5.754079335412822793e-01
2.000000000000000000e+00,3.461676023769628685e+00
3.000000000000000000e+00,3.345007230015115685e+00
4.000000000000000000e+00,6.065531071035979993e-01
5.000000000000000000e+00,6.512460249608543333e-03
6.000000000000000000e+00,1.032754455917568332e-03
7.000000000000000000e+00,1.256996021442364619e-03
8.000000000000000000e+00,2.553494843407047663e-03
9.000000000000000000e+00,5.754079335412822793e-01
1.000000000000000000e+01,3.461676023769628685e+00
1.100000000000000000e+01,3.345007230015115685e+00
1.200000000000000000e+01,6.065531071035979993e-01
1.300000000000000000e+01,6.512460249608543333e-03
1.400000000000000000e+01,1.032754455917568332e-03
1.500000000000000000e+01,1.256996021442364619e-03
1.600000000000000000e+01,2.553494843407047663e-03
1.700000000000000000e+01,5.754079335412822793e-01
1.800000000000000000e+01,3.461676023769628685e+00
1.900000000000000000e+01,3.345007230015115685e+00
2.000000000000000000e+01,6.065531071035979993e-01
2.100000000000000000e+01,6.512460249608543333e-03
2.200000000000000000e+01,1.032754455917568332e-03
2.300000000000000000e+01,1.256996021442364619e-03
2.400000000000000000e+01,2.553494843407047663e-03
2.500000000000000000e+01,5.754079335412822793e-01
2.600000000000000000e+01,3.461676023769628685e+00
2.700000000000000000e+01,3.345007230015115685e+00
2.800000000000000000e+01,6.065531071035979993e-01
2.900000000000000000e+01,6.512460249608543333e-03
3.000000000000000000e+01,1.032754455917568332e-03
3.100000000000000000e+01,1.256996021442364619e-03
3.200000000000000000e+01,2.553494843407047663e-03
3.300000000000000000e+01,5.754079335412822793e-01
3.400000000000000000e+01,3.461676023769628685e+00
3.500000000000000000e+01,3.345007230015115685e+00
3.600000000000000000e+01,6.065531071035979993e-01
3.700000000000000000e+01,6.512460249608543333e-03
3.800000000000000000e+01,1.032754455917568332e-03
3.900000000000000000e+01,1.256996021442364619e-03
4.000000000000000000e+01,2.553494843407047663e-03
4.100000000000000000e+01,5.754079335412822793e-01
4.200000000000000000e+01,3.461676023769628685e+00
4.300000000000000000e+01,3.345007230015115685e+00
4.400000000000000000e+01,6.065531071035979993e-01
4.500000000000000000e+01,6.512460249608543333e-03
4.600000000000000000e+01,1.032754455917568332e-03
4.700000000000000000e+01,1.256996021442364619e-03
4.800000000000000000e+01,2.553494843407047663e-03
4.900000000000000000e+01,5.754079335412822793e-01
5.000000000000000000e+01,3.461676023769628685e+00
5.100000000000000000e+01,3.345007230015115685e+00
5.200000000000000000e+01,6.065531071035979993e-01
5.300000000000000000e+01,6.512460249608543333e-03
5.400000000000000000e+01,1.032754455917568332e-03
5.500000000000000000e+01,1.256996021442364619e-03
5.600000000000000000e+01,2.553494843407047663e-03
5.700000000000000000e+01,5.754079335412822793e-01
5.800000000000000000e+01,3.461676023769628685e+00
5.900000000000000000e+01,3.345007230015115685e+00
6.000000000000000000e+01,6.065531071035979993e-01
6.100000000000000000e+01,6.512460249608543333e-03
6.200000000000000000e+01,1.032754455917568332e-03
6.300000000000000000e+01,1.256996021442364619e-03
6.400000000000000000e+01,2.553494843407047663e-03
6.500000000000000000e+01,5.754079335412822793e-01
6.600000000000000000e+01,3.461676023769628685e+00
6.700000000000000000e+01,3.345007230015115685e+00
6.800000000000000000e+01,6.065531071035979993e-01
6.900000000000000000e+01,6.512460249608543333e-03
7.000000000000000000e+01,1.032754455917568332e-03
7.100000000000000000e+01,1.256996021442364619e-03
7.200000000000000000e+01,2.553494843407047663e-03
7.300000000000000000e+01,5.754079335412822793e-01
7.400000000000000000e+01,3.461676023769628685e+00
7.500000000000000000e+01,3.345007230015115685e+00
7.600000000000000000e+01,6.065531071035979993e-01
7.700000000000000000e+01,6.512460249608543333e-03
7.800000000000000000e+01,1.032754455917568332e-03
7.900000000000000000e+01,1.256996021442364619e-03
