r,C_j
0.000000000000000000e+00,6.231458710307340887e+00
1.000000000000000000e+00,-2.280584642299781084e+00
2.000000000000000000e+00,3.703597964403884113e-01
3.000000000000000000e+00,1.797099842505170963e-01
4.000000000000000000e+00,-4.038792630813003992e-02
5.000000000000000000e+00,1.419886181729768104e-02
6.000000000000000000e+00,-8.731594961710942293e-03
7.000000000000000000e+00,3.637140270907668338e-03
8.000000000000000000e+00,6.767241736048701384e-04
9.000000000000000000e+00,-2.115346151296826349e-04
1.000000000000000000e+01,-8.765129305898788914e-05
1.100000000000000000e+01,-1.497625772006738742e-04
1.200000000000000000e+01,-9.867663311302621310e-05
1.300000000000000000e+01,-4.105456177883048952e-05
1.400000000000000000e+01,-4.096730535185777455e-05
1.500000000000000000e+01,-2.064129559997684993e-05
1.600000000000000000e+01,-1.868561809326152456e-05
1.700000000000000000e+01,1.329504028213523981e-05
1.800000000000000000e+01,1.301230438865985661e-05
1.900000000000000000e+01,1.239455663359922966e-05
2.000000000000000000e+01,1.106950962059816135e-05
2.100000000000000000e+01,1.065035124658830767e-05
2.200000000000000000e+01,8.949546300374144892e-06
2.300000000000000000e+01,9.675198044734045766e-06
2.400000000000000000e+01,1.291728436436656580e-06
2.500000000000000000e+01,-1.870692762473424864e-06
2.600000000000000000e+01,-2.070302039136606709e-06
2.700000000000000000e+01,-2.629975175860721492e-06
2.800000000000000000e+01,-2.016714580443945692e-06
2.900000000000000000e+01,-1.375767111011505506e-06
3.000000000000000000e+01,-1.457397549864403175e-06
3.100000000000000000e+01,-1.231061594553217731e-06
3.200000000000000000e+01,7.608061403097110542e-08
3.300000000000000000e+01,1.335791611212222563e-06
3.400000000000000000e+01,1.171258892762594428e-06
3.500000000000000000e+01,1.158581030447081162e-06
3.600000000000000000e+01,9.082862576503814012e-07
3.700000000000000000e+01,7.152270580235153830e-07
3.800000000000000000e+01,6.478901428685901465e-07
3.900000000000000000e+01,7.470540229759237150e-07
4.000000000000000000e+01,-6.875060298838775452e-08
4.100000000000000000e+01,-5.269291163401135236e-07
4.200000000000000000e+01,-4.437950769098364390e-07
4.300000000000000000e+01,-4.626445470057305442e-07
4.400000000000000000e+01,-3.509663364376081063e-07
4.500000000000000000e+01,-2.627914539310438613e-07
4.600000000000000000e+01,-2.460992235553405294e-07
4.700000000000000000e+01,-2.608665023995371257e-07
4.800000000000000000e+01,2.889195371835739934e-08
4.900000000000000000e+01,2.204264152316781633e-07
5.000000000000000000e+01,1.882851702328380838e-07
5.100000000000000000e+01,1.912006164506152572e-07
5.200000000000000000e+01,1.459660823321939915e-07
5.300000000000000000e+01,1.106707562259501287e-07
5.400000000000000000e+01,1.021896181008230542e-07
5.500000000000000000e+01,1.125229889265000338e-07
5.600000000000000000e+01,-1.245906278146691193e-08
5.700000000000000000e+01,-8.971613063568639745e-08
5.800000000000000000e+01,-7.596829842970720392e-08
5.900000000000000000e+01,-7.785291544770700511e-08
6.000000000000000000e+01,-5.925503421266853366e-08
6.100000000000000000e+01,-4.469425396447235244e-08
6.200000000000000000e+01,-4.141183529426939458e-08
6.300000000000000000e+01,-4.504371053926092827e-08
6.400000000000000000e+01,5.040753925378282929e-09
6.500000000000000000e+01,3.673960546901611224e-08
6.600000000000000000e+01,3.121208003165065747e-08
6.700000000000000000e+01,3.186301567037475024e-08
6.800000000000000000e+01,2.426845158165491512e-08
