r,C_nn
0.000000000000000000e+00,6.281492767545291400e-01
1.000000000000000000e+00,-2.749819715805861264e-01
2.000000000000000000e+00,-2.325636663958619010e-02
3.000000000000000000e+00,-1.919152648244537573e-02
4.000000000000000000e+00,-1.568335024206835016e-03
5.000000000000000000e+00,-6.203375509676867239e-04
6.000000000000000000e+00,1.539644509668480765e-03
7.000000000000000000e+00,9.669865182813097704e-04
8.000000000000000000e+00,8.020355534386069962e-04
9.000000000000000000e+00,5.661561181105057017e-04
1.000000000000000000e+01,4.356106599683329250e-04
1.100000000000000000e+01,3.184203018347098180e-04
1.200000000000000000e+01,2.330946958744029018e-04
1.300000000000000000e+01,1.677518869676042357e-04
1.400000000000000000e+01,1.206362436687591355e-04
1.500000000000000000e+01,8.676009231667336508e-05
1.600000000000000000e+01,6.292120906881137898e-05
1.700000000000000000e+01,4.620978839753320244e-05
1.800000000000000000e+01,3.452473608422934603e-05
1.900000000000000000e+01,2.631831950550278520e-05
2.000000000000000000e+01,2.050231258765577991e-05
2.100000000000000000e+01,1.630605186919709126e-05
2.200000000000000000e+01,1.323475377068561443e-05
2.300000000000000000e+01,1.093258878270830792e-05
2.400000000000000000e+01,9.165871710514750248e-06
2.500000000000000000e+01,7.782006628431759054e-06
2.600000000000000000e+01,6.670419562482265974e-06
2.700000000000000000e+01,5.765099760690617359e-06
2.800000000000000000e+01,5.019364426761541154e-06
2.900000000000000000e+01,4.387346274281611613e-06
3.000000000000000000e+01,3.853053453628518810e-06
3.100000000000000000e+01,3.394665592182377623e-06
3.200000000000000000e+01,2.997840992335909505e-06
3.300000000000000000e+01,2.653751351999744656e-06
3.400000000000000000e+01,2.351961040147898530e-06
3.500000000000000000e+01,2.088342133443887860e-06
3.600000000000000000e+01,1.858845036561973529e-06
3.700000000000000000e+01,1.654651058391465313e-06
3.800000000000000000e+01,1.475457764410492700e-06
3.900000000000000000e+01,1.316963755826350280e-06
4.000000000000000000e+01,1.176254974311063961e-06
4.100000000000000000e+01,1.051752478886669451e-06
4.200000000000000000e+01,9.406561494174070504e-07
4.300000000000000000e+01,8.422381951866952932e-07
4.400000000000000000e+01,7.554820160571296128e-07
4.500000000000000000e+01,6.775664913583057114e-07
4.600000000000000000e+01,6.084955139762371346e-07
4.700000000000000000e+01,5.469434247729054732e-07
4.800000000000000000e+01,4.919243639101011922e-07
4.900000000000000000e+01,4.429429845131949151e-07
5.000000000000000000e+01,3.990277983589862743e-07
5.100000000000000000e+01,3.599196385373204521e-07
5.200000000000000000e+01,3.251986728791678161e-07
5.300000000000000000e+01,2.939862553397176725e-07
5.400000000000000000e+01,2.661234312917315492e-07
5.500000000000000000e+01,2.412092623416128845e-07
5.600000000000000000e+01,2.188619689924564682e-07
5.700000000000000000e+01,1.988897779803266985e-07
5.800000000000000000e+01,1.809561007704019175e-07
5.900000000000000000e+01,1.649137133519218423e-07
6.000000000000000000e+01,1.505388156353149043e-07
6.100000000000000000e+01,1.376634970462475849e-07
6.200000000000000000e+01,1.260591080409767528e-07
6.300000000000000000e+01,1.156517055456163234e-07
6.400000000000000000e+01,1.062855288225250661e-07
6.500000000000000000e+01,9.787591581655874506e-08
6.600000000000000000e+01,9.032575842837786695e-08
6.700000000000000000e+01,8.352592173466177883e-08
6.800000000000000000e+01,7.733533680109871966e-08
6.900000000000000000e+01,7.184313188801638717e-08
7.000000000000000000e+01,6.681124320451203857e-08
