r,C_n
0.000000000000000000e+00,1.807015213425922084e-02
1.000000000000000000e+00,-3.367892682660578174e-03
2.000000000000000000e+00,4.077038435071678180e-03
3.000000000000000000e+00,3.185810122521282040e-03
4.000000000000000000e+00,1.527100784208812456e-04
5.000000000000000000e+00,5.606046166395373120e-05
6.000000000000000000e+00,1.229555404380633377e-05
7.000000000000000000e+00,4.814610412129383121e-06
8.000000000000000000e+00,-8.007297047640804522e-10
9.000000000000000000e+00,-1.649878234033508306e-08
1.000000000000000000e+01,-8.044653831973391789e-10
1.100000000000000000e+01,-2.213069727474703541e-10
1.200000000000000000e+01,-3.044808849494984315e-11
1.300000000000000000e+01,-1.045696862433942442e-11
1.400000000000000000e+01,-4.218847493575594854e-14
1.500000000000000000e+01,1.096900348329654662e-13
1.600000000000000000e+01,3.108624468950438313e-15
1.700000000000000000e+01,8.881784197001252323e-15
1.800000000000000000e+01,5.773159728050814010e-15
1.900000000000000000e+01,6.661338147750939243e-15
2.000000000000000000e+01,8.437694987151189707e-15
2.100000000000000000e+01,9.769962616701377556e-15
2.200000000000000000e+01,9.325873406851314940e-15
2.300000000000000000e+01,1.065814103640150279e-14
2.400000000000000000e+01,8.437694987151189707e-15
2.500000000000000000e+01,1.154631945610162802e-14
2.600000000000000000e+01,1.021405182655144017e-14
2.700000000000000000e+01,1.110223024625156540e-14
2.800000000000000000e+01,1.287858708565181587e-14
2.900000000000000000e+01,1.421085471520200372e-14
3.000000000000000000e+01,1.376676550535194110e-14
3.100000000000000000e+01,1.509903313490212895e-14
3.200000000000000000e+01,1.287858708565181587e-14
3.300000000000000000e+01,1.598721155460225418e-14
3.400000000000000000e+01,1.465494392505206633e-14
3.500000000000000000e+01,1.554312234475219157e-14
3.600000000000000000e+01,1.731947918415244203e-14
3.700000000000000000e+01,1.820765760385256726e-14
3.800000000000000000e+01,1.776356839400250465e-14
3.900000000000000000e+01,1.909583602355269250e-14
4.000000000000000000e+01,1.687538997430237941e-14
4.100000000000000000e+01,1.998401444325281773e-14
4.200000000000000000e+01,1.865174681370262988e-14
4.300000000000000000e+01,1.953992523340275511e-14
4.400000000000000000e+01,2.131628207280300558e-14
4.500000000000000000e+01,2.220446049250313081e-14
4.600000000000000000e+01,2.176037128265306819e-14
4.700000000000000000e+01,2.309263891220325604e-14
4.800000000000000000e+01,2.087219286295294296e-14
4.900000000000000000e+01,2.398081733190338127e-14
5.000000000000000000e+01,2.264854970235319342e-14
5.100000000000000000e+01,2.353672812205331866e-14
5.200000000000000000e+01,2.531308496145356912e-14
5.300000000000000000e+01,2.620126338115369435e-14
5.400000000000000000e+01,2.575717417130363174e-14
5.500000000000000000e+01,2.708944180085381959e-14
5.600000000000000000e+01,2.531308496145356912e-14
5.700000000000000000e+01,2.797762022055394482e-14
5.800000000000000000e+01,2.664535259100375697e-14
5.900000000000000000e+01,2.753353101070388220e-14
6.000000000000000000e+01,2.930988785010413267e-14
6.100000000000000000e+01,2.975397705995419528e-14
6.200000000000000000e+01,2.930988785010413267e-14
6.300000000000000000e+01,3.064215547965432052e-14
6.400000000000000000e+01,2.886579864025407005e-14
6.500000000000000000e+01,3.153033389935444575e-14
6.600000000000000000e+01,3.019806626980425790e-14
6.700000000000000000e+01,3.108624468950438313e-14
6.800000000000000000e+01,3.286260152890463360e-14
6.900000000000000000e+01,3.330669073875469621e-14
7.000000000000000000e+01,3.330669073875469621e-14
7.100000000000000000e+01,3.419486915845482145e-14
7.200000000000000000e+01,3.241851231905457098e-14
7.300000000000000000e+01,3.508304757815494668e-14
7.400000000000000000e+01,3.375077994860475883e-14
7.500000000000000000e+01,3.463895836830488406e-14
7.600000000000000000e+01,3.641531520770513453e-14
7.700000000000000000e+01,3.685940441755519714e-14
7.800000000000000000e+01,3.685940441755519714e-14
7.900000000000000000e+01,3.774758283725532237e-14
8.000000000000000000e+01,3.641531520770513453e-14
8.100000000000000000e+01,3.863576125695544761e-14
8.200000000000000000e+01,3.730349362740525976e-14
8.300000000000000000e+01,3.819167204710538499e-14
8.400000000000000000e+01,3.996802888650563546e-14
8.500000000000000000e+01,4.041211809635569807e-14
8.600000000000000000e+01,4.041211809635569807e-14
8.700000000000000000e+01,4.130029651605582330e-14
8.800000000000000000e+01,3.996802888650563546e-14
8.900000000000000000e+01,4.218847493575594854e-14
9.000000000000000000e+01,4.085620730620576069e-14
9.100000000000000000e+01,4.174438572590588592e-14
9.200000000000000000e+01,4.352074256530613638e-14
9.300000000000000000e+01,4.396483177515619900e-14
9.400000000000000000e+01,4.396483177515619900e-14
9.500000000000000000e+01,4.485301019485632423e-14
9.600000000000000000e+01,4.352074256530613638e-14
9.700000000000000000e+01,4.574118861455644947e-14
9.800000000000000000e+01,4.440892098500626162e-14
9.900000000000000000e+01,4.529709940470638685e-14
1.000000000000000000e+02,4.707345624410663731e-14
1.010000000000000000e+02,4.751754545395669993e-14
1.020000000000000000e+02,4.751754545395669993e-14
1.030000000000000000e+02,4.840572387365682516e-14
1.040000000000000000e+02,4.707345624410663731e-14
1.050000000000000000e+02,4.929390229335695039e-14
1.060000000000000000e+02,4.796163466380676255e-14
1.070000000000000000e+02,4.884981308350688778e-14
1.080000000000000000e+02,5.062616992290713824e-14
1.090000000000000000e+02,5.107025913275720086e-14
1.100000000000000000e+02,5.107025913275720086e-14
1.110000000000000000e+02,5.195843755245732609e-14
1.120000000000000000e+02,5.062616992290713824e-14
1.130000000000000000e+02,5.284661597215745132e-14
1.140000000000000000e+02,5.151434834260726348e-14
1.150000000000000000e+02,5.240252676230738871e-14
1.160000000000000000e+02,5.417888360170763917e-14
1.170000000000000000e+02,5.462297281155770179e-14
1.180000000000000000e+02,5.462297281155770179e-14
1.190000000000000000e+02,5.551115123125782702e-14
1.200000000000000000e+02,5.417888360170763917e-14
1.210000000000000000e+02,5.639932965095795225e-14
1.220000000000000000e+02,5.506706202140776441e-14
1.230000000000000000e+02,5.595524044110788964e-14
1.240000000000000000e+02,5.773159728050814010e-14
1.250000000000000000e+02,5.817568649035820272e-14
1.260000000000000000e+02,5.817568649035820272e-14
1.270000000000000000e+02,5.906386491005832795e-14
1.280000000000000000e+02,5.773159728050814010e-14
1.290000000000000000e+02,5.995204332975845318e-14
1.300000000000000000e+02,5.861977570020826533e-14
1.310000000000000000e+02,5.950795411990839057e-14
1.320000000000000000e+02,6.128431095930864103e-14
1.330000000000000000e+02,6.172840016915870365e-14
1.340000000000000000e+02,6.172840016915870365e-14
1.350000000000000000e+02,6.261657858885882888e-14
1.360000000000000000e+02,6.128431095930864103e-14
1.370000000000000000e+02,6.350475700855895411e-14
1.380000000000000000e+02,6.217248937900876626e-14
1.390000000000000000e+02,6.306066779870889150e-14
1.400000000000000000e+02,6.483702463810914196e-14
1.410000000000000000e+02,6.528111384795920458e-14
1.420000000000000000e+02,6.528111384795920458e-14
1.430000000000000000e+02,6.616929226765932981e-14
1.440000000000000000e+02,6.483702463810914196e-14
1.450000000000000000e+02,6.705747068735945504e-14
1.460000000000000000e+02,6.572520305780926719e-14
1.470000000000000000e+02,6.661338147750939243e-14
1.480000000000000000e+02,6.838973831690964289e-14
1.490000000000000000e+02,6.883382752675970551e-14
1.500000000000000000e+02,6.883382752675970551e-14
1.510000000000000000e+02,6.972200594645983074e-14
1.520000000000000000e+02,6.838973831690964289e-14
1.530000000000000000e+02,7.061018436615995597e-14
1.540000000000000000e+02,6.927791673660976812e-14
1.550000000000000000e+02,7.016609515630989335e-14
1.560000000000000000e+02,7.194245199571014382e-14
1.570000000000000000e+02,7.238654120556020644e-14
1.580000000000000000e+02,7.238654120556020644e-14
1.590000000000000000e+02,7.327471962526033167e-14
1.600000000000000000e+02,7.194245199571014382e-14
1.610000000000000000e+02,7.416289804496045690e-14
1.620000000000000000e+02,7.327471962526033167e-14
1.630000000000000000e+02,7.416289804496045690e-14
1.640000000000000000e+02,7.593925488436070736e-14
1.650000000000000000e+02,7.638334409421076998e-14
1.660000000000000000e+02,7.638334409421076998e-14
1.670000000000000000e+02,7.727152251391089521e-14
1.680000000000000000e+02,7.593925488436070736e-14
1.690000000000000000e+02,7.815970093361102045e-14
1.700000000000000000e+02,7.727152251391089521e-14
1.710000000000000000e+02,7.815970093361102045e-14
1.720000000000000000e+02,7.993605777301127091e-14
1.730000000000000000e+02,8.038014698286133353e-14
1.740000000000000000e+02,8.082423619271139614e-14
1.750000000000000000e+02,8.126832540256145876e-14
1.760000000000000000e+02,7.993605777301127091e-14
1.770000000000000000e+02,8.215650382226158399e-14
1.780000000000000000e+02,8.126832540256145876e-14
1.790000000000000000e+02,8.215650382226158399e-14
1.800000000000000000e+02,8.393286066166183446e-14
1.810000000000000000e+02,8.437694987151189707e-14
1.820000000000000000e+02,8.482103908136195969e-14
1.830000000000000000e+02,8.526512829121202230e-14
1.840000000000000000e+02,8.393286066166183446e-14
1.850000000000000000e+02,8.615330671091214754e-14
1.860000000000000000e+02,8.526512829121202230e-14
1.870000000000000000e+02,8.615330671091214754e-14
1.880000000000000000e+02,8.792966355031239800e-14
1.890000000000000000e+02,8.837375276016246062e-14
1.900000000000000000e+02,8.881784197001252323e-14
1.910000000000000000e+02,8.926193117986258585e-14
1.920000000000000000e+02,8.792966355031239800e-14
1.930000000000000000e+02,9.015010959956271108e-14
1.940000000000000000e+02,8.926193117986258585e-14
1.950000000000000000e+02,9.015010959956271108e-14
1.960000000000000000e+02,9.192646643896296155e-14
1.970000000000000000e+02,9.237055564881302416e-14
1.980000000000000000e+02,9.281464485866308678e-14
1.990000000000000000e+02,9.325873406851314940e-14
2.000000000000000000e+02,9.192646643896296155e-14
2.010000000000000000e+02,9.414691248821327463e-14
2.020000000000000000e+02,9.325873406851314940e-14
2.030000000000000000e+02,9.414691248821327463e-14
2.040000000000000000e+02,9.592326932761352509e-14
2.050000000000000000e+02,9.636735853746358771e-14
2.060000000000000000e+02,9.681144774731365032e-14
2.070000000000000000e+02,9.725553695716371294e-14
2.080000000000000000e+02,9.592326932761352509e-14
2.090000000000000000e+02,9.814371537686383817e-14
2.100000000000000000e+02,9.725553695716371294e-14
2.110000000000000000e+02,9.814371537686383817e-14
2.120000000000000000e+02,1.003641614261141513e-13
2.130000000000000000e+02,1.003641614261141513e-13
2.140000000000000000e+02,1.008082506359642139e-13
2.150000000000000000e+02,1.012523398458142765e-13
2.160000000000000000e+02,9.992007221626408864e-14
2.170000000000000000e+02,1.021405182655144017e-13
2.180000000000000000e+02,1.012523398458142765e-13
2.190000000000000000e+02,1.021405182655144017e-13
2.200000000000000000e+02,1.043609643147647148e-13
2.210000000000000000e+02,1.043609643147647148e-13
2.220000000000000000e+02,1.048050535246147774e-13
2.230000000000000000e+02,1.052491427344648400e-13
2.240000000000000000e+02,1.039168751049146522e-13
2.250000000000000000e+02,1.061373211541649653e-13
2.260000000000000000e+02,1.052491427344648400e-13
2.270000000000000000e+02,1.061373211541649653e-13
2.280000000000000000e+02,1.083577672034152783e-13
2.290000000000000000e+02,1.083577672034152783e-13
2.300000000000000000e+02,1.088018564132653410e-13
2.310000000000000000e+02,1.092459456231154036e-13
2.320000000000000000e+02,1.079136779935652157e-13
2.330000000000000000e+02,1.101341240428155288e-13
2.340000000000000000e+02,1.092459456231154036e-13
2.350000000000000000e+02,1.101341240428155288e-13
2.360000000000000000e+02,1.123545700920658419e-13
2.370000000000000000e+02,1.123545700920658419e-13
2.380000000000000000e+02,1.127986593019159045e-13
2.390000000000000000e+02,1.132427485117659671e-13
2.400000000000000000e+02,1.119104808822157793e-13
2.410000000000000000e+02,1.141309269314660924e-13
2.420000000000000000e+02,1.132427485117659671e-13
2.430000000000000000e+02,1.141309269314660924e-13
2.440000000000000000e+02,1.163513729807164054e-13
2.450000000000000000e+02,1.163513729807164054e-13
2.460000000000000000e+02,1.167954621905664681e-13
2.470000000000000000e+02,1.172395514004165307e-13
2.480000000000000000e+02,1.159072837708663428e-13
2.490000000000000000e+02,1.181277298201166559e-13
