r,C_d
0.000000000000000000e+00,1.893112571611531791e+00
1.000000000000000000e+00,4.230451545209000797e-01
2.000000000000000000e+00,1.645057337118787100e-01
3.000000000000000000e+00,6.953775452575834681e-02
4.000000000000000000e+00,2.880995204154645356e-02
5.000000000000000000e+00,1.191018030731612158e-02
6.000000000000000000e+00,4.919011705936558385e-03
7.000000000000000000e+00,2.031448951170305647e-03
8.000000000000000000e+00,8.389976853760628328e-04
9.000000000000000000e+00,3.465206446964686914e-04
1.000000000000000000e+01,1.431198180511122659e-04
1.100000000000000000e+01,5.911122990697899033e-05
1.200000000000000000e+01,2.441404467527022459e-05
1.300000000000000000e+01,1.008345258549434997e-05
1.400000000000000000e+01,4.164651605131431361e-06
1.500000000000000000e+01,1.720077842992159272e-06
1.600000000000000000e+01,7.104239568157373912e-07
1.700000000000000000e+01,2.934182368546578814e-07
1.800000000000000000e+01,1.211871545827701436e-07
1.900000000000000000e+01,5.005252828604139842e-08
2.000000000000000000e+01,2.067261399737268108e-08
2.100000000000000000e+01,8.538169102246876714e-09
2.200000000000000000e+01,3.526420381465727593e-09
2.300000000000000000e+01,1.456476446923058547e-09
2.400000000000000000e+01,6.015516781229689855e-10
2.500000000000000000e+01,2.484519664967584731e-10
2.600000000000000000e+01,1.026152529492764543e-10
2.700000000000000000e+01,4.238199046623245369e-11
2.800000000000000000e+01,1.750454088537690581e-11
2.900000000000000000e+01,7.229696739869297625e-12
3.000000000000000000e+01,2.985997304744804985e-12
3.100000000000000000e+01,1.233271780973603811e-12
3.200000000000000000e+01,5.093640277865817164e-13
3.300000000000000000e+01,2.103767622391001286e-13
3.400000000000000000e+01,8.688949005304161864e-14
3.500000000000000000e+01,3.588696059490427762e-14
3.600000000000000000e+01,1.482197419407883347e-14
3.700000000000000000e+01,6.121747448902839034e-15
3.800000000000000000e+01,2.528393934138445693e-15
3.900000000000000000e+01,1.044273176403228270e-15
4.000000000000000000e+01,4.313041127254891119e-16
4.100000000000000000e+01,1.781365738956573208e-16
4.200000000000000000e+01,7.357369654733065387e-17
4.300000000000000000e+01,3.038729249307018964e-17
4.400000000000000000e+01,1.255051020464978052e-17
4.500000000000000000e+01,5.183591120974736890e-18
4.600000000000000000e+01,2.140918170297169055e-18
4.700000000000000000e+01,8.842385626421118980e-19
4.800000000000000000e+01,3.652068609208018689e-19
4.900000000000000000e+01,1.508371866813751436e-19
5.000000000000000000e+01,6.229854520189075239e-20
5.100000000000000000e+01,2.573044720846355600e-20
5.200000000000000000e+01,1.062714752667314626e-20
5.300000000000000000e+01,4.389207025236529672e-21
5.400000000000000000e+01,1.812822974308562071e-21
5.500000000000000000e+01,7.487292150473458126e-22
5.600000000000000000e+01,3.092389970983544683e-22
5.700000000000000000e+01,1.277214240085183727e-22
5.800000000000000000e+01,5.275130809521401816e-23
5.900000000000000000e+01,2.178726234653882444e-23
6.000000000000000000e+01,8.998539717678879543e-24
6.100000000000000000e+01,3.716562101596280657e-24
6.200000000000000000e+01,1.535008288394685027e-24
6.300000000000000000e+01,6.339866424625850378e-25
6.400000000000000000e+01,2.618481949799242812e-25
6.500000000000000000e+01,1.081481464197712919e-25
6.600000000000000000e+01,4.466718278473926785e-26
6.700000000000000000e+01,1.844836961872818310e-26
6.800000000000000000e+01,7.619515664707573449e-27
6.900000000000000000e+01,3.146999851135394738e-27
7.000000000000000000e+01,1.299768636448957318e-27
7.100000000000000000e+01,5.368283415995259720e-28
7.200000000000000000e+01,2.217200219170195832e-28
7.300000000000000000e+01,9.157446892584148513e-29
7.400000000000000000e+01,3.782194773870107353e-29
7.500000000000000000e+01,1.562116140044921562e-29
7.600000000000000000e+01,6.451826717024190625e-30
7.700000000000000000e+01,2.664722878918804763e-30
7.800000000000000000e+01,1.100579404729569074e-30
7.900000000000000000e+01,4.545595270353109006e-31
8.000000000000000000e+01,1.877414817491970690e-31
8.100000000000000000e+01,7.754070353180656678e-32
8.200000000000000000e+01,3.202574332128628062e-32
8.300000000000000000e+01,1.322722216337005552e-32
8.400000000000000000e+01,5.463085820442999586e-33
8.500000000000000000e+01,2.256354736995453077e-33
8.600000000000000000e+01,9.319158749853874214e-34
8.700000000000000000e+01,3.848983885666514567e-34
8.800000000000000000e+01,1.589701447105913780e-34
8.900000000000000000e+01,6.565760931768658222e-35
9.000000000000000000e+01,2.711780584032230490e-35
9.100000000000000000e+01,1.120015354006373697e-35
9.200000000000000000e+01,4.625869229062467926e-36
9.300000000000000000e+01,1.910568914853735741e-36
9.400000000000000000e+01,7.890999907118723059e-37
9.500000000000000000e+01,3.259128028565043545e-37
9.600000000000000000e+01,1.346080081708659495e-37
9.700000000000000000e+01,5.559559644110859368e-38
9.800000000000000000e+01,2.296200860089461180e-38
9.900000000000000000e+01,9.483732696982363500e-39
