r,C_j
0.000000000000000000e+00,7.431681388307593750e+01
1.000000000000000000e+00,-3.713477328674115086e+01
2.000000000000000000e+00,1.740413703865433703e+00
3.000000000000000000e+00,1.198653783709181297e+00
4.000000000000000000e+00,-1.673106273133271316e-01
5.000000000000000000e+00,6.186144473160126722e-02
6.000000000000000000e+00,-4.917237977635657842e-02
7.000000000000000000e+00,3.532092485292182005e-03
8.000000000000000000e+00,4.167745772173603314e-03
9.000000000000000000e+00,-8.271586980441725245e-04
1.000000000000000000e+01,-1.630401315892981984e-04
1.100000000000000000e+01,-8.827275455303151830e-05
1.200000000000000000e+01,1.208152912823834413e-06
1.300000000000000000e+01,2.954959581913385591e-06
1.400000000000000000e+01,-1.526230898107883149e-06
1.500000000000000000e+01,5.926735909156377602e-06
1.600000000000000000e+01,6.004774181889160900e-06
1.700000000000000000e+01,4.179726079911461056e-06
1.800000000000000000e+01,1.359859442828792453e-06
1.900000000000000000e+01,-1.010495715547676809e-06
2.000000000000000000e+01,-2.445771267289842399e-06
2.100000000000000000e+01,-3.405191518979222565e-06
2.200000000000000000e+01,-3.317845669315033774e-06
2.300000000000000000e+01,-3.153896514618281799e-06
2.400000000000000000e+01,-2.245136720091522875e-06
2.500000000000000000e+01,-1.646340225036624361e-06
2.600000000000000000e+01,-5.934773170679363830e-07
2.700000000000000000e+01,6.012430020518877427e-08
2.800000000000000000e+01,8.708610330643296038e-07
2.900000000000000000e+01,1.331356608957889875e-06
3.000000000000000000e+01,1.874838543969303828e-06
3.100000000000000000e+01,2.110208123795587198e-06
3.200000000000000000e+01,2.405768272595310009e-06
3.300000000000000000e+01,2.446372896258708352e-06
3.400000000000000000e+01,2.556912734874572379e-06
3.500000000000000000e+01,2.492648750518355882e-06
3.600000000000000000e+01,2.462591234930755490e-06
3.700000000000000000e+01,2.327048127526154531e-06
3.800000000000000000e+01,2.236233255459296743e-06
3.900000000000000000e+01,2.071656428626056368e-06
4.000000000000000000e+01,1.952913653013865769e-06
4.100000000000000000e+01,1.779744563279450631e-06
4.200000000000000000e+01,1.655393928601256448e-06
4.300000000000000000e+01,1.498262314214571234e-06
4.400000000000000000e+01,1.373378818669834800e-06
4.500000000000000000e+01,1.232561899655593152e-06
4.600000000000000000e+01,1.122933877439891148e-06
4.700000000000000000e+01,1.002339240940841592e-06
4.800000000000000000e+01,9.088319554706458803e-07
4.900000000000000000e+01,8.063197647345532459e-07
5.000000000000000000e+01,7.286004333195705840e-07
5.100000000000000000e+01,6.459967831773383296e-07
5.200000000000000000e+01,5.798783497823478683e-07
5.300000000000000000e+01,5.124341004858479209e-07
5.400000000000000000e+01,4.594454310336004710e-07
5.500000000000000000e+01,4.053184810004495375e-07
5.600000000000000000e+01,3.630436804513692550e-07
5.700000000000000000e+01,3.192792057404858497e-07
5.800000000000000000e+01,2.858165650820865267e-07
5.900000000000000000e+01,2.516797934504211298e-07
6.000000000000000000e+01,2.243607184482243611e-07
6.100000000000000000e+01,1.972347529743956329e-07
6.200000000000000000e+01,1.758955736619327581e-07
6.300000000000000000e+01,1.545562078320017463e-07
6.400000000000000000e+01,1.378678291530377464e-07
6.500000000000000000e+01,1.208857813850272578e-07
6.600000000000000000e+01,1.078747562388571168e-07
6.700000000000000000e+01,9.476899442972808174e-08
6.800000000000000000e+01,8.428452247244422324e-08
6.900000000000000000e+01,7.396305790052792872e-08
7.000000000000000000e+01,6.584182443702957244e-08
7.100000000000000000e+01,5.777592448907853395e-08
7.200000000000000000e+01,5.146621440133003489e-08
7.300000000000000000e+01,4.508120454715935921e-08
7.400000000000000000e+01,4.018645149983512965e-08
7.500000000000000000e+01,3.527645020540148835e-08
7.600000000000000000e+01,3.134922543779339321e-08
7.700000000000000000e+01,2.749389516054634441e-08
7.800000000000000000e+01,2.446029156999429688e-08
7.900000000000000000e+01,2.145414690346569841e-08
8.000000000000000000e+01,1.910239610936059762e-08
8.100000000000000000e+01,1.672687233167380327e-08
8.200000000000000000e+01,1.490551326810418686e-08
8.300000000000000000e+01,1.308094965679629240e-08
8.400000000000000000e+01,1.162167961865634425e-08
8.500000000000000000e+01,1.019044226779897144e-08
8.600000000000000000e+01,9.064320849461182661e-09
8.700000000000000000e+01,7.949145341967778222e-09
8.800000000000000000e+01,7.076687680296345206e-09
8.900000000000000000e+01,6.195964630251182825e-09
9.000000000000000000e+01,5.520687906823695812e-09
9.100000000000000000e+01,4.844466161557647865e-09
9.200000000000000000e+01,4.303682743511672015e-09
9.300000000000000000e+01,3.773470425016967056e-09
9.400000000000000000e+01,3.356230848794439225e-09
9.500000000000000000e+01,2.943151500289786782e-09
9.600000000000000000e+01,2.620037520273399423e-09
9.700000000000000000e+01,2.293869982850083034e-09
9.800000000000000000e+01,2.043766045289885369e-09
9.900000000000000000e+01,1.793374337921704864e-09
1.000000000000000000e+02,1.593157605839223834e-09
1.010000000000000000e+02,1.396868398728656757e-09
1.020000000000000000e+02,1.242367986264980573e-09
1.030000000000000000e+02,1.089444978674691811e-09
1.040000000000000000e+02,9.698339908936759457e-10
1.050000000000000000e+02,8.490932401628015214e-10
1.060000000000000000e+02,7.564988635522240656e-10
1.070000000000000000e+02,6.638227745270341984e-10
1.080000000000000000e+02,5.897096144735769485e-10
1.090000000000000000e+02,5.170459616010703030e-10
1.100000000000000000e+02,4.598561531565792393e-10
1.110000000000000000e+02,4.032489897554114577e-10
1.120000000000000000e+02,3.589768482470390154e-10
1.130000000000000000e+02,3.142712756698529120e-10
1.140000000000000000e+02,2.799769305283916765e-10
1.150000000000000000e+02,2.456967962416456430e-10
1.160000000000000000e+02,2.182485303592329728e-10
1.170000000000000000e+02,1.913686986654283828e-10
1.180000000000000000e+02,1.701945251397773973e-10
1.190000000000000000e+02,1.492654888579636463e-10
1.200000000000000000e+02,1.328608334461023333e-10
1.210000000000000000e+02,1.163300566986436024e-10
