r,C_nn
0.000000000000000000e+00,3.345602839996653088e-02
1.000000000000000000e+00,-7.350019419744002747e-03
2.000000000000000000e+00,-5.491159100515785596e-03
3.000000000000000000e+00,-7.219973638663668147e-03
4.000000000000000000e+00,1.479024351342728139e-03
5.000000000000000000e+00,-1.220061655060611372e-04
6.000000000000000000e+00,1.865716246756132790e-03
7.000000000000000000e+00,5.499064413472254387e-05
8.000000000000000000e+00,2.132844376823150867e-05
9.000000000000000000e+00,4.113482733547613179e-05
1.000000000000000000e+01,-4.056906076077559931e-06
1.100000000000000000e+01,6.795467025755286272e-07
1.200000000000000000e+01,-3.047039299319820316e-06
1.300000000000000000e+01,-3.909312240590878673e-07
1.400000000000000000e+01,-7.704802162944446309e-08
1.500000000000000000e+01,-1.853112132632617204e-07
1.600000000000000000e+01,1.747263200790882820e-08
1.700000000000000000e+01,-3.989056418518543978e-09
1.800000000000000000e+01,9.893855179576860337e-09
1.900000000000000000e+01,2.707344237684594646e-09
2.000000000000000000e+01,3.172073714807766009e-10
2.100000000000000000e+01,9.872835882163144561e-10
2.200000000000000000e+01,-5.537703628988310811e-11
2.300000000000000000e+01,1.699240748109787091e-11
2.400000000000000000e+01,-2.634903406573130269e-11
2.500000000000000000e+01,-1.593203347027838390e-11
2.600000000000000000e+01,-1.282751682651905867e-12
2.700000000000000000e+01,-4.732214620162267238e-12
2.800000000000000000e+01,6.106226635438360972e-15
2.900000000000000000e+01,-6.217248937900876626e-14
3.000000000000000000e+01,4.507505479978135554e-14
3.100000000000000000e+01,8.926193117986258585e-14
3.200000000000000000e+01,9.769962616701377556e-15
3.300000000000000000e+01,2.664535259100375697e-14
3.400000000000000000e+01,6.439293542825907934e-15
3.500000000000000000e+01,5.440092820663267048e-15
3.600000000000000000e+01,5.329070518200751394e-15
3.700000000000000000e+01,5.107025913275720086e-15
3.800000000000000000e+01,5.773159728050814010e-15
3.900000000000000000e+01,6.550315845288423588e-15
4.000000000000000000e+01,6.217248937900876626e-15
4.100000000000000000e+01,5.995204332975845318e-15
4.200000000000000000e+01,6.328271240363392280e-15
