r,C_d
0.000000000000000000e+00,1.962286116306349637e+00
1.000000000000000000e+00,2.430583762245540902e-01
2.000000000000000000e+00,5.643694227440615441e-02
3.000000000000000000e+00,1.366951830639030058e-02
4.000000000000000000e+00,3.276042980217957427e-03
5.000000000000000000e+00,7.845853487754313573e-04
6.000000000000000000e+00,1.878940961474792203e-04
7.000000000000000000e+00,4.499805538574483735e-05
8.000000000000000000e+00,1.077647673562666808e-05
9.000000000000000000e+00,2.580836094313798800e-06
1.000000000000000000e+01,6.180793478590690737e-07
1.100000000000000000e+01,1.480226280578816807e-07
1.200000000000000000e+01,3.544965518370138449e-08
1.300000000000000000e+01,8.489770095398453569e-09
1.400000000000000000e+01,2.033198813835539558e-09
1.500000000000000000e+01,4.869268993606115519e-10
1.600000000000000000e+01,1.166131929544746932e-10
1.700000000000000000e+01,2.792747082716066727e-11
1.800000000000000000e+01,6.688296642752688336e-12
1.900000000000000000e+01,1.601767387456078907e-12
2.000000000000000000e+01,3.836042120037585880e-13
2.100000000000000000e+01,9.186863998934370976e-14
2.200000000000000000e+01,2.200144510819958698e-14
2.300000000000000000e+01,5.269084062690202725e-15
2.400000000000000000e+01,1.261882877452019489e-15
2.500000000000000000e+01,3.022059199501703969e-16
2.600000000000000000e+01,7.237471851612773272e-17
2.700000000000000000e+01,1.733288309279092749e-17
2.800000000000000000e+01,4.151019063504961164e-18
2.900000000000000000e+01,9.941196264333003893e-19
3.000000000000000000e+01,2.380798104175839554e-19
3.100000000000000000e+01,5.701727902648769044e-20
3.200000000000000000e+01,1.365495924270868351e-20
3.300000000000000000e+01,3.270200106175861523e-21
3.400000000000000000e+01,7.831739769191780484e-22
3.500000000000000000e+01,1.875608397735103570e-22
3.600000000000000000e+01,4.491858724822671322e-23
3.700000000000000000e+01,1.075746665866052161e-23
3.800000000000000000e+01,2.576285141714999772e-24
3.900000000000000000e+01,6.169896074737020061e-25
4.000000000000000000e+01,1.477616625534577684e-25
4.100000000000000000e+01,3.538715831971879897e-26
4.200000000000000000e+01,8.474802951899956031e-27
4.300000000000000000e+01,2.029614371031916027e-27
4.400000000000000000e+01,4.860684688527805681e-28
4.500000000000000000e+01,1.164076091399419535e-28
4.600000000000000000e+01,2.787823595700940455e-29
4.700000000000000000e+01,6.676505477466004539e-30
4.800000000000000000e+01,1.598943543696065060e-30
4.900000000000000000e+01,3.829279350764908632e-31
5.000000000000000000e+01,9.170667972915065032e-32
5.100000000000000000e+01,2.196265755726831835e-32
5.200000000000000000e+01,5.259794906444072985e-33
5.300000000000000000e+01,1.259658235126222383e-33
5.400000000000000000e+01,3.016731445950594588e-34
5.500000000000000000e+01,7.224712515523781779e-35
5.600000000000000000e+01,1.730232600084873816e-35
5.700000000000000000e+01,4.143701004107936092e-36
5.800000000000000000e+01,9.923670384642464708e-37
5.900000000000000000e+01,2.376600864983971510e-37
6.000000000000000000e+01,5.691676014934897333e-38
6.100000000000000000e+01,1.363088616839281342e-38
6.200000000000000000e+01,3.264434891440466573e-39
6.300000000000000000e+01,7.817932765596498325e-40
6.400000000000000000e+01,1.872301784637318827e-40
6.500000000000000000e+01,4.483939780474702843e-41
6.600000000000000000e+01,1.073850173115869118e-41
6.700000000000000000e+01,2.571743267732799674e-42
6.800000000000000000e+01,6.159018827767608405e-43
6.900000000000000000e+01,1.475011654387862987e-43
7.000000000000000000e+01,3.532477236168425388e-44
7.100000000000000000e+01,8.459862256949086173e-45
7.200000000000000000e+01,2.026036252342104804e-45
7.300000000000000000e+01,4.852115520639967196e-46
7.400000000000000000e+01,1.162023877864346424e-46
7.500000000000000000e+01,2.782908789008448600e-47
7.600000000000000000e+01,6.664735101094785249e-48
7.700000000000000000e+01,1.596124678691045162e-48
7.800000000000000000e+01,3.822528504632506920e-49
7.900000000000000000e+01,9.154500499351766078e-50
8.000000000000000000e+01,2.192393838154449070e-50
8.100000000000000000e+01,5.250522125242014835e-51
8.200000000000000000e+01,1.257437514591894570e-51
8.300000000000000000e+01,3.011413085089144229e-52
8.400000000000000000e+01,7.211975675006150392e-53
8.500000000000000000e+01,1.727182278423329850e-53
8.600000000000000000e+01,4.136395846835508613e-54
8.700000000000000000e+01,9.906175401826766361e-55
8.800000000000000000e+01,2.372411024739151252e-55
8.900000000000000000e+01,5.681641846816514177e-56
9.000000000000000000e+01,1.360685553216853685e-56
9.100000000000000000e+01,3.258679840627212700e-57
9.200000000000000000e+01,7.804150104681066133e-58
9.300000000000000000e+01,1.869001001441843757e-58
9.400000000000000000e+01,4.476034797643174950e-59
9.500000000000000000e+01,1.071957023747025418e-59
9.600000000000000000e+01,2.567209400224270315e-60
9.700000000000000000e+01,6.148160755347472837e-61
9.800000000000000000e+01,1.472411275508948094e-61
9.900000000000000000e+01,3.526249638845494459e-62
