r,C_sp
0.000000000000000000e+00,2.442268280223520271e+00
1.000000000000000000e+00,-5.404499899161517053e-03
2.000000000000000000e+00,-1.421218685172330520e+00
3.000000000000000000e+00,1.743050620454009462e-03
4.000000000000000000e+00,7.805024962848643444e-01
5.000000000000000000e+00,-3.268450193274350518e-03
6.000000000000000000e+00,-4.509075732079801391e-01
7.000000000000000000e+00,2.776945061971963433e-03
8.000000000000000000e+00,2.738298111716813699e-01
9.000000000000000000e+00,-3.207488170791541592e-03
1.000000000000000000e+01,-1.746086075362267565e-01
1.100000000000000000e+01,3.562520905008670444e-03
1.200000000000000000e+01,1.163566692109309630e-01
1.300000000000000000e+01,-3.176789271914289003e-03
1.400000000000000000e+01,-8.091657141431909950e-02
1.500000000000000000e+01,2.438904990389004733e-03
1.600000000000000000e+01,5.821725842803777279e-02
1.700000000000000000e+01,-2.025590017351472979e-03
1.800000000000000000e+01,-4.346329045639363980e-02
1.900000000000000000e+01,4.935074096717942263e-04
2.000000000000000000e+01,3.347823290387835077e-02
2.100000000000000000e+01,-4.766623454146628395e-04
2.200000000000000000e+01,-2.675156409251460560e-02
2.300000000000000000e+01,-3.719591310377635875e-04
2.400000000000000000e+01,2.198176628945330835e-02
2.500000000000000000e+01,7.484339322786243707e-05
2.600000000000000000e+01,-1.851916735461993715e-02
2.700000000000000000e+01,1.423414416397313889e-04
2.800000000000000000e+01,1.589478357344008969e-02
2.900000000000000000e+01,-4.869858680817082419e-04
3.000000000000000000e+01,-1.368710327745737733e-02
3.100000000000000000e+01,4.975591603397161791e-04
3.200000000000000000e+01,1.216021815183016691e-02
3.300000000000000000e+01,-6.897959527506751119e-04
3.400000000000000000e+01,-1.073213146629961590e-02
3.500000000000000000e+01,-2.242176689660615665e-05
3.600000000000000000e+01,9.914968722396676898e-03
3.700000000000000000e+01,-1.478375009071236689e-04
3.800000000000000000e+01,-9.159739518223903101e-03
3.900000000000000000e+01,-4.354693840615647378e-04
4.000000000000000000e+01,8.683633000345752570e-03
4.100000000000000000e+01,1.501799127717702630e-04
4.200000000000000000e+01,-8.198233115337955415e-03
4.300000000000000000e+01,-1.348264219900360134e-04
4.400000000000000000e+01,7.875529851392034167e-03
4.500000000000000000e+01,-2.019846786602678718e-04
4.600000000000000000e+01,-7.344553069968627439e-03
4.700000000000000000e+01,1.724234226175640444e-04
4.800000000000000000e+01,7.182859447400888678e-03
4.900000000000000000e+01,-4.222622234570968104e-04
5.000000000000000000e+01,-6.710732629247733415e-03
5.100000000000000000e+01,-7.119857347358343150e-05
5.200000000000000000e+01,6.696159525601376797e-03
5.300000000000000000e+01,-1.331262002254961078e-04
5.400000000000000000e+01,-6.434986364559895471e-03
5.500000000000000000e+01,-3.432238943331268458e-04
5.600000000000000000e+01,6.448165188428093067e-03
5.700000000000000000e+01,7.462490601195778173e-05
5.800000000000000000e+01,-6.260720606247815838e-03
5.900000000000000000e+01,-1.778739373005319712e-04
6.000000000000000000e+01,6.268275532067816257e-03
6.100000000000000000e+01,-1.332445576337887543e-04
6.200000000000000000e+01,-5.988924460870818575e-03
6.300000000000000000e+01,4.135834774121195087e-05
6.400000000000000000e+01,6.055849147039495464e-03
