r,C_d
0.000000000000000000e+00,1.788435207941026395e+00
1.000000000000000000e+00,8.472923647001670000e-01
2.000000000000000000e+00,8.282124067149694291e-01
3.000000000000000000e+00,8.973061075555488486e-01
4.000000000000000000e+00,8.849077808037816295e-01
5.000000000000000000e+00,9.586232901259663652e-01
6.000000000000000000e+00,9.215585452062081684e-01
7.000000000000000000e+00,9.351770568256763116e-01
8.000000000000000000e+00,8.892898245270361990e-01
9.000000000000000000e+00,8.759336436347439081e-01
1.000000000000000000e+01,9.015395669299004489e-01
1.100000000000000000e+01,9.103633366187393605e-01
1.200000000000000000e+01,9.213651172822459046e-01
1.300000000000000000e+01,9.219233272820510638e-01
1.400000000000000000e+01,9.087059734192207694e-01
1.500000000000000000e+01,8.883791421088348406e-01
1.600000000000000000e+01,8.532340260500709261e-01
1.700000000000000000e+01,8.408747016559232623e-01
1.800000000000000000e+01,8.601408865799954340e-01
1.900000000000000000e+01,8.700201512357911282e-01
2.000000000000000000e+01,8.762563624423590491e-01
2.100000000000000000e+01,8.747967260752737007e-01
2.200000000000000000e+01,8.611121393841258964e-01
2.300000000000000000e+01,8.407597960855702768e-01
2.400000000000000000e+01,8.074202605595477422e-01
2.500000000000000000e+01,7.955559990456213537e-01
2.600000000000000000e+01,8.138588853464620021e-01
2.700000000000000000e+01,8.228592756514910844e-01
2.800000000000000000e+01,8.294710278665080594e-01
2.900000000000000000e+01,8.293218786579832358e-01
3.000000000000000000e+01,8.175813878119160272e-01
3.100000000000000000e+01,7.990082909702543867e-01
3.200000000000000000e+01,7.676822181875340156e-01
3.300000000000000000e+01,7.566076689835554703e-01
3.400000000000000000e+01,7.742291005477243138e-01
3.500000000000000000e+01,7.832166435823033623e-01
3.600000000000000000e+01,7.895499709267891353e-01
3.700000000000000000e+01,7.891724465659680776e-01
3.800000000000000000e+01,7.776415785002578351e-01
3.900000000000000000e+01,7.597586674774953197e-01
4.000000000000000000e+01,7.298749365049806981e-01
4.100000000000000000e+01,7.192708344592212422e-01
4.200000000000000000e+01,7.359287402546144108e-01
4.300000000000000000e+01,7.443175771790955242e-01
4.400000000000000000e+01,7.502465283916076588e-01
4.500000000000000000e+01,7.498606186930926176e-01
4.600000000000000000e+01,7.389303942550389248e-01
4.700000000000000000e+01,7.219547632637383083e-01
4.800000000000000000e+01,6.935631872716275792e-01
4.900000000000000000e+01,6.834957406023667303e-01
5.000000000000000000e+01,6.993439305836118836e-01
5.100000000000000000e+01,7.073378870054868317e-01
5.200000000000000000e+01,7.130069593071486356e-01
5.300000000000000000e+01,7.126770539976865493e-01
5.400000000000000000e+01,7.023150345072413092e-01
5.500000000000000000e+01,6.861960363235655169e-01
5.600000000000000000e+01,6.592184711509117001e-01
5.700000000000000000e+01,6.496536468467086767e-01
5.800000000000000000e+01,6.647188068097545921e-01
5.900000000000000000e+01,6.723236564430009610e-01
6.000000000000000000e+01,6.777063933975795429e-01
6.100000000000000000e+01,6.773794174947456170e-01
6.200000000000000000e+01,6.675162499391980031e-01
6.300000000000000000e+01,6.521872714665153392e-01
6.400000000000000000e+01,6.265427710630534497e-01
6.500000000000000000e+01,6.174492709526111511e-01
6.600000000000000000e+01,6.317648813034805189e-01
6.700000000000000000e+01,6.389873887862808077e-01
6.800000000000000000e+01,6.441020604719991383e-01
6.900000000000000000e+01,6.437933094642752652e-01
7.000000000000000000e+01,6.344227516139748779e-01
7.100000000000000000e+01,6.198559273703538874e-01
7.200000000000000000e+01,5.954836546189773427e-01
7.300000000000000000e+01,5.868417321046750512e-01
7.400000000000000000e+01,6.004487436824207380e-01
7.500000000000000000e+01,6.073148849750724665e-01
7.600000000000000000e+01,6.121771660183279451e-01
7.700000000000000000e+01,6.118842558963210054e-01
7.800000000000000000e+01,6.029780901393763104e-01
7.900000000000000000e+01,5.891332120029189046e-01
8.000000000000000000e+01,5.659689433765164868e-01
8.100000000000000000e+01,5.577552966319507810e-01
8.200000000000000000e+01,5.706877172340386606e-01
8.300000000000000000e+01,5.772133779718815472e-01
8.400000000000000000e+01,5.818342856589993062e-01
8.500000000000000000e+01,5.815554407401393178e-01
8.600000000000000000e+01,5.730903623103068556e-01
8.700000000000000000e+01,5.599315186243599696e-01
8.800000000000000000e+01,5.379153342708067331e-01
8.900000000000000000e+01,5.301087563732224117e-01
9.000000000000000000e+01,5.424001127894985119e-01
9.100000000000000000e+01,5.486022086646351603e-01
9.200000000000000000e+01,5.529941143572637552e-01
9.300000000000000000e+01,5.527292346872517692e-01
9.400000000000000000e+01,5.446839126618070459e-01
9.500000000000000000e+01,5.321774145189941407e-01
9.600000000000000000e+01,5.112525506148022370e-01
9.700000000000000000e+01,5.038329529810920970e-01
9.800000000000000000e+01,5.155151000383052518e-01
9.900000000000000000e+01,5.214098415096327654e-01
1.000000000000000000e+02,5.255840747890662135e-01
1.010000000000000000e+02,5.253323089738374252e-01
1.020000000000000000e+02,5.176857318011088838e-01
1.030000000000000000e+02,5.057991180677123833e-01
1.040000000000000000e+02,4.859114224364322054e-01
1.050000000000000000e+02,4.788595821409605269e-01
1.060000000000000000e+02,4.899626717060170944e-01
1.070000000000000000e+02,4.955652127360428150e-01
1.080000000000000000e+02,4.995325289422199999e-01
1.090000000000000000e+02,4.992932338476532839e-01
1.100000000000000000e+02,4.920256713683930916e-01
1.110000000000000000e+02,4.807282387278166702e-01
1.120000000000000000e+02,4.618263130632651592e-01
1.130000000000000000e+02,4.551240105138045222e-01
1.140000000000000000e+02,4.656767560049634991e-01
1.150000000000000000e+02,4.710015974107512049e-01
1.160000000000000000e+02,4.747722701193105022e-01
1.170000000000000000e+02,4.745448415441744228e-01
1.180000000000000000e+02,4.676375138904026452e-01
1.190000000000000000e+02,4.569000620571068705e-01
1.200000000000000000e+02,4.389350463316193385e-01
1.210000000000000000e+02,4.325649564986919771e-01
1.220000000000000000e+02,4.425946364591514803e-01
1.230000000000000000e+02,4.476555438331296100e-01
1.240000000000000000e+02,4.512393159720649582e-01
1.250000000000000000e+02,4.510231588174156148e-01
1.260000000000000000e+02,4.444582036543378023e-01
1.270000000000000000e+02,4.342529721838582213e-01
1.280000000000000000e+02,4.171784249253672749e-01
1.290000000000000000e+02,4.111240799176754668e-01
