r,C_d
0.000000000000000000e+00,7.232018316302887939e+00
1.000000000000000000e+00,3.933745564662906702e+00
2.000000000000000000e+00,4.584056863947951754e+00
3.000000000000000000e+00,4.758469458690999687e+00
4.000000000000000000e+00,4.561035868493826584e+00
5.000000000000000000e+00,4.749536961679376112e+00
6.000000000000000000e+00,4.656275407229337304e+00
7.000000000000000000e+00,4.708549991009666869e+00
8.000000000000000000e+00,4.705949933026867704e+00
9.000000000000000000e+00,4.687645790249938216e+00
1.000000000000000000e+01,4.704794092937393479e+00
1.100000000000000000e+01,4.697617210601761961e+00
1.200000000000000000e+01,4.699115124484642969e+00
1.300000000000000000e+01,4.700267466439949082e+00
1.400000000000000000e+01,4.698786601140597874e+00
1.500000000000000000e+01,4.699937745748707485e+00
1.600000000000000000e+01,4.699481973562551040e+00
1.700000000000000000e+01,4.699537976251790816e+00
1.800000000000000000e+01,4.699697820806247428e+00
1.900000000000000000e+01,4.699584645281824180e+00
2.000000000000000000e+01,4.699682640881384543e+00
2.100000000000000000e+01,4.699683363645903889e+00
2.200000000000000000e+01,4.699704344446332449e+00
2.300000000000000000e+01,4.699744096772011659e+00
2.400000000000000000e+01,4.699762113519531326e+00
2.500000000000000000e+01,4.699796105706529836e+00
2.600000000000000000e+01,4.699824486257717204e+00
2.700000000000000000e+01,4.699853040013668881e+00
2.800000000000000000e+01,4.699883726318476285e+00
2.900000000000000000e+01,4.699912320255203113e+00
3.000000000000000000e+01,4.699942058478000284e+00
3.100000000000000000e+01,4.699971342090829118e+00
3.200000000000000000e+01,4.700000659890437582e+00
3.300000000000000000e+01,4.700029873047641971e+00
3.400000000000000000e+01,4.700058351532280909e+00
3.500000000000000000e+01,4.700086341506142240e+00
3.600000000000000000e+01,4.700113929860622264e+00
3.700000000000000000e+01,4.700140869642659425e+00
3.800000000000000000e+01,4.700167664915818833e+00
3.900000000000000000e+01,4.700194061581667526e+00
4.000000000000000000e+01,4.700220436123059287e+00
4.100000000000000000e+01,4.700246418764320033e+00
4.200000000000000000e+01,4.700271744121454098e+00
