r,C_n
0.000000000000000000e+00,9.104445710537945047e-01
1.000000000000000000e+00,-2.009022976751587919e+00
2.000000000000000000e+00,-1.832433241431814963e+00
3.000000000000000000e+00,-1.455752482068433551e+00
4.000000000000000000e+00,-1.628865865788064582e+00
5.000000000000000000e+00,-1.665985305266154626e+00
6.000000000000000000e+00,-1.672679656929680903e+00
7.000000000000000000e+00,-1.673397719656229299e+00
8.000000000000000000e+00,-1.673423760597572141e+00
9.000000000000000000e+00,-1.673422137868499249e+00
1.000000000000000000e+01,-1.673427742184465217e+00
1.100000000000000000e+01,-1.673432333786450954e+00
1.200000000000000000e+01,-1.673434671885175362e+00
1.300000000000000000e+01,-1.673435680971493866e+00
1.400000000000000000e+01,-1.673436096138885887e+00
1.500000000000000000e+01,-1.673436268537273008e+00
1.600000000000000000e+01,-1.673436342198364457e+00
1.700000000000000000e+01,-1.673436374475301136e+00
1.800000000000000000e+01,-1.673436388849225409e+00
1.900000000000000000e+01,-1.673436395320692327e+00
2.000000000000000000e+01,-1.673436398248142609e+00
2.100000000000000000e+01,-1.673436399568672073e+00
2.200000000000000000e+01,-1.673436400168689886e+00
2.300000000000000000e+01,-1.673436400454001216e+00
2.400000000000000000e+01,-1.673436400586382433e+00
2.500000000000000000e+01,-1.673436400637925203e+00
2.600000000000000000e+01,-1.673436400659326750e+00
2.700000000000000000e+01,-1.673436400679769065e+00
2.800000000000000000e+01,-1.673436400690533787e+00
2.900000000000000000e+01,-1.673436400686078684e+00
3.000000000000000000e+01,-1.673436400681616476e+00
3.100000000000000000e+01,-1.673436400690128778e+00
3.200000000000000000e+01,-1.673436400695358373e+00
3.300000000000000000e+01,-1.673436400688331105e+00
3.400000000000000000e+01,-1.673436400682682290e+00
3.500000000000000000e+01,-1.673436400690619053e+00
3.600000000000000000e+01,-1.673436400695578641e+00
3.700000000000000000e+01,-1.673436400688423475e+00
3.800000000000000000e+01,-1.673436400682739134e+00
3.900000000000000000e+01,-1.673436400690647474e+00
4.000000000000000000e+01,-1.673436400695599957e+00
4.100000000000000000e+01,-1.673436400688444792e+00
4.200000000000000000e+01,-1.673436400682753344e+00
4.300000000000000000e+01,-1.673436400690654580e+00
4.400000000000000000e+01,-1.673436400695614168e+00
4.500000000000000000e+01,-1.673436400688459003e+00
4.600000000000000000e+01,-1.673436400682767555e+00
4.700000000000000000e+01,-1.673436400690668791e+00
4.800000000000000000e+01,-1.673436400695621273e+00
4.900000000000000000e+01,-1.673436400688473213e+00
5.000000000000000000e+01,-1.673436400682781766e+00
5.100000000000000000e+01,-1.673436400690675896e+00
5.200000000000000000e+01,-1.673436400695642590e+00
5.300000000000000000e+01,-1.673436400688480319e+00
5.400000000000000000e+01,-1.673436400682795977e+00
5.500000000000000000e+01,-1.673436400690697212e+00
5.600000000000000000e+01,-1.673436400695649695e+00
5.700000000000000000e+01,-1.673436400688494530e+00
5.800000000000000000e+01,-1.673436400682803082e+00
5.900000000000000000e+01,-1.673436400690711423e+00
6.000000000000000000e+01,-1.673436400695663906e+00
6.100000000000000000e+01,-1.673436400688515846e+00
6.200000000000000000e+01,-1.673436400682817293e+00
6.300000000000000000e+01,-1.673436400690725634e+00
6.400000000000000000e+01,-1.673436400695685222e+00
6.500000000000000000e+01,-1.673436400688530057e+00
6.600000000000000000e+01,-1.673436400682838610e+00
6.700000000000000000e+01,-1.673436400690739845e+00
6.800000000000000000e+01,-1.673436400695699433e+00
6.900000000000000000e+01,-1.673436400688544268e+00
7.000000000000000000e+01,-1.673436400682852820e+00
7.100000000000000000e+01,-1.673436400690761161e+00
7.200000000000000000e+01,-1.673436400695720749e+00
7.300000000000000000e+01,-1.673436400688551373e+00
7.400000000000000000e+01,-1.673436400682874137e+00
7.500000000000000000e+01,-1.673436400690782477e+00
7.600000000000000000e+01,-1.673436400695734960e+00
7.700000000000000000e+01,-1.673436400688565584e+00
7.800000000000000000e+01,-1.673436400682888348e+00
7.900000000000000000e+01,-1.673436400690789583e+00
8.000000000000000000e+01,-1.673436400695749171e+00
8.100000000000000000e+01,-1.673436400688586900e+00
8.200000000000000000e+01,-1.673436400682895453e+00
8.300000000000000000e+01,-1.673436400690803794e+00
8.400000000000000000e+01,-1.673436400695756276e+00
8.500000000000000000e+01,-1.673436400688601111e+00
8.600000000000000000e+01,-1.673436400682902558e+00
8.700000000000000000e+01,-1.673436400690810899e+00
8.800000000000000000e+01,-1.673436400695763382e+00
8.900000000000000000e+01,-1.673436400688601111e+00
9.000000000000000000e+01,-1.673436400682909664e+00
9.100000000000000000e+01,-1.673436400690818004e+00
9.200000000000000000e+01,-1.673436400695770487e+00
9.300000000000000000e+01,-1.673436400688608217e+00
9.400000000000000000e+01,-1.673436400682909664e+00
9.500000000000000000e+01,-1.673436400690825110e+00
9.600000000000000000e+01,-1.673436400695777593e+00
9.700000000000000000e+01,-1.673436400688615322e+00
9.800000000000000000e+01,-1.673436400682923875e+00
9.900000000000000000e+01,-1.673436400690839321e+00
1.000000000000000000e+02,-1.673436400695784698e+00
1.010000000000000000e+02,-1.673436400688629533e+00
1.020000000000000000e+02,-1.673436400682930980e+00
1.030000000000000000e+02,-1.673436400690853532e+00
1.040000000000000000e+02,-1.673436400695806014e+00
1.050000000000000000e+02,-1.673436400688643744e+00
1.060000000000000000e+02,-1.673436400682952296e+00
1.070000000000000000e+02,-1.673436400690867742e+00
1.080000000000000000e+02,-1.673436400695820225e+00
1.090000000000000000e+02,-1.673436400688657955e+00
1.100000000000000000e+02,-1.673436400682966507e+00
1.110000000000000000e+02,-1.673436400690874848e+00
1.120000000000000000e+02,-1.673436400695827331e+00
1.130000000000000000e+02,-1.673436400688672165e+00
1.140000000000000000e+02,-1.673436400682973613e+00
1.150000000000000000e+02,-1.673436400690889059e+00
1.160000000000000000e+02,-1.673436400695841542e+00
1.170000000000000000e+02,-1.673436400688686376e+00
1.180000000000000000e+02,-1.673436400682987824e+00
1.190000000000000000e+02,-1.673436400690896164e+00
1.200000000000000000e+02,-1.673436400695855752e+00
1.210000000000000000e+02,-1.673436400688693482e+00
1.220000000000000000e+02,-1.673436400682994929e+00
1.230000000000000000e+02,-1.673436400690917480e+00
1.240000000000000000e+02,-1.673436400695869963e+00
1.250000000000000000e+02,-1.673436400688707693e+00
1.260000000000000000e+02,-1.673436400683016245e+00
1.270000000000000000e+02,-1.673436400690931691e+00
1.280000000000000000e+02,-1.673436400695891280e+00
1.290000000000000000e+02,-1.673436400688729009e+00
1.300000000000000000e+02,-1.673436400683030456e+00
1.310000000000000000e+02,-1.673436400690945902e+00
1.320000000000000000e+02,-1.673436400695912596e+00
1.330000000000000000e+02,-1.673436400688743220e+00
1.340000000000000000e+02,-1.673436400683044667e+00
1.350000000000000000e+02,-1.673436400690953008e+00
1.360000000000000000e+02,-1.673436400695926807e+00
1.370000000000000000e+02,-1.673436400688757431e+00
1.380000000000000000e+02,-1.673436400683058878e+00
1.390000000000000000e+02,-1.673436400690967218e+00
1.400000000000000000e+02,-1.673436400695941018e+00
1.410000000000000000e+02,-1.673436400688764536e+00
1.420000000000000000e+02,-1.673436400683065983e+00
1.430000000000000000e+02,-1.673436400690974324e+00
1.440000000000000000e+02,-1.673436400695941018e+00
1.450000000000000000e+02,-1.673436400688764536e+00
1.460000000000000000e+02,-1.673436400683073089e+00
1.470000000000000000e+02,-1.673436400690981429e+00
1.480000000000000000e+02,-1.673436400695955228e+00
1.490000000000000000e+02,-1.673436400688778747e+00
1.500000000000000000e+02,-1.673436400683094405e+00
1.510000000000000000e+02,-1.673436400691002746e+00
1.520000000000000000e+02,-1.673436400695969439e+00
1.530000000000000000e+02,-1.673436400688807169e+00
1.540000000000000000e+02,-1.673436400683108616e+00
1.550000000000000000e+02,-1.673436400691016956e+00
1.560000000000000000e+02,-1.673436400695983650e+00
1.570000000000000000e+02,-1.673436400688821379e+00
1.580000000000000000e+02,-1.673436400683129932e+00
1.590000000000000000e+02,-1.673436400691031167e+00
1.600000000000000000e+02,-1.673436400695997861e+00
1.610000000000000000e+02,-1.673436400688828485e+00
1.620000000000000000e+02,-1.673436400683137038e+00
1.630000000000000000e+02,-1.673436400691045378e+00
1.640000000000000000e+02,-1.673436400696004966e+00
1.650000000000000000e+02,-1.673436400688835590e+00
1.660000000000000000e+02,-1.673436400683144143e+00
1.670000000000000000e+02,-1.673436400691045378e+00
1.680000000000000000e+02,-1.673436400696012072e+00
1.690000000000000000e+02,-1.673436400688835590e+00
1.700000000000000000e+02,-1.673436400683151248e+00
1.710000000000000000e+02,-1.673436400691052484e+00
1.720000000000000000e+02,-1.673436400696012072e+00
1.730000000000000000e+02,-1.673436400688849801e+00
1.740000000000000000e+02,-1.673436400683151248e+00
1.750000000000000000e+02,-1.673436400691059589e+00
1.760000000000000000e+02,-1.673436400696019177e+00
1.770000000000000000e+02,-1.673436400688856907e+00
1.780000000000000000e+02,-1.673436400683158354e+00
1.790000000000000000e+02,-1.673436400691066694e+00
1.800000000000000000e+02,-1.673436400696019177e+00
1.810000000000000000e+02,-1.673436400688856907e+00
1.820000000000000000e+02,-1.673436400683158354e+00
1.830000000000000000e+02,-1.673436400691066694e+00
1.840000000000000000e+02,-1.673436400696019177e+00
1.850000000000000000e+02,-1.673436400688856907e+00
1.860000000000000000e+02,-1.673436400683158354e+00
1.870000000000000000e+02,-1.673436400691066694e+00
1.880000000000000000e+02,-1.673436400696019177e+00
1.890000000000000000e+02,-1.673436400688856907e+00
1.900000000000000000e+02,-1.673436400683158354e+00
1.910000000000000000e+02,-1.673436400691066694e+00
1.920000000000000000e+02,-1.673436400696019177e+00
1.930000000000000000e+02,-1.673436400688856907e+00
1.940000000000000000e+02,-1.673436400683158354e+00
1.950000000000000000e+02,-1.673436400691066694e+00
1.960000000000000000e+02,-1.673436400696019177e+00
1.970000000000000000e+02,-1.673436400688856907e+00
1.980000000000000000e+02,-1.673436400683158354e+00
1.990000000000000000e+02,-1.673436400691066694e+00
2.000000000000000000e+02,-1.673436400696019177e+00
2.010000000000000000e+02,-1.673436400688856907e+00
2.020000000000000000e+02,-1.673436400683158354e+00
2.030000000000000000e+02,-1.673436400691066694e+00
2.040000000000000000e+02,-1.673436400696019177e+00
2.050000000000000000e+02,-1.673436400688856907e+00
2.060000000000000000e+02,-1.673436400683158354e+00
2.070000000000000000e+02,-1.673436400691066694e+00
2.080000000000000000e+02,-1.673436400696019177e+00
2.090000000000000000e+02,-1.673436400688856907e+00
2.100000000000000000e+02,-1.673436400683158354e+00
2.110000000000000000e+02,-1.673436400691066694e+00
2.120000000000000000e+02,-1.673436400696019177e+00
2.130000000000000000e+02,-1.673436400688856907e+00
2.140000000000000000e+02,-1.673436400683158354e+00
2.150000000000000000e+02,-1.673436400691066694e+00
2.160000000000000000e+02,-1.673436400696019177e+00
2.170000000000000000e+02,-1.673436400688856907e+00
2.180000000000000000e+02,-1.673436400683158354e+00
2.190000000000000000e+02,-1.673436400691066694e+00
2.200000000000000000e+02,-1.673436400696019177e+00
2.210000000000000000e+02,-1.673436400688856907e+00
2.220000000000000000e+02,-1.673436400683158354e+00
2.230000000000000000e+02,-1.673436400691066694e+00
2.240000000000000000e+02,-1.673436400696019177e+00
2.250000000000000000e+02,-1.673436400688856907e+00
2.260000000000000000e+02,-1.673436400683158354e+00
2.270000000000000000e+02,-1.673436400691066694e+00
2.280000000000000000e+02,-1.673436400696019177e+00
2.290000000000000000e+02,-1.673436400688856907e+00
2.300000000000000000e+02,-1.673436400683158354e+00
2.310000000000000000e+02,-1.673436400691066694e+00
2.320000000000000000e+02,-1.673436400696019177e+00
2.330000000000000000e+02,-1.673436400688856907e+00
2.340000000000000000e+02,-1.673436400683158354e+00
2.350000000000000000e+02,-1.673436400691066694e+00
