r,C_d
0.000000000000000000e+00,5.589095487132355267e+00
1.000000000000000000e+00,2.063496518508315170e+00
2.000000000000000000e+00,1.397644965218242996e+00
3.000000000000000000e+00,1.022516673692499767e+00
4.000000000000000000e+00,7.620000337308354688e-01
5.000000000000000000e+00,5.783087308185097530e-01
6.000000000000000000e+00,4.447152394395267327e-01
7.000000000000000000e+00,3.454091490465780456e-01
8.000000000000000000e+00,2.703557445875460208e-01
9.000000000000000000e+00,2.129073439058692951e-01
1.000000000000000000e+01,1.684970991432840626e-01
1.100000000000000000e+01,1.338954228779730971e-01
1.200000000000000000e+01,1.067646446104249386e-01
1.300000000000000000e+01,8.538054494339006317e-02
1.400000000000000000e+01,6.845216479163293566e-02
1.500000000000000000e+01,5.500119996552858825e-02
1.600000000000000000e+01,4.427895800755164701e-02
1.700000000000000000e+01,3.570791007810365791e-02
1.800000000000000000e+01,2.883954190668309644e-02
1.900000000000000000e+01,2.332360349692395168e-02
2.000000000000000000e+01,1.888516383671196355e-02
2.100000000000000000e+01,1.530757039072703531e-02
2.200000000000000000e+01,1.241940192785004511e-02
2.300000000000000000e+01,1.008460646642464140e-02
2.400000000000000000e+01,8.194822724269428330e-03
2.500000000000000000e+01,6.663562074463560796e-03
2.600000000000000000e+01,5.421592009073475729e-03
2.700000000000000000e+01,4.413392447349911811e-03
2.800000000000000000e+01,3.594321182715871661e-03
2.900000000000000000e+01,2.928446530301421179e-03
3.000000000000000000e+01,2.386783625660257938e-03
3.100000000000000000e+01,1.945928573032096797e-03
3.200000000000000000e+01,1.586944503618285167e-03
3.300000000000000000e+01,1.294505205771866174e-03
3.400000000000000000e+01,1.056185251993535046e-03
3.500000000000000000e+01,8.619070012248991695e-04
3.600000000000000000e+01,7.034832748159268239e-04
3.700000000000000000e+01,5.742645114826387979e-04
3.800000000000000000e+01,4.688424572539734219e-04
3.900000000000000000e+01,3.828184138511212800e-04
4.000000000000000000e+01,3.126097498807990996e-04
4.100000000000000000e+01,2.553002609440577285e-04
4.200000000000000000e+01,2.085134095009163178e-04
4.300000000000000000e+01,1.703129226900627739e-04
4.400000000000000000e+01,1.391192836273089973e-04
4.500000000000000000e+01,1.136450492324424640e-04
4.600000000000000000e+01,9.283975121981847124e-05
4.700000000000000000e+01,7.584661687826241196e-05
4.800000000000000000e+01,6.196606625862346172e-05
4.900000000000000000e+01,5.062741184312832110e-05
5.000000000000000000e+01,4.136466687068302283e-05
5.100000000000000000e+01,3.379752359599360407e-05
5.200000000000000000e+01,2.761527063999183790e-05
5.300000000000000000e+01,2.256431701263357766e-05
5.400000000000000000e+01,1.843750452456890203e-05
5.500000000000000000e+01,1.506569889799762539e-05
5.600000000000000000e+01,1.231066952675689205e-05
5.700000000000000000e+01,1.005956408342349831e-05
5.800000000000000000e+01,8.220169007222773475e-06
5.900000000000000000e+01,6.717179071827774626e-06
6.000000000000000000e+01,5.489035770774434849e-06
6.100000000000000000e+01,4.485473354935466774e-06
6.200000000000000000e+01,3.665412247424532221e-06
6.300000000000000000e+01,2.995300582231769530e-06
6.400000000000000000e+01,2.447707855066909349e-06
6.500000000000000000e+01,2.000233215805590829e-06
6.600000000000000000e+01,1.634567862129105270e-06
6.700000000000000000e+01,1.335756781050524259e-06
6.800000000000000000e+01,1.091572510565702256e-06
6.900000000000000000e+01,8.920289713983949064e-07
7.000000000000000000e+01,7.289638109587336578e-07
7.100000000000000000e+01,5.957095170563414290e-07
7.200000000000000000e+01,4.868143802440972230e-07
7.300000000000000000e+01,3.978258559223127441e-07
7.400000000000000000e+01,3.251044292587271585e-07
7.500000000000000000e+01,2.656770321896803901e-07
7.600000000000000000e+01,2.171126633856912000e-07
7.700000000000000000e+01,1.774258169030106128e-07
7.800000000000000000e+01,1.449935050296774526e-07
7.900000000000000000e+01,1.184899088239886033e-07
8.000000000000000000e+01,9.683092384093176952e-08
8.100000000000000000e+01,7.913110008747927424e-08
8.200000000000000000e+01,6.466664655878422628e-08
8.300000000000000000e+01,5.284629230017971763e-08
8.400000000000000000e+01,4.318655934615957827e-08
8.500000000000000000e+01,3.529255849621636702e-08
8.600000000000000000e+01,2.884149457062597486e-08
8.700000000000000000e+01,2.356967214429789580e-08
8.800000000000000000e+01,1.926146920405271870e-08
8.900000000000000000e+01,1.574076990267644171e-08
9.000000000000000000e+01,1.286361124799471028e-08
9.100000000000000000e+01,1.051238797549817708e-08
9.200000000000000000e+01,8.590935773751433325e-09
9.300000000000000000e+01,7.020707410545499648e-09
9.400000000000000000e+01,5.737496002832788839e-09
9.500000000000000000e+01,4.688850339927610385e-09
9.600000000000000000e+01,3.831882728107904759e-09
9.700000000000000000e+01,3.131560471160782672e-09
9.800000000000000000e+01,2.559247165032165656e-09
9.900000000000000000e+01,2.091549786600343078e-09
1.000000000000000000e+02,1.709341654860382297e-09
1.010000000000000000e+02,1.396997310276774680e-09
1.020000000000000000e+02,1.141744614970275484e-09
1.030000000000000000e+02,9.331503845147355144e-10
1.040000000000000000e+02,7.626852753517752264e-10
1.050000000000000000e+02,6.233794075312021516e-10
1.060000000000000000e+02,5.095360758598279529e-10
1.070000000000000000e+02,4.165021658676969389e-10
