r,C_d
0.000000000000000000e+00,1.875567312738942283e+00
1.000000000000000000e+00,4.600088716968644409e-01
2.000000000000000000e+00,1.941468484439672071e-01
3.000000000000000000e+00,8.955743368800020421e-02
4.000000000000000000e+00,4.041180858892100269e-02
5.000000000000000000e+00,1.819557390464866115e-02
6.000000000000000000e+00,8.181747534608456093e-03
7.000000000000000000e+00,3.678236645555304617e-03
8.000000000000000000e+00,1.653708870329974800e-03
9.000000000000000000e+00,7.435295550532722677e-04
1.000000000000000000e+01,3.343047040872709113e-04
1.100000000000000000e+01,1.503097202362341516e-04
1.200000000000000000e+01,6.758207029429506103e-05
1.300000000000000000e+01,3.038616770171420988e-05
1.400000000000000000e+01,1.366219338769167956e-05
1.500000000000000000e+01,6.142780033258908927e-06
1.600000000000000000e+01,2.761909961311688012e-06
1.700000000000000000e+01,1.241806928341801353e-06
1.800000000000000000e+01,5.583398580737458349e-07
1.900000000000000000e+01,2.510401521540261375e-07
2.000000000000000000e+01,1.128723969306511534e-07
2.100000000000000000e+01,5.074956281519681737e-08
2.200000000000000000e+01,2.281796258094898914e-08
2.300000000000000000e+01,1.025938725495716564e-08
2.400000000000000000e+01,4.612814445197682278e-09
2.500000000000000000e+01,2.074008592337027679e-09
2.600000000000000000e+01,9.325134541782602753e-10
2.700000000000000000e+01,4.192756732515583439e-10
2.800000000000000000e+01,1.885142669441064671e-10
2.900000000000000000e+01,8.475957714748249820e-11
3.000000000000000000e+01,3.810950780165953594e-11
3.100000000000000000e+01,1.713475501033074422e-11
3.200000000000000000e+01,7.704109754767830916e-12
3.300000000000000000e+01,3.463913412889783297e-12
3.400000000000000000e+01,1.557440925548515061e-12
3.500000000000000000e+01,7.002548753419567449e-13
3.600000000000000000e+01,3.148478266709305584e-13
3.700000000000000000e+01,1.415615331775092537e-13
3.800000000000000000e+01,6.364874076302834708e-14
3.900000000000000000e+01,2.861767686338688968e-14
4.000000000000000000e+01,1.286704848415354454e-14
4.100000000000000000e+01,5.785268285018903223e-15
4.200000000000000000e+01,2.601165941053229852e-15
4.300000000000000000e+01,1.169533368435447709e-15
4.400000000000000000e+01,5.258443064622972558e-16
4.500000000000000000e+01,2.364295381122914138e-16
4.600000000000000000e+01,1.063031887423964059e-16
4.700000000000000000e+01,4.779592288092243202e-17
4.800000000000000000e+01,2.148995042433045202e-17
4.900000000000000000e+01,9.662288036733552534e-18
5.000000000000000000e+01,4.344347282714700871e-18
5.100000000000000000e+01,1.953300645305786722e-18
5.200000000000000000e+01,8.782408872328575380e-19
5.300000000000000000e+01,3.948737007665616285e-19
5.400000000000000000e+01,1.775426787919359743e-19
5.500000000000000000e+01,7.982654409526100785e-20
5.600000000000000000e+01,3.589152320432569112e-20
5.700000000000000000e+01,1.613750745951782504e-20
5.800000000000000000e+01,7.255728292824202588e-21
5.900000000000000000e+01,3.262312571770450546e-21
6.000000000000000000e+01,1.466797389509928240e-21
6.100000000000000000e+01,6.594998273144028932e-22
6.200000000000000000e+01,2.965235865972200034e-22
6.300000000000000000e+01,1.333226090867287353e-22
6.400000000000000000e+01,5.994436527262412520e-23
6.500000000000000000e+01,2.695212003781570034e-23
6.600000000000000000e+01,1.211818246408522286e-23
6.700000000000000000e+01,5.448563866247754563e-24
6.800000000000000000e+01,2.449777291344316210e-24
6.900000000000000000e+01,1.101466168507512564e-24
7.000000000000000000e+01,4.952400065536955361e-25
7.100000000000000000e+01,2.226692674116140620e-25
7.200000000000000000e+01,1.001163117954468836e-25
7.300000000000000000e+01,4.501418675437320060e-26
7.400000000000000000e+01,2.023922896590480639e-26
7.500000000000000000e+01,9.099939859064353466e-27
7.600000000000000000e+01,4.091504948199720370e-27
7.700000000000000000e+01,1.839617950025997698e-27
7.800000000000000000e+01,8.271269982460251270e-28
7.900000000000000000e+01,3.718919318280903186e-28
8.000000000000000000e+01,1.672096425066434542e-28
8.100000000000000000e+01,7.518061682400428971e-29
8.200000000000000000e+01,3.380262595882956958e-29
8.300000000000000000e+01,1.519829949164494308e-29
8.400000000000000000e+01,6.833442697134508035e-30
8.500000000000000000e+01,3.072444981804059282e-30
8.600000000000000000e+01,1.381429331584713513e-30
8.700000000000000000e+01,6.211167376913697449e-31
8.800000000000000000e+01,2.792658263752682551e-31
8.900000000000000000e+01,1.255631958182302468e-31
9.000000000000000000e+01,5.645558551847016645e-32
9.100000000000000000e+01,2.538349824451309209e-32
9.200000000000000000e+01,1.141290055522658980e-32
9.300000000000000000e+01,5.131455781935341279e-33
9.400000000000000000e+01,2.307199501659792155e-33
9.500000000000000000e+01,1.037360504015189743e-33
9.600000000000000000e+01,4.664168920638831548e-34
9.700000000000000000e+01,2.097098535516847047e-34
9.800000000000000000e+01,9.428951289510000222e-35
9.900000000000000000e+01,4.239434704411552173e-35
