r,C_nn
0.000000000000000000e+00,1.460267580931509102e+00
1.000000000000000000e+00,1.308834236389593286e-01
2.000000000000000000e+00,6.669569702104638509e-03
3.000000000000000000e+00,-3.563157686246576361e-02
4.000000000000000000e+00,-2.347799337182365775e-02
5.000000000000000000e+00,-1.666782945138578498e-02
6.000000000000000000e+00,-4.456333050296024112e-03
7.000000000000000000e+00,-1.613590962074695767e-03
8.000000000000000000e+00,1.106948776532945544e-03
9.000000000000000000e+00,1.394644803685451961e-03
1.000000000000000000e+01,2.590022474979747358e-04
1.100000000000000000e+01,1.154491844513216847e-03
1.200000000000000000e+01,3.414394583955981943e-05
1.300000000000000000e+01,-1.157377792715408305e-04
1.400000000000000000e+01,-7.260963118937979743e-05
1.500000000000000000e+01,-8.960068781860286435e-05
1.600000000000000000e+01,-3.379754803845003153e-05
1.700000000000000000e+01,-1.297063927907515790e-05
1.800000000000000000e+01,8.719580929295034366e-06
1.900000000000000000e+01,3.113748212690836681e-05
2.000000000000000000e+01,8.332286682843914605e-06
2.100000000000000000e+01,2.381305121090804278e-06
2.200000000000000000e+01,-3.083208330423303778e-06
2.300000000000000000e+01,-7.359019463137883577e-06
2.400000000000000000e+01,-2.070624773864437884e-06
2.500000000000000000e+01,-6.652737933876551324e-07
2.600000000000000000e+01,8.577538093135217423e-07
2.700000000000000000e+01,1.752600379489877014e-06
2.800000000000000000e+01,5.356084873398003765e-07
2.900000000000000000e+01,2.271019319266542880e-07
3.000000000000000000e+01,-6.987379741474342154e-08
3.100000000000000000e+01,-3.790952671778313743e-07
3.200000000000000000e+01,-9.128156541748921882e-08
3.300000000000000000e+01,-5.898032284790133417e-09
3.400000000000000000e+01,9.098723197098479432e-08
3.500000000000000000e+01,1.166254737228200611e-07
3.600000000000000000e+01,4.143310050608306483e-08
3.700000000000000000e+01,2.598893722449702182e-08
3.800000000000000000e+01,1.365785529117147235e-08
3.900000000000000000e+01,-1.633410562362769269e-08
4.000000000000000000e+01,-8.395364403668281739e-10
4.100000000000000000e+01,5.345274445289760479e-09
4.200000000000000000e+01,1.337948596358273790e-08
4.300000000000000000e+01,9.343926521410139685e-09
4.400000000000000000e+01,4.562526356721718912e-09
4.500000000000000000e+01,4.293813304911964224e-09
4.600000000000000000e+01,4.774713957544918230e-09
4.700000000000000000e+01,3.828493078117389814e-10
4.800000000000000000e+01,1.040264763219056476e-09
4.900000000000000000e+01,1.698778007153123326e-09
5.000000000000000000e+01,2.751205485651553317e-09
5.100000000000000000e+01,1.208967148613737663e-09
5.200000000000000000e+01,7.818883318577718455e-10
5.300000000000000000e+01,9.029257341808261117e-10
5.400000000000000000e+01,1.210221256542354240e-09
5.500000000000000000e+01,3.297682127367806970e-10
5.600000000000000000e+01,2.984386071602784796e-10
5.700000000000000000e+01,4.006572851267264923e-10
5.800000000000000000e+01,5.930864688252768246e-10
5.900000000000000000e+01,2.108109242726641241e-10
6.000000000000000000e+01,1.583337905231019249e-10
6.100000000000000000e+01,1.968558649423357565e-10
6.200000000000000000e+01,2.772981844145760988e-10
6.300000000000000000e+01,8.708944676527607953e-11
