site,n
0.000000000000000000e+00,1.022847152926059211e+00
1.000000000000000000e+00,9.715070271422806547e-01
2.000000000000000000e+00,9.737937323562863012e-01
3.000000000000000000e+00,9.888204918882913530e-01
4.000000000000000000e+00,1.005746794175950809e+00
5.000000000000000000e+00,1.006465392084539001e+00
6.000000000000000000e+00,1.016759200298122057e+00
7.000000000000000000e+00,1.014060209128471612e+00
8.000000000000000000e+00,1.022847152926059211e+00
9.000000000000000000e+00,9.715070271422806547e-01
1.000000000000000000e+01,9.737937323562863012e-01
1.100000000000000000e+01,9.888204918882913530e-01
1.200000000000000000e+01,1.005746794175950809e+00
1.300000000000000000e+01,1.006465392084539001e+00
1.400000000000000000e+01,1.016759200298122057e+00
1.500000000000000000e+01,1.014060209128471612e+00
1.600000000000000000e+01,1.022847152926059211e+00
1.700000000000000000e+01,9.715070271422806547e-01
1.800000000000000000e+01,9.737937323562863012e-01
1.900000000000000000e+01,9.888204918882913530e-01
2.000000000000000000e+01,1.005746794175950809e+00
2.100000000000000000e+01,1.006465392084539001e+00
2.200000000000000000e+01,1.016759200298122057e+00
2.300000000000000000e+01,1.014060209128471612e+00
2.400000000000000000e+01,1.022847152926059211e+00
2.500000000000000000e+01,9.715070271422806547e-01
2.600000000000000000e+01,9.737937323562863012e-01
2.700000000000000000e+01,9.888204918882913530e-01
2.800000000000000000e+01,1.005746794175950809e+00
2.900000000000000000e+01,1.006465392084539001e+00
3.000000000000000000e+01,1.016759200298122057e+00
3.100000000000000000e+01,1.014060209128471612e+00
3.200000000000000000e+01,1.022847152926059211e+00
3.300000000000000000e+01,9.715070271422806547e-01
3.400000000000000000e+01,9.737937323562863012e-01
3.500000000000000000e+01,9.888204918882913530e-01
3.600000000000000000e+01,1.005746794175950809e+00
3.700000000000000000e+01,1.006465392084539001e+00
3.800000000000000000e+01,1.016759200298122057e+00
3.900000000000000000e+01,1.014060209128471612e+00
4.000000000000000000e+01,1.022847152926059211e+00
4.100000000000000000e+01,9.715070271422806547e-01
4.200000000000000000e+01,9.737937323562863012e-01
4.300000000000000000e+01,9.888204918882913530e-01
4.400000000000000000e+01,1.005746794175950809e+00
4.500000000000000000e+01,1.006465392084539001e+00
4.600000000000000000e+01,1.016759200298122057e+00
4.700000000000000000e+01,1.014060209128471612e+00
4.800000000000000000e+01,1.022847152926059211e+00
4.900000000000000000e+01,9.715070271422806547e-01
5.000000000000000000e+01,9.737937323562863012e-01
5.100000000000000000e+01,9.888204918882913530e-01
5.200000000000000000e+01,1.005746794175950809e+00
5.300000000000000000e+01,1.006465392084539001e+00
5.400000000000000000e+01,1.016759200298122057e+00
5.500000000000000000e+01,1.014060209128471612e+00
5.600000000000000000e+01,1.022847152926059211e+00
5.700000000000000000e+01,9.715070271422806547e-01
5.800000000000000000e+01,9.737937323562863012e-01
5.900000000000000000e+01,9.888204918882913530e-01
6.000000000000000000e+01,1.005746794175950809e+00
6.100000000000000000e+01,1.006465392084539001e+00
6.200000000000000000e+01,1.016759200298122057e+00
6.300000000000000000e+01,1.014060209128471612e+00
6.400000000000000000e+01,1.022847152926059211e+00
6.500000000000000000e+01,9.715070271422806547e-01
6.600000000000000000e+01,9.737937323562863012e-01
6.700000000000000000e+01,9.888204918882913530e-01
6.800000000000000000e+01,1.005746794175950809e+00
6.900000000000000000e+01,1.006465392084539001e+00
7.000000000000000000e+01,1.016759200298122057e+00
7.100000000000000000e+01,1.014060209128471612e+00
7.200000000000000000e+01,1.022847152926059211e+00
7.300000000000000000e+01,9.715070271422806547e-01
7.400000000000000000e+01,9.737937323562863012e-01
7.500000000000000000e+01,9.888204918882913530e-01
7.600000000000000000e+01,1.005746794175950809e+00
7.700000000000000000e+01,1.006465392084539001e+00
7.800000000000000000e+01,1.016759200298122057e+00
7.900000000000000000e+01,1.014060209128471612e+00
