r,C_nn
0.000000000000000000e+00,6.889976670689157423e-02
1.000000000000000000e+00,-4.405494488363226324e-02
2.000000000000000000e+00,8.419111557771197241e-03
3.000000000000000000e+00,1.195411688477476808e-03
4.000000000000000000e+00,1.449375221196369523e-05
5.000000000000000000e+00,-2.207813065913111217e-05
6.000000000000000000e+00,-2.333996838466134705e-06
7.000000000000000000e+00,3.523473532940357700e-07
8.000000000000000000e+00,1.048312048279598230e-07
9.000000000000000000e+00,2.446231328612213929e-09
1.000000000000000000e+01,-2.642331242697082416e-09
1.100000000000000000e+01,-3.748674703984988810e-10
1.200000000000000000e+01,3.629829770090964303e-11
1.300000000000000000e+01,1.511768488171583158e-11
1.400000000000000000e+01,6.336042801535768376e-13
1.500000000000000000e+01,-3.786970736996408959e-13
1.600000000000000000e+01,-6.306066779870889150e-14
1.700000000000000000e+01,4.329869796038110508e-15
1.800000000000000000e+01,2.664535259100375697e-15
1.900000000000000000e+01,2.220446049250313081e-16
2.000000000000000000e+01,-3.330669073875469621e-16
2.100000000000000000e+01,-2.220446049250313081e-16
2.200000000000000000e+01,-2.220446049250313081e-16
2.300000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+01,2.220446049250313081e-16
2.500000000000000000e+01,1.110223024625156540e-16
2.600000000000000000e+01,6.661338147750939243e-16
2.700000000000000000e+01,2.220446049250313081e-16
2.800000000000000000e+01,-1.110223024625156540e-16
2.900000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,0.000000000000000000e+00
3.100000000000000000e+01,2.220446049250313081e-16
3.200000000000000000e+01,4.440892098500626162e-16
3.300000000000000000e+01,2.220446049250313081e-16
3.400000000000000000e+01,6.661338147750939243e-16
3.500000000000000000e+01,4.440892098500626162e-16
3.600000000000000000e+01,1.110223024625156540e-16
3.700000000000000000e+01,2.220446049250313081e-16
3.800000000000000000e+01,3.330669073875469621e-16
3.900000000000000000e+01,4.440892098500626162e-16
4.000000000000000000e+01,8.881784197001252323e-16
4.100000000000000000e+01,6.661338147750939243e-16
4.200000000000000000e+01,1.110223024625156540e-15
4.300000000000000000e+01,7.771561172376095783e-16
4.400000000000000000e+01,5.551115123125782702e-16
4.500000000000000000e+01,6.661338147750939243e-16
4.600000000000000000e+01,6.661338147750939243e-16
4.700000000000000000e+01,8.881784197001252323e-16
4.800000000000000000e+01,1.110223024625156540e-15
4.900000000000000000e+01,9.992007221626408864e-16
5.000000000000000000e+01,1.332267629550187849e-15
5.100000000000000000e+01,1.110223024625156540e-15
5.200000000000000000e+01,8.881784197001252323e-16
5.300000000000000000e+01,8.881784197001252323e-16
5.400000000000000000e+01,8.881784197001252323e-16
5.500000000000000000e+01,1.110223024625156540e-15
5.600000000000000000e+01,1.554312234475219157e-15
5.700000000000000000e+01,1.332267629550187849e-15
5.800000000000000000e+01,1.776356839400250465e-15
5.900000000000000000e+01,1.443289932012703503e-15
6.000000000000000000e+01,1.221245327087672194e-15
6.100000000000000000e+01,1.332267629550187849e-15
6.200000000000000000e+01,1.221245327087672194e-15
6.300000000000000000e+01,1.332267629550187849e-15
6.400000000000000000e+01,1.776356839400250465e-15
6.500000000000000000e+01,1.554312234475219157e-15
6.600000000000000000e+01,1.998401444325281773e-15
6.700000000000000000e+01,1.665334536937734811e-15
6.800000000000000000e+01,1.443289932012703503e-15
6.900000000000000000e+01,1.554312234475219157e-15
7.000000000000000000e+01,1.443289932012703503e-15
7.100000000000000000e+01,1.554312234475219157e-15
7.200000000000000000e+01,1.998401444325281773e-15
7.300000000000000000e+01,1.776356839400250465e-15
7.400000000000000000e+01,2.220446049250313081e-15
7.500000000000000000e+01,1.887379141862766119e-15
7.600000000000000000e+01,1.665334536937734811e-15
7.700000000000000000e+01,1.776356839400250465e-15
7.800000000000000000e+01,1.665334536937734811e-15
7.900000000000000000e+01,1.776356839400250465e-15
8.000000000000000000e+01,2.220446049250313081e-15
8.100000000000000000e+01,1.998401444325281773e-15
8.200000000000000000e+01,2.442490654175344389e-15
8.300000000000000000e+01,2.220446049250313081e-15
8.400000000000000000e+01,1.887379141862766119e-15
8.500000000000000000e+01,1.998401444325281773e-15
8.600000000000000000e+01,1.776356839400250465e-15
8.700000000000000000e+01,1.998401444325281773e-15
8.800000000000000000e+01,2.220446049250313081e-15
8.900000000000000000e+01,2.109423746787797427e-15
9.000000000000000000e+01,2.442490654175344389e-15
9.100000000000000000e+01,2.331468351712828735e-15
9.200000000000000000e+01,1.998401444325281773e-15
9.300000000000000000e+01,1.998401444325281773e-15
9.400000000000000000e+01,1.887379141862766119e-15
9.500000000000000000e+01,1.998401444325281773e-15
9.600000000000000000e+01,2.442490654175344389e-15
9.700000000000000000e+01,2.220446049250313081e-15
9.800000000000000000e+01,2.664535259100375697e-15
9.900000000000000000e+01,2.442490654175344389e-15
