r,C_nn
0.000000000000000000e+00,8.472743578311812129e-01
1.000000000000000000e+00,-4.258307306121151825e-01
2.000000000000000000e+00,5.823637422257554874e-03
3.000000000000000000e+00,-2.158541774162081595e-03
4.000000000000000000e+00,1.262737841303263053e-04
5.000000000000000000e+00,-3.124132180154504113e-05
6.000000000000000000e+00,-1.177497122917259276e-06
7.000000000000000000e+00,-2.393693429247889526e-06
8.000000000000000000e+00,3.644164079830147784e-06
9.000000000000000000e+00,6.961303844477129132e-07
1.000000000000000000e+01,3.004329236055980346e-06
1.100000000000000000e+01,1.274324794131587169e-06
1.200000000000000000e+01,2.261504685741044796e-06
1.300000000000000000e+01,4.853041772889810090e-07
1.400000000000000000e+01,1.511535056231139151e-06
1.500000000000000000e+01,6.188187429145841634e-07
1.600000000000000000e+01,1.479763297673741818e-06
1.700000000000000000e+01,4.221629454903563783e-07
1.800000000000000000e+01,1.239087324300669479e-06
1.900000000000000000e+01,5.256853619073353912e-07
2.000000000000000000e+01,1.271041777606285450e-06
2.100000000000000000e+01,4.363220948988555392e-07
2.200000000000000000e+01,1.099691115058476498e-06
2.300000000000000000e+01,4.452029092050224790e-07
2.400000000000000000e+01,1.081774353650644116e-06
2.500000000000000000e+01,3.791549669784899379e-07
2.600000000000000000e+01,9.380571821537841970e-07
2.700000000000000000e+01,3.484756394556143277e-07
2.800000000000000000e+01,9.023486589043727690e-07
2.900000000000000000e+01,3.017318146447678373e-07
3.000000000000000000e+01,7.872053853219540542e-07
3.100000000000000000e+01,2.633177258459795667e-07
3.200000000000000000e+01,7.538208448565342223e-07
3.300000000000000000e+01,2.332583237674157317e-07
3.400000000000000000e+01,6.638800593705695974e-07
3.500000000000000000e+01,1.986710627122079131e-07
3.600000000000000000e+01,6.390484958984643526e-07
3.700000000000000000e+01,1.811783532090771587e-07
3.800000000000000000e+01,5.684613926248971438e-07
3.900000000000000000e+01,1.528796627070505565e-07
4.000000000000000000e+01,5.522425619020054910e-07
4.100000000000000000e+01,1.440576724576203560e-07
4.200000000000000000e+01,4.954595338446665664e-07
4.300000000000000000e+01,1.212790294857768458e-07
4.400000000000000000e+01,4.860066527001549730e-07
4.500000000000000000e+01,1.181392548232906847e-07
4.600000000000000000e+01,4.387564755958806018e-07
4.700000000000000000e+01,9.938894329764025315e-08
4.800000000000000000e+01,4.340822412629563587e-07
4.900000000000000000e+01,9.986829851982292894e-08
5.000000000000000000e+01,3.934052630327755651e-07
5.100000000000000000e+01,8.382384741878468049e-08
5.200000000000000000e+01,3.919355471282415238e-07
5.300000000000000000e+01,8.657854344562565529e-08
5.400000000000000000e+01,3.558990435692521714e-07
5.500000000000000000e+01,7.229607490444323048e-08
5.600000000000000000e+01,3.565341435418645233e-07
5.700000000000000000e+01,7.647666233623340304e-08
5.800000000000000000e+01,3.239154979794989231e-07
5.900000000000000000e+01,6.335517088729147872e-08
6.000000000000000000e+01,3.259345042749828281e-07
6.100000000000000000e+01,6.842931732364831987e-08
6.200000000000000000e+01,2.959680109881901444e-07
6.300000000000000000e+01,5.611479370060123983e-08
6.400000000000000000e+01,2.989118828011783080e-07
6.500000000000000000e+01,6.174570010841762269e-08
6.600000000000000000e+01,2.711128406218676901e-07
6.700000000000000000e+01,5.004227876526101682e-08
6.800000000000000000e+01,2.746899809835667838e-07
6.900000000000000000e+01,5.601147545775120307e-08
7.000000000000000000e+01,2.487418289121023918e-07
7.100000000000000000e+01,4.481657889243706450e-08
7.200000000000000000e+01,2.527629217041749143e-07
7.300000000000000000e+01,5.097723221325622944e-08
7.400000000000000000e+01,2.284485152159732024e-07
7.500000000000000000e+01,4.023957167476055474e-08
7.600000000000000000e+01,2.327853669825685756e-07
7.700000000000000000e+01,4.648903928483605341e-08
7.800000000000000000e+01,2.099465419291846047e-07
7.900000000000000000e+01,3.618357702350749605e-08
8.000000000000000000e+01,2.145075370663107606e-07
8.100000000000000000e+01,4.244746776294050505e-08
8.200000000000000000e+01,1.930218598289457077e-07
8.300000000000000000e+01,3.256134029072654812e-08
8.400000000000000000e+01,1.977378385475958567e-07
8.500000000000000000e+01,3.878422916159252054e-08
8.600000000000000000e+01,1.775053641850377062e-07
8.700000000000000000e+01,2.930940468104381580e-08
8.800000000000000000e+01,1.823217035124002905e-07
8.900000000000000000e+01,3.544926574505780081e-08
9.000000000000000000e+01,1.632574440080247768e-07
9.100000000000000000e+01,2.637894880308522261e-08
9.200000000000000000e+01,1.681295973554597367e-07
9.300000000000000000e+01,3.240368862122977589e-08
9.400000000000000000e+01,1.501591082586628545e-07
9.500000000000000000e+01,2.373073204608999731e-08
9.600000000000000000e+01,1.550500696723133842e-07
9.700000000000000000e+01,2.961587508565344251e-08
9.800000000000000000e+01,1.381067722405759923e-07
9.900000000000000000e+01,2.133223553357765923e-08
1.000000000000000000e+02,1.429855300827398423e-07
1.010000000000000000e+02,2.705934587510228084e-08
1.020000000000000000e+02,1.270090610461238612e-07
1.030000000000000000e+02,1.915601188784421538e-08
1.040000000000000000e+02,1.318495908009253981e-07
1.050000000000000000e+02,2.471146931526391199e-08
1.060000000000000000e+02,1.167846264138461265e-07
1.070000000000000000e+02,1.717856790151017776e-08
1.080000000000000000e+02,1.215651579400400806e-07
1.090000000000000000e+02,2.255266995376814521e-08
1.100000000000000000e+02,1.073606208379374038e-07
1.110000000000000000e+02,1.537964244846534712e-08
1.120000000000000000e+02,1.120630797046828775e-07
1.130000000000000000e+02,2.056587611320992437e-08
1.140000000000000000e+02,9.867150030373750269e-08
1.150000000000000000e+02,1.374165581324859886e-08
1.160000000000000000e+02,1.032810317269650113e-07
1.170000000000000000e+02,1.873611310543310537e-08
1.180000000000000000e+02,9.065808814767706281e-08
1.190000000000000000e+02,1.224925050280489813e-08
1.200000000000000000e+02,9.516264043440969544e-08
1.210000000000000000e+02,1.705013819019995935e-08
1.220000000000000000e+02,8.326675793313143004e-08
1.230000000000000000e+02,1.088896883771894863e-08
1.240000000000000000e+02,8.765673342736590712e-08
1.250000000000000000e+02,1.549622119512150675e-08
1.260000000000000000e+02,7.644879218560163281e-08
1.270000000000000000e+02,9.648922549843064189e-09
1.280000000000000000e+02,8.071672308318511568e-08
1.290000000000000000e+02,1.406388250302370579e-08
1.300000000000000000e+02,7.015980241220631797e-08
1.310000000000000000e+02,8.518608929364290816e-09
1.320000000000000000e+02,7.430008874820259734e-08
1.330000000000000000e+02,1.274374028525926406e-08
1.340000000000000000e+02,6.435923172176671869e-08
1.350000000000000000e+02,7.488639930386398191e-09
1.360000000000000000e+02,6.836787935782240311e-08
1.370000000000000000e+02,1.152732398423950144e-08
1.380000000000000000e+02,5.900995869723146825e-08
1.390000000000000000e+02,6.550628484092158033e-09
1.400000000000000000e+02,6.288435816514947874e-08
1.410000000000000000e+02,1.040696950838082557e-08
1.420000000000000000e+02,5.407790659717193194e-08
1.430000000000000000e+02,5.697014415773082874e-09
1.440000000000000000e+02,5.781665013415704379e-08
1.450000000000000000e+02,9.375669129951802461e-09
1.460000000000000000e+02,4.953175203326054543e-08
1.470000000000000000e+02,4.920957863419062051e-09
1.480000000000000000e+02,5.313443551813179511e-08
1.490000000000000000e+02,8.427010200762197201e-09
1.500000000000000000e+02,4.534262387778653647e-08
1.510000000000000000e+02,4.216239801735355286e-09
1.520000000000000000e+02,4.880973403231791963e-08
1.530000000000000000e+02,7.555112979673594964e-09
1.540000000000000000e+02,4.148390431168991199e-08
1.550000000000000000e+02,3.577198981474793982e-09
1.560000000000000000e+02,4.481665261124589961e-08
1.570000000000000000e+02,6.754543591114270384e-09
1.580000000000000000e+02,3.793099168092339823e-08
1.590000000000000000e+02,2.998626236205836904e-09
1.600000000000000000e+02,4.113119089765859826e-08
1.610000000000000000e+02,6.020230536307735747e-09
1.620000000000000000e+02,3.466111486716272339e-08
1.630000000000000000e+02,2.475749383279435278e-09
1.640000000000000000e+02,3.773110357485620625e-08
1.650000000000000000e+02,5.347502884944788093e-09
1.660000000000000000e+02,3.165320361375734137e-08
1.670000000000000000e+02,2.004157728663358284e-09
1.680000000000000000e+02,3.459573871822385627e-08
1.690000000000000000e+02,4.731981917416305805e-09
1.700000000000000000e+02,2.888771799547384944e-08
1.710000000000000000e+02,1.579784303373799048e-09
1.720000000000000000e+02,3.170589124579237250e-08
1.730000000000000000e+02,4.169593559311124409e-09
1.740000000000000000e+02,2.634655249522666054e-08
1.750000000000000000e+02,1.198866783624907839e-09
1.760000000000000000e+02,2.904372653489417644e-08
1.770000000000000000e+02,3.656521307959792466e-09
1.780000000000000000e+02,2.401288501374665429e-08
1.790000000000000000e+02,8.579092991567449644e-10
1.800000000000000000e+02,2.659261966186932113e-08
1.810000000000000000e+02,3.189190245223016973e-09
1.820000000000000000e+02,2.187109870988024340e-08
1.830000000000000000e+02,5.536628933100473660e-10
1.840000000000000000e+02,2.433712165128554261e-08
1.850000000000000000e+02,2.764259043885886058e-09
1.860000000000000000e+02,1.990669851181792183e-08
1.870000000000000000e+02,2.831228584909695201e-10
1.880000000000000000e+02,2.226282802553214424e-08
1.890000000000000000e+02,2.378581775985821878e-09
1.900000000000000000e+02,1.810621697018177656e-08
1.910000000000000000e+02,4.348432725009843125e-11
1.920000000000000000e+02,2.035636015307318303e-08
1.930000000000000000e+02,2.029230117273073120e-09
1.940000000000000000e+02,1.645714142739507224e-08
1.950000000000000000e+02,-1.678515104686084669e-10
1.960000000000000000e+02,1.860521425811612062e-08
1.970000000000000000e+02,1.713439168327113293e-09
1.980000000000000000e+02,1.494784829247919333e-08
1.990000000000000000e+02,-3.533040526804143155e-10
2.000000000000000000e+02,1.699778096053705667e-08
2.010000000000000000e+02,1.428636764444490836e-09
2.020000000000000000e+02,1.356753021042322871e-08
2.030000000000000000e+02,-5.151274962145180325e-10
2.040000000000000000e+02,1.552324668807614216e-08
2.050000000000000000e+02,1.172393737647325906e-09
2.060000000000000000e+02,1.230616586411770186e-08
2.070000000000000000e+02,-6.554010667514376109e-10
2.080000000000000000e+02,1.417152351024242307e-08
2.090000000000000000e+02,9.424496738574816845e-10
2.100000000000000000e+02,1.115444536736731607e-08
2.110000000000000000e+02,-7.760698750303163251e-10
2.120000000000000000e+02,1.293324647377858128e-08
2.130000000000000000e+02,7.366924847929112730e-10
2.140000000000000000e+02,1.010371164511525421e-08
2.150000000000000000e+02,-8.789209360315908270e-10
2.160000000000000000e+02,1.179969899567367975e-08
2.170000000000000000e+02,5.531504143618803937e-10
2.180000000000000000e+02,9.145947110766883270e-09
2.190000000000000000e+02,-9.656311306116549531e-10
2.200000000000000000e+02,1.076276934242059724e-08
2.210000000000000000e+02,3.899707223808945855e-10
2.220000000000000000e+02,8.273703500094597985e-09
2.230000000000000000e+02,-1.037734342901330820e-09
2.240000000000000000e+02,9.814913326522400894e-09
2.250000000000000000e+02,2.454374481430932065e-10
2.260000000000000000e+02,7.480085884026266285e-09
2.270000000000000000e+02,-1.096655211085817427e-09
2.280000000000000000e+02,8.949132990210273420e-09
2.290000000000000000e+02,1.179527586714357312e-10
2.300000000000000000e+02,6.758688719799010869e-09
2.310000000000000000e+02,-1.143715344653628563e-09
2.320000000000000000e+02,8.158920650203072000e-09
2.330000000000000000e+02,6.018296971888048574e-12
2.340000000000000000e+02,6.103590521888691001e-09
2.350000000000000000e+02,-1.180120889898716996e-09
2.360000000000000000e+02,7.438237581425255485e-09
2.370000000000000000e+02,-9.174083714924563537e-11
2.380000000000000000e+02,5.509300571304720506e-09
2.390000000000000000e+02,-1.206998945235682186e-09
2.400000000000000000e+02,6.781479378048516082e-09
2.410000000000000000e+02,-1.766151669357896026e-10
2.420000000000000000e+02,4.970749145627451071e-09
2.430000000000000000e+02,-1.225363810419821675e-09
2.440000000000000000e+02,6.183460854458644462e-09
2.450000000000000000e+02,-2.497868578643647197e-10
2.460000000000000000e+02,4.483231563767731132e-09
2.470000000000000000e+02,-1.236172053609152499e-09
2.480000000000000000e+02,5.639355649122990144e-09
2.490000000000000000e+02,-3.123634684243370430e-10
