r,C_d
0.000000000000000000e+00,5.644811897381290855e+00
1.000000000000000000e+00,1.929288026685362478e+00
2.000000000000000000e+00,1.422157033032220186e+00
3.000000000000000000e+00,1.181629508794223460e+00
4.000000000000000000e+00,9.536829888771807262e-01
5.000000000000000000e+00,7.852949543089062789e-01
6.000000000000000000e+00,6.519592255666091241e-01
7.000000000000000000e+00,5.464349275026102459e-01
8.000000000000000000e+00,4.613192126915222069e-01
9.000000000000000000e+00,3.915790091513956517e-01
1.000000000000000000e+01,3.338720865569761997e-01
1.100000000000000000e+01,2.857332135423215624e-01
1.200000000000000000e+01,2.453068892927505185e-01
1.300000000000000000e+01,2.111689058377887174e-01
1.400000000000000000e+01,1.822063640257769179e-01
1.500000000000000000e+01,1.575370150885031517e-01
1.600000000000000000e+01,1.364526877630538315e-01
1.700000000000000000e+01,1.183789986036710706e-01
1.800000000000000000e+01,1.028459220023764387e-01
1.900000000000000000e+01,8.946586208834274301e-02
2.000000000000000000e+01,7.791706379554863560e-02
2.100000000000000000e+01,6.793087429346658657e-02
2.200000000000000000e+01,5.928183774066732303e-02
2.300000000000000000e+01,5.177990859315434458e-02
2.400000000000000000e+01,4.526426269100117944e-02
2.500000000000000000e+01,3.959833439826737633e-02
2.600000000000000000e+01,3.466580121926864100e-02
2.700000000000000000e+01,3.036731024704249562e-02
2.800000000000000000e+01,2.661779690718353575e-02
2.900000000000000000e+01,2.334426867453750706e-02
3.000000000000000000e+01,2.048396313764203752e-02
3.100000000000000000e+01,1.798281696154952272e-02
3.200000000000000000e+01,1.579418169670587443e-02
3.300000000000000000e+01,1.387774491432201135e-02
3.400000000000000000e+01,1.219861911353148712e-02
3.500000000000000000e+01,1.072657075868965575e-02
3.600000000000000000e+01,9.435368285492243962e-03
3.700000000000000000e+01,8.302225992226710399e-03
3.800000000000000000e+01,7.307328332537647679e-03
3.900000000000000000e+01,6.433426165493824275e-03
4.000000000000000000e+01,5.665489959014776561e-03
4.100000000000000000e+01,4.990412645268243845e-03
4.200000000000000000e+01,4.396753789186433857e-03
4.300000000000000000e+01,3.874519484909251521e-03
4.400000000000000000e+01,3.414973531668455756e-03
4.500000000000000000e+01,3.010473818161796614e-03
4.600000000000000000e+01,2.654330206458438771e-03
4.700000000000000000e+01,2.340682741318804699e-03
4.800000000000000000e+01,2.064395619999754780e-03
4.900000000000000000e+01,1.820965339828805847e-03
5.000000000000000000e+01,1.606440706578682711e-03
5.100000000000000000e+01,1.417353336178906863e-03
5.200000000000000000e+01,1.250657521911182311e-03
5.300000000000000000e+01,1.103677605207811123e-03
5.400000000000000000e+01,9.740618081666843142e-04
5.500000000000000000e+01,8.597424369966037618e-04
5.600000000000000000e+01,7.589009274017373971e-04
5.700000000000000000e+01,6.699373481418783964e-04
5.800000000000000000e+01,5.914436428739110966e-04
5.900000000000000000e+01,5.221802338405644433e-04
6.000000000000000000e+01,4.610556666073656979e-04
6.100000000000000000e+01,4.071086781285691326e-04
6.200000000000000000e+01,3.594923652857129120e-04
6.300000000000000000e+01,3.174604876381661609e-04
6.400000000000000000e+01,2.803553681238380346e-04
6.500000000000000000e+01,2.475972893062131086e-04
6.600000000000000000e+01,2.186751453286687661e-04
6.700000000000000000e+01,1.931382357684125308e-04
6.800000000000000000e+01,1.705891016806530358e-04
6.900000000000000000e+01,1.506771889753957914e-04
7.000000000000000000e+01,1.330932319719429103e-04
7.100000000000000000e+01,1.175643832207200510e-04
7.200000000000000000e+01,1.038498966325973805e-04
7.300000000000000000e+01,9.173733394855230268e-05
7.400000000000000000e+01,8.103921096823442642e-05
7.500000000000000000e+01,7.159004648991467129e-05
7.600000000000000000e+01,6.324378083471351487e-05
7.700000000000000000e+01,5.587148705667140314e-05
7.800000000000000000e+01,4.935933760116520332e-05
7.900000000000000000e+01,4.360683884994703325e-05
8.000000000000000000e+01,3.852526310593970570e-05
8.100000000000000000e+01,3.403626851854332173e-05
8.200000000000000000e+01,3.007067700545043037e-05
8.300000000000000000e+01,2.656739746252427978e-05
8.400000000000000000e+01,2.347248274473502324e-05
8.500000000000000000e+01,2.073829243279497325e-05
8.600000000000000000e+01,1.832274806902781287e-05
8.700000000000000000e+01,1.618868604184339174e-05
8.800000000000000000e+01,1.430328218997076879e-05
8.900000000000000000e+01,1.263754492866828618e-05
9.000000000000000000e+01,1.116586599488316165e-05
9.100000000000000000e+01,9.865624302751357501e-06
9.200000000000000000e+01,8.716838790153624267e-06
9.300000000000000000e+01,7.701859974960195462e-06
9.400000000000000000e+01,6.805095377742752109e-06
9.500000000000000000e+01,6.012770849200929639e-06
9.600000000000000000e+01,5.312718216065299447e-06
