r,C_n
0.000000000000000000e+00,7.385503093916589989e-02
1.000000000000000000e+00,-1.575103355711737763e-02
2.000000000000000000e+00,1.435153655106047310e-02
3.000000000000000000e+00,1.414045651161810468e-02
4.000000000000000000e+00,6.003835938672708039e-04
5.000000000000000000e+00,-7.836395674720719740e-05
6.000000000000000000e+00,-1.022032894359981015e-05
7.000000000000000000e+00,5.997479175512410166e-07
8.000000000000000000e+00,1.990156324183089964e-07
9.000000000000000000e+00,4.890343241470418434e-09
1.000000000000000000e+01,-2.704354962190791412e-09
1.100000000000000000e+01,-2.552495992347303400e-10
1.200000000000000000e+01,2.360112105748157774e-11
1.300000000000000000e+01,5.127898106138673029e-12
1.400000000000000000e+01,-4.352074256530613638e-14
1.500000000000000000e+01,-8.304468224196170922e-14
1.600000000000000000e+01,-1.154631945610162802e-14
1.700000000000000000e+01,-9.769962616701377556e-15
1.800000000000000000e+01,-1.065814103640150279e-14
1.900000000000000000e+01,-1.332267629550187849e-14
2.000000000000000000e+01,-1.110223024625156540e-14
2.100000000000000000e+01,-1.110223024625156540e-14
2.200000000000000000e+01,-1.154631945610162802e-14
2.300000000000000000e+01,-1.465494392505206633e-14
2.400000000000000000e+01,-1.332267629550187849e-14
2.500000000000000000e+01,-1.598721155460225418e-14
2.600000000000000000e+01,-1.554312234475219157e-14
2.700000000000000000e+01,-1.820765760385256726e-14
2.800000000000000000e+01,-1.598721155460225418e-14
2.900000000000000000e+01,-1.598721155460225418e-14
3.000000000000000000e+01,-1.643130076445231680e-14
3.100000000000000000e+01,-1.909583602355269250e-14
3.200000000000000000e+01,-1.776356839400250465e-14
3.300000000000000000e+01,-2.087219286295294296e-14
3.400000000000000000e+01,-2.087219286295294296e-14
3.500000000000000000e+01,-2.309263891220325604e-14
3.600000000000000000e+01,-2.087219286295294296e-14
3.700000000000000000e+01,-2.131628207280300558e-14
3.800000000000000000e+01,-2.131628207280300558e-14
3.900000000000000000e+01,-2.353672812205331866e-14
4.000000000000000000e+01,-2.220446049250313081e-14
4.100000000000000000e+01,-2.531308496145356912e-14
4.200000000000000000e+01,-2.531308496145356912e-14
4.300000000000000000e+01,-2.753353101070388220e-14
4.400000000000000000e+01,-2.486899575160350651e-14
4.500000000000000000e+01,-2.575717417130363174e-14
4.600000000000000000e+01,-2.575717417130363174e-14
4.700000000000000000e+01,-2.753353101070388220e-14
4.800000000000000000e+01,-2.664535259100375697e-14
4.900000000000000000e+01,-2.975397705995419528e-14
5.000000000000000000e+01,-2.975397705995419528e-14
5.100000000000000000e+01,-3.197442310920450836e-14
5.200000000000000000e+01,-2.975397705995419528e-14
5.300000000000000000e+01,-3.064215547965432052e-14
5.400000000000000000e+01,-3.108624468950438313e-14
5.500000000000000000e+01,-3.286260152890463360e-14
5.600000000000000000e+01,-3.153033389935444575e-14
5.700000000000000000e+01,-3.463895836830488406e-14
5.800000000000000000e+01,-3.463895836830488406e-14
5.900000000000000000e+01,-3.685940441755519714e-14
6.000000000000000000e+01,-3.463895836830488406e-14
6.100000000000000000e+01,-3.552713678800500929e-14
6.200000000000000000e+01,-3.641531520770513453e-14
6.300000000000000000e+01,-3.819167204710538499e-14
6.400000000000000000e+01,-3.730349362740525976e-14
6.500000000000000000e+01,-4.041211809635569807e-14
6.600000000000000000e+01,-4.041211809635569807e-14
6.700000000000000000e+01,-4.218847493575594854e-14
6.800000000000000000e+01,-3.996802888650563546e-14
6.900000000000000000e+01,-4.041211809635569807e-14
7.000000000000000000e+01,-4.174438572590588592e-14
7.100000000000000000e+01,-4.352074256530613638e-14
7.200000000000000000e+01,-4.263256414560601115e-14
7.300000000000000000e+01,-4.574118861455644947e-14
7.400000000000000000e+01,-4.529709940470638685e-14
7.500000000000000000e+01,-4.662936703425657470e-14
7.600000000000000000e+01,-4.485301019485632423e-14
7.700000000000000000e+01,-4.485301019485632423e-14
7.800000000000000000e+01,-4.662936703425657470e-14
7.900000000000000000e+01,-4.840572387365682516e-14
8.000000000000000000e+01,-4.751754545395669993e-14
8.100000000000000000e+01,-5.062616992290713824e-14
8.200000000000000000e+01,-5.062616992290713824e-14
8.300000000000000000e+01,-5.195843755245732609e-14
8.400000000000000000e+01,-5.062616992290713824e-14
8.500000000000000000e+01,-5.018208071305707563e-14
8.600000000000000000e+01,-5.195843755245732609e-14
8.700000000000000000e+01,-5.417888360170763917e-14
8.800000000000000000e+01,-5.329070518200751394e-14
8.900000000000000000e+01,-5.639932965095795225e-14
9.000000000000000000e+01,-5.595524044110788964e-14
9.100000000000000000e+01,-5.684341886080801487e-14
9.200000000000000000e+01,-5.551115123125782702e-14
9.300000000000000000e+01,-5.506706202140776441e-14
9.400000000000000000e+01,-5.728750807065807749e-14
9.500000000000000000e+01,-5.906386491005832795e-14
9.600000000000000000e+01,-5.861977570020826533e-14
9.700000000000000000e+01,-6.128431095930864103e-14
9.800000000000000000e+01,-6.128431095930864103e-14
9.900000000000000000e+01,-6.172840016915870365e-14
