r,C_j
0.000000000000000000e+00,2.319777520517265351e-02
1.000000000000000000e+00,-4.569484863922219529e-04
2.000000000000000000e+00,1.622010838245987118e-05
3.000000000000000000e+00,-3.044425408519792432e-07
4.000000000000000000e+00,-1.115413902460258195e-07
5.000000000000000000e+00,-1.616226830101378071e-11
6.000000000000000000e+00,1.333569976239291371e-12
7.000000000000000000e+00,1.390003320708791187e-14
8.000000000000000000e+00,-1.409057825312567655e-16
9.000000000000000000e+00,-1.589542364761015139e-16
1.000000000000000000e+01,9.328099153665886730e-18
1.100000000000000000e+01,-2.582056460770626622e-19
1.200000000000000000e+01,-9.337119405784208067e-19
1.300000000000000000e+01,3.218099698515951333e-23
1.400000000000000000e+01,2.792782058707017401e-23
1.500000000000000000e+01,-3.063764248619517535e-27
1.600000000000000000e+01,2.142190180131681191e-27
1.700000000000000000e+01,-2.294331430626313847e-27
1.800000000000000000e+01,1.752284949125723698e-28
1.900000000000000000e+01,-8.552049195372277657e-30
2.000000000000000000e+01,-1.336819143069545995e-29
2.100000000000000000e+01,1.296823113798032268e-33
2.200000000000000000e+01,5.000625724826716944e-34
2.300000000000000000e+01,-3.672535683587980288e-37
2.400000000000000000e+01,9.901541811768460523e-40
2.500000000000000000e+01,-3.446377266371877287e-38
2.600000000000000000e+01,2.728887587801631476e-39
2.700000000000000000e+01,-1.283193872207430191e-40
2.800000000000000000e+01,-2.050027210057723417e-40
2.900000000000000000e+01,2.009056418435240883e-44
3.000000000000000000e+01,7.929013617804300723e-45
3.100000000000000000e+01,-4.427005180964804333e-48
3.200000000000000000e+01,-1.018272312517530622e-49
3.300000000000000000e+01,-5.298329478039157176e-49
3.400000000000000000e+01,4.218283187592206682e-50
3.500000000000000000e+01,-1.974204442469905360e-51
3.600000000000000000e+01,-3.161566964358449716e-51
3.700000000000000000e+01,3.012400815267021261e-55
3.800000000000000000e+01,1.231372202953568489e-55
3.900000000000000000e+01,-6.285637419545757771e-59
4.000000000000000000e+01,-2.066581758779437371e-60
4.100000000000000000e+01,-8.162473975908566904e-60
4.200000000000000000e+01,6.519153077963058721e-61
4.300000000000000000e+01,-3.054667694329821483e-62
4.400000000000000000e+01,-4.879101365505726621e-62
4.500000000000000000e+01,4.593677598387968537e-66
4.600000000000000000e+01,1.904214583330464310e-66
4.700000000000000000e+01,-9.441817374581641953e-70
4.800000000000000000e+01,-3.432138608238581164e-71
4.900000000000000000e+01,-1.259675982277670873e-70
5.000000000000000000e+01,1.007345164424969292e-71
5.100000000000000000e+01,-4.723483824753483717e-73
5.200000000000000000e+01,-7.534333405684287820e-73
5.300000000000000000e+01,7.062738099584360200e-77
5.400000000000000000e+01,2.942496877813696372e-77
5.500000000000000000e+01,-1.445440605569609355e-80
5.600000000000000000e+01,-5.427496248689020710e-82
5.700000000000000000e+01,-1.945256734802674240e-81
5.800000000000000000e+01,1.556334378396578601e-82
5.900000000000000000e+01,-7.300012455724172936e-84
6.000000000000000000e+01,-1.163744296880667229e-83
6.100000000000000000e+01,1.089184977659266819e-87
6.200000000000000000e+01,4.546053658894747622e-88
6.300000000000000000e+01,-2.226006019718208923e-91
6.400000000000000000e+01,-8.453234826032233300e-93
6.500000000000000000e+01,-3.004675013035818584e-92
6.600000000000000000e+01,2.404360844604002878e-93
6.700000000000000000e+01,-1.127897671742566388e-94
6.800000000000000000e+01,-1.797676853160066705e-94
6.900000000000000000e+01,1.681542065520346131e-98
7.000000000000000000e+01,7.023121744089916199e-99
7.100000000000000000e+01,-3.434054830070189575e-102
7.200000000000000000e+01,-1.308862791139785466e-103
7.300000000000000000e+01,-4.641346544002484611e-103
7.400000000000000000e+01,3.714473846029510362e-104
7.500000000000000000e+01,-1.742516840025335580e-105
7.600000000000000000e+01,-2.777041407653315900e-105
7.700000000000000000e+01,2.597293129946378070e-109
7.800000000000000000e+01,1.084972165805909895e-109
7.900000000000000000e+01,-5.299222556315075578e-113
8.000000000000000000e+01,-2.011318906072652009e-114
8.100000000000000000e+01,-7.170478797240870196e-114
8.200000000000000000e+01,5.738623564570951378e-115
8.300000000000000000e+01,-2.690367055084118390e-116
8.400000000000000000e+01,-4.290831841653044646e-116
8.500000000000000000e+01,3.999661337055311529e-120
8.600000000000000000e+01,1.675349822537351557e-120
8.700000000000000000e+01,-9.690934357227908275e-124
8.800000000000000000e+01,-3.250008473460578995e-125
8.900000000000000000e+01,-1.110727327719624014e-124
9.000000000000000000e+01,8.840577026529842010e-126
9.100000000000000000e+01,-4.183693436184161526e-127
9.200000000000000000e+01,-6.665056439714078017e-127
9.300000000000000000e+01,6.410225328205123566e-131
9.400000000000000000e+01,2.579939589511128029e-131
9.500000000000000000e+01,1.100656821463791821e-134
9.600000000000000000e+01,-1.031865770122304832e-135
9.700000000000000000e+01,-1.569295858727671932e-135
9.800000000000000000e+01,1.343575221513417750e-136
9.900000000000000000e+01,-6.046088496810379877e-138
1.000000000000000000e+02,-1.108449557748569644e-137
1.010000000000000000e+02,8.200532357869981386e-142
1.020000000000000000e+02,3.997759524461615926e-142
1.030000000000000000e+02,-2.562666361834369183e-144
1.040000000000000000e+02,-8.008332380732403698e-146
1.050000000000000000e+02,-3.003124642774651387e-146
1.060000000000000000e+02,1.251301934489438078e-147
1.070000000000000000e+02,-3.910318545279493993e-149
1.080000000000000000e+02,-1.955159272639746997e-148
1.090000000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+02,2.386669033984066158e-153
1.110000000000000000e+02,-2.983336292480082697e-154
1.120000000000000000e+02,0.000000000000000000e+00
1.130000000000000000e+02,-5.826828696250161518e-157
1.140000000000000000e+02,-7.283535870312701898e-158
1.150000000000000000e+02,0.000000000000000000e+00
1.160000000000000000e+02,0.000000000000000000e+00
1.170000000000000000e+02,-8.891034997940309934e-162
1.180000000000000000e+02,1.111379374742538742e-162
1.190000000000000000e+02,0.000000000000000000e+00
1.200000000000000000e+02,2.170662841294020980e-165
1.210000000000000000e+02,1.356664275808763112e-166
1.220000000000000000e+02,-1.695830344760953891e-167
1.230000000000000000e+02,-2.119787930951192363e-168
1.240000000000000000e+02,0.000000000000000000e+00
1.250000000000000000e+02,2.070105401319523792e-171
1.260000000000000000e+02,1.940723813737053555e-172
1.270000000000000000e+02,4.043174611952194907e-174
1.280000000000000000e+02,-5.053968264940243633e-175
1.290000000000000000e+02,3.158730165587652271e-176
1.300000000000000000e+02,-1.974206353492282669e-177
1.310000000000000000e+02,2.467757941865353337e-178
1.320000000000000000e+02,2.467757941865353337e-178
1.330000000000000000e+02,2.409919865102884118e-181
1.340000000000000000e+02,0.000000000000000000e+00
1.350000000000000000e+02,0.000000000000000000e+00
1.360000000000000000e+02,0.000000000000000000e+00
1.370000000000000000e+02,0.000000000000000000e+00
1.380000000000000000e+02,-4.596557359891670452e-187
1.390000000000000000e+02,5.745696699864588065e-188
1.400000000000000000e+02,5.745696699864588065e-188
1.410000000000000000e+02,-2.805515966730755891e-191
1.420000000000000000e+02,0.000000000000000000e+00
1.430000000000000000e+02,-4.383618698016806080e-193
1.440000000000000000e+02,1.369880843130251900e-194
1.450000000000000000e+02,0.000000000000000000e+00
1.460000000000000000e+02,-2.140438817391018594e-196
1.470000000000000000e+02,-1.337774260869386621e-197
1.480000000000000000e+02,-6.688871304346933105e-198
1.490000000000000000e+02,0.000000000000000000e+00
1.500000000000000000e+02,-1.224768915590869099e-201
1.510000000000000000e+02,-5.103203814961954578e-203
1.520000000000000000e+02,0.000000000000000000e+00
1.530000000000000000e+02,-1.993438990219513507e-205
1.540000000000000000e+02,0.000000000000000000e+00
1.550000000000000000e+02,0.000000000000000000e+00
1.560000000000000000e+02,0.000000000000000000e+00
1.570000000000000000e+02,0.000000000000000000e+00
1.580000000000000000e+02,0.000000000000000000e+00
1.590000000000000000e+02,-1.188182228934474890e-212
1.600000000000000000e+02,-7.426138930840468061e-214
1.610000000000000000e+02,0.000000000000000000e+00
1.620000000000000000e+02,-2.900835519859557836e-216
1.630000000000000000e+02,7.252088799648894590e-217
1.640000000000000000e+02,0.000000000000000000e+00
1.650000000000000000e+02,-7.082117968407123623e-220
1.660000000000000000e+02,0.000000000000000000e+00
1.670000000000000000e+02,-1.383226165704516333e-222
1.680000000000000000e+02,0.000000000000000000e+00
1.690000000000000000e+02,-5.403227209783266925e-225
1.700000000000000000e+02,0.000000000000000000e+00
1.710000000000000000e+02,-8.442542515286354570e-227
1.720000000000000000e+02,8.442542515286354570e-227
1.730000000000000000e+02,8.244670425084330635e-230
1.740000000000000000e+02,-7.729378523516559970e-231
1.750000000000000000e+02,6.441148769597133308e-232
1.760000000000000000e+02,-2.012858990499104159e-233
1.770000000000000000e+02,-1.258036869061940099e-234
1.780000000000000000e+02,-1.572546086327425124e-235
1.790000000000000000e+02,2.948523911863922108e-236
1.800000000000000000e+02,0.000000000000000000e+00
1.810000000000000000e+02,9.598059608932038111e-240
1.820000000000000000e+02,-5.998787255582523819e-241
1.830000000000000000e+02,3.749242034739077387e-242
1.840000000000000000e+02,2.343276271711923367e-243
1.850000000000000000e+02,2.929095339639904209e-244
1.860000000000000000e+02,-1.830684587274940130e-245
1.870000000000000000e+02,-4.576711468187350326e-246
1.880000000000000000e+02,0.000000000000000000e+00
1.890000000000000000e+02,0.000000000000000000e+00
1.900000000000000000e+02,2.793402995719818314e-250
1.910000000000000000e+02,-2.618815308487329670e-251
1.920000000000000000e+02,0.000000000000000000e+00
1.930000000000000000e+02,-3.409915766259543841e-254
1.940000000000000000e+02,0.000000000000000000e+00
1.950000000000000000e+02,-1.065598676956107450e-255
1.960000000000000000e+02,0.000000000000000000e+00
1.970000000000000000e+02,2.601559269912371705e-259
1.980000000000000000e+02,3.251949087390464631e-260
1.990000000000000000e+02,-2.032468179619040394e-261
