r,C_j
0.000000000000000000e+00,8.477422418228923107e+01
1.000000000000000000e+00,-4.265344161412382817e+01
2.000000000000000000e+00,2.001645476738419305e+00
3.000000000000000000e+00,1.318486362600550521e+00
4.000000000000000000e+00,-1.160194748888940808e-01
5.000000000000000000e+00,6.031238611742217870e-02
6.000000000000000000e+00,-5.970228567139379550e-02
7.000000000000000000e+00,4.750413401424680160e-03
8.000000000000000000e+00,7.198351823578974518e-03
9.000000000000000000e+00,3.052568674846156682e-04
1.000000000000000000e+01,-8.800686486498676686e-04
1.100000000000000000e+01,-6.498721220626890727e-04
1.200000000000000000e+01,3.353153241683060060e-04
1.300000000000000000e+01,4.371690602518185642e-04
1.400000000000000000e+01,4.224398333043666298e-04
1.500000000000000000e+01,1.037394862294149789e-03
1.600000000000000000e+01,9.456931441818028361e-04
1.700000000000000000e+01,8.466212308384513108e-04
1.800000000000000000e+01,5.629451482516145688e-04
1.900000000000000000e+01,4.928046216683412695e-04
2.000000000000000000e+01,5.928431410460177631e-04
2.100000000000000000e+01,4.375510590630682373e-04
2.200000000000000000e+01,8.134421051728679686e-04
2.300000000000000000e+01,7.943072056217914678e-04
2.400000000000000000e+01,4.935558995580180408e-04
2.500000000000000000e+01,3.803578516912153873e-04
2.600000000000000000e+01,1.983392696409680411e-04
2.700000000000000000e+01,1.124232827329763040e-04
2.800000000000000000e+01,1.356136985801725814e-04
2.900000000000000000e+01,4.983431190019871337e-05
3.000000000000000000e+01,2.287632185336008206e-04
3.100000000000000000e+01,2.062416711368086908e-04
3.200000000000000000e+01,1.415559073194572193e-04
3.300000000000000000e+01,1.126085713636371111e-04
3.400000000000000000e+01,5.302871162804478899e-05
3.500000000000000000e+01,2.039420659905033517e-05
3.600000000000000000e+01,2.641343166942533571e-05
3.700000000000000000e+01,-4.300849047567112393e-06
3.800000000000000000e+01,6.133963044163692757e-05
3.900000000000000000e+01,5.151722805685210460e-05
4.000000000000000000e+01,3.912844472431231679e-05
4.100000000000000000e+01,3.191629064325240961e-05
4.200000000000000000e+01,1.378457749900974250e-05
4.300000000000000000e+01,2.936781655193954066e-06
4.400000000000000000e+01,4.537654819003478224e-06
4.500000000000000000e+01,-5.496952651284914282e-06
4.600000000000000000e+01,1.633246592369630434e-05
4.700000000000000000e+01,1.275928348221100350e-05
4.800000000000000000e+01,1.060641592687261436e-05
4.900000000000000000e+01,8.831068655013041280e-06
5.000000000000000000e+01,3.505021563654509009e-06
5.100000000000000000e+01,1.076674998046200926e-07
5.200000000000000000e+01,5.234339894855111197e-07
5.300000000000000000e+01,-2.566754504940149673e-06
5.400000000000000000e+01,4.237677302398878965e-06
5.500000000000000000e+01,3.062042463142233828e-06
5.600000000000000000e+01,2.804581264115313388e-06
5.700000000000000000e+01,2.382316921512028784e-06
5.800000000000000000e+01,8.695259428037616090e-07
5.900000000000000000e+01,-1.451978288713462462e-07
6.000000000000000000e+01,-4.005919684857417451e-08
6.100000000000000000e+01,-9.512172400860663402e-07
6.200000000000000000e+01,1.073846542354317535e-06
6.300000000000000000e+01,7.106082193786278367e-07
6.400000000000000000e+01,7.248724074315759935e-07
6.500000000000000000e+01,6.279700031086576928e-07
6.600000000000000000e+01,2.100763829560037266e-07
6.700000000000000000e+01,-8.220536784619980608e-08
6.800000000000000000e+01,-5.626898236243960127e-08
6.900000000000000000e+01,-3.160347450403833136e-07
7.000000000000000000e+01,2.656758937291670009e-07
7.100000000000000000e+01,1.582928881305178948e-07
7.200000000000000000e+01,1.831366009952262175e-07
7.300000000000000000e+01,1.618733307395814336e-07
7.400000000000000000e+01,4.922327789813607524e-08
7.500000000000000000e+01,-3.251650149138640700e-08
7.600000000000000000e+01,-2.629004747234375827e-08
7.700000000000000000e+01,-9.829925495807856350e-08
7.800000000000000000e+01,6.400354202185098984e-08
7.900000000000000000e+01,3.332480247308922117e-08
8.000000000000000000e+01,4.516302887225265295e-08
8.100000000000000000e+01,4.078530579931793909e-08
8.200000000000000000e+01,1.110397640502469585e-08
8.300000000000000000e+01,-1.117693138041886414e-08
8.400000000000000000e+01,-9.729264505153878417e-09
8.500000000000000000e+01,-2.920271491291259736e-08
8.600000000000000000e+01,1.494595913698049117e-08
8.700000000000000000e+01,6.426365217748752912e-09
8.800000000000000000e+01,1.084080203384019114e-08
8.900000000000000000e+01,1.002844030040250800e-08
9.000000000000000000e+01,2.380510011334990850e-09
9.100000000000000000e+01,-3.552383276428372483e-09
9.200000000000000000e+01,-3.229066791732293495e-09
9.300000000000000000e+01,-8.375735660592908971e-09
9.400000000000000000e+01,3.356987576808023732e-09
9.500000000000000000e+01,1.049290432320049149e-09
9.600000000000000000e+01,2.520550879125948995e-09
9.700000000000000000e+01,2.399085374804599269e-09
9.800000000000000000e+01,4.729514557766378857e-10
9.900000000000000000e+01,-1.071867927748826332e-09
1.000000000000000000e+02,-1.003511940211865294e-09
1.010000000000000000e+02,-2.333713666757830651e-09
1.020000000000000000e+02,7.152944903054958559e-10
1.030000000000000000e+02,1.044853092935227323e-10
1.040000000000000000e+02,5.629434696174939745e-10
1.050000000000000000e+02,5.555413906677131308e-10
